GEO_ID,B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M,NAME,B09002_001EA,B09002_001MA,B09002_002MA,B09002_002EA,B09002_003MA,B09002_003EA,B09002_004EA,B09002_004MA,B09002_005MA,B09002_005EA,B09002_006EA,B09002_006MA,B09002_007MA,B09002_007EA,B09002_008MA,B09002_008EA,B09002_009EA,B09002_009MA,B09002_010MA,B09002_010EA,B09002_011EA,B09002_011MA,B09002_012EA,B09002_012MA,B09002_013MA,B09002_013EA,B09002_014MA,B09002_014EA,B09002_015MA,B09002_015EA,B09002_016EA,B09002_016MA,B09002_017EA,B09002_017MA,B09002_018MA,B09002_018EA,B09002_019MA,B09002_019EA,B09002_020EA,B09002_020MA,state
0400000US19,671597,5235,492438,8703,76096,2833,59343,2762,28740,2064,163173,4982,165086,5145,179159,9192,42791,4757,7016,1368,5637,1376,3014,788,13579,2211,13545,1941,136368,9067,21309,2843,13910,2074,6665,1156,44675,4075,49809,4826,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,657337,6297,473099,10347,76613,2913,53016,2928,27014,2571,161852,5112,154604,5229,184238,9588,42734,5148,7752,1712,4421,1213,3471,1173,11668,2020,15422,2685,141504,8375,22604,2573,16809,2290,7466,1569,48848,4047,45777,3910,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,895734,7454,608227,10840,91352,4377,69669,3703,30435,2688,210943,7181,205828,6225,287507,10185,60973,5424,10166,1856,7280,1511,3954,1109,19134,2359,20439,2707,226534,10091,32860,3480,27612,3362,13329,2037,74285,5253,78448,4889,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,934802,10743,563307,11486,85741,4158,58765,3986,33304,3135,190387,6544,195110,6446,371495,13091,61336,6890,9209,1952,6594,1497,3398,1202,19441,3056,22694,3387,310159,12461,47933,3858,35422,3154,17323,2156,106702,6141,102779,6227,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,248538,2848,168351,5869,23387,1872,18494,1941,10163,1454,56550,3400,59757,3198,80187,5102,20042,2441,3322,1111,1371,509,1289,515,6268,1489,7792,1541,60145,5056,8444,1716,5110,1127,2694,865,20781,2683,23116,2507,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1177297,9278,810134,13733,124590,4541,93904,4298,44034,3302,275620,7791,271986,7620,367163,12760,75366,6103,14582,2651,8233,1647,2914,1078,25344,3488,24293,2926,291797,12725,30757,3145,27875,3473,15064,2122,101966,5809,116135,6627,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1298292,6411,925670,12969,139853,4821,100063,4038,51487,3266,320300,7784,313967,7817,372622,12059,67547,5744,12353,2038,5200,1393,3054,906,20528,2673,26412,3370,305075,11411,39425,3547,30922,2689,15874,2313,100375,5727,118479,6175,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2099927,8543,1443661,14829,203531,5420,147513,4833,76773,4680,490695,9315,525149,9140,656266,14682,134742,8154,24531,3151,13740,2278,6234,1262,43130,3914,47107,4066,521524,12805,71717,4753,53801,3766,26501,2770,175508,6732,193997,7327,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1198166,5671,890563,9974,143212,4117,104013,3557,50959,2427,293393,7054,298986,5985,307603,10661,75984,5846,14076,2037,6757,1301,4165,1087,23966,2871,27020,3219,231619,9126,33725,3106,23943,2483,12998,1953,79561,5204,81392,4066,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,625514,6199,371490,9835,54604,3365,41434,2998,19834,2387,127015,6084,128603,5802,254024,9462,40786,4839,7006,1281,4897,1273,2342,974,12502,2494,14039,2307,213238,8743,29724,3048,22489,2548,10727,1690,71741,5434,78557,4611,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1269094,8476,874289,13138,131501,4645,95294,3911,48704,3216,295113,7844,303677,7633,394805,14053,87203,7084,16516,2513,9559,2154,3915,1077,24444,3313,32769,4152,307602,12306,44839,3638,35626,3276,15568,2508,104599,5491,106970,6171,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,199575,2813,147123,5014,24142,1904,16035,1391,8374,1338,48791,2926,49781,2631,52452,4747,14221,1915,2695,780,943,443,166,164,5646,1372,4771,1097,38231,4393,5902,1495,4891,1270,2112,672,10975,1817,14351,2410,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,420504,4216,310773,6438,49969,2511,36174,2083,15821,1546,104280,3954,104529,3468,109731,6267,28560,3950,6339,1325,2832,1128,1773,768,7821,1773,9795,1882,81171,5069,13698,1660,9254,1432,5567,1289,27750,2554,24902,2716,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,581674,6096,393143,10653,58136,3843,42999,3722,22998,2656,132614,6275,136396,6057,188531,10521,58481,5755,12700,2416,6572,1672,3353,1147,19538,3040,16318,2386,130050,9406,18483,2362,17581,2578,7735,1714,44342,3646,41909,4545,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,262421,3500,196429,5307,25648,2549,19916,1915,10607,1612,69578,3239,70680,3885,65992,5241,18962,3432,3610,1193,1299,645,906,503,6184,1796,6963,1707,47030,4215,6791,1258,3838,993,2334,808,15067,2434,19000,2273,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1862998,9295,1384231,14094,201961,6368,151649,6170,79405,4296,473879,9508,477337,8479,478767,14917,103689,7044,17335,2233,12654,1914,5784,1688,31965,3691,35951,3297,375078,14366,46658,3898,40429,3121,16877,2408,123519,5719,147595,7660,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,440912,6317,274280,9484,43219,3335,31049,2622,14724,2067,92569,4762,92719,5022,166632,9433,46672,5570,8316,1646,5252,1425,1724,844,18583,2865,12797,2037,119960,8550,15544,2351,10807,1852,7807,1553,41221,3965,44581,4690,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3820382,12508,2615785,23655,408326,9238,278595,6735,143543,6369,881593,12807,903728,13908,1204597,21381,230605,11568,42912,4059,25538,2707,13106,2031,67617,5404,81432,5371,973992,20688,124632,6357,97718,5824,48556,4555,318620,10797,384466,11199,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2018965,12716,1349524,19053,216638,6469,151352,5682,76544,4791,462214,9307,442776,11745,669441,18404,133797,8406,23737,3092,15497,2288,8809,1623,40965,3806,44789,4455,535644,18571,76250,5027,61356,4692,29196,2746,182333,8764,186509,10026,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,141708,1817,107707,3248,19403,1416,12635,1243,8242,1195,33049,2044,34378,1928,34001,2985,7136,1402,1446,519,858,413,350,237,2105,708,2377,754,26865,2974,4238,921,2891,780,2198,704,8553,1549,8985,1608,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2452241,9780,1649340,17961,235693,6134,174407,5033,92414,4870,570153,11057,576673,9723,802901,18374,160057,9110,24803,2610,17443,2168,7495,1385,50205,4550,60111,5026,642844,18880,98050,5495,75433,4576,34040,3373,213048,8569,222273,9049,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,819908,5577,561335,9062,91122,3926,65389,3535,27883,2489,191766,5988,185175,6109,258573,9390,55375,4710,10502,1756,6637,1251,2077,615,18312,2671,17847,2241,203198,9431,32032,3086,23373,2672,11958,1926,65940,3947,69895,4932,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,784424,5781,555671,12045,90647,3976,63007,3510,29845,3024,190196,7057,181976,6671,228753,10731,57159,5384,9796,1958,5516,1357,2421,816,18555,2608,20871,2925,171594,10353,24822,3165,16841,2020,8176,1623,58675,5415,63080,5011,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2509068,9523,1743211,15761,255565,5590,183576,5628,89323,4135,596027,7786,618720,9663,765857,16631,159240,9494,27406,2924,15878,2403,7698,1508,50195,4645,58063,4622,606617,15861,80393,4994,65073,4992,34363,3111,198293,7002,228495,7612,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,205637,3054,135508,4582,19077,1997,13423,1767,7082,1125,48468,3358,47458,3123,70129,5664,12387,2217,1927,862,1366,810,694,429,4088,1305,4312,1241,57742,5279,7741,1648,6073,1305,3152,1084,17111,2595,23665,2643,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,930083,9632,586832,14070,87702,4487,63632,4022,30574,3061,203199,7036,201725,7574,343251,12951,55889,7004,10256,2100,5617,1514,3312,1229,17397,3551,19307,2894,287362,12290,46232,3556,34380,3611,13976,2319,94913,6142,97861,6044,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,181308,2766,134229,4324,22508,1895,15313,1596,6891,1060,42320,2764,47197,2541,47079,4028,11941,2420,1997,801,575,304,635,265,3916,1129,4818,1238,35138,3502,5988,1416,4660,965,2273,734,11531,1750,10686,1828,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1303008,10763,866695,13849,135757,5918,90827,3782,48508,3246,296948,7099,294655,8307,436313,12378,78891,6898,14961,2436,7983,1681,4493,1290,20738,2811,30716,3103,357422,11293,48579,4057,40212,3596,20305,2554,122967,6467,125359,5632,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5993374,24241,4116148,37708,640454,11202,467472,10318,232585,9101,1428667,20859,1346970,19191,1877226,33337,371450,14602,72527,5727,47132,4135,19120,2587,112597,6610,120074,6932,1505776,30331,196974,8119,158176,7566,82480,5553,534527,15392,533619,17207,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,793561,5945,662415,8279,123985,3631,79113,3371,40298,2508,225226,6094,193793,4716,131146,8629,34647,4586,4095,1098,4724,1571,1658,730,12173,2525,11997,2253,96499,8328,13230,2143,9356,1440,6151,1249,31152,3972,36610,3869,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,118526,1879,84796,3030,10720,1130,9298,1053,3309,649,28414,1979,33055,2198,33730,3117,8746,1522,1079,459,592,382,338,249,2653,638,4084,895,24984,2893,3642,1016,3140,1028,1532,724,7800,1580,8870,1425,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1641310,11909,1173581,14161,185067,5898,130283,4823,65143,3885,400204,8433,392884,7799,467729,14680,93413,8389,16675,2997,11907,2367,4667,1464,25450,3798,34714,3866,374316,12912,50306,4517,41615,4297,21092,2478,123773,6123,137530,7067,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1436981,6855,1055945,12179,171527,5816,115692,5373,60469,4198,355321,7962,352936,7313,381036,13160,92103,7550,18696,2974,9599,1705,4119,1103,27689,3525,32000,3549,288933,13228,43109,3954,30739,3196,15313,2329,97097,7048,102675,6469,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,330681,5091,236744,6726,33391,2494,24820,2082,11271,1491,83230,4341,84032,4117,93937,6068,23571,2929,2809,836,2713,1008,698,567,8498,1438,8853,1878,70366,5809,11708,1850,8207,1807,3917,1074,22197,2948,24337,2799,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1234048,6958,872728,10347,133411,4181,94017,3322,48051,2379,292781,6769,304468,6199,361320,10210,87699,6872,15585,2451,9576,1528,4865,1188,27741,3314,29932,2899,273621,10554,37238,3015,29955,2486,15854,2133,88916,4804,101658,4692,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,123591,2365,94904,4050,15019,1388,12055,1514,7285,1601,29055,2307,31490,2343,28687,3185,7042,1969,863,419,1078,562,98,168,2429,894,2574,1053,21645,3083,4480,1189,1932,745,1143,645,8613,2046,5477,1229,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,742852,7372,363896,10877,45160,3797,35624,2849,15547,1968,123809,6077,143756,6962,378956,12222,70346,6740,14588,1995,8694,1497,3505,981,22695,3197,20864,2883,308610,11102,32686,2374,29568,2610,15895,1920,107246,5243,123215,6771,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
