GEO_ID,B18101I_001E,B18101I_001M,B18101I_002E,B18101I_002M,B18101I_003E,B18101I_003M,B18101I_004E,B18101I_004M,B18101I_005E,B18101I_005M,B18101I_006E,B18101I_006M,B18101I_007E,B18101I_007M,B18101I_008E,B18101I_008M,B18101I_009E,B18101I_009M,B18101I_010E,B18101I_010M,NAME,B18101I_001EA,B18101I_001MA,B18101I_002EA,B18101I_002MA,B18101I_003MA,B18101I_003EA,B18101I_004EA,B18101I_004MA,B18101I_005MA,B18101I_005EA,B18101I_006EA,B18101I_006MA,B18101I_007MA,B18101I_007EA,B18101I_008EA,B18101I_008MA,B18101I_009MA,B18101I_009EA,B18101I_010EA,B18101I_010MA,state
0400000US21,124565,3227,49266,2431,1606,752,47660,2454,71947,2458,5066,1085,66881,2528,3352,1039,1209,458,2143,906,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,188340,1318,53177,1768,2382,697,50795,1897,122261,2138,7368,1565,114893,2445,12902,1206,4670,968,8232,1218,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,16339,830,5661,828,529,397,5132,726,9623,775,1892,671,7731,1014,1055,424,490,232,565,353,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,468668,979,148647,765,2294,840,146353,1070,304269,1254,12540,2126,291729,2375,15752,904,4638,842,11114,979,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,622831,1285,211209,350,13109,2037,198100,2111,385438,1181,48640,4027,336798,3998,26184,705,12310,1349,13874,1347,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,433593,1425,170529,1049,7391,1490,163138,1856,243323,2121,23952,2403,219371,3217,19741,1399,9036,1277,10705,1366,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,244927,1289,100129,1118,4730,1113,95399,1417,139083,1549,8772,1547,130311,2201,5715,907,2455,642,3260,751,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,68789,3506,24457,1912,1032,451,23425,1929,42008,2467,3267,1124,38741,2544,2324,777,1064,534,1260,515,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,208055,1399,79348,1166,2697,812,76651,1278,119213,1545,10853,1934,108360,2357,9494,1171,4078,1057,5416,1012,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,27636,547,10877,744,561,359,10316,804,15430,751,1975,575,13455,949,1329,494,500,267,829,390,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,165671,799,69718,911,1123,508,68595,1008,91511,1226,8325,1475,83186,1762,4442,694,2171,523,2271,583,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,713554,849,262334,432,7030,1796,255304,1852,422592,1202,25494,2856,397098,3027,28628,717,9376,1362,19252,1404,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,36577,675,13306,621,884,595,12422,891,21061,961,2195,907,18866,1210,2210,773,479,267,1731,703,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1548119,1682,461628,1184,19212,2937,442416,3213,992486,1720,67922,5058,924564,5335,94005,1270,29316,2879,64689,2945,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,945114,1500,303141,202,10267,1826,292874,1817,557311,1726,66626,3944,490685,4283,84662,991,40301,2463,44361,2424,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3393628,2551,972086,1344,37147,3095,934939,3327,2177618,2651,192491,7476,1985127,7874,243924,1611,95078,4318,148846,4435,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,790463,2628,310482,2463,10909,2166,299573,3560,463752,3190,22590,3098,441162,4302,16229,1805,4752,1129,11477,1707,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13000,1307,5883,851,188,128,5695,849,6387,716,458,308,5929,765,730,483,220,148,510,445,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,347399,2458,134042,1438,7682,1457,126360,2194,198026,2772,20348,2252,177678,3550,15331,1465,7245,1031,8086,1240,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,325842,1311,133371,1484,4522,1187,128849,1886,183900,1897,16237,2080,167663,2617,8571,748,3500,714,5071,995,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,446981,969,180465,287,7512,1796,172953,1839,253848,1561,20828,2648,233020,2646,12668,1324,5505,1074,7163,1070,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,706512,1938,261507,1193,17329,2541,244178,2547,417413,2189,58886,4284,358527,4826,27592,1347,12880,1417,14712,1689,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,130484,289,46014,251,2828,988,43186,1013,78681,593,10446,2022,68235,2100,5789,557,2273,653,3516,876,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,223405,1788,80498,1130,1603,895,78895,1559,136852,2430,6438,1629,130414,2965,6055,1027,2062,623,3993,797,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,19369,1626,8021,968,421,454,7600,732,10533,1076,830,409,9703,1095,815,728,618,654,197,203,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,284915,3002,106965,2089,4432,1317,102533,2394,169764,2641,7929,1744,161835,2898,8186,1422,3386,1084,4800,1163,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9399081,6283,3338172,1521,131805,7046,3206367,7274,5534952,6218,499020,14005,5035932,15409,525957,4147,250293,6155,275664,5776,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,357588,963,144482,500,5139,1123,139343,1199,202728,1044,11577,1819,191151,2137,10378,865,4421,953,5957,988,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,9665,825,2595,525,179,159,2416,498,6493,816,954,585,5539,1003,577,321,162,205,415,300,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,615321,2810,203614,2223,4930,1273,198684,2534,393741,3380,19109,2712,374632,4236,17966,1313,6113,951,11853,1094,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,748136,2502,300407,840,11223,2020,289184,2107,426989,2791,28847,3370,398142,4083,20740,1541,9143,1689,11597,1292,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,20336,1923,7735,1400,272,358,7463,1347,10996,1283,837,414,10159,1179,1605,719,674,507,931,474,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,331722,1461,134608,1487,6270,1454,128338,1965,187029,1802,14590,1867,172439,2414,10085,935,3051,764,7034,1160,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,49593,435,19676,904,801,816,18875,1282,27759,1185,2915,788,24844,1362,2158,679,672,361,1486,594,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3654280,3647,888457,1762,67221,4680,821236,4912,2231749,2991,373966,8467,1857783,9065,534074,1491,278421,5462,255653,5348,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
