GEO_ID,B18102_001E,B18102_001M,B18102_002E,B18102_002M,B18102_003E,B18102_003M,B18102_004E,B18102_004M,B18102_005E,B18102_005M,B18102_006E,B18102_006M,B18102_007E,B18102_007M,B18102_008E,B18102_008M,B18102_009E,B18102_009M,B18102_010E,B18102_010M,B18102_011E,B18102_011M,B18102_012E,B18102_012M,B18102_013E,B18102_013M,B18102_014E,B18102_014M,B18102_015E,B18102_015M,B18102_016E,B18102_016M,B18102_017E,B18102_017M,B18102_018E,B18102_018M,B18102_019E,B18102_019M,B18102_020E,B18102_020M,B18102_021E,B18102_021M,B18102_022E,B18102_022M,B18102_023E,B18102_023M,B18102_024E,B18102_024M,B18102_025E,B18102_025M,B18102_026E,B18102_026M,B18102_027E,B18102_027M,B18102_028E,B18102_028M,B18102_029E,B18102_029M,B18102_030E,B18102_030M,B18102_031E,B18102_031M,B18102_032E,B18102_032M,B18102_033E,B18102_033M,B18102_034E,B18102_034M,B18102_035E,B18102_035M,B18102_036E,B18102_036M,B18102_037E,B18102_037M,B18102_038E,B18102_038M,B18102_039E,B18102_039M,NAME,B18102_001EA,B18102_001MA,B18102_002MA,B18102_002EA,B18102_003MA,B18102_003EA,B18102_004EA,B18102_004MA,B18102_005MA,B18102_005EA,B18102_006MA,B18102_006EA,B18102_007EA,B18102_007MA,B18102_008EA,B18102_008MA,B18102_009MA,B18102_009EA,B18102_010EA,B18102_010MA,B18102_011EA,B18102_011MA,B18102_012MA,B18102_012EA,B18102_013MA,B18102_013EA,B18102_014EA,B18102_014MA,B18102_015MA,B18102_015EA,B18102_016EA,B18102_016MA,B18102_017EA,B18102_017MA,B18102_018MA,B18102_018EA,B18102_019EA,B18102_019MA,B18102_020EA,B18102_020MA,B18102_021EA,B18102_021MA,B18102_022EA,B18102_022MA,B18102_023EA,B18102_023MA,B18102_024MA,B18102_024EA,B18102_025MA,B18102_025EA,B18102_026EA,B18102_026MA,B18102_027MA,B18102_027EA,B18102_028MA,B18102_028EA,B18102_029EA,B18102_029MA,B18102_030MA,B18102_030EA,B18102_031MA,B18102_031EA,B18102_032MA,B18102_032EA,B18102_033MA,B18102_033EA,B18102_034EA,B18102_034MA,B18102_035EA,B18102_035MA,B18102_036MA,B18102_036EA,B18102_037EA,B18102_037MA,B18102_038EA,B18102_038MA,B18102_039MA,B18102_039EA,state
0400000US13,9519836,3059,4595689,7668,346603,4059,1648,710,344955,4005,928966,5960,7232,1673,921734,5804,1068188,5591,6984,1485,1061204,5521,1823821,6092,63403,4165,1760418,6996,276157,2719,35711,2862,240446,3964,151954,2438,40844,2605,111110,3440,4924147,7623,335597,3803,1761,845,333836,3950,881115,5002,4967,1178,876148,5166,1145198,4891,7537,1474,1137661,5090,1986820,5444,41107,3153,1945713,6293,326544,2663,20461,2488,306083,3818,248873,2466,50672,3764,198201,4621,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,644535,2929,44748,995,200,245,44548,1072,112270,1182,1206,509,111064,1232,138689,2292,1420,678,137269,2382,262349,2008,8886,1356,253463,2220,48995,941,5045,883,43950,1006,37484,692,11330,1298,26154,1360,671142,2158,41945,1007,307,271,41638,1098,104698,877,669,430,104029,992,144541,1681,894,550,143647,1718,272602,915,3873,860,268729,1323,53003,547,2967,717,50036,926,54353,638,10069,1359,44284,1521,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,772179,3023,62904,1409,911,528,61993,1417,157645,2251,1328,575,156317,2284,177325,1935,2505,981,174820,2139,285299,2291,15204,1908,270095,2758,53520,791,10229,1290,43291,1503,35486,733,12762,1203,22724,1260,779456,2944,57804,1423,186,294,57618,1463,149943,1876,1151,645,148792,2105,179514,1950,1483,648,178031,2200,288174,1992,6577,1273,281597,2474,56319,925,4164,889,52155,1104,47702,960,10161,1081,37541,1241,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,6188379,6646,424695,2500,2886,996,421809,2453,1170458,3067,5258,1262,1165200,3046,1481555,4900,8457,1580,1473098,5311,2452985,4887,62999,3593,2389986,5916,385327,1955,40981,2572,344346,3178,273359,1988,68192,3294,205167,3465,6484866,6072,408236,2159,2024,815,406212,2134,1118330,2647,6192,1365,1112138,3081,1494714,4651,8476,1594,1486238,5070,2572489,2983,39487,3217,2533002,4425,458627,1690,19640,1861,438987,2614,432470,3169,81880,3684,350590,4625,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,3132505,4540,222896,2638,987,499,221909,2674,598954,2593,4718,1084,594236,2969,723506,3655,7011,1679,716495,3473,1239137,3550,55861,3257,1183276,4821,207698,1390,28596,2049,179102,2159,140314,1234,42724,2373,97590,2805,3258965,4486,210419,2457,1046,534,209373,2474,570051,2476,2202,661,567849,2580,729611,2850,4445,1145,725166,3153,1290112,2857,29984,2817,1260128,4145,240706,1363,15328,1911,225378,2029,218066,2162,40934,2262,177132,2769,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,1483717,3817,100817,1653,498,315,100319,1621,266534,2182,1566,555,264968,2338,344283,2399,3433,1052,340850,2602,585767,2461,26337,2614,559430,3062,104510,891,13134,1262,91376,1529,81806,747,21825,1489,59981,1498,1521168,3843,98848,1856,535,232,98313,1912,255563,2173,1496,625,254067,2212,336807,2615,1794,449,335013,2598,587959,2377,10541,1568,577418,2961,117507,868,5594,812,111913,1101,124484,982,21071,1823,103413,2010,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,1379541,3843,103828,2078,808,585,103020,2125,267360,2886,1863,734,265497,2996,321430,2908,4405,1205,317025,2856,528841,2565,25327,2369,503514,3396,89875,1401,13472,1114,76403,1531,68207,1350,20000,1431,48207,1687,1424920,3890,101272,2058,339,252,100933,2162,252977,2616,1769,712,251208,2814,323312,2322,4175,1145,319137,2523,544944,3096,10719,1459,534225,3128,101113,1113,5918,963,95195,1551,101302,1602,18712,1756,82590,1952,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,2065844,4964,143615,2328,1147,553,142468,2375,382475,3683,2340,791,380135,3640,455510,4294,6147,1337,449363,4094,842344,3747,50763,3647,791581,4835,149348,1488,24759,1990,124589,2136,92552,943,29691,1965,62861,2001,2176870,5805,136140,2398,794,447,135346,2444,356145,3486,1878,756,354267,3632,480969,3841,4383,1292,476586,3845,889157,3318,27035,2400,862122,3956,172097,1247,10697,1443,161400,1779,142362,1579,29457,2374,112905,2926,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,2146775,5421,159272,2481,524,362,158748,2361,409500,4222,4815,1247,404685,4493,516251,4565,5959,1670,510292,4510,830517,4800,40161,3573,790356,6041,142516,1817,19733,1597,122783,2216,88719,1585,28743,2048,59976,2266,2293539,5059,154736,2393,1284,663,153452,2449,389821,3032,4366,1383,385455,3210,545244,3178,3503,1092,541741,3261,896412,2891,22584,2089,873828,3204,166395,1794,12534,1442,153861,2159,140931,1726,28248,2314,112683,2554,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,640864,2086,35441,876,478,333,34963,941,105056,1213,895,395,104161,1187,127053,1723,1429,610,125624,1785,282807,1705,13282,1425,269525,2304,53626,380,8531,892,45095,982,36881,647,11422,1092,25459,1147,672173,1794,33075,838,397,394,32678,885,99526,959,780,337,98746,1021,130741,1418,1157,395,129584,1445,295878,1436,6696,1064,289182,1805,58324,506,3263,615,55061,773,54629,915,13074,1276,41555,1616,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,2730888,4561,188259,1683,1544,582,186715,1753,501594,2604,3386,1234,498208,2812,628119,3439,5854,1370,622265,3654,1120775,3312,28273,2783,1092502,4549,176068,1373,15322,1232,160746,2056,116073,1563,27606,2274,88467,2570,2957110,4114,176669,1603,1045,611,175624,1751,483489,2523,2607,986,480882,2803,660654,2966,4283,1242,656371,3311,1241390,2701,19282,2174,1222108,2998,208956,1581,10758,1632,198198,2359,185952,1961,32005,2379,153947,2896,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,3126920,3073,186456,1168,704,482,185752,1253,535335,1917,3122,840,532213,1997,742582,2233,5164,1136,737418,2207,1296755,2809,32054,2976,1264701,4099,207052,1594,20770,1791,186282,2450,158740,1576,37669,2367,121071,2666,3351147,2622,179541,1065,799,614,178742,1174,513414,1601,2719,1097,510695,1709,767154,1889,5730,1340,761424,2223,1393042,2045,24144,2539,1368898,3200,246209,1324,12118,1562,234091,1901,251787,2158,49695,2991,202092,3678,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,4771428,4679,303091,1684,1407,613,301684,1715,891536,2682,6410,1081,885126,2632,1043878,3737,10303,1768,1033575,3957,1954095,3857,75558,4146,1878537,6037,338715,1566,47446,2351,291269,2804,240113,1515,65603,2891,174510,2927,4992255,4631,289289,1664,903,389,288386,1739,847559,3119,6118,1216,841441,3311,1057194,2892,9008,1415,1048186,3247,2051327,3100,46464,3284,2004863,4668,382622,1650,20913,1909,361709,2259,364264,2275,73568,3277,290696,3682,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,2602043,3879,181931,1595,905,419,181026,1693,473710,2393,3483,693,470227,2395,605445,2545,5746,1212,599699,2746,1050762,3173,40076,2598,1010686,3926,166962,1122,21854,1381,145108,1604,123233,1237,35010,2035,88223,2040,2650049,3664,174150,2086,776,438,173374,2175,451231,2519,2375,758,448856,2455,597355,2517,3517,1028,593838,2634,1060738,2530,16904,1761,1043834,2803,186695,1251,9436,1230,177259,1673,179880,1886,32123,2214,147757,2637,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,105125,2632,421,270,104704,2636,277803,3437,2811,937,274992,3375,318413,5045,4188,1193,314225,5017,534250,4793,29235,2995,505015,5517,97907,1900,14111,1649,83796,2730,58440,1518,17856,1673,40584,1988,1510969,5148,103954,2628,297,297,103657,2637,265103,2931,1956,851,263147,3148,341036,3016,2481,923,338555,3238,587419,2919,15320,1714,572099,3072,116153,1654,9450,1380,106703,1848,97304,1921,17746,1913,79558,2177,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,198743,2101,927,500,197816,2098,523881,2987,3923,1003,519958,3313,650757,4509,6075,1744,644682,4373,1132318,3830,52536,3283,1079782,4847,207691,1510,30570,2657,177121,3052,142165,1523,43522,2139,98643,2559,3024309,4845,188683,2196,1082,611,187601,2316,502423,2833,3543,1054,498880,2768,677751,4407,4815,1278,672936,4539,1201685,3462,27378,2584,1174307,4258,238640,1821,12971,1695,225669,2646,215127,2104,43344,2499,171783,3197,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,31158,826,175,164,30983,837,84045,1548,654,391,83391,1580,108852,2210,839,407,108013,2178,199466,1785,10729,1666,188737,2538,39779,611,7671,1097,32108,1278,26986,409,10402,1100,16584,1134,485276,2630,30714,1098,0,237,30714,1098,75538,1334,846,456,74692,1371,102122,1516,364,260,101758,1525,201011,1877,5289,1124,195722,2161,40366,639,2759,596,37607,917,35525,580,8599,1109,26926,1161,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,67347,1299,274,241,67073,1317,166792,2014,1458,659,165334,2183,211026,2107,2855,935,208171,2029,341976,1959,15629,1846,326347,2856,57171,675,8920,1082,48251,1203,44781,1447,14683,1389,30098,1645,912956,2989,64290,1330,297,223,63993,1344,160440,1627,633,390,159807,1615,208833,1696,1491,569,207342,1801,346444,2003,6708,1161,339736,2347,63931,1046,3558,657,60373,1116,69018,1403,14539,1596,54479,2056,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,95575,1184,240,291,95335,1177,243855,1667,1825,805,242030,1717,313069,2814,3462,1151,309607,2825,532908,2463,21413,2254,511495,3225,97974,1175,13552,1803,84422,1780,55561,808,15340,1456,40221,1499,1330024,3442,91130,1302,697,607,90433,1402,233182,1571,694,436,232488,1584,305584,2442,1600,713,303984,2515,530450,1821,10210,1593,520240,2333,101358,1109,5192,1097,96166,1509,68320,983,12499,1751,55821,2004,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
