GEO_ID,B27007_001E,B27007_001M,B27007_002E,B27007_002M,B27007_003E,B27007_003M,B27007_004E,B27007_004M,B27007_005E,B27007_005M,B27007_006E,B27007_006M,B27007_007E,B27007_007M,B27007_008E,B27007_008M,B27007_009E,B27007_009M,B27007_010E,B27007_010M,B27007_011E,B27007_011M,B27007_012E,B27007_012M,B27007_013E,B27007_013M,B27007_014E,B27007_014M,B27007_015E,B27007_015M,B27007_016E,B27007_016M,B27007_017E,B27007_017M,B27007_018E,B27007_018M,B27007_019E,B27007_019M,B27007_020E,B27007_020M,B27007_021E,B27007_021M,B27007_022E,B27007_022M,B27007_023E,B27007_023M,B27007_024E,B27007_024M,B27007_025E,B27007_025M,B27007_026E,B27007_026M,B27007_027E,B27007_027M,B27007_028E,B27007_028M,B27007_029E,B27007_029M,B27007_030E,B27007_030M,B27007_031E,B27007_031M,B27007_032E,B27007_032M,B27007_033E,B27007_033M,B27007_034E,B27007_034M,B27007_035E,B27007_035M,B27007_036E,B27007_036M,B27007_037E,B27007_037M,B27007_038E,B27007_038M,B27007_039E,B27007_039M,B27007_040E,B27007_040M,B27007_041E,B27007_041M,B27007_042E,B27007_042M,B27007_043E,B27007_043M,B27007_044E,B27007_044M,B27007_045E,B27007_045M,B27007_046E,B27007_046M,B27007_047E,B27007_047M,B27007_048E,B27007_048M,B27007_049E,B27007_049M,B27007_050E,B27007_050M,B27007_051E,B27007_051M,B27007_052E,B27007_052M,B27007_053E,B27007_053M,B27007_054E,B27007_054M,B27007_055E,B27007_055M,B27007_056E,B27007_056M,B27007_057E,B27007_057M,NAME,B27007_001EA,B27007_001MA,B27007_002MA,B27007_002EA,B27007_003MA,B27007_003EA,B27007_004MA,B27007_004EA,B27007_005EA,B27007_005MA,B27007_006EA,B27007_006MA,B27007_007EA,B27007_007MA,B27007_008MA,B27007_008EA,B27007_009EA,B27007_009MA,B27007_010EA,B27007_010MA,B27007_011EA,B27007_011MA,B27007_012EA,B27007_012MA,B27007_013MA,B27007_013EA,B27007_014EA,B27007_014MA,B27007_015MA,B27007_015EA,B27007_016MA,B27007_016EA,B27007_017EA,B27007_017MA,B27007_018EA,B27007_018MA,B27007_019EA,B27007_019MA,B27007_020MA,B27007_020EA,B27007_021EA,B27007_021MA,B27007_022EA,B27007_022MA,B27007_023EA,B27007_023MA,B27007_024MA,B27007_024EA,B27007_025EA,B27007_025MA,B27007_026MA,B27007_026EA,B27007_027EA,B27007_027MA,B27007_028EA,B27007_028MA,B27007_029EA,B27007_029MA,B27007_030MA,B27007_030EA,B27007_031MA,B27007_031EA,B27007_032MA,B27007_032EA,B27007_033MA,B27007_033EA,B27007_034EA,B27007_034MA,B27007_035MA,B27007_035EA,B27007_036MA,B27007_036EA,B27007_037EA,B27007_037MA,B27007_038MA,B27007_038EA,B27007_039EA,B27007_039MA,B27007_040EA,B27007_040MA,B27007_041MA,B27007_041EA,B27007_042MA,B27007_042EA,B27007_043EA,B27007_043MA,B27007_044MA,B27007_044EA,B27007_045EA,B27007_045MA,B27007_046MA,B27007_046EA,B27007_047MA,B27007_047EA,B27007_048EA,B27007_048MA,B27007_049MA,B27007_049EA,B27007_050EA,B27007_050MA,B27007_051EA,B27007_051MA,B27007_052MA,B27007_052EA,B27007_053MA,B27007_053EA,B27007_054MA,B27007_054EA,B27007_055EA,B27007_055MA,B27007_056EA,B27007_056MA,B27007_057MA,B27007_057EA,state
0400000US01,4702769,1669,2264282,5426,188286,3666,89775,3923,98511,4469,392123,4605,149439,6272,242684,6651,236302,3998,23531,3061,212771,4394,276701,4038,18010,2250,258691,4439,292383,4241,21572,2791,270811,4734,327871,3597,26716,2462,301155,3971,278439,2068,25289,2581,253150,3063,167773,1670,19533,2230,148240,2513,104404,1650,14319,1747,90085,2446,2438487,5571,178951,3512,86341,4849,92610,4355,374278,4155,133629,5622,240649,5634,242582,2992,38965,3688,203617,4300,305380,3742,40638,3451,264742,4352,312342,3234,33086,3020,279256,4374,350702,2437,32789,2661,317913,4118,308834,1550,34459,3500,274375,3499,198107,1475,32608,2479,165499,2605,167311,1992,35503,2609,131808,2757,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,689249,1872,351120,2257,33667,1374,13069,1442,20598,1428,64400,2292,17612,1886,46788,2425,31899,1604,2827,800,29072,1612,47996,1811,3028,947,44968,2021,45510,1647,2345,758,43165,1699,56100,1441,3595,1056,52505,1584,46546,828,2884,719,43662,1008,17286,721,2692,758,14594,1073,7716,531,1435,498,6281,635,338129,1869,30792,1532,10812,1467,19980,1790,59125,1729,16289,1735,42836,2069,33878,1226,5555,982,28323,1242,47646,1232,6292,1314,41354,1635,44094,1124,4306,938,39788,1415,54924,1223,2695,695,52229,1384,40842,895,4257,876,36585,1199,16632,733,3188,710,13444,947,10196,716,3213,844,6983,992,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6310174,2001,3105385,4053,280992,4198,127909,5852,153083,5878,554357,3998,174406,7102,379951,7805,311034,2932,57623,4837,253411,4960,410783,3438,57827,4408,352956,5414,397024,2712,52889,4684,344135,5363,405281,2351,51177,4130,354104,4631,345382,1304,33424,3025,311958,3127,236711,1478,22009,2313,214702,2497,163821,1344,19240,1844,144581,2443,3204789,3753,266773,4076,115172,4675,151601,4931,527809,3948,175566,7184,352243,7460,301742,2276,73828,5289,227914,5039,419039,2229,92001,5020,327038,4972,403764,2259,65825,4829,337939,4844,427190,2282,57318,4109,369872,4308,383444,1067,42770,3295,340674,3512,262884,1449,33630,2614,229254,2911,212144,1791,32397,2520,179747,3008,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2867611,1672,1395533,6537,123400,3855,71529,3858,51871,3662,236667,4150,104933,4516,131734,4973,141178,3650,14103,2184,127075,3574,176009,4209,12683,1796,163326,4065,176951,3383,12120,1752,164831,3637,194640,2628,16259,2022,178381,3174,167002,1479,13329,1619,153673,2163,110609,1659,12846,1719,97763,2207,69077,1312,9447,1218,59630,1554,1472078,6426,114999,2861,64233,3608,50766,3317,234308,3343,112487,5329,121821,4822,143662,3459,23657,2281,120005,3389,180206,3706,21241,2925,158965,3694,185609,2837,17783,2351,167826,2832,204804,2473,20318,2055,184486,2656,183372,1520,21244,2458,162128,2704,122305,1789,18105,1826,104200,2045,102813,1833,21811,2075,81002,2222,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36815569,4634,18152479,9393,1561392,7583,694584,13714,866808,13146,3187808,8503,1115261,19150,2072547,18547,1955217,5842,232889,9427,1722328,11417,2598957,6290,210945,8137,2388012,9622,2529992,6352,212406,9375,2317586,11254,2548771,5249,228161,7998,2320610,9214,1945031,2998,192904,6219,1752127,6475,1048445,2855,163092,6357,885353,6911,776866,2601,157336,4839,619530,5219,18663090,7973,1485825,6604,656680,11850,829145,12955,3053666,6254,1082026,18013,1971640,18508,1877834,4146,335108,9955,1542726,10537,2591500,4970,386270,10854,2205230,10815,2573727,4032,325626,9549,2248101,9777,2633301,3387,287913,7728,2345388,7749,2095577,3072,244370,6865,1851207,7027,1221552,2250,252009,6953,969543,7051,1130108,5102,273428,6084,856680,7000,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4956873,2211,2462240,6565,211470,3516,71593,4444,139877,4484,418369,3965,101554,6287,316815,6978,238879,3036,17241,2363,221638,3419,355392,3429,18865,2247,336527,3872,343914,3236,18809,2051,325105,4118,360658,2825,22664,2463,337994,3744,293958,1614,19061,1893,274897,2192,146421,1406,13790,1625,132631,1992,93179,1394,11791,1471,81388,1809,2494633,6292,201887,3482,65614,3080,136273,4097,394482,3430,93581,5891,300901,6738,234438,2515,25501,2446,208937,3115,347950,3192,39227,3144,308723,3930,343257,2746,28960,3034,314297,3748,370437,2084,25057,2565,345380,3037,305647,1338,23347,2292,282300,2756,161686,1503,20256,1912,141430,2368,134849,1680,21561,1858,113288,2231,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3519913,989,1704117,2239,122941,2309,44927,3085,78014,3373,293204,2575,74364,4998,218840,5066,159817,1219,16156,2141,143661,2502,201014,1967,18080,2687,182934,3087,230998,1889,19176,2519,211822,2694,275921,1397,24593,2586,251328,3069,212900,922,12754,1865,200146,2064,118138,1194,10348,1495,107790,1732,89184,946,10104,1253,79080,1290,1815796,2076,119947,1900,43050,3009,76897,3098,278918,1811,72895,3670,206023,3951,158570,1138,26955,2702,131615,2715,210731,1611,42329,3074,168402,3164,246441,1323,33682,2561,212759,2832,293984,1363,27521,2229,266463,2618,229702,936,16796,1704,212906,1778,137034,1007,16270,1710,120764,1784,140469,1476,21410,2286,119059,2535,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,885232,820,426205,1636,33808,1245,15296,1750,18512,2047,71675,1300,22834,2306,48841,2372,45213,1107,5605,1167,39608,1494,51130,1188,7455,1368,43675,1681,53961,1172,7832,1544,46129,1814,63102,1088,7105,1236,55997,1675,51844,537,3520,892,48324,1029,33638,645,3125,731,30513,997,21834,430,2293,540,19541,752,459027,1568,33216,1216,13596,1628,19620,1799,67347,1258,20806,2303,46541,2319,45443,839,9760,1746,35683,1827,55722,869,12477,1758,43245,1764,60068,1086,10639,1740,49429,1939,68267,1034,7687,1255,60580,1586,59019,642,6325,1144,52694,1131,38261,534,3889,907,34372,977,31684,603,4443,928,27241,1028,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,594282,401,278370,1152,19737,841,10194,1201,9543,1193,31482,1086,16265,1830,15217,1836,37037,748,7096,1303,29941,1562,58359,713,7266,1515,51093,1666,39492,482,5302,1215,34190,1264,36965,472,7612,1393,29353,1443,28562,707,5049,1095,23513,1148,16043,328,3562,737,12481,823,10693,299,1418,516,9275,557,315912,1126,18119,842,8193,1225,9926,1151,31652,1067,18718,1803,12934,1617,47566,165,11085,1618,36481,1631,66057,135,10711,1647,55346,1641,40470,649,10579,1334,29891,1497,37367,444,10603,1326,26764,1348,34300,418,8162,1409,26138,1430,20849,634,4695,1001,16154,1005,19532,939,4589,862,14943,968,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18534081,4456,8979510,7602,656093,6433,296002,7919,360091,7855,1384332,6378,454889,10410,929443,10667,858468,6021,75371,5317,783097,8191,1081604,6473,71705,5083,1009899,7889,1160503,5173,76280,4988,1084223,6528,1306011,3636,90344,5568,1215667,6007,1096600,3232,91561,5798,1005039,6015,803499,3244,83532,4361,719967,5358,632400,2822,79334,4599,553066,4845,9554571,6409,631346,6717,278427,8824,352919,7917,1318476,7586,427398,11463,891078,12393,854559,4148,120712,6072,733847,6283,1118472,5184,138305,7063,980167,8890,1224525,5011,106637,6696,1117888,8169,1394513,3995,109438,6005,1285075,6764,1240024,2596,105641,5643,1134383,6255,920438,2950,123667,5091,796771,5498,852218,3159,152522,5714,699696,5995,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
