GEO_ID,B17009_001E,B17009_001M,B17009_002E,B17009_002M,B17009_003E,B17009_003M,B17009_004E,B17009_004M,B17009_005E,B17009_005M,B17009_006E,B17009_006M,B17009_007E,B17009_007M,B17009_008E,B17009_008M,B17009_009E,B17009_009M,B17009_010E,B17009_010M,B17009_011E,B17009_011M,B17009_012E,B17009_012M,B17009_013E,B17009_013M,B17009_014E,B17009_014M,B17009_015E,B17009_015M,B17009_016E,B17009_016M,B17009_017E,B17009_017M,B17009_018E,B17009_018M,B17009_019E,B17009_019M,B17009_020E,B17009_020M,B17009_021E,B17009_021M,NAME,B17009_001EA,B17009_001MA,B17009_002MA,B17009_002EA,B17009_003EA,B17009_003MA,B17009_004MA,B17009_004EA,B17009_005MA,B17009_005EA,B17009_006EA,B17009_006MA,B17009_007MA,B17009_007EA,B17009_008MA,B17009_008EA,B17009_009EA,B17009_009MA,B17009_010MA,B17009_010EA,B17009_011EA,B17009_011MA,B17009_012EA,B17009_012MA,B17009_013MA,B17009_013EA,B17009_014MA,B17009_014EA,B17009_015MA,B17009_015EA,B17009_016EA,B17009_016MA,B17009_017EA,B17009_017MA,B17009_018EA,B17009_018MA,B17009_019MA,B17009_019EA,B17009_020MA,B17009_020EA,B17009_021EA,B17009_021MA,state
0400000US13,1574900,24068,452516,15148,22320,2824,11317,1776,11003,2018,151371,7256,65898,4341,85473,5893,278825,11462,155625,6947,123200,8711,1122384,18811,656002,13977,480691,11210,175311,7847,204234,7446,141045,5208,63189,4636,262148,7469,241875,7025,20273,2304,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,238976,8108,60425,3838,3242,919,1692,738,1550,699,21685,2561,9597,1519,12088,1929,35498,3174,15905,2202,19593,2633,178551,7014,98344,5781,58228,3715,40116,3941,37509,2921,23121,2327,14388,2056,42698,3067,34194,2597,8504,1747,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,256369,9788,79527,5313,5109,1338,2306,727,2803,1071,37550,4405,16853,2316,20697,3034,36868,3310,20510,2195,16358,2354,176842,7808,82581,5370,58050,3478,24531,3128,42349,4016,30471,2918,11878,1904,51912,3394,46713,2884,5199,1334,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2257260,21655,543560,12062,25086,2887,12353,1845,12733,2185,204269,8113,101756,4456,102513,6449,314205,8253,174239,6394,139966,5584,1713700,20746,910567,17769,662656,13434,247911,8779,345542,9940,246048,8338,99494,5478,457591,8759,421992,8214,35599,4001,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1141813,16124,317940,9376,9569,1601,4537,986,5032,1200,131129,5992,58526,3709,72603,4310,177242,7465,95193,4568,82049,5013,823873,14165,405342,10619,308192,8957,97150,5091,180746,6799,126519,5088,54227,4194,237785,6946,221552,6173,16233,2130,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,592959,9568,148185,5967,7750,1554,4947,1089,2803,912,76089,4908,35230,3113,40859,3695,64346,3853,39418,2577,24928,2600,444774,8611,231255,7330,170521,5479,60734,3936,95324,4568,68447,3270,26877,2820,118195,4521,111108,4088,7087,1445,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,520901,11861,133170,5944,7826,1655,4048,1070,3778,1078,58099,3984,28529,2900,29570,2984,67245,3859,43046,2836,24199,2770,387731,10327,212229,8765,158764,6893,53465,4239,77391,4536,54443,3442,22948,2753,98111,3575,91236,3629,6875,1808,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,766338,12566,247796,8761,11150,1812,6451,1246,4699,1247,86893,5420,38584,3970,48309,4460,149753,6649,95661,4973,54092,4244,518542,10083,250866,7576,189822,6016,61044,4524,101727,5116,73888,4537,27839,2695,165949,5451,153257,5123,12692,2182,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,784425,14494,233684,9142,12243,2098,8128,1572,4115,1222,82907,5837,38261,3232,44646,4453,138534,6330,88874,4913,49660,3943,550741,13562,303624,10944,219329,8182,84295,5873,111842,6288,80442,4760,31400,3473,135275,5103,125671,5163,9604,1707,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,290520,7686,70646,4003,3476,896,2146,798,1330,500,23251,2666,9886,1540,13365,1810,43919,2802,28034,1991,15885,2087,219874,6519,104807,4670,70045,3680,34762,2729,50368,3199,34054,2701,16314,2004,64699,3486,55924,2725,8775,1854,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1025396,20608,212197,9011,8249,1662,3924,1101,4325,1256,76438,5845,27131,3165,49307,4667,127510,6585,67067,4128,60443,5645,813199,17658,489408,14180,344136,10425,145272,6688,147410,7073,92500,4425,54910,4769,176381,6064,160723,5633,15658,2087,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1358149,19330,312310,10546,9193,1829,5642,1321,3551,1131,104671,5726,43876,3331,60795,4338,198446,7802,120810,5436,77636,5147,1045839,18273,563095,14135,374575,9555,188520,8682,230214,8837,152975,6709,77239,5316,252530,6914,232284,6648,20246,2679,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1809034,22727,527569,12822,22485,3258,11172,1754,11313,2636,198620,7866,86027,4427,112593,6231,306464,9619,170830,6601,135634,7600,1281465,18959,564473,15822,428207,11823,136266,7662,271639,7666,194840,6253,76799,4411,445353,8696,406765,7700,38588,3806,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1053308,15510,246841,7951,11359,1583,5878,1106,5481,1125,115747,5892,50778,3499,64969,3918,119735,6207,71165,3651,48570,4214,806467,13067,418647,9826,302198,6910,116449,5472,195600,6782,132135,5286,63465,3795,192220,6291,175636,5677,16584,2172,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,449428,10547,150341,6760,9131,1908,4709,1295,4422,1465,42718,3863,22501,2369,20217,2596,98492,5598,64736,3780,33756,3349,299087,8235,152075,7594,115479,5452,36596,4153,53083,4172,38478,3521,14605,2688,93929,4035,87981,3675,5948,1538,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1131953,17718,319904,10221,17542,2796,8824,1735,8718,1769,118937,6221,58674,3758,60263,4735,183425,7854,114688,5281,68737,5066,812049,13453,417553,10598,316574,8516,100979,5868,163385,7139,115848,5138,47537,4559,231111,6226,211942,6238,19169,3026,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,208295,7374,53965,4905,3103,899,1411,521,1692,745,25967,3122,11537,1912,14430,2149,24895,2845,14456,1673,10439,2245,154330,5837,73495,4615,54324,3713,19171,2233,37811,3458,25370,2415,12441,2087,43024,2338,40450,2296,2574,726,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,343203,8886,83268,4968,4884,1118,3206,809,1678,707,39350,3505,19336,2272,20014,2097,39034,2943,24888,1918,14146,2197,259935,7470,143558,6934,106494,4925,37064,3587,50464,3238,36019,2714,14445,2267,65913,3478,60954,3194,4959,1422,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,548984,15349,122717,7000,4842,1328,2643,999,2199,871,44155,4698,17747,2504,26408,3455,73720,4817,37780,3031,35940,3700,426267,13377,236017,9514,153096,7205,82921,5377,95867,5664,60066,3863,35801,3575,94383,5590,78793,3884,15590,3200,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,250468,8404,49989,3942,2059,909,881,441,1178,731,18203,2376,7897,1572,10306,1904,29727,2965,16543,1891,13184,2172,200479,7504,108484,5316,73091,3795,35393,3296,44273,3617,29365,2983,14908,1962,47722,3148,43597,2835,4125,1058,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1407474,16666,283336,9174,12610,2208,6606,1363,6004,1740,78936,4806,31608,2950,47328,3831,191790,6960,104431,4632,87359,5602,1124138,15409,608629,12853,417602,8508,191027,7911,202427,7383,138681,5722,63746,4433,313082,8257,287761,7465,25321,2651,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,382396,11254,107052,6369,5921,1318,2719,906,3202,980,35708,3656,17516,2359,18192,3115,65423,5189,37518,3175,27905,3711,275344,9728,144417,6943,103491,5328,40926,4227,58135,4097,38172,2737,19963,2671,72792,4417,64675,3895,8117,1795,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3762917,35442,921195,18785,38075,4001,17760,2384,20315,2982,261137,10097,113444,4824,147693,8081,621983,15821,353335,10458,268648,9788,2841722,27589,1551775,21417,1052509,15486,499266,13604,553364,12872,369808,9782,183556,8129,736583,11691,656895,10307,79688,5544,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1730304,22175,491726,13466,23102,2466,12782,1990,10320,1818,184912,8379,82194,5569,102718,6829,283712,10340,168843,6177,114869,7068,1238578,19009,641270,15467,473312,11248,167958,9212,257269,9339,181076,7279,76193,6095,340039,8939,310736,8549,29303,3482,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,148814,4424,40063,3005,2471,789,1611,589,860,447,20302,2271,10459,1506,9843,1585,17290,1689,11106,1473,6184,1149,108751,4036,60247,3590,44889,2970,15358,1889,25181,2223,18512,1813,6669,1426,23323,1799,21890,1620,1433,613,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2156982,22324,581652,12590,26676,2547,14659,1854,12017,1844,217078,10395,98528,5589,118550,6869,337898,10467,201276,6941,136622,7008,1575330,19425,783908,13959,582256,10950,201652,7050,303140,9348,217476,7246,85664,5217,488282,10355,450764,9499,37518,3729,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,663363,11003,185186,6311,10512,1945,5862,1151,4650,1412,69909,4604,31567,2709,38342,3138,104765,4712,65220,3625,39545,3492,478177,10029,258500,8604,191523,5948,66977,4862,87627,4373,60907,3607,26720,2654,132050,5016,123258,4576,8792,1662,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,837034,16506,230151,8546,9646,1823,6505,1334,3141,1277,93972,5518,41998,3424,51974,4034,126533,5967,62108,3825,64425,4721,606883,14323,277673,8873,185500,6014,92173,6018,152913,6965,93685,4520,59228,4811,176297,6466,153979,5628,22318,3389,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2395885,24821,601836,13977,22684,2774,12459,1853,10225,1722,208030,9319,91442,5617,116588,6215,371122,11336,226407,7616,144715,8233,1794049,21406,871436,15996,632476,12885,238960,8791,341548,9539,247223,7945,94325,5331,581065,10938,528313,9636,52752,4127,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,227041,8333,60975,4588,2355,1031,1255,713,1100,593,18434,2566,8175,1382,10259,2041,40186,3562,24274,2394,15912,2882,166066,6414,81466,4707,55531,3432,25935,3174,34685,2417,22758,2149,11927,1864,49915,3464,44274,3016,5641,1598,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,811866,14406,238205,8915,9250,1562,5567,1134,3683,1090,90484,5517,40791,3241,49693,4424,138471,7075,87014,4328,51457,4729,573661,12496,296918,10230,216619,7720,80299,6412,105933,5339,73406,4438,32527,3583,170810,6907,157309,6358,13501,1950,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,162358,5278,45809,3181,2283,842,1697,745,586,431,20950,2451,8552,1309,12398,2086,22576,2267,13155,1532,9421,1574,116549,4878,64424,4286,48497,3435,15927,1915,23456,2858,16173,1945,7283,1632,28669,2162,26852,1944,1817,676,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1092708,19845,322746,11015,13374,2144,6643,1241,6731,1668,116880,6946,54980,3890,61900,5239,192492,7575,119665,5353,72827,4907,769962,16459,400244,12396,301413,9008,98831,6177,150005,6381,107166,5270,42839,3987,219713,6373,205900,5873,13813,2051,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3868589,34671,1036066,21264,66982,4653,34562,3229,32420,3977,413371,13523,184567,7023,228804,9858,555713,15565,307633,10180,248080,11360,2832523,28883,1713948,24620,1214478,16710,499470,16336,526727,14175,362163,11209,164564,7712,591848,12252,543671,11547,48177,4696,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,353232,11081,106696,6827,5707,1554,2232,739,3475,1253,57117,5361,19899,2165,37218,4291,43872,4100,21062,2230,22810,3072,246536,8261,137949,7142,88469,3998,49480,4878,52829,4923,30696,2993,22133,2994,55758,3319,51703,3219,4055,1132,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,137605,5683,34310,3319,2234,728,1298,527,936,414,14961,2332,7112,1288,7849,1543,17115,2022,10668,1531,6447,1221,103295,4784,51794,3616,35320,2635,16474,1922,25907,2333,19836,1962,6071,945,25594,1908,22842,1641,2752,771,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1429237,22594,318102,11023,16867,2394,7757,1565,9110,1635,126387,6199,49273,3978,77114,5239,174848,7832,100455,4809,74393,6313,1111135,19103,677525,15273,470887,11428,206638,8924,187598,8008,124241,5877,63357,5928,246012,7518,226599,7005,19413,2895,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1381881,19941,339077,11408,12699,1851,6326,1354,6373,1500,138954,8553,55756,4318,83198,6245,187424,8013,94964,4929,92460,6667,1042804,18588,535226,15052,374417,10658,160809,7802,242391,8272,160503,5857,81888,5540,265187,7855,233511,6406,31676,5369,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,342644,9116,114540,4994,6014,1304,3129,904,2885,958,33005,3233,13092,1606,19913,2681,75521,4380,48541,2695,26980,3360,228104,6856,100956,5162,78282,4208,22674,2610,38419,2637,29526,2373,8893,1276,88729,4427,83718,4180,5011,1021,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1153331,14557,270314,7567,16469,1961,8756,1387,7713,1529,126480,6109,55763,3807,70717,4579,127365,4643,77508,3740,49857,3777,883017,13777,446401,11579,322434,8304,123967,5584,193412,7212,137327,5836,56085,3459,243204,5858,224412,5104,18792,2306,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,106421,4727,25153,2998,897,455,667,419,230,226,13878,2189,5826,1193,8052,1808,10378,1574,7055,1291,3323,1186,81268,4404,43570,3650,31691,2873,11879,1831,18715,2284,12205,1763,6510,1551,18983,1912,17965,1817,1018,584,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,519348,11376,289403,9033,9093,1710,4166,1017,4927,1188,56069,4008,27110,2679,28959,2876,224241,7468,153009,5636,71232,4659,229945,6739,127751,4828,83434,4284,44317,2697,29192,2330,20246,2054,8946,1372,73002,4020,65360,3496,7642,1803,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
