GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001EA,B18104_001MA,B18104_002MA,B18104_002EA,B18104_003EA,B18104_003MA,B18104_004EA,B18104_004MA,B18104_005MA,B18104_005EA,B18104_006EA,B18104_006MA,B18104_007MA,B18104_007EA,B18104_008MA,B18104_008EA,B18104_009EA,B18104_009MA,B18104_010MA,B18104_010EA,B18104_011MA,B18104_011EA,B18104_012EA,B18104_012MA,B18104_013MA,B18104_013EA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016MA,B18104_016EA,B18104_017EA,B18104_017MA,B18104_018EA,B18104_018MA,B18104_019MA,B18104_019EA,B18104_020EA,B18104_020MA,B18104_021EA,B18104_021MA,B18104_022MA,B18104_022EA,B18104_023EA,B18104_023MA,B18104_024MA,B18104_024EA,B18104_025EA,B18104_025MA,B18104_026EA,B18104_026MA,B18104_027MA,B18104_027EA,B18104_028EA,B18104_028MA,B18104_029MA,B18104_029EA,B18104_030MA,B18104_030EA,B18104_031EA,B18104_031MA,B18104_032MA,B18104_032EA,B18104_033MA,B18104_033EA,state
0400000US13,8837636,4314,4249086,8277,928966,5960,50178,4733,878788,6758,1068188,5591,35824,4043,1032364,6376,1823821,6092,82036,5445,1741785,7879,276157,2719,17809,1768,258348,3179,151954,2438,21490,1967,130464,2774,4588550,6985,881115,5002,22404,2971,858711,5484,1145198,4891,33076,3723,1112122,6245,1986820,5444,91448,5832,1895372,7602,326544,2663,21937,2173,304607,3338,248873,2466,50150,3304,198723,3654,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1228984,2471,599787,2876,112270,1182,5024,1288,107246,1625,138689,2292,4546,1091,134143,2390,262349,2008,8454,1456,253895,2518,48995,941,2239,700,46756,939,37484,692,5377,952,32107,1103,629197,1829,104698,877,3283,1067,101415,1261,144541,1681,3324,1151,141217,2068,272602,915,10124,1727,262478,1941,53003,547,2584,728,50419,869,54353,638,9018,1259,45335,1465,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1430927,1583,709275,2939,157645,2251,8514,1681,149131,2586,177325,1935,7543,1400,169782,2019,285299,2291,16032,2113,269267,3226,53520,791,3762,1050,49758,1292,35486,733,4646,962,30840,1107,721652,2649,149943,1876,4411,1090,145532,2036,179514,1950,5812,1217,173702,2315,288174,1992,15304,1766,272870,2494,56319,925,3274,837,53045,1056,47702,960,6597,1168,41105,1544,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11840314,3189,5763684,6412,1170458,3067,49423,4029,1121035,4591,1481555,4900,41184,3662,1440371,6096,2452985,4887,90070,4622,2362915,6492,385327,1955,16854,1696,368473,2504,273359,1988,27928,2348,245431,2843,6076630,5580,1118330,2647,26630,2819,1091700,3553,1494714,4651,35255,3684,1459459,5775,2572489,2983,90039,5609,2482450,6508,458627,1690,20801,2310,437826,2701,432470,3169,57786,3445,374684,4411,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5958155,2715,2909609,4437,598954,2593,33236,2552,565718,3537,723506,3655,26622,2729,696884,4127,1239137,3550,65038,4373,1174099,5704,207698,1390,10913,1409,196785,2131,140314,1234,16590,1748,123724,1822,3048546,4241,570051,2476,18151,2238,551900,3292,729611,2850,24109,2495,705502,3601,1290112,2857,66362,4423,1223750,4996,240706,1363,12282,1501,228424,1965,218066,2162,30556,2187,187510,2766,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2805220,1706,1382900,3344,266534,2182,13078,1629,253456,2493,344283,2399,13118,1944,331165,3220,585767,2461,23982,2608,561785,3169,104510,891,3936,705,100574,1131,81806,747,7489,945,74317,994,1422320,3048,255563,2173,6862,1259,248701,2440,336807,2615,9301,1088,327506,2652,587959,2377,24779,2314,563180,3310,117507,868,3355,770,114152,1079,124484,982,13328,1561,111156,1707,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2599361,2798,1275713,3646,267360,2886,12143,1412,255217,3075,321430,2908,12309,2231,309121,3924,528841,2565,24756,2607,504085,3277,89875,1401,6062,1098,83813,1580,68207,1350,10424,1455,57783,2049,1323648,3414,252977,2616,7992,1560,244985,3079,323312,2322,10383,1451,312929,2691,544944,3096,25097,2371,519847,3716,101113,1113,4819,1070,96294,1570,101302,1602,12429,1733,88873,2181,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3962959,4741,1922229,5569,382475,3683,27495,2542,354980,4167,455510,4294,23928,2367,431582,4632,842344,3747,61240,3901,781104,5044,149348,1488,10420,1232,138928,1865,92552,943,13921,1674,78631,1645,2040730,5437,356145,3486,12065,1779,344080,3733,480969,3841,23685,2615,457284,4802,889157,3318,70171,3820,818986,5268,172097,1247,12192,1615,159905,1994,142362,1579,25340,2316,117022,2703,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4126306,2752,1987503,5002,409500,4222,29302,2720,380198,4755,516251,4565,28845,3002,487406,5768,830517,4800,54674,3876,775843,6001,142516,1817,10229,1684,132287,2328,88719,1585,13541,1605,75178,2105,2138803,4301,389821,3032,13445,1803,376376,3234,545244,3178,21075,2753,524169,4267,896412,2891,56206,3916,840206,4800,166395,1794,12045,1435,154350,2299,140931,1726,29410,2522,111521,2578,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1244521,1332,605423,2134,105056,1213,9662,1809,95394,2048,127053,1723,8077,1552,118976,2012,282807,1705,17618,1706,265189,2010,53626,380,3236,691,50390,707,36881,647,4531,888,32350,953,639098,1559,99526,959,3518,819,96008,1175,130741,1418,6031,1258,124710,1874,295878,1436,16603,1741,279275,2271,58324,506,3830,959,54494,1099,54629,915,8259,1307,46370,1469,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5323070,3197,2542629,4212,501594,2604,25293,2621,476301,3422,628119,3439,20025,2301,608094,4005,1120775,3312,37652,3294,1083123,4712,176068,1373,6815,1317,169253,1697,116073,1563,14193,1777,101880,1926,2780441,3619,483489,2523,11253,1890,472236,3067,660654,2966,16312,2315,644342,3952,1241390,2701,42010,3282,1199380,4121,208956,1581,10786,1809,198170,2375,185952,1961,26007,2294,159945,2911,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6112070,1973,2940464,3283,535335,1917,29885,3093,505450,3102,742582,2233,25895,2993,716687,3783,1296755,2809,54880,4538,1241875,5303,207052,1594,9124,1436,197928,1786,158740,1576,17967,2122,140773,2445,3171606,2414,513414,1601,15645,2214,497769,2819,767154,1889,22970,2831,744184,3419,1393042,2045,58952,4126,1334090,4535,246209,1324,11342,1675,234867,2157,251787,2158,32540,2607,219247,3270,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9171303,2323,4468337,4409,891536,2682,60390,3961,831146,4971,1043878,3737,56999,4360,986879,5272,1954095,3857,104942,4994,1849153,6538,338715,1566,20290,1704,318425,2272,240113,1515,28226,1973,211887,2320,4702966,4750,847559,3119,27085,2958,820474,4002,1057194,2892,40941,3343,1016253,4275,2051327,3100,111010,4227,1940317,5229,382622,1650,19035,1981,363587,2455,364264,2275,60844,3492,303420,3747,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4896011,2534,2420112,3733,473710,2393,24526,2667,449184,3119,605445,2545,22122,2638,583323,3673,1050762,3173,43302,3436,1007460,4572,166962,1122,5677,884,161285,1342,123233,1237,11747,1344,111486,1678,2475899,3833,451231,2519,11327,1591,439904,2969,597355,2517,16642,2450,580713,3430,1060738,2530,43998,2821,1016740,3826,186695,1251,6994,1053,179701,1507,179880,1886,18744,1853,161136,2824,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2693828,2334,1286813,5001,277803,3437,18452,2505,259351,3859,318413,5045,14812,2077,303601,5350,534250,4793,36851,2950,497399,5176,97907,1900,8431,1162,89476,2354,58440,1518,9298,1193,49142,1929,1407015,4620,265103,2931,8211,1713,256892,3369,341036,3016,12497,1873,328539,3420,587419,2919,46602,3548,540817,4101,116153,1654,11407,1864,104746,2233,97304,1921,22301,1985,75003,2491,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5492438,3727,2656812,4938,523881,2987,32732,3504,491149,4665,650757,4509,29091,2931,621666,5160,1132318,3830,64759,3577,1067559,5036,207691,1510,11317,1596,196374,2154,142165,1523,18443,1878,123722,2292,2835626,4409,502423,2833,13385,2049,489038,3403,677751,4407,22476,2897,655275,5435,1201685,3462,69220,3941,1132465,4918,238640,1821,13750,1900,224890,2353,215127,2104,32997,2742,182130,3295,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,913690,1687,459128,2530,84045,1548,4154,961,79891,1760,108852,2210,3655,996,105197,2346,199466,1785,9717,1405,189749,2239,39779,611,1417,530,38362,867,26986,409,3400,835,23586,860,454562,2537,75538,1334,2060,659,73478,1423,102122,1516,2819,800,99303,1698,201011,1877,8791,1278,192220,2115,40366,639,1977,613,38389,753,35525,580,4207,874,31318,967,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1670412,1756,821746,3123,166792,2014,7276,1276,159516,2371,211026,2107,6944,1363,204082,2339,341976,1959,12466,1805,329510,2789,57171,675,2085,595,55086,824,44781,1447,5457,1004,39324,1857,848666,2708,160440,1627,4891,1231,155549,1911,208833,1696,6146,1339,202687,2111,346444,2003,13659,1867,332785,2272,63931,1046,2451,604,61480,1149,69018,1403,7096,1148,61922,1646,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2482261,2109,1243367,3813,243855,1667,10034,1887,233821,2594,313069,2814,9190,1929,303879,3480,532908,2463,17632,2320,515276,3308,97974,1175,4640,1262,93334,1391,55561,808,7019,1203,48542,1345,1238894,3461,233182,1571,4477,1529,228705,2063,305584,2442,6409,1747,299175,3056,530450,1821,22287,2805,508163,3083,101358,1109,4199,1017,97159,1068,68320,983,9488,1557,58832,1852,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1233766,849,604304,1879,110116,1042,7410,1396,102706,1619,129852,1379,5382,1230,124470,1738,286576,1658,13441,1922,273135,2536,46680,670,1212,419,45468,727,31080,463,2626,695,28454,751,629462,1873,106741,1411,4029,1256,102712,1941,133653,1354,4419,1060,129234,1702,294470,1367,12071,1708,282399,1931,50518,657,2093,581,48425,863,44080,739,4558,868,39522,1110,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8154970,1631,3936361,3307,774577,3504,35705,3279,738872,3860,923017,3196,25905,2965,897112,4416,1754818,3074,57993,3432,1696825,4478,276037,1864,12135,1689,263902,2447,207912,2111,21234,2178,186678,2737,4218609,3134,744307,2047,14466,1989,729841,2956,922015,1733,19310,2590,902705,3179,1884116,2084,59455,3989,1824661,4528,334487,1757,13616,1882,320871,2661,333684,2372,48329,3340,285355,3390,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1888683,2066,923461,3371,189951,2014,6753,1255,183198,2237,229338,2799,9776,1882,219562,2954,381406,2344,22447,2792,358959,3825,73686,1461,5077,963,68609,1775,49080,1274,7309,1208,41771,1813,965222,2884,183691,2163,3753,1094,179938,2277,225791,2286,6245,1317,219546,2682,408757,2637,21306,2497,387451,3213,81733,1592,4406,1001,77327,1867,65250,1145,12606,1743,52644,1911,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17983978,3634,8632621,5423,1611849,3165,72441,3947,1539408,4784,2251144,4564,65129,4663,2186015,6004,3711716,4460,139639,5563,3572077,6986,604655,2604,26838,2561,577817,3669,453257,1960,53207,3087,400050,3642,9351357,5438,1539509,2809,32986,3057,1506523,4301,2324222,4136,50196,3220,2274026,4269,4020852,3580,146931,5044,3873921,5957,742411,2094,39764,3371,702647,3629,724363,3379,106245,5333,618118,5493,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8728641,5249,4178397,8384,846200,5136,49517,4059,796683,5923,1005855,6134,38962,3438,966893,7079,1813842,6529,100960,5363,1712882,7643,318688,2515,21259,2138,297429,3098,193812,2079,26656,2453,167156,2721,4550244,6778,802429,5587,24873,2956,777556,5917,1087151,5416,31837,3406,1055314,6463,1974293,5061,99824,5345,1874469,6923,376630,2128,23427,2139,353203,3202,309741,2851,53443,3770,256298,4463,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
