GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001EA,C24060_001MA,C24060_002EA,C24060_002MA,C24060_003MA,C24060_003EA,C24060_004EA,C24060_004MA,C24060_005MA,C24060_005EA,C24060_006MA,C24060_006EA,C24060_007MA,C24060_007EA,C24060_008EA,C24060_008MA,C24060_009EA,C24060_009MA,C24060_010EA,C24060_010MA,C24060_011MA,C24060_011EA,C24060_012MA,C24060_012EA,C24060_013EA,C24060_013MA,C24060_014EA,C24060_014MA,C24060_015MA,C24060_015EA,C24060_016EA,C24060_016MA,C24060_017MA,C24060_017EA,C24060_018MA,C24060_018EA,C24060_019EA,C24060_019MA,C24060_020EA,C24060_020MA,C24060_021MA,C24060_021EA,C24060_022MA,C24060_022EA,C24060_023MA,C24060_023EA,C24060_024EA,C24060_024MA,C24060_025EA,C24060_025MA,C24060_026MA,C24060_026EA,C24060_027EA,C24060_027MA,C24060_028MA,C24060_028EA,C24060_029MA,C24060_029EA,C24060_030EA,C24060_030MA,C24060_031EA,C24060_031MA,C24060_032MA,C24060_032EA,C24060_033MA,C24060_033EA,C24060_034MA,C24060_034EA,C24060_035EA,C24060_035MA,C24060_036MA,C24060_036EA,state
0400000US13,4165453,21585,1475287,19613,695429,17242,1059278,16975,399303,11942,536156,14165,2808460,25467,805162,15942,448742,14070,812403,15007,288280,9848,453873,13561,177220,7557,81262,4832,18886,2863,44242,3847,21634,2827,11196,1592,253040,9356,148754,6552,36196,4724,46923,3913,9020,1967,12147,2121,679427,12525,366549,9321,128999,6105,115029,5823,28761,2633,40089,3995,247306,8860,73560,4509,62606,3763,40681,3436,51608,5210,18851,2340,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,638191,8660,210587,7822,143088,6804,168133,6431,64914,5017,51469,3256,375792,8922,82939,4895,96182,6193,115052,4876,43729,4487,37890,3100,23466,2806,10077,1755,3331,1034,6176,1558,2446,1117,1436,657,47578,3529,26971,2958,7860,1600,9822,1355,1559,613,1366,587,140358,7215,72913,5457,24331,2496,28353,2854,8782,1373,5979,1260,50997,3883,17687,2485,11384,1940,8730,1387,8398,1729,4798,1193,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,681907,8831,228923,6423,121781,4971,166657,6313,81854,4173,82692,4784,450022,8515,111093,5277,80151,4449,125906,5298,61137,3895,71735,4685,29989,2705,15182,1886,2276,775,7145,1260,3707,973,1679,522,43836,3442,25497,2565,7585,1298,7941,1485,1053,486,1760,726,105438,4343,57980,2920,18912,2012,17286,2168,7779,1382,3481,848,52622,3273,19171,2112,12857,1551,8379,1506,8178,1433,4037,1199,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5911495,20593,2133281,18709,1027644,18014,1504329,18872,445231,9996,801010,15646,4073518,22641,1186789,14752,678965,15248,1168083,18170,337230,9281,702451,15156,222221,8272,110037,5736,19741,2944,51535,3797,25305,2383,15603,2149,522599,11858,320440,8915,80176,4839,89002,5436,8687,1390,24294,2832,792685,13777,407865,8257,173142,7282,143164,5876,29898,2417,38616,3144,300472,8535,108150,4933,75620,4385,52545,3274,44111,3209,20046,2092,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2898761,17568,937631,12881,498276,10667,704712,12210,247713,7365,510429,10275,2059891,16914,516636,11438,339686,9453,551611,10079,189606,7063,462352,10160,90325,4117,42617,3169,7843,1241,23764,2152,9994,1367,6107,1126,253717,7575,152245,5557,41776,3170,42627,2906,6010,1267,11059,1379,349210,8665,183596,6090,71465,4603,61527,3918,13873,1830,18749,2108,145618,5502,42537,3392,37506,2721,25183,2614,28230,2932,12162,1562,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1540038,9548,516128,9879,255949,7328,371744,8243,147194,4524,249023,6797,1015981,10514,247446,6750,159839,6819,284573,7199,107523,4127,216600,6308,51811,3019,23481,1662,4177,802,12179,1741,8423,1339,3551,851,140988,5217,77852,3742,28338,2317,23715,2469,2794,748,8289,1923,219360,7238,123918,5715,37638,2906,37032,2434,10855,1520,9917,1433,111898,4412,43431,2486,25957,2320,14245,1989,17599,1818,10666,1386,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1373030,9726,489231,8507,239552,7940,336508,7680,133405,5180,174334,7200,890319,11805,236537,7328,152228,6865,252122,7015,99160,4773,150272,6553,43996,3470,19922,1852,3894,862,12309,1954,4811,925,3060,1049,112799,4520,69181,3336,18521,1863,17665,1833,2105,641,5327,1163,229399,6745,126079,4923,41123,3195,39958,2567,12834,1620,9405,1218,96517,4737,37512,2664,23786,2326,14454,1626,14495,1524,6270,1126,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1815971,14352,587109,12018,305141,9444,442802,8980,187330,6523,293589,9320,1227720,14333,292677,8291,195880,8497,342573,9141,138010,5685,258580,9314,56163,3907,26009,2538,5380,1048,13506,2271,8216,1303,3052,818,143703,5682,88014,3783,25022,2674,22026,1961,3125,730,5516,1141,280824,7105,148664,5246,53197,3641,49049,3392,12078,1794,17836,2228,107561,5281,31745,3134,25662,2876,15648,1960,25901,2619,8605,1269,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1967523,14502,617804,13199,371192,9356,489709,10817,241585,7823,247233,8492,1325916,15939,312702,10765,240072,7960,376024,10448,186618,6825,210500,7943,66555,4116,31703,2827,5318,1079,15469,1799,10006,1698,4059,1109,124028,6618,67910,4284,24469,2952,23442,2532,2933,1052,5274,1373,339696,9575,173699,6823,75537,4875,60132,4178,13945,1691,16383,2305,111328,5752,31790,2749,25796,2574,14642,1878,28083,3148,11017,1762,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,641665,6649,230527,6774,113519,5026,152596,5200,69762,4062,75261,3301,377425,7437,97515,4682,68234,3900,112405,4848,39527,3086,59744,2747,24915,2410,10657,1436,2392,717,5256,1043,4257,1022,2353,833,83573,4736,51843,3615,14731,1755,12428,1658,2102,793,2469,705,96427,4546,55374,4267,14915,1963,15777,1679,5513,1093,4848,987,59325,3716,15138,1594,13247,1814,6730,1549,18363,1819,5847,1200,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2886015,16857,1272813,14662,481683,12555,675910,14324,231764,9292,223845,7576,1699378,17072,574862,12125,303228,11654,476107,12002,171059,7773,174122,6296,102203,6029,54385,4105,10729,1980,19256,2686,12604,1766,5229,1200,281088,8886,183347,6664,35902,3654,46450,3280,6390,1453,8999,1843,662380,11226,408010,8512,95825,5258,111700,5303,21251,2417,25594,2632,140966,6010,52209,3900,35999,2724,22397,2285,20460,2595,9901,1836,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3225103,15794,1402769,15625,559683,12775,756845,13077,220046,7577,285760,8704,2094901,17301,749104,12443,365863,11579,585820,12155,150215,7166,243899,8544,95764,5260,48299,3582,9214,1664,21975,2618,10801,1871,5475,1105,408623,10438,274888,7103,60496,4061,55826,4435,6887,1240,10526,2153,424996,11069,246693,7166,80146,4498,69388,4047,15429,1905,13340,1824,200819,8518,83785,4973,43964,4046,23836,2082,36714,2845,12520,2474,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4137510,19370,1415633,16079,779092,11780,1033577,16082,326264,9084,582944,11994,2851551,18289,766840,13110,534943,11240,791056,14151,239925,8701,518787,10970,142677,6737,66608,4366,15599,1880,36518,3415,14782,1638,9170,1290,402098,7789,242502,6297,63095,3407,72640,4109,9341,1397,14520,1753,518683,10644,271535,7413,107124,4861,96733,4978,17540,1665,25751,2327,222501,7030,68148,4365,58331,3494,36630,2808,44676,3367,14716,1418,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2693645,12020,1034474,13077,451759,8697,653274,10171,216519,6025,337619,9358,1783341,13651,547034,9749,291561,7136,497112,9097,156691,5169,290943,8467,105247,4823,51068,3262,9706,1247,25289,2138,13420,1441,5764,810,298305,7296,178359,5159,53072,3529,48757,3259,4237,885,13880,1743,340070,7415,195767,5522,56525,3028,58961,3467,14781,1349,14036,1762,166682,5611,62246,2641,40895,3076,23155,2039,27390,2620,12996,1216,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1175203,12287,363968,10501,214027,6567,275967,8064,130664,5760,190577,7808,763421,12439,166659,7528,135089,5705,204332,7983,91547,5076,165794,7508,33842,3088,13932,1786,3979,1013,9614,1696,3468,1015,2849,899,67375,4823,41395,3705,9900,1897,11030,1753,1817,759,3233,1130,240591,9112,126264,6354,49082,4303,38687,3046,14871,2197,11687,1921,69974,4346,15718,1957,15977,2239,12304,1913,18961,2507,7014,1398,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2733876,14184,939797,15367,492308,10673,699708,12420,241289,7229,360774,9058,1845457,17280,493396,10901,322018,8866,542154,12803,173591,6302,314298,8249,86394,4981,39525,2872,8011,1568,21461,2489,11472,1835,5925,1346,261277,8279,157917,6343,44414,3926,42137,2998,5127,1150,11682,1807,371368,9955,192896,6563,75284,4393,67180,3899,19323,2271,16685,1737,169380,5876,56063,3240,42581,3761,26776,2275,31776,2593,12184,1971,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,467674,5784,167949,5428,89603,4955,108997,4751,58198,3665,42927,3019,268564,5785,63519,3922,53726,3898,78506,4288,39730,3036,33083,2529,24410,2073,13841,1427,1305,565,4384,950,3636,871,1244,420,43011,3103,26291,2447,7321,1187,7338,1185,833,352,1228,563,84640,4578,44216,3824,17451,1904,13332,1457,5404,1016,4237,926,47049,2991,20082,1832,9800,1378,5437,987,8595,1408,3135,923,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,935104,7504,328978,7517,157700,5219,232955,5997,89296,4385,126175,4935,606370,8586,157226,5803,95061,4270,179362,5437,63498,3575,111223,4510,33450,2084,15429,1541,3880,986,8627,1145,3832,755,1682,433,88252,4377,52774,3231,15870,1689,14604,1526,2049,601,2955,718,135385,4803,73448,3632,25603,2446,22265,2167,8933,1155,5136,948,71647,3319,30101,2088,17286,1918,8097,1216,10984,1276,5179,891,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1196894,11450,338500,10014,327371,10086,313630,9850,104184,6489,113209,6440,900055,15370,197912,7707,268072,9727,251862,9119,83981,6092,98228,6095,42092,4064,19626,2449,4913,1393,12480,2286,2686,1110,2387,832,39787,3833,20289,2441,6244,1321,8181,1508,1360,598,3713,1254,153396,7075,79189,5054,33390,3089,27668,3124,7031,1396,6118,1452,61564,4801,21484,2986,14752,2189,13439,1938,9126,1718,2763,866,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,684575,6620,266097,7025,109991,5580,171566,6667,60459,3435,76462,4620,434582,7710,135878,5189,67980,4875,129250,6166,35588,2833,65886,4379,21739,2446,10662,1588,1363,551,5608,1221,3352,980,754,370,75428,4634,46378,3188,13590,2158,11852,1809,1237,573,2371,819,95906,4893,54482,3273,16602,1907,15956,2235,4962,1026,3904,906,56920,3489,18697,1882,10456,1812,8900,1616,15320,1973,3547,986,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4143877,17111,1670203,15943,683309,13149,1051708,16253,305240,10471,433417,10567,2863305,18338,988400,14725,463406,12272,819021,13978,223722,8996,368756,10289,164317,6404,80869,5228,14790,1715,39682,3395,18403,2204,10573,1973,296734,9278,185306,7584,44841,3464,47516,3574,7272,1484,11799,1907,620282,11895,336399,8057,122736,5879,107011,4772,26332,2955,27804,2628,199239,7267,79229,3985,37536,3517,38478,3424,29511,2769,14485,2519,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
