GEO_ID,C27002_001E,C27002_001M,C27002_002E,C27002_002M,C27002_003E,C27002_003M,C27002_004E,C27002_004M,C27002_005E,C27002_005M,C27002_006E,C27002_006M,C27002_007E,C27002_007M,C27002_008E,C27002_008M,C27002_009E,C27002_009M,C27002_010E,C27002_010M,C27002_011E,C27002_011M,C27002_012E,C27002_012M,C27002_013E,C27002_013M,C27002_014E,C27002_014M,C27002_015E,C27002_015M,C27002_016E,C27002_016M,C27002_017E,C27002_017M,C27002_018E,C27002_018M,C27002_019E,C27002_019M,C27002_020E,C27002_020M,C27002_021E,C27002_021M,NAME,C27002_001MA,C27002_001EA,C27002_002EA,C27002_002MA,C27002_003EA,C27002_003MA,C27002_004MA,C27002_004EA,C27002_005EA,C27002_005MA,C27002_006MA,C27002_006EA,C27002_007EA,C27002_007MA,C27002_008EA,C27002_008MA,C27002_009MA,C27002_009EA,C27002_010MA,C27002_010EA,C27002_011MA,C27002_011EA,C27002_012MA,C27002_012EA,C27002_013EA,C27002_013MA,C27002_014EA,C27002_014MA,C27002_015MA,C27002_015EA,C27002_016EA,C27002_016MA,C27002_017MA,C27002_017EA,C27002_018EA,C27002_018MA,C27002_019EA,C27002_019MA,C27002_020MA,C27002_020EA,C27002_021EA,C27002_021MA,state
0400000US27,5252092,680,2602043,3879,655641,2802,480410,6019,175231,5900,1656207,2541,1274643,9465,381564,9290,290195,1728,226316,2781,63879,2513,2650049,3664,625381,2930,457705,6415,167676,6456,1658093,2845,1297343,7486,360750,7603,366575,2160,285192,3476,81383,2907,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,382928,3654,171423,6489,211505,7094,852663,4094,514514,8876,338149,8738,156347,1559,98244,2595,58103,2581,1510969,5148,369057,3655,159001,6052,210056,6339,928455,3456,568409,8826,360046,8860,213457,1541,128199,3282,85258,3147,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,722624,3490,459581,8431,263043,7848,1783075,3851,1259688,11300,523387,10560,349856,2038,240884,4240,108972,3895,3024309,4845,691106,3531,438781,7801,252325,7501,1879436,3811,1356748,11293,522688,10687,453767,2246,310085,5202,143682,4469,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,115203,1617,68010,2851,47193,3000,308318,2385,207874,5167,100444,4622,66765,772,46954,1558,19811,1544,485276,2630,106252,1546,66685,2887,39567,2617,303133,2083,215470,4323,87663,3898,75891,695,54950,1561,20941,1509,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,234139,2307,159159,4065,74980,3751,553002,2146,418526,5391,134476,5043,101952,1489,75087,2015,26865,1906,912956,2989,224730,2128,154295,4024,70435,4314,555277,1987,433372,4834,121905,4703,132949,1220,98933,2015,34016,1972,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,339430,1931,208221,5968,131209,5531,845977,3595,534921,8970,311056,9543,153535,1114,96064,3393,57471,3236,1330024,3442,324312,2110,199247,5405,125065,5604,836034,3208,554446,8261,281588,7809,169678,1115,102387,3296,67291,3369,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,639624,1981,145436,1422,105683,3409,39753,3342,416428,1572,320996,5543,95432,5239,77760,822,59561,1811,18199,1551,663015,1949,140294,1514,99072,2880,41222,3295,428123,1378,336232,4486,91891,4371,94598,959,72188,2167,22410,1997,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,4212072,3146,1050288,3158,736937,9211,313351,9302,2677835,2733,1935988,12999,741847,13236,483949,1556,342193,4805,141756,4751,4481469,3061,1007167,2171,706539,9510,300628,9829,2806131,1962,2086667,13063,719464,13208,668171,2065,440171,5821,228000,6169,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,996613,3527,263103,2281,122397,4403,140706,4422,610744,2604,350871,7151,259873,7243,122766,1159,78653,2368,44113,2306,1036086,3187,254555,2583,113063,5595,141492,5786,634548,2089,379953,6800,254595,6642,146983,1402,88411,2612,58572,2247,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,9220963,5179,2200191,3084,1373408,13928,826783,13491,5962860,5437,3962968,21074,1999892,19925,1057912,3288,691803,7368,366109,6976,9913318,5466,2101470,3311,1308080,12925,793390,13460,6345074,3939,4399833,23235,1945241,23464,1466774,3502,892012,9265,574762,9430,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,4502110,9126,1169913,6626,655527,11084,514386,11660,2819697,5821,1836302,16672,983395,15904,512500,2461,348681,5449,163819,5084,4858551,7916,1110736,6773,620757,11636,489979,11813,3061444,4383,2074410,16899,987034,16757,686371,2862,454627,6417,231744,6105,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,335069,1655,78887,1368,61341,2023,17546,1955,215114,1357,171351,2805,43763,2660,41068,487,31310,1143,9758,1196,325542,1650,71221,1248,56235,1881,14986,1572,203428,1149,168220,2764,35208,2622,50893,680,38932,1147,11961,1216,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,5515965,8035,1384710,4109,885353,11124,499357,11017,3464441,7972,2461177,16227,1003264,15199,666814,3080,474407,6075,192407,5361,5842675,6104,1330412,3876,848324,9835,482088,10131,3618393,4550,2587826,14258,1030567,14837,893870,4545,616099,7566,277771,7033,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,1792398,4530,472169,2998,248247,6677,223922,6289,1104229,3622,698323,7966,405906,7745,216000,1882,149113,2674,66887,2461,1884808,4541,457180,3461,235145,6993,222035,7433,1152583,3322,755253,9154,397330,8376,275045,1817,186442,3775,88603,3299,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,1871966,3734,446081,2561,278162,6610,167919,6729,1193122,2637,779095,10185,414027,10140,232763,1765,164888,3734,67875,3712,1927141,3671,419281,2567,262048,6373,157233,6277,1215630,2337,838178,9106,377452,8547,292230,1704,213182,3516,79048,3584,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,6060720,5472,1420218,3326,938322,10055,481896,10701,3838285,5085,2866659,16961,971626,15926,802217,2714,602522,6672,199695,6077,6445280,5272,1358015,3153,893758,11083,464257,11420,4002797,3832,3019234,17020,983563,16766,1084468,2913,790373,6462,294095,6231,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,499116,1554,114912,1120,78703,3671,36209,3754,323567,1374,228599,4410,94968,4412,60637,682,40666,1635,19971,1684,537627,1444,109058,1128,73632,2778,35426,2721,344862,1541,253985,4543,90877,4471,83707,945,53565,2214,30142,2114,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,2176225,5572,545134,3777,305399,6989,239735,7420,1362516,3502,861498,11612,501018,11502,268575,1641,181987,3978,86588,3793,2360610,5408,533343,3993,287556,7913,245787,8761,1478979,3165,983677,11396,495302,10555,348288,1513,230837,4532,117451,4574,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,399370,2505,105103,1809,70193,2911,34910,2914,244471,1746,183531,3628,60940,3374,49796,770,36251,1414,13545,1317,398771,2444,95790,1872,65789,2307,30001,2312,241372,1388,186897,3175,54475,3275,61609,924,45734,1616,15875,1481,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,3028111,6070,762141,4776,452391,8599,309750,9655,1905390,4924,1238890,12374,666500,13475,360580,2095,243643,3924,116937,4005,3231435,6546,730956,4604,432115,9391,298841,9600,2027641,5400,1372170,12718,655471,12036,472838,3280,303293,5099,169545,5061,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,12159072,10119,3517467,7197,1740723,18743,1776744,18842,7527147,8580,4489412,26282,3037735,26487,1114458,3757,687132,7201,427326,7662,12620378,8698,3358555,6153,1654571,22285,1703984,22182,7839554,6326,4844657,27675,2994897,26881,1422269,4065,842974,8663,579295,8791,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,1377933,2277,448589,1764,321931,5185,126658,5385,817050,1878,594095,6959,222955,7108,112294,916,82260,2060,30034,2237,1372421,2263,421794,1786,301611,5936,120183,5807,816459,2070,611735,6274,204724,6007,134168,1235,93377,2523,40791,2425,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,304862,1283,66943,1105,38508,2281,28435,2175,198725,1031,134469,3102,64256,2958,39194,477,28225,1176,10969,1065,315024,1264,62718,800,34134,1920,28584,2012,203791,1031,147708,2690,56083,2717,48515,564,34886,1294,13629,1167,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,3770982,7746,949138,5575,685318,8502,263820,8884,2406840,7097,1799234,13475,607606,13561,415004,2415,309402,4767,105602,4838,4036434,6989,900527,5339,644839,9705,255688,8336,2596062,4741,2001929,13204,594133,11486,539845,2769,385777,5015,154068,4499,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,3275497,4678,810796,2840,500671,8775,310125,8325,2100843,4100,1472252,12893,628591,12466,363858,1967,266910,3953,96948,4179,3362584,4154,772140,3010,482708,7320,289432,7727,2144227,3313,1561239,11057,582988,11385,446217,2350,319356,4079,126861,3973,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,891894,3214,197744,2341,115166,4910,82578,4527,567101,2856,363094,7774,204007,7803,127049,903,87171,2335,39878,2092,931478,2993,187530,2580,104176,4074,83354,4661,581148,2576,377357,7241,203791,7346,162800,1127,110757,2865,52043,2772,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,2776963,3756,682805,2904,459007,6865,223798,6905,1764285,3386,1318526,10474,445759,9593,329873,1473,239964,3266,89909,3248,2836439,3684,651353,2916,437591,6608,213762,7288,1765824,3008,1321922,9871,443902,9205,419262,1869,308059,4182,111203,4141,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,279740,2744,69325,1700,45384,2803,23941,2521,178812,1644,130846,3245,47966,3434,31603,750,23341,1207,8262,1113,275270,2379,66904,1752,40691,2766,26213,3009,172173,1294,125995,3152,46178,3082,36193,742,26587,1094,9606,1081,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,1765448,2964,461940,2643,191728,6521,270212,6749,1068291,1348,478076,8407,590215,8414,235217,854,69348,3124,165869,3182,1930188,2791,435500,2661,173608,7071,261892,7173,1191306,1067,560776,9306,630530,9236,303382,1244,86821,3105,216561,2983,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
