GEO_ID,B05003I_001E,B05003I_001M,B05003I_002E,B05003I_002M,B05003I_003E,B05003I_003M,B05003I_004E,B05003I_004M,B05003I_005E,B05003I_005M,B05003I_006E,B05003I_006M,B05003I_007E,B05003I_007M,B05003I_008E,B05003I_008M,B05003I_009E,B05003I_009M,B05003I_010E,B05003I_010M,B05003I_011E,B05003I_011M,B05003I_012E,B05003I_012M,B05003I_013E,B05003I_013M,B05003I_014E,B05003I_014M,B05003I_015E,B05003I_015M,B05003I_016E,B05003I_016M,B05003I_017E,B05003I_017M,B05003I_018E,B05003I_018M,B05003I_019E,B05003I_019M,B05003I_020E,B05003I_020M,B05003I_021E,B05003I_021M,B05003I_022E,B05003I_022M,B05003I_023E,B05003I_023M,NAME,B05003I_001MA,B05003I_001EA,B05003I_002EA,B05003I_002MA,B05003I_003EA,B05003I_003MA,B05003I_004EA,B05003I_004MA,B05003I_005EA,B05003I_005MA,B05003I_006EA,B05003I_006MA,B05003I_007MA,B05003I_007EA,B05003I_008MA,B05003I_008EA,B05003I_009EA,B05003I_009MA,B05003I_010EA,B05003I_010MA,B05003I_011EA,B05003I_011MA,B05003I_012MA,B05003I_012EA,B05003I_013MA,B05003I_013EA,B05003I_014MA,B05003I_014EA,B05003I_015EA,B05003I_015MA,B05003I_016MA,B05003I_016EA,B05003I_017MA,B05003I_017EA,B05003I_018EA,B05003I_018MA,B05003I_019MA,B05003I_019EA,B05003I_020MA,B05003I_020EA,B05003I_021EA,B05003I_021MA,B05003I_022MA,B05003I_022EA,B05003I_023EA,B05003I_023MA,state
0400000US13,856924,750,459242,4878,162140,3448,139292,3887,22848,2745,1390,642,21458,2713,297102,3081,72537,4900,224565,5348,31543,3303,193022,6072,397682,4823,154624,3836,135773,4764,18851,2843,1742,804,17109,2763,243058,2817,78203,4325,164855,4404,33012,3420,131843,4925,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,121001,-555555555,61039,655,23035,654,22766,771,269,321,141,227,128,222,38004,-555555555,31492,1509,6512,1508,4351,1315,2161,720,59962,655,22117,655,21938,685,179,179,52,86,127,154,37845,-555555555,31512,1423,6333,1423,3994,1098,2339,836,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,15
0400000US16,177326,-555555555,93655,1827,38371,1579,36005,1657,2366,816,310,259,2056,774,55284,1052,28531,2370,26753,2385,6969,1511,19784,2058,83671,1827,35069,1462,32320,1655,2749,1055,459,338,2290,1013,48602,1137,26884,1947,21718,1963,6257,1233,15461,1735,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2037851,1698,1050982,2229,372093,1824,345858,4105,26235,3657,2864,812,23371,3470,678889,1815,271120,9022,407769,8664,110267,5258,297502,8716,986869,2163,354434,1669,327321,3226,27113,3097,3127,920,23986,3115,632435,1693,275585,6852,356850,6908,111754,5148,245096,7449,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,389550,1140,204824,2151,78304,1540,70652,2191,7652,1676,1075,511,6577,1501,126520,1591,58136,3352,68384,3315,13562,2034,54822,3495,184726,2118,75284,1493,66738,2133,8546,1389,1402,627,7144,1196,109442,1507,56665,2990,52777,2860,12341,1869,40436,2887,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,151736,1047,79320,1755,31773,1418,29371,1645,2402,908,364,345,2038,854,47547,1417,17135,1959,30412,1641,6806,1163,23606,1589,72416,1808,30369,1474,26658,1794,3711,1105,799,627,2912,861,42047,1093,20752,1611,21295,1500,5433,1068,15862,1554,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,301140,561,156805,2066,63091,2069,57993,2278,5098,1366,281,245,4817,1326,93714,1256,41900,3001,51814,2979,11931,1802,39883,2863,144335,1975,58948,1881,54908,2156,4040,1204,108,125,3932,1182,85387,1166,44739,2812,40648,2585,9982,1604,30666,2691,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,131063,2990,74817,3026,27599,2046,23948,2333,3651,1087,887,554,2764,861,47218,2579,15826,2059,31392,2256,4502,1138,26890,2293,56246,3014,21738,1918,19523,1906,2215,753,528,406,1687,635,34508,2075,14858,2110,19650,1549,3919,1059,15731,1529,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,193732,1434,108210,2394,27949,2025,25569,2167,2380,816,388,300,1992,813,80261,2033,31468,3110,48793,3263,10660,2201,38133,3760,85522,2038,25228,1900,23229,1906,1999,857,347,361,1652,707,60294,1572,29955,2390,30339,2173,10916,1417,19423,2311,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,16490,910,8527,771,2695,589,2589,623,106,217,106,217,0,230,5832,736,4369,832,1463,779,953,693,510,286,7963,917,2966,647,2966,647,0,230,0,230,0,230,4997,693,4044,665,953,402,581,327,372,260,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,473721,180,248107,1561,75741,1291,66215,2016,9526,1780,1388,693,8138,1811,172366,1171,39503,4236,132863,4252,29290,2904,103573,4632,225614,1553,73096,1291,64996,1856,8100,1586,1147,796,6953,1464,152518,921,45631,3103,106887,3022,33740,3026,73147,3454,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,631016,448,308667,1270,107377,1002,100639,1810,6738,1471,1664,574,5074,1299,201290,870,104325,4294,96965,4294,30667,3711,66298,4458,322349,1177,104430,1003,97860,1797,6570,1517,1936,819,4634,1357,217919,766,121926,3970,95993,3943,41268,3076,54725,3670,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,439282,1084,225406,2244,88307,1989,82034,2388,6273,1506,1326,563,4947,1240,137099,1269,83525,3706,53574,3515,10821,1817,42753,3475,213876,2176,82809,1784,77078,2500,5731,1518,687,351,5044,1469,131067,1407,88500,2931,42567,3045,12491,1888,30076,2817,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,248297,1066,129839,2048,51775,1794,46054,2109,5721,1480,1263,525,4458,1302,78064,1089,30514,2325,47550,2342,9655,1824,37895,2765,118458,1972,48577,1828,43615,1987,4962,1107,1474,541,3488,1016,69881,1308,31897,2507,37984,2026,8472,1320,29512,2055,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,73435,3496,42573,2152,12927,1328,10950,1258,1977,651,85,126,1892,635,29646,1929,13253,2282,16393,1992,1915,668,14478,1850,30862,2537,11530,1614,9438,1420,2092,770,0,287,2092,770,19332,1683,9921,1710,9411,1305,1562,594,7849,1354,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,213180,1267,109473,2248,41743,1643,36669,2189,5074,1760,561,333,4513,1744,67730,1721,34281,2456,33449,2209,7984,1760,25465,2285,103707,2395,37795,1556,35830,1542,1965,681,470,358,1495,610,65912,1585,41036,2611,24876,2212,6391,1199,18485,2009,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,28176,514,14697,1271,5720,956,5650,965,70,94,70,94,0,237,8977,991,7759,1138,1218,638,598,434,620,458,13479,1235,5187,895,5187,895,0,237,0,237,0,237,8292,793,7389,852,903,350,608,330,295,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,168298,179,87156,1704,35317,1665,32636,1850,2681,849,160,201,2521,852,51839,863,22362,2141,29477,2205,9340,1673,20137,2223,81142,1719,34803,1581,31789,1974,3014,1029,198,132,2816,1019,46339,1041,20665,2304,25674,1856,9706,1610,15968,1928,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,720068,-555555555,368184,1415,133248,1100,121885,2665,11363,2118,1573,810,9790,2064,234936,818,95073,4160,139863,4188,40922,3948,98941,4583,351884,1416,129497,1201,119840,2044,9657,1679,701,541,8956,1639,222387,706,96681,3965,125706,3898,35348,2833,90358,4508,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,36941,649,17430,1125,6327,858,5579,707,748,517,483,454,265,270,11103,673,7149,1424,3954,1198,1768,798,2186,1034,19511,1221,7013,1035,6275,1030,738,450,248,329,490,407,12498,809,7236,1229,5262,1124,2595,766,2667,929,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1564037,-555555555,788523,1301,238066,1264,213838,3462,24228,3319,3592,1081,20636,3105,550457,467,214758,6899,335699,6906,107323,5776,228376,8139,775514,1300,225130,1263,201734,2911,23396,2879,3641,1026,19755,2642,550384,470,231701,7266,318683,7258,128567,5282,190116,8055,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,959411,-555555555,476387,1599,154780,1600,149036,2385,5744,1636,306,226,5438,1589,321607,-555555555,247018,5002,74589,5002,19810,2421,54779,4151,483024,1601,148759,1600,139982,2838,8777,2203,665,498,8112,2225,334265,-555555555,262565,4807,71700,4807,23604,2685,48096,4199,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,35
0400000US36,3434888,1840,1692533,2312,497700,1734,456994,4760,40706,4157,9235,1924,31471,3525,1194833,1822,558636,12341,636197,12199,207030,7816,429167,11885,1742355,2427,476929,2039,441150,4061,35779,3539,7535,1460,28244,3197,1265426,2107,607769,10741,657657,10269,287395,8959,370262,9991,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,804826,1735,426244,4874,157511,3916,137343,4156,20168,2641,2468,870,17700,2620,268733,3059,67551,4318,201182,4722,28082,3184,173100,5293,378582,4661,153225,4420,135487,4378,17738,2931,1389,598,16349,3017,225357,2376,73350,4333,152007,4147,24504,2654,127503,4415,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13919,1285,7506,1130,3532,668,3532,668,0,211,0,211,0,211,3974,755,3418,793,556,316,250,209,306,239,6413,867,2377,591,2357,589,20,44,0,211,20,44,4036,641,3523,611,513,292,395,230,118,143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,355016,1895,181559,2935,68420,2130,63413,2142,5007,1180,994,427,4013,1050,113139,2081,67889,3342,45250,3290,9374,1894,35876,3349,173457,2681,65783,2114,60793,2066,4990,1008,709,373,4281,1053,107674,1876,75090,2933,32584,2568,12301,1819,20283,1910,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,332611,545,171761,2232,65646,1525,57872,2253,7774,1652,325,308,7449,1621,106115,1478,46061,3056,60054,3005,10244,1695,49810,3135,160850,2161,67760,2086,61840,2222,5920,1423,393,345,5527,1361,93090,1290,48370,2956,44720,2436,9637,1500,35083,2487,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,451940,354,237905,1876,94537,1549,85608,2581,8929,2093,232,181,8697,2087,143368,1034,56697,4175,86671,4146,16242,1976,70429,4497,214035,1924,86374,1538,79924,2492,6450,1800,504,426,5946,1810,127661,1030,59371,3529,68290,3645,12880,1858,55410,3746,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,722111,1496,370315,2320,136231,1986,127555,2457,8676,1878,2328,1043,6348,1465,234084,1803,153145,5047,80939,4596,20761,2398,60178,4070,351796,2050,126027,1805,117670,2408,8357,1815,2366,651,5991,1660,225769,1494,158659,4132,67110,3936,25821,2406,41289,3414,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,131383,-555555555,65227,671,23613,454,21839,852,1774,773,386,351,1388,693,41614,665,15442,1962,26172,1982,7827,1232,18345,2244,66156,671,22421,453,19963,802,2458,860,800,532,1658,782,43735,593,17828,2211,25907,2210,10893,1658,15014,2283,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,231001,1427,128098,2428,40837,1836,35044,1840,5793,1146,673,495,5120,1184,87261,1673,25488,2719,61773,2873,7367,1518,54406,3406,102903,2169,39976,2027,35723,2087,4253,1423,607,825,3646,1101,62927,1216,25470,2512,37457,2589,7654,1844,29803,2959,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,20467,1596,11126,1135,4240,819,4197,819,43,77,43,77,0,223,6886,876,3609,861,3277,610,1493,610,1784,635,9341,1126,3896,670,3844,676,52,66,0,223,52,66,5445,882,3566,970,1879,657,291,259,1588,603,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,287505,3000,153538,3245,53095,2561,44554,2461,8541,1825,873,619,7668,1694,100443,2370,26340,3553,74103,4208,8213,1438,65890,4403,133967,3067,54191,2512,48844,2656,5347,1359,662,517,4685,1187,79776,2212,31588,2892,48188,2795,10189,2059,37999,2979,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9533880,1481,4799968,4100,1705644,3668,1574788,8157,130856,7332,8087,1840,122769,7233,3094324,1851,1696773,19931,1397551,20308,329310,10605,1068241,18378,4733912,4358,1636213,3799,1524684,7533,111529,6490,7645,1769,103884,6549,3097699,1824,1793798,17014,1303901,16722,360143,10049,943758,15107,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,361956,-555555555,188237,939,76158,897,70468,1650,5690,1305,319,366,5371,1306,112079,407,47800,3282,64279,3231,14556,2059,49723,3501,173719,939,69091,897,62601,2094,6490,1860,543,363,5947,1818,104628,406,49029,2591,55599,2614,14907,2006,40692,2726,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,9692,826,5148,764,1599,504,1411,491,188,197,142,178,46,73,3549,689,2394,728,1155,637,335,253,820,630,4544,626,996,352,753,273,243,219,162,175,81,134,3548,635,2970,686,578,315,370,270,208,186,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,630112,2058,329238,3858,106832,3125,93738,3315,13094,2276,1728,674,11366,2268,222406,2688,71001,4431,151405,4753,34322,3587,117083,5075,300874,4205,96888,3378,84015,3847,12873,2196,1242,598,11631,2101,203986,2343,69350,4100,134636,3917,37694,2752,96942,4253,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,760434,1237,397787,2420,154529,1835,140268,2587,14261,2280,1266,599,12995,2202,243258,1628,106779,4760,136479,4750,29395,3309,107084,4446,362647,2186,145978,1803,133958,2488,12020,2004,1059,803,10961,1918,216669,1335,108241,4210,108428,4286,25851,2692,82577,4277,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22018,1963,10540,1288,3263,906,3229,902,34,50,34,50,0,269,7277,1176,4866,1134,2411,652,1111,435,1300,473,11478,1437,4529,816,4253,744,276,267,23,41,253,260,6949,1078,5709,1261,1240,540,301,216,939,511,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,336567,1024,175485,1938,67885,1619,62246,2072,5639,1211,766,417,4873,1211,107600,1467,53759,3065,53841,3184,11469,1558,42372,2978,161082,2036,66956,1708,61115,2013,5841,1293,1287,541,4554,1160,94126,1160,52876,2701,41250,2599,9035,1353,32215,2445,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,50693,-555555555,26118,1421,9678,970,9273,1007,405,243,0,269,405,243,16440,992,11749,1265,4691,1156,1982,874,2709,909,24575,1422,10112,1191,9004,1318,1108,1056,0,269,1108,1056,14463,948,11758,1256,2705,932,830,394,1875,789,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680273,3531,1763547,3837,457555,2995,455484,3164,2071,763,297,218,1774,709,1305992,2212,1263352,4429,42640,3751,16034,2154,26606,3220,1916726,3304,431106,2746,429386,2846,1720,716,169,144,1551,701,1485620,1982,1433302,3917,52318,3380,21256,2139,31062,2800,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
