GEO_ID,B13015_001E,B13015_001M,B13015_002E,B13015_002M,B13015_003E,B13015_003M,B13015_004E,B13015_004M,B13015_005E,B13015_005M,B13015_006E,B13015_006M,B13015_007E,B13015_007M,B13015_008E,B13015_008M,B13015_009E,B13015_009M,B13015_010E,B13015_010M,B13015_011E,B13015_011M,B13015_012E,B13015_012M,B13015_013E,B13015_013M,B13015_014E,B13015_014M,B13015_015E,B13015_015M,NAME,B13015_001MA,B13015_001EA,B13015_002MA,B13015_002EA,B13015_003EA,B13015_003MA,B13015_004MA,B13015_004EA,B13015_005EA,B13015_005MA,B13015_006EA,B13015_006MA,B13015_007MA,B13015_007EA,B13015_008EA,B13015_008MA,B13015_009EA,B13015_009MA,B13015_010MA,B13015_010EA,B13015_011EA,B13015_011MA,B13015_012EA,B13015_012MA,B13015_013MA,B13015_013EA,B13015_014MA,B13015_014EA,B13015_015EA,B13015_015MA,state
0400000US24,1481849,4726,79000,4686,52822,4191,1196,530,51626,4265,26178,2827,3703,1259,22475,2907,1402849,5713,607864,8488,8468,1633,599396,8567,794985,10045,21612,2815,773373,9765,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1667482,3935,79068,4162,54156,3103,1270,616,52886,3020,24912,2731,3953,1170,20959,2544,1588414,5881,659126,9317,7973,1389,651153,9325,929288,10010,29117,3285,900171,9993,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2367360,5191,128835,6081,76330,4365,3237,935,73093,4283,52505,4316,12768,2006,39737,3961,2238525,8077,978370,11341,18806,1789,959564,11048,1260155,11783,62175,4293,1197980,12183,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1289960,3601,73251,3831,51385,2994,1305,425,50080,2973,21866,2394,4129,1216,17737,2047,1216709,5487,575835,7688,8798,1603,567037,7754,640874,7724,23304,2456,617570,7758,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,735497,3842,45919,3775,22395,2641,419,344,21976,2666,23524,2701,2258,898,21266,2579,689578,5071,298362,7726,3914,1032,294448,7659,391216,8651,12278,2063,378938,8805,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1455661,4678,82335,5120,52108,3921,1807,695,50301,3864,30227,2656,4983,1416,25244,2285,1373326,6761,632432,8199,7264,1060,625168,8055,740894,9697,19241,2253,721653,9782,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222234,2164,14037,1847,10106,1430,340,324,9766,1380,3931,1067,1122,539,2809,887,208197,2906,101123,3841,1823,639,99300,3847,107074,3731,2626,833,104448,3708,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,434790,2547,28509,2677,19107,2042,614,425,18493,2017,9402,1583,1703,733,7699,1509,406281,3566,201965,4623,3163,937,198802,4516,204316,5465,5458,1296,198858,5452,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,662425,2646,41465,4016,26200,3226,753,509,25447,3176,15265,2597,1589,746,13676,2347,620960,4834,286722,7823,5869,1453,280853,7654,334238,7579,8708,1954,325530,7352,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,318915,2073,16194,2066,10898,1666,133,128,10765,1676,5296,1522,1199,669,4097,1279,302721,2928,143184,4001,1767,733,141417,3996,159537,4702,4479,1164,155058,4603,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2171597,4914,110473,5492,77409,4611,1829,617,75580,4479,33064,3383,3927,914,29137,3092,2061124,7328,949159,12335,9195,1924,939964,11980,1111965,11446,30643,3307,1081322,11928,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,488254,3183,28502,2658,16190,2248,482,400,15708,2218,12312,1884,1729,651,10583,1907,459752,4435,192909,5909,3657,885,189252,5828,266843,6041,6978,1545,259865,6150,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4953728,6360,247003,8427,165229,7398,5526,1237,159703,7393,81774,5191,10608,1906,71166,4738,4706725,9388,1928433,17814,34812,3206,1893621,18000,2778292,18476,90602,4578,2687690,17730,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2391578,7245,130058,6169,79704,4796,1651,731,78053,4758,50354,4110,3726,1138,46628,4203,2261520,9225,1071566,12315,12379,1806,1059187,12462,1189954,12150,27199,2676,1162755,12283,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,155174,1382,8895,1209,6294,997,205,204,6089,982,2601,749,410,355,2191,611,146279,1738,70540,2750,429,235,70111,2810,75739,2552,1847,748,73892,2552,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2759703,5597,145431,5543,85829,4252,2907,889,82922,4025,59602,3339,11564,1917,48038,3141,2614272,7878,1174990,13888,20164,2420,1154826,13491,1439282,14120,54950,4085,1384332,14309,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,900784,3999,49557,3525,32128,2734,846,490,31282,2620,17429,2087,1668,692,15761,1958,851227,5501,416456,7256,6146,1092,410310,7431,434771,8316,13805,1852,420966,8064,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,914539,4410,48873,3836,34368,3049,1653,667,32715,2789,14505,2395,2850,916,11655,2034,865666,5956,394467,8032,8482,1776,385985,8023,471199,8133,19153,2284,452046,7995,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3030667,5459,144791,5329,90872,3579,2671,843,88201,3614,53919,4229,9674,1931,44245,3397,2885876,7620,1275707,11382,21072,2264,1254635,11402,1610169,12260,66467,4956,1543702,12305,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,265051,2065,12732,2058,7688,1567,387,337,7301,1530,5044,1253,785,484,4259,1055,252319,2797,99583,3684,1682,628,97901,3568,152736,4305,4873,1124,147863,4261,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1136829,4659,63648,4250,33855,3250,800,501,33055,3241,29793,2920,2209,878,27584,2842,1073181,6220,476110,9389,5424,1166,470686,9271,597071,9080,12078,1726,584993,8972,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187914,1823,10804,1553,6862,1191,232,261,6630,1178,3942,913,300,208,3642,863,177110,2212,83782,2964,978,475,82804,2902,93328,3681,4019,1136,89309,3588,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1561195,5325,96604,5579,55830,4155,1698,727,54132,4043,40774,3846,3787,940,36987,3839,1464591,7870,686714,10067,13208,1901,673506,10144,777877,10221,30562,2727,747315,9765,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6415052,8632,395185,10686,253348,7733,5939,1396,247409,7724,141837,7684,9598,1917,132239,7223,6019867,12291,2918398,22600,34274,2922,2884124,21909,3101469,24456,51176,3807,3050293,24735,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,698644,2266,54635,3607,46002,3161,1217,409,44785,3046,8633,1596,956,528,7677,1516,644009,4281,341924,6060,4341,1063,337583,5960,302085,6818,6180,1102,295905,6627,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,148575,1345,6885,1217,4375,934,263,201,4112,891,2510,730,683,422,1827,550,141690,1636,61553,2661,993,427,60560,2654,80137,2987,4785,1216,75352,2879,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2032766,5333,105477,6048,71899,4438,1402,593,70497,4395,33578,3903,4682,1496,28896,3652,1927289,7988,918267,11991,8326,1372,909941,11727,1009022,12849,23533,2932,985489,13265,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1657956,4146,94636,5424,66102,4325,3271,984,62831,4363,28534,2733,6840,1370,21694,2501,1563320,7307,749693,11216,16361,1850,733332,11367,813627,10180,40850,3841,772777,10589,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,423561,2762,20260,2569,12444,1970,424,279,12020,1954,7816,1430,1324,703,6492,1474,403301,3637,190148,4715,2203,622,187945,4756,213153,5652,5839,1169,207314,5637,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1359738,4356,73724,3792,49918,3400,833,469,49085,3415,23806,2385,3418,953,20388,2255,1286014,5631,580702,8350,5135,1074,575567,8088,705312,8678,15611,1619,689701,8916,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,130393,1842,8314,1556,6016,1237,54,105,5962,1229,2298,770,390,348,1908,716,122079,2342,65270,2983,927,443,64343,3036,56809,2809,1299,533,55510,2754,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,932597,3216,45712,3498,21553,2366,695,400,20858,2297,24159,2701,1859,727,22300,2448,886885,4809,317828,7023,7999,1371,309829,6735,569057,8380,18181,1903,550876,8823,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
