GEO_ID,B19001_001E,B19001_001M,B19001_002E,B19001_002M,B19001_003E,B19001_003M,B19001_004E,B19001_004M,B19001_005E,B19001_005M,B19001_006E,B19001_006M,B19001_007E,B19001_007M,B19001_008E,B19001_008M,B19001_009E,B19001_009M,B19001_010E,B19001_010M,B19001_011E,B19001_011M,B19001_012E,B19001_012M,B19001_013E,B19001_013M,B19001_014E,B19001_014M,B19001_015E,B19001_015M,B19001_016E,B19001_016M,B19001_017E,B19001_017M,NAME,B19001_001MA,B19001_001EA,B19001_002MA,B19001_002EA,B19001_003EA,B19001_003MA,B19001_004EA,B19001_004MA,B19001_005MA,B19001_005EA,B19001_006MA,B19001_006EA,B19001_007EA,B19001_007MA,B19001_008MA,B19001_008EA,B19001_009MA,B19001_009EA,B19001_010EA,B19001_010MA,B19001_011EA,B19001_011MA,B19001_012EA,B19001_012MA,B19001_013MA,B19001_013EA,B19001_014MA,B19001_014EA,B19001_015EA,B19001_015MA,B19001_016MA,B19001_016EA,B19001_017MA,B19001_017EA,state
0400000US13,3482420,15694,318738,9306,210861,8348,212506,8622,212212,8760,196782,7387,200419,8248,169785,6246,171001,6797,153169,6442,283651,9209,350680,10076,385731,11274,244647,7618,128584,5710,130060,6201,113594,4342,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,27586,2557,16950,1944,16396,2225,21443,2561,17494,1754,18607,2194,18685,1877,19943,2033,18634,2020,35510,2671,46546,3180,64328,3579,45295,3055,29912,2617,25426,2605,23057,1842,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,45201,3399,38641,2670,33073,3199,37541,2781,38639,2909,37671,2983,35374,3304,30104,2793,26989,2707,54220,3250,64365,4015,64661,3250,30697,2422,15912,1825,13297,1732,10324,1598,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,339702,8379,234469,7910,255667,7271,266349,7515,237907,8062,245988,7126,228181,6114,228518,8105,200682,8119,382011,9694,490761,11147,600787,10751,393139,8694,222094,7062,219026,6179,207576,5835,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2470905,11185,188376,6404,146257,6423,158171,5676,163442,5656,154418,5321,154250,6564,141841,5474,137678,5522,114019,5225,216976,7321,256761,8235,287259,7342,156720,5313,82530,4184,60755,3504,51452,2752,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,78330,3653,70892,3330,71961,3987,75717,3693,73659,3669,69207,3938,65814,3577,65745,3796,63186,3583,108075,4093,142073,4685,153171,4335,84392,4190,41683,2645,34160,2454,25374,1733,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,76680,4374,63936,4056,64267,3368,65189,4079,62736,4224,63887,3168,57330,3501,58804,3288,54510,3382,99156,5055,119905,4945,131904,5503,78870,3339,40604,3127,34592,2349,29288,1974,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,173707,6986,136790,6501,119019,6177,116984,5576,104498,4486,100640,4802,89192,4548,88925,4865,72181,4216,133467,5903,160819,6061,175271,5700,97047,3884,44369,3596,38069,2975,33370,2411,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,165644,5561,127060,6835,118730,5771,111755,5287,91965,4485,93050,5404,85885,5217,82322,4911,74965,3755,127487,5579,160015,6636,184188,6015,110875,5114,60440,3970,50498,3388,44943,3239,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,38765,2345,38211,3141,32430,2724,35864,2767,32933,2577,30097,2746,30247,2487,29824,2299,23843,2052,44202,3307,64725,3489,64643,3367,34824,2372,18432,1960,15467,1974,10910,1215,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,117663,5382,74081,4002,70525,3687,83744,4454,82992,4217,84915,5859,80659,4201,83648,4931,79878,4453,163894,6400,223674,7560,286645,8211,224776,8462,146905,5871,167050,5316,156390,4838,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,185397,6816,133225,5885,115540,5179,108362,5096,96993,5328,104887,4895,97566,5103,96709,4986,93805,4835,182119,6799,247220,7965,323455,9171,245516,7403,157655,5558,165224,5669,166746,5345,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,320953,8449,237074,6457,242198,7491,247002,8305,221621,6833,214722,7150,197700,5734,205889,5977,179553,6807,330253,7996,389520,8534,427891,9438,246823,7485,136138,5270,118836,4424,90448,3896,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,123174,4999,106991,5012,106460,4790,104990,4335,102555,4427,107713,4030,98838,4561,104817,3891,86493,3829,177726,5057,234959,6050,289660,6819,180370,4224,97635,4180,93242,3369,75925,3686,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1079999,8323,123082,5550,95296,5314,83142,3972,82134,4285,64372,3773,65853,3684,58953,3776,57348,4069,45011,3781,81648,4572,98300,4613,106652,4901,55251,3187,24366,2243,20460,2035,18131,1806,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2350628,10288,198773,6858,153514,6755,147995,6228,153258,6005,139639,5533,137774,5503,131089,6769,128382,6119,104239,5195,192667,6588,244704,7226,260738,6282,152482,5656,82801,4352,63833,3495,58740,3556,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,402747,4175,27753,2370,28179,2721,27354,2520,28847,2529,24746,2076,27662,2401,23051,2307,22404,2035,18920,2003,34589,2842,39731,2513,47058,3252,24491,2081,11404,1430,9312,1417,7246,1146,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,719304,4689,44781,3182,46499,3008,38875,2710,45603,3012,40956,2437,44454,3105,36572,2392,37736,2736,33707,2447,66482,3636,78943,3642,91778,4046,49853,2536,26181,2311,20312,1694,16572,1800,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,989811,6963,69255,4710,46091,3848,50823,4417,60476,4475,53498,3842,58719,4213,49391,4543,52845,3716,42995,3016,82435,4944,113402,5548,126353,5026,75364,4075,42198,3320,35985,2967,29981,2596,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,515431,4523,24462,2188,20650,2203,22135,2414,23201,2234,24028,2115,23275,2546,22714,2040,25700,2907,24543,2103,41906,3316,57714,3196,73652,3678,49010,2676,30702,2519,28732,2275,23007,1896,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3172421,11815,174342,6469,130977,5714,134359,5773,136250,5628,129918,6025,126155,4882,115802,5653,122617,5964,114733,5212,231699,6067,309831,7877,414452,10404,318420,8104,208434,6813,246604,7166,257828,6820,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,765183,5603,74028,4600,50851,4128,52893,3519,52098,3185,45257,3482,47940,3576,39259,2885,40845,3195,32993,3148,60166,3992,72155,4242,80819,4464,45863,2997,29073,2930,23620,2224,17323,1888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7196427,16507,590397,12737,386574,10310,374001,9313,384222,10019,338163,9631,337888,9025,315625,9424,320055,9584,283280,8835,545750,10755,685961,13585,848756,14994,603367,12255,363445,8378,395091,10002,423852,8783,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3670859,14413,329158,9176,253856,8198,223616,8435,238978,6821,218817,6565,225747,7766,199651,6955,199888,7232,174663,7270,304659,7904,370330,9281,396069,10119,218660,6905,113385,5539,105589,5921,97793,4169,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,280412,3191,21561,2118,17023,1875,14622,1517,17323,1888,14757,1609,17060,1838,14519,1765,14241,1741,12082,1584,23370,1838,32260,2360,37583,2108,21510,1784,9348,1179,7051,1054,6102,997,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4525066,15956,385912,9829,279435,8967,287532,8010,288617,7138,256716,8022,273931,7903,250270,7260,236047,7270,205719,6750,379186,8986,470365,8771,520458,9807,294818,6941,156685,4986,130732,4944,108643,4000,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1432959,7544,122997,4422,101017,5139,92139,4609,99249,5063,89768,4343,89006,4145,83822,3870,78170,3639,65614,3811,127014,4507,145303,4828,148974,5158,83610,3929,39553,2687,35853,2509,30870,2336,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1507137,8164,118189,4929,90857,5173,86208,5322,94833,4795,91315,4887,85939,4769,79843,4758,81030,4656,73156,3829,126162,5266,158410,6828,173023,6615,104585,4639,55924,3259,47234,2620,40429,3440,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4936030,14212,374479,10302,298360,7708,282685,8248,296314,6730,270945,7762,276768,7601,243548,6153,236767,7377,215383,6553,415753,8990,513313,9722,590446,9747,366978,8557,196892,5880,189901,5203,167498,5433,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,402295,4265,34057,2816,23290,2096,22001,2540,22094,2279,18331,2556,20601,2362,18069,2172,18665,2136,14129,1762,33016,3042,40437,3036,51647,3344,31636,2483,19585,2052,19132,2025,15605,1902,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1761393,10691,169979,6623,123016,5883,121152,5437,124184,4757,100404,5210,108214,5412,91386,5241,93206,5028,82004,4350,142741,6740,177686,5844,188967,6967,104293,4656,52095,3654,44342,2941,37724,2953,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,318955,3470,25155,2295,19928,1911,17607,1613,19362,1920,18981,2009,22667,2376,17095,1989,15869,1925,14807,1613,28067,2444,35285,2182,39233,2502,21997,1676,9118,1489,6587,1132,7197,1030,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2440663,12796,230207,7853,179881,6201,166184,6121,159732,5744,153161,6228,150358,6403,135307,6794,132224,5607,110839,5182,199007,7136,244171,6600,247578,8215,141553,5740,67597,3871,60928,3793,61936,3060,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8738664,20291,680357,14066,518071,11950,503932,10587,524229,10385,477164,10530,499617,13228,446830,10816,431938,11595,379682,9031,711006,15042,878395,15213,999301,15276,645043,13138,358397,9184,352139,11285,332563,8980,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,880025,4985,46234,2967,38578,2877,42528,2867,47625,3589,41415,3071,46343,3368,44186,3204,46323,3458,43503,2917,87184,4657,107072,5426,120799,4578,75311,3939,39197,3066,28720,2364,25007,2129,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256922,2727,18357,1964,15868,1512,13932,1418,16117,1574,13183,1497,14714,1546,12721,1487,13707,1421,11083,1440,21328,1784,29677,2207,32931,2405,17638,1613,9666,1295,8898,1187,7102,1075,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2992732,14604,178033,7468,131303,5171,133038,5939,140356,5943,130604,5591,141580,5887,136011,6586,137122,5845,122559,5026,227490,7648,305062,8137,376770,9437,273307,7545,175501,6030,194200,6556,189796,5494,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2606863,9745,170751,7521,117568,5094,124834,5742,135129,5878,121007,4683,138207,6263,126528,5481,124688,6168,110956,4905,215882,6605,292668,8178,351147,9455,226742,6638,128777,4803,123679,5423,98300,4373,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741940,5724,76841,3733,60109,3364,58566,3151,55439,3738,48389,2863,45520,3540,38483,2724,40271,2812,35375,2719,58359,3596,71249,4487,75342,3724,36907,2863,18786,1739,11837,1463,10467,1462,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2279532,9375,143642,5699,131222,4774,128374,5160,146667,5428,127347,5057,134065,4866,120182,4936,118589,4825,108267,5322,204339,6029,252613,6063,292914,5884,166568,5378,84695,3419,66454,3320,53594,2880,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222803,3575,13398,1812,12528,1680,10867,1425,11683,1566,10968,1882,11591,1744,10546,1430,10881,1855,9719,1443,21138,2458,25601,2284,30512,2341,21421,2295,7842,1169,8436,1489,5672,973,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1319448,9440,385159,8556,166730,5494,134600,5571,108352,4606,82514,3715,75445,4623,64022,3706,51839,2867,40639,3098,61212,3441,59625,3598,40941,2726,22016,2276,9466,1539,8056,1446,8832,1354,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
