GEO_ID,B12501_001E,B12501_001M,B12501_002E,B12501_002M,B12501_003E,B12501_003M,B12501_004E,B12501_004M,B12501_005E,B12501_005M,B12501_006E,B12501_006M,B12501_007E,B12501_007M,B12501_008E,B12501_008M,B12501_009E,B12501_009M,B12501_010E,B12501_010M,B12501_011E,B12501_011M,NAME,B12501_001EA,B12501_001MA,B12501_002EA,B12501_002MA,B12501_003MA,B12501_003EA,B12501_004EA,B12501_004MA,B12501_005MA,B12501_005EA,B12501_006MA,B12501_006EA,B12501_007EA,B12501_007MA,B12501_008MA,B12501_008EA,B12501_009MA,B12501_009EA,B12501_010EA,B12501_010MA,B12501_011MA,B12501_011EA,state
0400000US13,7637800,4568,3683258,5446,1303654,12443,2379604,13946,68329,4710,2311275,14448,3954542,4875,1175209,12347,2779333,12564,69375,4511,2709958,12828,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1111069,934,554154,1277,209554,4615,344600,4426,11331,1755,333269,4199,556915,900,159585,4225,397330,4304,9721,1603,387609,4243,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1211208,1506,602308,1969,170204,4782,432104,4604,13424,1874,418680,4825,608900,2043,136528,4912,472372,4509,12742,1694,459630,4757,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10267767,2767,4977964,4919,1852181,13803,3125783,13274,80093,4858,3045690,12552,5289803,4608,1643440,13716,3646363,13400,78900,4913,3567463,13267,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5158021,3129,2513953,3819,820619,10404,1693334,9738,48799,3696,1644535,9559,2644068,3399,706020,8772,1938048,8674,46741,3588,1891307,8777,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2450121,2680,1199509,3247,375948,6549,823561,6600,23151,2012,800410,6296,1250612,2896,308569,6057,942043,5694,24933,2340,917110,5511,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2251555,2983,1106102,3253,349815,6983,756287,7407,22078,2819,734209,7055,1145453,2965,287898,6196,857555,5890,22108,2523,835447,5827,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3496184,3310,1702020,4260,524911,8857,1177109,9069,36529,3350,1140580,9111,1794164,3404,434632,9492,1359532,8820,38134,3477,1321398,8900,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3613046,2825,1751556,3659,647719,8596,1103837,9065,31458,3159,1072379,8745,1861490,3025,572821,8064,1288669,8176,31297,2877,1257372,8263,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1104755,1371,534474,1413,165685,3944,368789,4068,7590,1397,361199,3947,570281,1208,137985,4071,432296,4002,7834,1438,424462,3975,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4674183,1963,2232162,3034,820681,11373,1411481,10831,42138,3589,1369343,10855,2442021,2679,785980,9786,1656041,9354,41971,3276,1614070,9187,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5398989,1477,2579221,2139,997032,9788,1582189,10244,38946,3357,1543243,9812,2819768,1960,936885,9934,1882883,9843,39338,3384,1843545,9300,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7974491,2528,3875107,3387,1350832,12632,2524275,12018,58120,3971,2466155,12011,4099384,2857,1188244,9973,2911140,10497,56471,3758,2854669,10900,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4245982,2567,2090940,2622,723833,9090,1367107,9106,32011,2577,1335096,9013,2155042,2853,607956,6345,1547086,6533,33314,2718,1513772,6749,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2345688,2880,1121265,3679,391110,8837,730155,8489,21068,2606,709087,8506,1224423,3269,364397,7584,860026,7116,20660,2494,839366,7620,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4825086,3660,2332888,3927,749394,11020,1583494,10601,40882,3147,1542612,10958,2492198,3652,667756,9419,1824442,8960,40175,3060,1784267,8590,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,807945,1533,404179,1766,123150,4186,281029,3743,9596,1392,271433,3758,403766,1665,94738,3442,309028,3636,8379,1393,300649,3365,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1444527,1824,708783,1837,229710,5034,479073,4928,17004,1955,462069,5126,735744,1806,186177,4740,549567,4526,17227,2061,532340,4560,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2150637,1547,1081514,1865,378051,8976,703463,9130,22537,2763,680926,8926,1069123,1805,290845,6971,778278,6941,21466,2623,756812,6404,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1085137,1222,529439,1644,161693,4395,367746,4523,10821,1784,356925,4386,555698,1407,140975,4206,414723,3960,10307,1549,404416,3893,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7109723,1110,3419050,2326,1244859,11699,2174191,11362,48816,4206,2125375,11458,3690673,2497,1115903,12120,2574770,12018,48752,3724,2526018,12104,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1635258,2029,801901,2786,283973,6510,517928,6814,13697,1926,504231,6815,833357,2443,248879,5605,584478,5717,13628,2112,570850,5474,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15870275,3314,7586733,4494,3071306,17568,4515427,17597,119221,5052,4396206,17639,8283542,3620,2884763,19954,5398779,19839,116216,5290,5282563,19802,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7654698,4606,3678950,5821,1223869,12643,2455081,11584,67836,4888,2387245,11710,3975748,4943,1085742,12422,2890006,12475,69587,4705,2820419,12372,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,549738,1085,278276,1308,99712,3829,178564,3453,4709,1024,173855,3299,271462,1250,72134,2505,199328,2678,4684,913,194644,2574,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9297513,3414,4487900,3919,1502237,14871,2985663,14917,74209,4744,2911454,14348,4809613,4489,1343507,12689,3466106,12370,70669,4206,3395437,11681,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2979406,2911,1457860,3344,447600,6669,1010260,7316,29840,2991,980420,6980,1521546,2799,362045,8242,1159501,7518,27962,2854,1131539,7376,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3121605,2630,1533177,3088,499102,7523,1034075,8148,28811,3044,1005264,7811,1588428,2825,410413,7679,1178015,7369,28749,2974,1149266,6867,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10438255,2704,5031761,4583,1804477,12794,3227284,12497,76133,4668,3151151,13084,5406494,3974,1608530,13871,3797964,13523,74605,4439,3723359,13335,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,871053,1482,414628,1224,165176,4927,249452,4965,5926,1321,243526,4973,456425,1286,147812,4201,308613,3905,5433,1289,303180,3970,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3736495,2693,1797441,3215,633319,10133,1164122,9531,29165,2614,1134957,9916,1939054,3449,564675,9349,1374379,9616,31721,3016,1342658,9631,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,648329,1471,322689,1951,108229,3948,214460,3938,6248,1223,208212,3604,325640,1392,84737,3234,240903,3075,5648,967,235255,3018,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5114396,3703,2461573,4709,772988,10412,1688585,10424,46122,3992,1642463,10397,2652823,4144,671928,9778,1980895,9437,46527,3728,1934368,9122,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19490490,5312,9587343,6028,3316763,23321,6270580,23538,199676,8624,6070904,23149,9903147,5531,2735204,21010,7167943,20649,195503,7343,6972440,20956,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2033716,1603,1014706,1729,317558,7220,697148,6855,26985,2885,670163,7090,1019010,1730,262980,6489,756030,6462,26851,2962,729179,5783,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,521148,1132,254288,1131,87082,2637,167206,2656,3887,806,163319,2622,266860,919,73921,2770,192939,2914,4593,1011,188346,2766,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6487379,3532,3156115,5058,1080140,11399,2075975,11016,62803,4416,2013172,10557,3331264,3989,932009,12875,2399255,12975,60081,3943,2339174,11943,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5432959,2542,2686801,3323,908019,10733,1778782,10310,51542,3884,1727240,10051,2746158,2933,724677,9511,2021481,9649,50993,3800,1970488,9525,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1535724,2595,750542,2968,227541,5619,523001,6118,12933,2025,510068,6120,785182,2064,177395,4611,607787,4836,12449,1924,595338,4859,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4589755,3073,2261022,3051,771589,8341,1489433,8483,31191,2433,1458242,8021,2328733,3106,654076,8120,1674657,7824,30612,2448,1644045,7971,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,448894,1704,228725,1813,66290,3231,162435,3178,7275,1815,155160,3202,220169,1866,45481,2628,174688,2824,6755,1392,167933,2901,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2993977,759,1410023,1571,566489,8808,843534,8533,15124,1900,828410,8815,1583954,1691,523558,8401,1060396,8111,14495,1959,1045901,8162,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
