GEO_ID,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,NAME,B25070_001MA,B25070_001EA,B25070_002EA,B25070_002MA,B25070_003MA,B25070_003EA,B25070_004EA,B25070_004MA,B25070_005EA,B25070_005MA,B25070_006MA,B25070_006EA,B25070_007MA,B25070_007EA,B25070_008MA,B25070_008EA,B25070_009MA,B25070_009EA,B25070_010EA,B25070_010MA,B25070_011MA,B25070_011EA,state
0400000US16,175177,5242,5214,1187,14175,2045,21781,2397,20146,2349,17869,2281,14473,1941,11501,1529,15720,2226,40450,3085,13848,1839,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1533519,13202,46357,3729,118106,4812,175939,6573,180584,6490,152461,6360,128420,5317,99628,4522,126850,5838,393658,7583,111516,5798,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,734154,9897,23918,2475,56050,4091,77860,4092,89253,4981,77274,5647,59118,3858,44660,3337,62136,3703,176919,6519,66966,4485,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,338155,6728,16910,2002,35987,2801,42252,3231,39651,2794,33768,3038,25057,2525,19188,2067,26030,2297,72635,4250,26677,1958,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,351751,6919,14055,1791,30917,2601,45568,3249,46973,3465,39059,3329,26877,2699,21827,2777,25723,2666,72636,4672,28116,2604,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,528056,11015,21206,2738,43827,3679,61979,3885,54642,3331,54104,4204,41411,3185,27487,2761,38918,3577,122884,6654,61598,4232,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,548318,11587,20466,2504,41409,3442,57037,3980,54887,3864,49303,3499,45581,3939,32003,3199,43687,3767,133234,6493,70711,4196,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,149022,5676,3988,1107,12066,1824,17419,2156,17212,2272,18142,2052,13566,1755,8895,1638,12960,1881,31751,2757,13023,1562,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,701172,11745,16447,2717,46946,4245,79060,4778,88376,5896,89441,5087,68806,5008,45881,4085,64604,4483,162234,6238,39377,3395,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,952037,10587,31466,3417,74864,5316,104022,5327,110709,5316,119529,5865,89723,5558,59000,4595,72887,4945,233505,8835,56332,4580,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1037147,11792,30531,2797,71635,4492,98740,4795,112608,5185,105040,4948,85590,4736,63902,4120,90831,5025,290467,7152,87803,5188,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,564220,7849,18301,2434,43216,3426,65046,3791,68205,4090,68597,3812,53538,3467,33863,2703,44886,3296,135613,5365,32955,2344,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326625,7460,10119,1706,20360,2452,30602,3075,30413,2494,31723,3419,23630,2849,20600,2647,27868,2900,81497,4460,49813,4141,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,729257,11761,25268,2696,57542,3619,87482,4599,80404,4558,81618,5785,57929,3378,45103,3393,59325,3599,171300,6564,63286,3334,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,122114,4642,5848,1065,10872,1495,14012,1850,13878,1774,13304,1744,9521,1442,5803,1288,10069,1752,23340,2224,15467,1606,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,234655,5829,10865,1322,23140,2046,32514,3017,27314,2940,24449,2243,18983,2229,13005,2016,18688,2096,45486,3460,20211,1817,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,423942,8805,12843,2146,27136,3073,49224,3312,54473,4094,44686,4126,38605,3315,28640,3191,40396,3432,105409,6129,22530,2660,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,145983,5144,5627,1352,8739,1598,16733,2576,17367,1994,19175,2420,16598,2359,8160,1610,13229,1893,31697,3307,8658,1455,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1065693,11891,34561,2731,73994,4394,118018,5223,122364,5840,112219,6209,90335,4902,67543,4482,93799,4961,296732,8554,56128,3650,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,245319,7043,9615,1643,19412,2594,28292,2752,27336,2930,26654,2994,19357,2737,14134,2187,17282,2115,53355,3934,29882,2635,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3292304,17577,136129,5923,264201,7597,350659,9938,368191,9516,335266,9083,288614,8902,199870,7467,272546,7622,891062,15903,185766,6883,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1205308,14092,37263,3316,88323,4942,132102,7155,140783,6639,121253,5770,94460,5672,69556,5067,103380,4973,301241,9980,116947,5054,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,92739,3625,5525,1180,12125,1760,11595,1708,10893,1688,9862,1578,5851,1044,5002,1194,5554,1063,17156,2114,9176,1155,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1429869,17019,48306,3671,110194,5710,171239,7339,155942,6712,147944,6474,114025,6260,88527,5409,116681,5837,365374,11859,111637,5413,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,461581,7782,19291,2271,39343,2752,55608,3758,50924,3830,48908,3958,35778,2572,25414,3038,34261,3145,97412,4762,54642,3343,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,564463,10492,13011,2097,35170,3127,63688,4553,65980,4183,64784,4359,43293,3334,37925,3478,55825,4475,151819,5894,32968,3216,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1474352,16039,53335,3385,116051,4639,167817,6907,166011,7006,161339,6061,117612,6089,84727,5293,116814,5423,363367,10011,127279,5553,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,157779,5612,4036,1112,10165,1481,16240,2059,18789,2545,21444,2507,15107,1974,10229,1796,12107,1947,38519,3223,11143,1948,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,551233,10628,15288,2014,43522,3953,55929,4541,57056,4170,52077,3835,41919,3916,35926,3499,46715,3548,135539,6008,67262,4423,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,102134,3829,5860,1022,10586,1532,12776,1721,11938,1562,12098,1830,6306,1068,3885,902,8496,1360,19339,1951,10850,1337,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,777895,11156,21976,2710,53061,4246,82865,4384,84832,5305,83662,4923,64681,4492,49570,4518,61853,4638,187115,7294,88280,4915,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3182761,25433,109545,6167,252214,9544,378724,11821,384056,11963,331176,10764,264809,9297,201012,7688,276355,11280,731612,16494,253258,8275,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,264883,6277,9775,1632,22420,2653,30937,2761,34714,3133,29229,3095,21957,2820,17329,2165,23142,2973,58883,4095,16497,1821,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,76075,3506,1804,654,4750,1458,7348,1400,8917,1510,9244,1558,8385,1360,4592,1083,5799,1107,19157,1957,6079,1013,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,967492,13869,30569,3371,73043,4487,104264,5804,120979,6112,113711,6003,86152,5336,66905,4267,84257,4868,213223,7508,74389,4467,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,961924,12195,28812,3121,73210,4491,115508,5498,116951,6899,110364,5174,85050,4873,65052,5058,87217,4227,228598,7486,51162,3974,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,188511,6311,10831,1843,18509,2229,18743,2197,14450,2027,15342,2335,14399,1891,8883,1586,14287,2031,38264,2665,34803,3096,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,713493,10686,19960,2198,58272,3327,92372,5209,89920,4383,79133,3834,61319,4214,41112,3519,62292,3829,167187,6116,41926,3187,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,67525,3690,4441,1126,6361,1263,9829,1271,7916,1820,6228,928,4026,984,3182,1038,4175,1074,11782,1869,9585,1518,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,389617,7765,8661,1461,18985,1893,24732,2680,25472,2445,24598,2085,17009,1924,13170,1773,18742,2266,69599,3997,168649,6167,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
