GEO_ID,B05003H_001E,B05003H_001M,B05003H_002E,B05003H_002M,B05003H_003E,B05003H_003M,B05003H_004E,B05003H_004M,B05003H_005E,B05003H_005M,B05003H_006E,B05003H_006M,B05003H_007E,B05003H_007M,B05003H_008E,B05003H_008M,B05003H_009E,B05003H_009M,B05003H_010E,B05003H_010M,B05003H_011E,B05003H_011M,B05003H_012E,B05003H_012M,B05003H_013E,B05003H_013M,B05003H_014E,B05003H_014M,B05003H_015E,B05003H_015M,B05003H_016E,B05003H_016M,B05003H_017E,B05003H_017M,B05003H_018E,B05003H_018M,B05003H_019E,B05003H_019M,B05003H_020E,B05003H_020M,B05003H_021E,B05003H_021M,B05003H_022E,B05003H_022M,B05003H_023E,B05003H_023M,NAME,B05003H_001MA,B05003H_001EA,B05003H_002MA,B05003H_002EA,B05003H_003MA,B05003H_003EA,B05003H_004MA,B05003H_004EA,B05003H_005MA,B05003H_005EA,B05003H_006EA,B05003H_006MA,B05003H_007MA,B05003H_007EA,B05003H_008MA,B05003H_008EA,B05003H_009EA,B05003H_009MA,B05003H_010EA,B05003H_010MA,B05003H_011EA,B05003H_011MA,B05003H_012EA,B05003H_012MA,B05003H_013MA,B05003H_013EA,B05003H_014EA,B05003H_014MA,B05003H_015EA,B05003H_015MA,B05003H_016MA,B05003H_016EA,B05003H_017EA,B05003H_017MA,B05003H_018EA,B05003H_018MA,B05003H_019MA,B05003H_019EA,B05003H_020EA,B05003H_020MA,B05003H_021EA,B05003H_021MA,B05003H_022EA,B05003H_022MA,B05003H_023EA,B05003H_023MA,state
0400000US21,3757065,1737,1840438,2587,426372,2181,424505,2381,1867,737,845,385,1022,608,1414066,957,1399391,2690,14675,2480,7084,1676,7591,1530,1916627,2125,403643,2133,401665,2229,1978,621,669,504,1309,588,1512984,710,1495078,2247,17906,2176,9057,1622,8849,1587,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2739912,1744,1348731,1761,300629,1499,299742,1533,887,454,487,360,400,282,1048102,827,1035784,1939,12318,1762,6844,1222,5474,1400,1391181,1695,286412,1484,285874,1479,538,366,164,157,374,296,1104769,676,1091703,1977,13066,1833,6410,1258,6656,1346,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1254079,226,613065,187,127115,4,126544,359,571,359,430,301,141,194,485950,187,477162,1472,8788,1440,4994,936,3794,910,641014,137,119618,2,119495,163,123,162,32,44,91,158,521396,137,506623,1462,14773,1479,8843,1063,5930,1039,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3160484,2235,1544628,1435,322262,1129,318070,1675,4192,971,1916,662,2276,777,1222366,860,1166566,3766,55800,3666,36795,2650,19005,2020,1615856,1551,305197,1146,300588,1499,4609,991,1618,662,2991,868,1310659,859,1243811,3944,66848,3932,43594,2856,23254,2655,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5003678,5173,2416316,3130,490638,1631,481560,2195,9078,1667,2207,796,6871,1562,1925678,2409,1763884,8140,161794,7623,85325,5097,76469,5453,2587362,2738,467342,1194,458641,2058,8701,1711,2904,834,5797,1411,2120020,2098,1939721,6844,180299,6940,107299,5362,73000,4647,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7555312,2916,3721588,2209,821847,1520,811601,2150,10246,1820,3677,930,6569,1556,2899741,1294,2780087,5704,119654,5682,73133,4405,46521,4032,3833724,1576,778175,1145,768299,1854,9876,1542,4151,974,5725,1374,3055549,969,2931980,5185,123569,5173,74125,3883,49444,3928,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4411174,1354,2181191,767,482696,539,480225,883,2471,719,1102,468,1369,551,1698495,573,1669742,2828,28753,2721,16570,1827,12183,1835,2229983,812,459516,473,456689,872,2827,782,1401,583,1426,500,1770467,687,1737305,3127,33162,3125,19502,1992,13660,2293,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1723932,2278,846230,2380,191491,2197,190943,2187,548,419,144,154,404,398,654739,895,650935,1541,3804,1103,1847,802,1957,650,877702,2669,181916,2306,181653,2286,263,202,90,114,173,186,695786,863,689418,1528,6368,1308,3013,861,3355,948,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4854489,2010,2383221,1709,544770,1200,541078,1407,3692,1034,1784,558,1908,966,1838451,1074,1808904,3234,29547,2992,17205,2323,12342,1735,2471268,1651,516028,1276,512488,1766,3540,1105,1721,691,1819,908,1955240,1192,1920665,3048,34575,2934,18390,1766,16185,2463,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,870158,414,437125,776,92397,729,92138,732,259,198,0,237,259,198,344728,363,341031,1015,3697,951,1917,596,1780,612,433033,715,86935,707,86576,797,359,346,230,323,129,154,346098,142,338261,1429,7837,1384,4415,903,3422,952,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1504726,1516,742179,1195,171566,984,170128,1341,1438,862,336,265,1102,822,570613,729,564670,1307,5943,1103,3334,746,2609,844,762547,1194,162123,931,161009,1149,1114,682,618,440,496,432,600424,587,591589,1726,8835,1648,5529,1243,3306,935,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1461491,1179,743764,1211,133848,1079,132639,1251,1209,555,194,190,1015,514,609916,648,577669,3857,32247,3775,20051,2580,12196,2077,717727,1121,128031,948,126360,1204,1671,690,491,348,1180,633,589696,702,554240,3507,35456,3342,22204,2745,13252,1662,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1213600,1670,597706,1081,128714,686,128089,743,625,371,141,119,484,360,468992,560,456208,1862,12784,1756,7617,1153,5167,1334,615894,934,122145,583,121538,723,607,429,547,427,60,80,493749,549,477161,2324,16588,2177,10832,1544,5756,1398,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5210611,4788,2531477,2730,544505,1470,533298,2234,11207,1882,3035,802,8172,1696,1986972,1881,1789523,7673,197449,8063,124587,6202,72862,5888,2679134,2532,516152,1181,504737,2301,11415,1936,3347,921,8068,1659,2162982,1893,1949710,7596,213272,7723,139867,5909,73405,4486,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,835467,1371,412171,1499,70061,1149,68967,1297,1094,766,308,264,786,685,342110,830,332655,2079,9455,1940,5463,1410,3992,1135,423296,1920,65478,1424,64516,1610,962,571,311,399,651,484,357818,974,343630,2434,14188,2134,9192,1514,4996,1273,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11289178,4490,5501487,2824,1129424,1169,1107088,3194,22336,3088,9088,1785,13248,2602,4372063,2727,3923514,10757,448549,10535,291213,9324,157336,7196,5787691,2821,1068526,1372,1050378,2808,18148,2464,7140,1453,11008,1946,4719165,2281,4206456,10980,512709,10779,340357,9110,172352,6946,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6229927,5076,3040125,4345,647905,2964,642413,3173,5492,1437,2099,737,3393,1144,2392220,3147,2340941,4813,51279,4123,27199,3027,24080,2854,3189802,3392,609792,2777,605004,3541,4788,1480,1681,667,3107,1347,2580010,1495,2521062,4462,58948,4057,31655,2669,27293,2745,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,599899,452,303604,580,63557,553,63046,689,511,441,138,119,373,372,240047,138,237817,648,2230,652,1036,362,1194,478,296295,535,58787,510,58546,541,241,182,23,29,218,179,237508,160,234160,747,3348,715,1505,479,1843,519,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9349702,3910,4573165,2767,1035728,2218,1030313,2616,5415,1368,2251,858,3164,1048,3537437,1101,3463943,4221,73494,4221,47152,3444,26342,2914,4776537,2290,984962,1598,979137,2134,5825,1539,1889,635,3936,1369,3791575,1256,3704472,4447,87103,4049,56534,3351,30569,2696,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2580398,992,1265639,1754,264616,1738,263646,1835,970,709,33,58,937,700,1001023,358,991328,1616,9695,1546,5494,1122,4201,1004,1314759,1768,254689,1723,254056,1762,633,421,99,121,534,377,1060070,504,1044073,2037,15997,2013,9013,1346,6984,1500,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3006730,3050,1476181,2028,293266,797,290511,1347,2755,1050,534,455,2221,1000,1182915,1677,1145599,4618,37316,4058,18642,2101,18674,3088,1530549,1380,278306,757,275629,1215,2677,982,729,640,1948,788,1252243,899,1204860,3405,47383,3175,27574,2659,19809,2162,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10090201,2402,4916897,1357,1014115,960,1006097,1617,8018,1313,3133,915,4885,1122,3902782,987,3804032,4592,98750,4287,59315,3416,39435,3431,5173304,1579,962609,972,954820,1721,7789,1425,2951,930,4838,1156,4210695,1223,4100338,5051,110357,4769,71641,4076,38716,3412,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,803871,2173,386506,1244,73512,738,73131,775,381,268,102,117,279,246,312994,910,295387,2509,17607,2382,11577,1903,6030,1325,417365,1432,69360,766,68983,778,377,276,171,168,206,236,348005,985,328745,2379,19260,2289,13637,1902,5623,1162,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2969011,1032,1452577,1443,306149,1373,303897,1498,2252,864,476,362,1776,724,1146428,365,1125733,2377,20695,2379,9723,1468,10972,1965,1516434,1509,290641,1457,288875,1728,1766,810,459,324,1307,703,1225793,277,1198052,2564,27741,2525,13524,2016,14217,1890,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690834,1300,345239,1292,79329,1117,78699,1204,630,422,469,421,161,151,265910,746,263270,1105,2640,868,1763,758,877,422,345595,1153,73030,1037,72850,1056,180,160,164,158,16,29,272565,458,270318,759,2247,609,1373,481,874,376,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4805829,2156,2346328,2654,521213,2310,518334,2378,2879,1032,699,356,2180,918,1825115,1149,1800739,2641,24376,2549,12257,1818,12119,1747,2459501,2350,490470,2186,487208,2618,3262,1112,1158,604,2104,954,1969031,615,1940860,3168,28171,3047,15500,2166,12671,1972,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11414433,5500,5644239,4451,1192320,3819,1177404,4493,14916,2635,3551,1046,11365,2355,4451919,2795,4312677,7291,139242,6917,70635,4504,68607,5840,5770194,5065,1126644,3777,1112767,4230,13877,2371,5125,1391,8752,2023,4643550,2424,4486158,7424,157392,6899,83336,4151,74056,4717,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2230424,1287,1115355,961,338946,539,336838,1023,2108,868,780,442,1328,814,776409,791,760476,2144,15933,1972,9156,1478,6777,1226,1115069,770,320666,295,318630,792,2036,765,882,538,1154,535,794403,697,773658,2646,20745,2553,12553,1935,8192,1496,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,590069,627,290787,444,60591,315,60132,541,459,462,120,128,339,452,230196,272,223645,1310,6551,1303,4667,1158,1884,596,299282,430,56581,365,55746,578,835,523,527,391,308,308,242701,161,234368,1206,8333,1201,5400,926,2933,777,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5195423,2701,2562505,3303,541992,2788,535752,3040,6240,1442,1490,610,4750,1224,2020513,1177,1946702,5036,73811,4758,43655,3923,30156,3177,2632918,2312,510566,2427,503773,2970,6793,1605,2631,931,4162,1216,2122352,1230,2029992,6060,92360,5692,55415,4480,36945,3219,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4888317,1859,2427676,1648,493799,1182,483504,2552,10295,2123,3253,1091,7042,1848,1933877,774,1841053,4872,92824,4763,48408,3124,44416,3641,2460641,1381,466741,997,455397,2495,11344,2453,3826,1233,7518,1964,1993900,965,1874691,5364,119209,5317,66564,3927,52645,4007,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1727979,1403,848917,2335,181088,1682,180874,1691,214,258,51,90,163,250,667829,1718,664114,2120,3715,1080,1770,730,1945,869,879062,2269,168523,2033,168427,2027,96,169,0,269,96,169,710539,1511,706475,1653,4064,836,2402,541,1662,656,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4739488,1550,2346559,1377,503836,993,501166,1350,2670,877,1196,566,1474,646,1842723,793,1815657,2734,27066,2458,15655,1438,11411,1887,2392929,933,478582,795,476318,1115,2264,710,1089,468,1175,516,1914347,652,1883587,2686,30760,2616,19793,1858,10967,1775,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,484183,516,246049,832,55076,804,55024,819,52,88,0,269,52,88,190973,118,189498,707,1475,702,647,417,828,588,238134,783,51858,752,51806,753,52,68,0,269,52,68,186276,154,184082,734,2194,724,1295,539,899,468,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,29028,2834,13828,1730,3331,994,3331,994,0,285,0,285,0,285,10497,1518,8888,1446,1609,601,593,352,1016,492,15200,2039,3315,974,3315,974,0,285,0,285,0,285,11885,1690,10258,1589,1627,689,770,377,857,460,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
