GEO_ID,B27001_001E,B27001_001M,B27001_002E,B27001_002M,B27001_003E,B27001_003M,B27001_004E,B27001_004M,B27001_005E,B27001_005M,B27001_006E,B27001_006M,B27001_007E,B27001_007M,B27001_008E,B27001_008M,B27001_009E,B27001_009M,B27001_010E,B27001_010M,B27001_011E,B27001_011M,B27001_012E,B27001_012M,B27001_013E,B27001_013M,B27001_014E,B27001_014M,B27001_015E,B27001_015M,B27001_016E,B27001_016M,B27001_017E,B27001_017M,B27001_018E,B27001_018M,B27001_019E,B27001_019M,B27001_020E,B27001_020M,B27001_021E,B27001_021M,B27001_022E,B27001_022M,B27001_023E,B27001_023M,B27001_024E,B27001_024M,B27001_025E,B27001_025M,B27001_026E,B27001_026M,B27001_027E,B27001_027M,B27001_028E,B27001_028M,B27001_029E,B27001_029M,B27001_030E,B27001_030M,B27001_031E,B27001_031M,B27001_032E,B27001_032M,B27001_033E,B27001_033M,B27001_034E,B27001_034M,B27001_035E,B27001_035M,B27001_036E,B27001_036M,B27001_037E,B27001_037M,B27001_038E,B27001_038M,B27001_039E,B27001_039M,B27001_040E,B27001_040M,B27001_041E,B27001_041M,B27001_042E,B27001_042M,B27001_043E,B27001_043M,B27001_044E,B27001_044M,B27001_045E,B27001_045M,B27001_046E,B27001_046M,B27001_047E,B27001_047M,B27001_048E,B27001_048M,B27001_049E,B27001_049M,B27001_050E,B27001_050M,B27001_051E,B27001_051M,B27001_052E,B27001_052M,B27001_053E,B27001_053M,B27001_054E,B27001_054M,B27001_055E,B27001_055M,B27001_056E,B27001_056M,B27001_057E,B27001_057M,NAME,B27001_001EA,B27001_001MA,B27001_002EA,B27001_002MA,B27001_003MA,B27001_003EA,B27001_004MA,B27001_004EA,B27001_005MA,B27001_005EA,B27001_006EA,B27001_006MA,B27001_007EA,B27001_007MA,B27001_008EA,B27001_008MA,B27001_009MA,B27001_009EA,B27001_010MA,B27001_010EA,B27001_011EA,B27001_011MA,B27001_012EA,B27001_012MA,B27001_013EA,B27001_013MA,B27001_014MA,B27001_014EA,B27001_015EA,B27001_015MA,B27001_016MA,B27001_016EA,B27001_017EA,B27001_017MA,B27001_018MA,B27001_018EA,B27001_019EA,B27001_019MA,B27001_020EA,B27001_020MA,B27001_021MA,B27001_021EA,B27001_022MA,B27001_022EA,B27001_023MA,B27001_023EA,B27001_024EA,B27001_024MA,B27001_025MA,B27001_025EA,B27001_026MA,B27001_026EA,B27001_027EA,B27001_027MA,B27001_028MA,B27001_028EA,B27001_029EA,B27001_029MA,B27001_030EA,B27001_030MA,B27001_031MA,B27001_031EA,B27001_032MA,B27001_032EA,B27001_033MA,B27001_033EA,B27001_034EA,B27001_034MA,B27001_035MA,B27001_035EA,B27001_036MA,B27001_036EA,B27001_037MA,B27001_037EA,B27001_038MA,B27001_038EA,B27001_039MA,B27001_039EA,B27001_040EA,B27001_040MA,B27001_041EA,B27001_041MA,B27001_042MA,B27001_042EA,B27001_043EA,B27001_043MA,B27001_044MA,B27001_044EA,B27001_045MA,B27001_045EA,B27001_046EA,B27001_046MA,B27001_047MA,B27001_047EA,B27001_048MA,B27001_048EA,B27001_049EA,B27001_049MA,B27001_050MA,B27001_050EA,B27001_051EA,B27001_051MA,B27001_052EA,B27001_052MA,B27001_053MA,B27001_053EA,B27001_054EA,B27001_054MA,B27001_055MA,B27001_055EA,B27001_056EA,B27001_056MA,B27001_057EA,B27001_057MA,state
0400000US13,9519836,3059,4595689,7668,419738,6492,386285,6395,33453,3451,855831,6945,761555,8676,94276,6749,467845,5643,275327,5939,192518,6960,600343,5931,353152,5909,247191,5577,658910,4912,473386,6635,185524,6392,658690,4367,506599,7613,152091,6802,506221,3556,427290,5381,78931,5182,276157,2719,273059,2826,3098,1316,151954,2438,150624,2510,1330,607,4924147,7623,405653,6948,375909,7003,29744,3680,811059,6403,724528,7220,86531,5453,475454,4653,316480,7330,158974,6587,669744,5178,459486,9214,210258,7653,710896,5569,548114,8857,162782,7148,706595,4519,566464,5986,140131,5385,569329,2872,477698,5354,91631,4723,326544,2663,321921,2580,4623,1267,248873,2466,246393,2450,2480,750,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,644535,2929,51977,1564,50004,1553,1973,903,105041,1608,100800,2191,4241,1484,58318,1772,47644,2537,10674,1823,80371,1999,67577,2282,12794,1794,82438,1420,72879,1994,9559,1630,93017,1023,82222,1817,10795,1425,86894,985,78883,1809,8011,1493,48995,941,47922,1026,1073,673,37484,692,37403,714,81,132,671142,2158,49787,1767,48576,1938,1211,559,96856,1449,93165,1839,3691,1196,58853,1679,50725,2234,8128,1807,85688,1458,77751,2167,7937,1622,85852,983,78841,1805,7011,1516,97796,1038,89402,1891,8394,1501,88954,554,82666,1525,6288,1360,53003,547,51912,702,1091,544,54353,638,53541,780,812,447,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,772179,3023,78126,2244,70772,2345,7354,1345,142423,2564,127827,3108,14596,2275,76168,2062,50156,2709,26012,2853,101157,2192,65840,2976,35317,2780,94581,1687,70073,2390,24508,2375,102011,1924,80046,2314,21965,2072,88707,862,75322,1835,13385,1884,53520,791,53450,801,70,93,35486,733,35486,733,0,267,779456,2944,68545,1869,61051,2407,7494,1918,139202,2433,123642,3029,15560,2339,75871,1539,52103,3110,23768,2737,103643,1963,75432,2744,28211,2496,94569,1774,73409,2278,21160,2133,103236,1603,83331,2343,19905,2079,90369,1034,74525,2074,15844,1938,56319,925,56064,959,255,229,47702,960,47702,960,0,267,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,6188379,6646,507058,4476,490315,5156,16743,2502,1088095,4520,1030779,6225,57316,5213,619701,4221,424982,8557,194719,7034,861854,3678,587325,9413,274529,9250,841735,3449,657867,7116,183868,6765,904678,2555,748526,7005,156152,6494,706572,2334,621286,5091,85286,4231,385327,1955,379930,2368,5397,1078,273359,1988,271457,2130,1902,686,6484866,6072,493522,5188,476353,5235,17169,1999,1033044,4836,984167,6077,48877,4381,611730,4119,475579,7151,136151,6525,882984,3746,710029,7017,172955,6260,864260,2806,730615,6309,133645,5854,943370,2551,795296,5804,148074,5150,764859,1735,664927,4643,99932,4695,458627,1690,449612,1918,9015,1553,432470,3169,428644,3079,3826,1031,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,3132505,4540,271002,3757,248367,4451,22635,2669,550848,3640,498031,5426,52817,4101,323791,3343,219214,4724,104577,4100,399715,3863,274614,5821,125101,5737,406636,2631,322559,4373,84077,4247,461104,2226,384872,4212,76232,3835,371397,1840,331177,3261,40220,3064,207698,1390,207033,1399,665,375,140314,1234,139711,1255,603,411,3258965,4486,256066,3831,234545,4000,21521,2534,524404,3590,478705,5155,45699,3778,320659,2647,239791,4162,80868,4129,408952,2923,312053,4873,96899,4380,419451,2312,340614,3584,78837,3744,475312,2198,406417,4091,68895,3803,395349,1585,349509,2631,45840,2433,240706,1363,238903,1535,1803,615,218066,2162,217435,2180,631,359,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,1483717,3817,119967,2253,116199,2183,3768,1082,247384,2540,236581,3042,10803,1934,154826,2770,118519,3053,36307,3394,189457,2355,148164,3384,41293,3323,181792,2083,156185,2674,25607,2508,217709,1667,193156,2636,24553,2280,186266,1073,174290,1707,11976,1410,104510,891,103869,908,641,333,81806,747,81806,747,0,228,1521168,3843,121315,2518,117969,2771,3346,885,233096,3093,221967,3424,11129,1944,149382,2139,123041,2699,26341,2335,187425,2437,159396,2840,28029,2341,180450,1946,159494,2720,20956,2095,218370,1444,197051,2056,21319,1629,189139,1158,175992,1773,13147,1502,117507,868,117094,848,413,232,124484,982,124301,976,183,199,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,1379541,3843,124929,3073,114926,3027,10003,1484,246259,3806,223473,4156,22786,2835,143731,2573,103100,3783,40631,3053,177699,2834,124084,3501,53615,3223,168584,2267,133390,2902,35194,2526,197764,2244,168700,3302,29064,2480,162493,1503,147108,2102,15385,1701,89875,1401,89326,1422,549,354,68207,1350,68078,1338,129,215,1424920,3890,122485,3548,115986,3567,6499,1311,231764,3425,211269,3863,20495,2486,141856,2940,107983,3154,33873,2972,181456,2734,139520,3118,41936,3237,172784,2198,139440,3025,33344,2784,204952,2089,178325,2846,26627,2018,167208,1451,148745,2357,18463,1926,101113,1113,100830,1124,283,241,101302,1602,100732,1591,570,414,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,2065844,4964,171675,3534,162947,3847,8728,1663,354415,4142,330221,4187,24194,3000,193528,3086,122694,4184,70834,4197,261982,3677,172176,4342,89806,3570,278157,2697,207399,4392,70758,3842,306045,2094,250533,4140,55512,4189,258142,1584,231407,2441,26735,2264,149348,1488,149052,1468,296,231,92552,943,92460,1006,92,161,2176870,5805,162336,3741,153926,3780,8410,1750,329949,4262,310101,4416,19848,2381,203209,2993,145059,4230,58150,3773,277760,3192,209562,4644,68198,4094,285137,2523,229207,4126,55930,3802,325043,1898,272430,4011,52613,3844,278977,1492,243045,2938,35932,2868,172097,1247,171290,1288,807,439,142362,1579,142164,1550,198,228,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,2146775,5421,191091,3767,183606,4106,7485,1377,377681,4907,354487,5323,23194,2614,229499,3597,141885,4121,87614,3911,286752,3801,179475,4832,107277,5196,268560,4178,193349,4971,75211,4912,306088,3662,236610,4535,69478,4511,255869,1780,219192,3580,36677,3147,142516,1817,141110,1959,1406,654,88719,1585,88426,1538,293,252,2293539,5059,186557,4000,177997,4093,8560,2088,358000,4107,335521,5022,22479,3561,234896,3008,166954,3748,67942,3466,310348,3848,222382,5136,87966,4226,287288,3327,215112,5211,72176,4148,330413,2835,255054,4586,75359,4522,278711,1472,232696,3641,46015,3581,166395,1794,164869,1898,1526,546,140931,1726,140602,1756,329,292,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,640864,2086,43910,1376,42369,1557,1541,616,96587,1670,92110,1784,4477,845,58703,1422,43102,2005,15601,1820,68350,1288,50791,1907,17559,1917,83486,1261,68112,2097,15374,1960,105553,964,90750,1556,14803,1388,93768,626,83864,1460,9904,1407,53626,380,53442,423,184,144,36881,647,36881,647,0,230,672173,1794,40581,1368,39743,1405,838,348,92020,1330,87941,1625,4079,984,57308,1020,48977,1417,8331,1269,73433,1062,64056,1679,9377,1342,86871,1182,77701,1869,9170,1412,110568,709,98309,1630,12259,1472,98439,652,88909,1562,9530,1398,58324,506,58286,498,38,57,54629,915,54629,915,0,230,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,2730888,4561,225039,3430,214838,4046,10201,2167,464814,3396,440934,4131,23880,3192,271319,2644,198861,5008,72458,4307,356800,2811,260231,5031,96569,4849,368913,2950,299037,4589,69876,4292,424504,2753,374687,3803,49817,3419,327358,1596,298269,2942,29089,2575,176068,1373,173027,1434,3041,863,116073,1563,115303,1670,770,443,2957110,4114,211803,3255,203910,3664,7893,1803,448355,4366,426031,4991,22324,2723,272181,2166,216452,4379,55729,4074,388473,2994,320352,4910,68121,4270,408779,2086,359683,3509,49096,3134,464291,1667,417180,3562,47111,3085,368320,1597,340234,3268,28086,2843,208956,1581,203703,2094,5253,1294,185952,1961,184405,1856,1547,621,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,3126920,3073,224974,2649,221568,2707,3406,1141,496817,2796,489608,3588,7209,1934,334254,2090,297040,4227,37214,3629,408328,2073,357595,4336,50733,4122,425150,2334,393098,3540,32052,3218,487911,2140,455151,4234,32760,3736,383694,1200,369814,2259,13880,2221,207052,1594,205985,1583,1067,609,158740,1576,158297,1527,443,449,3351147,2622,216910,2799,214908,2855,2002,739,476045,3322,466980,3712,9065,2103,340712,1370,319399,2978,21313,2713,426442,1917,401443,3423,24999,2990,455121,2126,438524,3095,16597,2460,517310,1639,498337,3037,18973,2677,420611,1322,407552,2530,13059,2046,246209,1324,245638,1331,571,355,251787,2158,251413,2229,374,297,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,4771428,4679,364523,4108,351150,4410,13373,1997,830104,4620,795337,5866,34767,3581,484260,3254,338185,5880,146075,5275,559618,3242,380899,5711,178719,5715,618928,2470,489762,5478,129166,5392,730046,2638,607819,5244,122227,4963,605121,1916,547905,4208,57216,3707,338715,1566,337565,1666,1150,432,240113,1515,239846,1504,267,171,4992255,4631,350862,4348,338161,5044,12701,2253,785986,4723,751724,4857,34262,2826,476122,2400,378029,4504,98093,3793,581072,2805,465487,4869,115585,4849,641655,2318,548450,5108,93205,5284,764060,2097,659565,4051,104495,3691,645612,1821,582106,3925,63506,3494,382622,1650,381218,1775,1404,499,364264,2275,363091,2371,1173,633,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,2602043,3879,218090,2755,205020,2668,13070,1860,437551,3212,407291,4316,30260,2810,249011,2212,191481,3940,57530,3491,356434,2860,285522,3735,70912,3364,337070,2632,295340,3648,41730,3217,400018,1720,362514,2805,37504,2593,313674,1490,293239,1914,20435,1786,166962,1122,166492,1115,470,279,123233,1237,122643,1199,590,324,2650049,3664,209497,3148,196604,3514,12893,2114,415884,3440,387942,4548,27942,2974,244901,2190,204661,3001,40240,3164,352454,2772,310041,3878,42413,3006,338108,1810,308011,2607,30097,2314,402513,1595,373163,2409,29350,2191,320117,1548,300382,2350,19735,1819,186695,1251,185681,1348,1014,502,179880,1886,179806,1871,74,75,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,125457,3693,117223,3855,8234,1883,257471,3995,233195,5194,24276,3391,150156,3295,87214,3813,62942,4245,168257,4931,102429,4000,65828,4185,178899,4146,130822,4817,48077,4358,190458,3157,147225,3760,43233,3869,164893,1747,142817,2839,22076,2350,97907,1900,97085,1971,822,475,58440,1518,58314,1533,126,162,1510969,5148,124411,3387,115895,3672,8516,1635,244646,3631,222170,4739,22476,3258,150612,3722,101581,4016,49031,3685,190424,3676,135430,4262,54994,3998,193463,3130,146835,3989,46628,3546,213475,2334,169979,3855,43496,3396,180481,1427,153538,2707,26943,2363,116153,1654,116005,1671,148,157,97304,1921,97055,1909,249,260,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,237436,3554,225087,4443,12349,2359,485188,4082,450415,4863,34773,3137,284731,4253,201625,6344,83106,5530,366026,3467,264071,4743,101955,4560,355102,3130,283575,4820,71527,4368,433398,3174,365190,4101,68208,3525,343818,1455,308293,3254,35525,3238,207691,1510,206755,1563,936,388,142165,1523,141680,1629,485,384,3024309,4845,226426,3480,215738,3669,10688,1854,464680,3654,434345,4796,30335,3590,291053,4034,225341,4997,65712,4587,386698,2880,301478,5053,85220,4767,377470,2398,314066,4101,63404,3669,449291,1986,385351,3485,63940,3236,374924,1882,331099,3199,43825,2660,238640,1821,237216,1814,1424,534,215127,2104,214645,2043,482,328,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,37139,1287,32379,1489,4760,1165,78064,1764,68523,2417,9541,1782,47497,1635,33911,2105,13586,1751,61355,1779,41873,2306,19482,2061,56803,1404,42336,1470,14467,1609,72308,1233,54325,1528,17983,1630,70355,835,60419,1505,9936,1321,39779,611,39675,617,104,119,26986,409,26918,409,68,115,485276,2630,36103,1430,30949,1884,5154,1211,70149,1418,62046,1763,8103,1353,45228,1072,32626,1967,12602,1700,56894,1376,42650,1885,14244,2002,55499,1189,42547,1743,12952,1652,75234,1057,60524,1591,14710,1471,70278,1061,59249,1566,11029,1259,40366,639,40131,685,235,207,35525,580,35500,581,25,44,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,80796,2065,77016,2327,3780,972,153343,2618,143692,3056,9651,1519,92476,1792,67733,2598,24743,2286,118550,2176,89938,2777,28612,2467,108957,1835,89368,2389,19589,2035,128105,1563,110336,2408,17769,1764,104914,880,95310,1535,9604,1189,57171,675,57048,716,123,136,44781,1447,44618,1448,163,222,912956,2989,76121,2156,72727,2210,3394,857,148609,2138,139700,2355,8909,1583,89634,1573,70817,2093,18817,1811,119199,2034,97076,2805,22123,2412,110143,1701,93555,2053,16588,1761,129139,1356,114786,1851,14353,1358,107162,1470,98146,1963,9016,1213,63931,1046,63680,1009,251,187,69018,1403,68850,1406,168,217,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,114299,2784,95505,3476,18794,2384,225131,2911,184287,4731,40844,3792,120883,2583,64187,3765,56696,3743,192186,2301,117043,4499,75143,4664,191329,2042,133811,4111,57518,4123,187130,1474,142152,3426,44978,3259,154449,769,130755,2354,23694,2312,97974,1175,95948,1525,2026,816,55561,808,54439,1047,1122,659,1330024,3442,111292,2973,96626,3468,14666,2068,213020,2912,171985,4494,41035,3701,120825,1549,74806,4103,46019,4064,184759,2185,124962,3584,59797,3242,186147,1344,138088,3465,48059,3393,183248,1075,141178,3307,42070,3017,161055,1051,133426,2611,27629,2603,101358,1109,98794,1176,2564,852,68320,983,67274,1090,1046,544,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,639624,1981,42849,1765,41619,1887,1230,564,102587,1847,97339,2265,5248,1410,60720,1116,45388,1939,15332,1680,69132,1494,51495,2421,17637,2168,87171,1003,73346,1926,13825,1908,110739,1448,95759,2461,14980,1818,88666,827,80268,1462,8398,1464,46680,670,46516,664,164,155,31080,463,31015,489,65,110,663015,1949,40767,1433,38811,1405,1956,927,99527,1578,94282,1848,5245,1336,61142,1109,50089,2178,11053,1895,72511,1568,58469,2692,14042,2231,90558,1153,77654,1842,12904,1545,113389,1048,100793,1631,12596,1481,90523,700,80746,1621,9777,1495,50518,657,50230,729,288,314,44080,739,43807,753,273,248,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,4212072,3146,331211,4802,315915,4949,15296,2178,719077,5888,673163,7252,45914,4758,385709,2580,266629,5630,119080,5400,537308,2537,368947,6108,168361,6383,593824,2787,471855,5509,121969,5264,663706,2023,561797,5855,101909,6109,497288,1370,440359,4190,56929,3857,276037,1864,269236,2314,6801,1562,207912,2111,205122,2403,2790,1086,4481469,3061,320714,3721,305844,3550,14870,2334,686453,3915,639077,5394,47376,4098,368102,1594,285226,4949,82876,4852,553913,1891,448703,5193,105210,5104,629359,1619,537387,4864,91972,4980,705507,1456,614607,4901,90900,4567,549250,1098,482455,3821,66795,3675,334487,1757,325510,2470,8977,1634,333684,2372,330551,2490,3133,797,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
