GEO_ID,C27003_001E,C27003_001M,C27003_002E,C27003_002M,C27003_003E,C27003_003M,C27003_004E,C27003_004M,C27003_005E,C27003_005M,C27003_006E,C27003_006M,C27003_007E,C27003_007M,C27003_008E,C27003_008M,C27003_009E,C27003_009M,C27003_010E,C27003_010M,C27003_011E,C27003_011M,C27003_012E,C27003_012M,C27003_013E,C27003_013M,C27003_014E,C27003_014M,C27003_015E,C27003_015M,C27003_016E,C27003_016M,C27003_017E,C27003_017M,C27003_018E,C27003_018M,C27003_019E,C27003_019M,C27003_020E,C27003_020M,C27003_021E,C27003_021M,NAME,C27003_001MA,C27003_001EA,C27003_002MA,C27003_002EA,C27003_003EA,C27003_003MA,C27003_004EA,C27003_004MA,C27003_005EA,C27003_005MA,C27003_006EA,C27003_006MA,C27003_007MA,C27003_007EA,C27003_008EA,C27003_008MA,C27003_009EA,C27003_009MA,C27003_010EA,C27003_010MA,C27003_011MA,C27003_011EA,C27003_012EA,C27003_012MA,C27003_013MA,C27003_013EA,C27003_014EA,C27003_014MA,C27003_015EA,C27003_015MA,C27003_016EA,C27003_016MA,C27003_017EA,C27003_017MA,C27003_018MA,C27003_018EA,C27003_019EA,C27003_019MA,C27003_020EA,C27003_020MA,C27003_021EA,C27003_021MA,state
0400000US13,9519836,3059,4595689,7668,1275569,5860,482806,12319,792763,11870,2892009,5853,298758,9799,2593251,10692,428111,2684,414906,3299,13205,1773,4924147,7623,1216712,5971,453595,12061,763117,11999,3132018,4795,364123,10853,2767895,11325,575417,2855,557736,3278,17681,2413,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,644535,2929,157018,1400,50508,3798,106510,3705,401038,2613,49001,4139,352037,4478,86479,787,82202,1350,4277,1043,671142,2158,146643,1457,45482,3698,101161,3599,417143,1667,59366,3628,357777,3706,107356,775,101462,1485,5894,1358,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,772179,3023,220549,2348,70733,4835,149816,4848,462624,2563,49811,3189,412813,3834,89006,994,87652,1084,1354,498,779456,2944,207747,2192,61570,4394,146177,4300,467688,2234,45423,3518,422265,4096,104021,1142,102715,1136,1306,496,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,6188379,6646,1595153,3906,608668,11182,986485,11051,3934540,6093,409128,12148,3525412,13892,658686,2796,633952,3788,24734,2020,6484866,6072,1526566,3510,599071,11135,927495,11417,4067203,4614,596677,11314,3470526,11811,891097,3005,857411,3077,33686,2451,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,3132505,4540,821850,3216,277010,8921,544840,9495,1962643,3642,222292,6737,1740351,7541,348012,1760,339626,1975,8386,1273,3258965,4486,780470,3371,262314,7528,518156,7510,2019723,3300,271204,8068,1748519,8693,458772,2609,450380,2961,8392,1330,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,1483717,3817,367351,2873,113922,5016,253429,5238,930050,2621,111146,5395,818904,5694,186316,1087,183884,1203,2432,611,1521168,3843,354411,3080,118717,6393,235694,5980,924766,2161,119227,5193,805539,5375,241991,1285,239277,1394,2714,675,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,1379541,3843,371188,3235,99146,5926,272042,6126,850271,2862,77978,4372,772293,5349,158082,1606,155037,1670,3045,738,1424920,3890,354249,3373,93579,5640,260670,5731,868256,2475,81116,4408,787140,5013,202415,1733,198126,1911,4289,860,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,2065844,4964,526090,3772,209391,7798,316699,6905,1297854,4482,206537,6492,1091317,7940,241900,1677,236907,1971,4993,1138,2176870,5805,492285,3757,189551,7864,302734,7356,1370126,4137,232312,7073,1137814,7774,314459,1758,308441,1986,6018,1308,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,2146775,5421,568772,5051,288711,8728,280061,8579,1346768,5476,194569,7448,1152199,8649,231235,1949,222783,2377,8452,1535,2293539,5059,544557,4002,274419,8235,270138,8203,1441656,3030,230626,6890,1211030,7293,307326,2094,297812,2545,9514,1348,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,640864,2086,140497,1106,56978,3191,83519,3323,409860,1592,82822,3277,327038,3429,90507,716,88512,932,1995,546,672173,1794,132601,1190,55601,3033,77000,2948,426619,1192,94986,4216,331633,4354,112953,852,110116,1141,2837,767,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,2730888,4561,689853,3158,202770,8618,487083,8974,1748894,3282,184287,6546,1564607,6982,292141,1505,275605,2257,16536,1932,2957110,4114,660158,2936,200946,8715,459212,8907,1902044,3248,227256,8774,1674788,9272,394908,2410,373469,3647,21439,2651,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,3126920,3073,721791,1755,228258,7312,493533,7446,2039337,2361,348924,10137,1690413,10558,365792,1686,349392,2219,16400,1607,3351147,2622,692955,1926,213077,7761,479878,7851,2160196,2089,434609,10934,1725587,10854,497996,1896,479584,2925,18412,2104,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,4771428,4679,1194627,3227,467511,9956,727116,9851,2997973,3477,454122,10026,2543851,10138,578828,1904,569867,2111,8961,1281,4992255,4631,1136848,3013,447753,10918,689095,10862,3108521,3069,562729,10365,2545792,10816,746886,2255,735602,2612,11284,1698,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,2602043,3879,655641,2802,161756,5773,493885,5886,1656207,2541,212214,7160,1443993,7458,290195,1728,283471,1732,6724,980,2650049,3664,625381,2930,154302,6254,471079,6214,1658093,2845,239765,7058,1418328,7368,366575,2160,360950,2099,5625,953,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,382928,3654,192335,6473,190593,6206,852663,4094,132064,5581,720599,6283,156347,1559,153336,1751,3011,891,1510969,5148,369057,3655,190293,6603,178764,6212,928455,3456,168211,7422,760244,7659,213457,1541,210613,1589,2844,873,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,722624,3490,237438,7815,485186,8588,1783075,3851,230534,6525,1552541,7851,349856,2038,343385,2703,6471,1263,3024309,4845,691106,3531,232413,7758,458693,8403,1879436,3811,246250,8230,1633186,8911,453767,2246,445115,2430,8652,1420,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,115203,1617,37469,3432,77734,3432,308318,2385,37978,3101,270340,4037,66765,772,65551,906,1214,482,485276,2630,106252,1546,31346,2927,74906,2758,303133,2083,30518,2718,272615,3380,75891,695,74090,924,1801,638,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,234139,2307,71154,3544,162985,3820,553002,2146,53051,2960,499951,3490,101952,1489,99273,1819,2679,735,912956,2989,224730,2128,68033,4469,156697,4412,555277,1987,54961,3880,500316,3993,132949,1220,130394,1285,2555,515,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,339430,1931,80363,5695,259067,5791,845977,3595,82618,5313,763359,5797,153535,1114,144760,1784,8775,1427,1330024,3442,324312,2110,80742,5443,243570,5463,836034,3208,74554,4324,761480,5076,169678,1115,161639,1869,8039,1502,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,639624,1981,145436,1422,37890,3621,107546,3587,416428,1572,37750,3009,378678,3538,77760,822,75899,977,1861,552,663015,1949,140294,1514,37112,3009,103182,2861,428123,1378,40682,2694,387441,2907,94598,959,92230,1202,2368,572,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,4212072,3146,1050288,3158,280101,8031,770187,7995,2677835,2733,238312,8558,2439523,8518,483949,1556,457755,2971,26194,2704,4481469,3061,1007167,2171,264833,9651,742334,9496,2806131,1962,340027,7979,2466104,8333,668171,2065,638569,3202,29602,2726,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,996613,3527,263103,2281,128466,4719,134637,4970,610744,2604,103398,5523,507346,5527,122766,1159,118421,1336,4345,1006,1036086,3187,254555,2583,126916,6214,127639,5707,634548,2089,116131,5421,518417,5572,146983,1402,141938,1649,5045,1116,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,9220963,5179,2200191,3084,817185,15338,1383006,15881,5962860,5437,1015360,17764,4947500,19109,1057912,3288,1007882,4575,50030,3649,9913318,5466,2101470,3311,781467,11551,1320003,11112,6345074,3939,1273262,20050,5071812,19661,1466774,3502,1409854,5397,56920,4246,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,4502110,9126,1169913,6626,460541,11722,709372,11165,2819697,5821,352581,9594,2467116,10173,512500,2461,501426,2495,11074,1920,4858551,7916,1110736,6773,430408,11167,680328,12115,3061444,4383,426647,11446,2634797,12275,686371,2862,673834,2940,12537,1732,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,335069,1655,78887,1368,15935,1716,62952,1782,215114,1357,21044,1985,194070,2394,41068,487,40346,568,722,310,325542,1650,71221,1248,13997,1613,57224,1897,203428,1149,17857,1746,185571,2032,50893,680,50059,722,834,327,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,5515965,8035,1384710,4109,478717,10989,905993,10760,3464441,7972,442800,10889,3021641,12892,666814,3080,653621,3167,13193,1607,5842675,6104,1330412,3876,460160,8685,870252,9023,3618393,4550,562976,12038,3055417,12847,893870,4545,874354,4991,19516,2196,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,1792398,4530,472169,2998,191438,6525,280731,6718,1104229,3622,137535,5193,966694,5586,216000,1882,210809,2040,5191,971,1884808,4541,457180,3461,192866,5691,264314,6085,1152583,3322,146822,5444,1005761,5970,275045,1817,269682,2241,5363,1174,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,1871966,3734,446081,2561,146142,6937,299939,6784,1193122,2637,146719,6573,1046403,6719,232763,1765,226248,2276,6515,1226,1927141,3671,419281,2567,135951,6462,283330,6746,1215630,2337,145980,5793,1069650,6278,292230,1704,286217,2051,6013,1258,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,6060720,5472,1420218,3326,493896,10622,926322,9881,3838285,5085,497745,8986,3340540,9947,802217,2714,779517,3205,22700,1895,6445280,5272,1358015,3153,471054,9620,886961,9193,4002797,3832,608153,12604,3394644,12702,1084468,2913,1061249,4004,23219,2709,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,499116,1554,114912,1120,38439,3500,76473,3474,323567,1374,44418,3223,279149,3246,60637,682,58398,985,2239,747,537627,1444,109058,1128,33738,3201,75320,3281,344862,1541,53969,3521,290893,3426,83707,945,81400,1140,2307,834,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,2176225,5572,545134,3777,207390,7661,337744,7474,1362516,3502,191864,7335,1170652,7631,268575,1641,263596,2056,4979,1111,2360610,5408,533343,3993,209247,8906,324096,8681,1478979,3165,220002,7267,1258977,8269,348288,1513,342530,1802,5758,1087,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,399370,2505,105103,1809,31648,2797,73455,3089,244471,1746,28853,2790,215618,3165,49796,770,49410,809,386,198,398771,2444,95790,1872,28546,3028,67244,2715,241372,1388,24136,2467,217236,2658,61609,924,60753,907,856,399,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,3028111,6070,762141,4776,297082,10019,465059,8776,1905390,4924,288818,8356,1616572,10246,360580,2095,352112,2471,8468,1417,3231435,6546,730956,4604,289939,9217,441017,9524,2027641,5400,359541,8129,1668100,8663,472838,3280,464195,3427,8643,1351,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,12159072,10119,3517467,7197,1356458,16684,2161009,17585,7527147,8580,765789,14952,6761358,17767,1114458,3757,1064705,4216,49753,3267,12620378,8698,3358555,6153,1301549,19808,2057006,19093,7839554,6326,833259,15320,7006295,16652,1422269,4065,1360475,5739,61794,4195,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,1377933,2277,448589,1764,91745,6064,356844,5713,817050,1878,70881,4445,746169,4900,112294,916,108837,1116,3457,792,1372421,2263,421794,1786,85912,5725,335882,5943,816459,2070,74718,4992,741741,5216,134168,1235,130961,1424,3207,853,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,304862,1283,66943,1105,31350,2070,35593,2180,198725,1031,41410,2502,157315,2771,39194,477,38329,586,865,331,315024,1264,62718,800,31344,2030,31374,1985,203791,1031,46816,2642,156975,2684,48515,564,47434,774,1081,519,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,3770982,7746,949138,5575,230788,8332,718350,8847,2406840,7097,223866,7073,2182974,9269,415004,2415,400238,3019,14766,1947,4036434,6989,900527,5339,225005,8329,675522,8977,2596062,4741,237055,7746,2359007,8258,539845,2769,521983,3549,17862,1912,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,3275497,4678,810796,2840,294427,7410,516369,7463,2100843,4100,237563,7327,1863280,7969,363858,1967,351602,2323,12256,1673,3362584,4154,772140,3010,270164,7922,501976,7766,2144227,3313,273164,8341,1871063,9051,446217,2350,433285,2866,12932,1743,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,891894,3214,197744,2341,82924,4447,114820,4760,567101,2856,108320,5237,458781,5216,127049,903,125269,1061,1780,688,931478,2993,187530,2580,82515,4843,105015,4175,581148,2576,105965,5171,475183,5446,162800,1127,159930,1510,2870,924,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,2776963,3756,682805,2904,221471,6799,461334,6964,1764285,3386,239916,7020,1524369,7969,329873,1473,323122,1707,6751,1161,2836439,3684,651353,2916,213545,7649,437808,6731,1765824,3008,307080,7396,1458744,7881,419262,1869,413104,2107,6158,960,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,279740,2744,69325,1700,21697,2481,47628,2658,178812,1644,18437,2239,160375,2419,31603,750,30730,813,873,524,275270,2379,66904,1752,22493,2887,44411,2574,172173,1294,15909,1780,156264,2236,36193,742,35089,806,1104,580,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,1765448,2964,461940,2643,261537,6786,200403,6596,1068291,1348,464254,8831,604037,9059,235217,854,227955,1596,7262,1358,1930188,2791,435500,2661,255773,6531,179727,6499,1191306,1067,560642,10166,630664,10096,303382,1244,294487,1780,8895,1298,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
