GEO_ID,B24090_001E,B24090_001M,B24090_002E,B24090_002M,B24090_003E,B24090_003M,B24090_004E,B24090_004M,B24090_005E,B24090_005M,B24090_006E,B24090_006M,B24090_007E,B24090_007M,B24090_008E,B24090_008M,B24090_009E,B24090_009M,B24090_010E,B24090_010M,B24090_011E,B24090_011M,B24090_012E,B24090_012M,B24090_013E,B24090_013M,B24090_014E,B24090_014M,B24090_015E,B24090_015M,B24090_016E,B24090_016M,B24090_017E,B24090_017M,B24090_018E,B24090_018M,B24090_019E,B24090_019M,B24090_020E,B24090_020M,B24090_021E,B24090_021M,NAME,B24090_001EA,B24090_001MA,B24090_002MA,B24090_002EA,B24090_003EA,B24090_003MA,B24090_004MA,B24090_004EA,B24090_005EA,B24090_005MA,B24090_006EA,B24090_006MA,B24090_007EA,B24090_007MA,B24090_008EA,B24090_008MA,B24090_009MA,B24090_009EA,B24090_010MA,B24090_010EA,B24090_011EA,B24090_011MA,B24090_012EA,B24090_012MA,B24090_013MA,B24090_013EA,B24090_014EA,B24090_014MA,B24090_015EA,B24090_015MA,B24090_016EA,B24090_016MA,B24090_017EA,B24090_017MA,B24090_018EA,B24090_018MA,B24090_019MA,B24090_019EA,B24090_020MA,B24090_020EA,B24090_021EA,B24090_021MA,state
0400000US13,2948169,20651,1620361,13925,1237008,13452,1139089,14381,97919,5635,68266,4041,102552,4736,55095,4240,67938,4228,88182,5552,1320,680,1327808,15595,885366,14242,852317,14412,33049,2884,102133,4946,145627,6472,99900,4999,52690,3708,40211,3218,1881,785,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,440818,8484,238725,6016,151768,5836,140929,5580,10839,1960,13842,1877,13975,2122,18885,1826,24899,3550,15208,2131,148,241,202093,5385,117936,4915,112500,4745,5436,1283,19296,2431,8326,1397,31100,3234,14809,1974,9960,1704,666,514,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,430407,8021,252040,5479,184694,5239,168458,4824,16236,1975,10529,1336,15320,1845,11753,1496,9705,1428,19908,2205,131,130,178367,5720,114701,5178,109896,4995,4805,1104,16464,1863,20487,2036,13505,1395,5218,930,7444,1433,548,454,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3982479,22056,2240064,16998,1750121,16830,1625754,15806,124367,5654,118867,5614,147255,6146,68242,3874,54288,3876,99950,4699,1341,668,1742415,13948,1178683,12326,1142408,12378,36275,3491,225959,7132,160569,4862,83059,4160,42008,3002,50813,3464,1324,534,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1927642,15979,1093130,11059,866494,10582,813371,9965,53123,3048,57756,3751,55523,3383,36758,2720,22299,2299,53679,3953,621,414,834512,11140,578872,9047,563407,9157,15465,1704,108745,5055,61772,3748,39691,2769,22350,2213,22316,2009,766,531,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1043792,9102,590073,7192,440425,6381,409253,6078,31172,2126,26926,2565,33446,2727,24243,2175,12576,1887,51930,2830,527,316,453719,5732,291870,6367,284846,6617,7024,1141,58966,3007,39734,2530,32239,2821,11439,1412,19030,2063,441,306,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,945070,11476,532460,8523,389375,8232,362620,7580,26755,2105,25112,2238,36484,2283,25033,2064,16528,1894,39616,2617,312,219,412610,7620,257249,7943,249746,7941,7503,1407,49536,3197,46684,3041,28814,1987,13141,1673,16746,1840,440,271,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1237818,14639,687991,11377,525291,10003,493733,9153,31558,2795,31959,3021,34874,2858,35667,2831,19526,2293,40224,2853,450,248,549827,9103,352255,7213,343014,7006,9241,1292,66620,3580,43961,3410,52374,3920,16879,1905,16853,2348,885,548,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1388346,14662,763581,10168,578498,10035,539769,9826,38729,3400,26566,3236,55958,4822,35025,3574,23055,2574,44037,3394,442,407,624765,9718,404018,9820,393303,9491,10715,1591,55205,3722,74371,3601,56933,3743,19085,2141,14981,2326,172,169,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,421165,6486,229801,4955,156851,4786,142988,4636,13863,1771,19026,2342,14563,1873,9775,1537,8098,1190,21322,1928,166,173,191364,4061,108843,4129,104816,3856,4027,818,38499,2610,17239,1955,10903,1511,5139,1063,10651,1749,90,88,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2077888,16354,1113104,9849,738460,9741,679565,9878,58895,4153,74251,4624,70955,4217,43430,3769,140438,5586,44612,3733,958,514,964784,12739,529162,11142,510581,10658,18581,2712,129443,5726,87037,4295,54607,4079,137606,5966,26503,2285,426,349,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2123288,17078,1194747,12054,877915,11146,820805,11192,57110,4193,104718,5195,72481,3769,42943,3294,31053,3156,64791,4357,846,368,928541,13979,582520,11569,567593,11478,14927,1906,168730,6374,79156,4418,46041,3125,19007,2369,32902,3342,185,162,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2606918,17017,1456478,14088,1141433,13891,1060319,13250,81114,5224,89989,4287,76629,3285,49285,2942,31572,2856,66213,3580,1357,626,1150440,10073,755051,9476,733659,9116,21392,2034,167131,5880,98462,4194,67135,3221,27452,2604,34535,2341,674,346,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1759872,13212,1000178,9349,760013,9253,700145,8968,59868,3402,63771,3548,57310,3014,34669,2205,20455,1821,63108,2805,852,255,759694,8223,499770,8009,481874,7845,17896,1995,113471,4218,64909,3511,38696,2433,13747,1413,28234,2039,867,285,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,844618,12754,456952,9298,329084,7533,309294,7426,19790,1988,17092,2010,31327,3581,32074,3296,17523,2105,28812,2696,1040,642,387666,8056,240208,6949,233254,6585,6954,1510,29340,2975,37546,3477,55548,3722,15251,2091,9430,1502,343,262,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1876462,14881,1012251,10121,756496,10485,708853,10658,47643,3369,59863,3878,60804,3638,38372,2856,30441,2586,65674,3165,601,237,864211,11482,568811,11226,553511,11048,15300,1922,116883,4889,69916,3766,56973,3494,24231,2170,26420,2370,977,457,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,297092,6441,169456,5187,114261,4227,100343,4258,13918,1683,9312,1574,10835,1411,9136,1286,8526,1432,16788,1990,598,334,127636,3685,69877,3758,66537,3646,3340,704,18465,1963,14592,1817,10182,1354,6292,1195,7432,1186,796,443,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,643541,7418,366177,5508,266059,6139,245821,6395,20238,1690,20500,1980,23062,2003,14528,1613,10009,1646,31906,2225,113,103,277364,5279,176785,5188,171610,5288,5175,838,36843,2646,26309,2055,17347,1606,7026,1350,12817,1530,237,188,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,829620,12837,463985,9620,374360,8753,352560,8794,21800,2821,10372,1756,30674,2978,12616,1779,14112,2403,21228,2954,623,422,365635,8412,279579,8767,270765,9238,8814,1895,15922,2038,33748,3281,17203,2596,8399,1610,10372,1462,412,335,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,457890,7287,261873,5155,192229,5495,179664,5557,12565,1593,16954,2089,14728,2003,8630,1251,8625,1324,20537,2109,170,174,196017,5060,120268,4551,116182,4596,4086,910,32810,2635,20088,2087,9377,1398,4610,1106,8585,1219,279,329,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2923398,20240,1665848,13661,1287113,11976,1188694,12032,98419,5132,77947,4715,110888,5127,64290,3510,48004,3245,77158,5064,448,392,1257550,15842,885638,15424,857671,15732,27967,2948,121150,5369,120754,6126,70722,4094,27915,2321,30395,2445,976,622,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,600559,11028,337022,6818,222043,6795,208049,6907,13994,1983,14880,1661,30060,3110,19372,1941,30424,2629,20205,2654,38,71,263537,7783,142368,6248,136479,6095,5889,1588,24211,2880,33562,3227,32247,2781,20500,2471,10430,1843,219,193,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6246289,30465,3468549,19811,2474649,19227,2280737,17989,193912,6641,226150,7190,325559,9992,148854,6544,87462,4477,203627,7292,2248,837,2777740,20795,1732379,20355,1677725,20282,54654,4066,388173,9459,360288,9486,141263,5290,58634,3872,95201,4249,1802,734,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2793039,17848,1538171,13127,1170008,13489,1086212,13246,83796,5114,71406,4448,91535,4520,73753,4929,50001,3509,80896,5074,572,339,1254868,13527,839614,14096,812562,13781,27052,2239,120107,5697,113765,5383,110888,5774,31751,2887,37840,3571,903,490,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,244594,4238,141937,3169,94005,3507,85607,3429,8398,1191,8635,1234,7468,1220,8230,1329,7274,1010,16080,1358,245,187,102657,2792,56769,2785,54290,2772,2479,638,19732,2028,9774,1247,7387,1098,3381,726,5520,949,94,66,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3454450,17799,1926099,14944,1473398,12974,1396128,13359,77270,4184,102852,4859,137853,5459,61104,3296,46895,3042,103032,5386,965,539,1528351,12584,1017942,12582,995596,12423,22346,1989,208306,6886,159163,5476,66287,4225,35100,2930,40437,2868,1116,486,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1171928,11996,665236,8029,483963,8537,448100,8836,35863,2554,25989,2194,37633,2731,36648,2670,35205,3061,44858,3205,940,558,506692,8771,313463,7814,301874,8076,11589,2014,49810,2951,43337,2661,56790,3388,21368,2304,21415,2278,509,286,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1065423,12394,605026,7845,442201,7848,405482,7577,36719,2432,39067,2839,39714,2576,27594,2853,18380,2358,37447,3038,623,335,460397,9463,281380,7665,268842,7564,12538,1620,63470,3951,46699,3331,32054,3200,11896,1795,24365,2540,533,310,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3944042,21130,2228264,12833,1658107,14787,1560071,14734,98036,4616,169156,6424,120192,5682,77921,3977,62423,3232,138939,6177,1526,585,1715778,14759,1129867,12832,1103767,13172,26100,2842,281336,7114,143311,5751,70330,3994,43407,2844,45160,3380,2367,756,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,314852,5978,168890,4397,120714,4648,111828,4419,8886,1645,10709,1609,12475,1545,7816,1771,7850,1221,9162,1522,164,154,145962,4293,98905,4554,96476,4530,2429,978,22231,2256,10095,1473,7212,1570,3508,924,4011,1078,0,291,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1342084,13490,730907,11101,560273,10165,522602,10162,37671,2659,28220,2936,41801,3656,34829,3219,27962,2689,37448,3162,374,240,611177,10009,401735,10174,388669,9929,13066,1858,46669,3217,62186,3768,63841,4128,21102,2485,15278,2278,366,247,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,283944,4720,162308,3936,108980,3438,97811,3632,11169,1449,10412,1665,9988,1412,5880,959,7808,1221,18910,1710,330,228,121636,3192,69778,2560,67184,2484,2594,684,20759,1968,12189,1825,6314,1033,5385,1051,7128,1149,83,85,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1885344,18566,1037584,14181,758712,13090,715624,12478,43088,3049,54865,3910,71144,4013,37840,2700,38369,2738,76296,4775,358,363,847760,12151,569579,11362,558829,11114,10750,1731,91578,4396,87771,4567,46162,3094,25725,2765,25891,2077,1054,511,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8076651,38631,4625672,24760,3563506,26951,3395202,25534,168304,6912,159500,6164,275254,9982,158394,5759,157502,7058,307251,8941,4265,1124,3450979,26647,2301983,24992,2242743,24996,59240,4215,261231,7853,404838,9618,256741,8049,101929,5181,121762,5852,2495,845,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,793775,10127,501396,6848,378775,8209,347236,8341,31539,2478,24326,2404,27008,2743,25714,2426,24988,2165,20394,2459,191,173,292379,6382,196263,5831,190464,5740,5799,1063,26156,2674,26759,2420,22383,2632,13067,1604,7351,1282,400,276,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,204124,4447,115289,3147,77463,3361,69457,3234,8006,1178,10627,1279,6944,1052,6149,929,3071,683,10881,1156,154,181,88835,3213,48404,2437,45604,2427,2800,780,18628,1784,7370,994,7089,1199,2144,611,5124,932,76,110,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2754429,18746,1529433,13403,1060565,15533,988354,15650,72211,4464,76057,4477,90999,4974,55376,3428,182970,6315,62606,4767,860,524,1224996,13716,740609,12004,716734,12012,23875,2352,124026,5277,139341,6365,69341,3874,118746,4896,32151,2835,782,438,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2022617,15514,1167952,12417,868000,11643,808394,11423,59606,3648,54937,3562,74427,4197,61783,4001,57740,3767,50884,3855,181,205,854665,12121,535923,12227,509778,11648,26145,2768,101565,4626,74198,4115,75921,4673,31882,2863,34789,2688,387,321,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,518085,8891,293165,6192,215770,5803,205837,5767,9933,1465,12550,1737,18207,2385,20292,2406,13106,1637,12883,1818,357,315,224920,5918,137272,5154,133789,5157,3483,945,23676,2414,24172,2319,22587,2726,11222,1673,5682,1055,309,276,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1828068,13887,1033898,10296,797312,10038,745337,9923,51975,3140,50069,2707,62986,3719,37559,2451,18783,2168,66087,3167,1102,405,794170,9554,535950,8609,520880,8614,15070,1285,102327,4364,71389,3393,40575,2500,16155,1923,27053,1974,721,268,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,197052,5407,114999,4011,80576,2898,74115,2841,6461,1115,4071,1086,8562,1419,7731,1382,5154,1682,8561,1421,344,382,82053,3145,45352,3134,42404,3258,2948,1008,9469,1350,12506,1923,7449,1328,3361,1073,3838,1087,78,107,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,781474,11844,434720,8347,272047,7198,255490,7044,16557,1955,16365,1891,25513,2423,72645,4331,10959,1394,36841,2997,350,293,346754,8362,190438,6250,186011,6154,4427,987,22430,2595,25167,2339,87233,4407,8863,1638,12057,1997,566,419,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
