GEO_ID,B99192_001E,B99192_002E,B99192_003E,B99192_004E,B99192_005E,B99192_006E,B99192_007E,B99192_008E,NAME,B99192_001EA,B99192_002EA,B99192_003EA,B99192_004EA,B99192_005EA,B99192_006EA,B99192_007EA,B99192_008EA,state
0400000US01,1815152,1294607,47019,32180,31781,46735,86061,276769,Alabama,null,null,null,null,null,null,null,null,01
0400000US02,254610,195550,3054,7403,5944,7016,19877,15766,Alaska,null,null,null,null,null,null,null,null,02
0400000US04,2334050,1619999,55100,46859,40656,59847,107042,404547,Arizona,null,null,null,null,null,null,null,null,04
0400000US05,1114902,794279,26085,21562,21904,28901,54323,167848,Arkansas,null,null,null,null,null,null,null,null,05
0400000US06,12406475,8707415,305656,315066,276631,419209,720702,1661796,California,null,null,null,null,null,null,null,null,06
0400000US08,1960585,1468085,39787,43051,32994,48827,84383,243458,Colorado,null,null,null,null,null,null,null,null,08
0400000US09,1358809,963021,33873,36929,26577,38782,68187,191440,Connecticut,null,null,null,null,null,null,null,null,09
0400000US10,328765,226522,8344,9260,6223,9401,15741,53274,Delaware,null,null,null,null,null,null,null,null,10
0400000US11,252388,172505,5951,4484,3896,7348,11404,46800,District of Columbia,null,null,null,null,null,null,null,null,11
0400000US12,7035068,4818975,205816,148309,130727,197414,324152,1209675,Florida,null,null,null,null,null,null,null,null,12
0400000US13,3482420,2352042,86923,69879,61320,97891,169697,644668,Georgia,null,null,null,null,null,null,null,null,13
0400000US15,445812,304569,9984,10110,12251,16956,33386,58556,Hawaii,null,null,null,null,null,null,null,null,15
0400000US16,576709,423373,12508,14002,10000,13089,26499,77238,Idaho,null,null,null,null,null,null,null,null,16
0400000US17,4752857,3328065,112030,111250,91425,129638,228807,751642,Illinois,null,null,null,null,null,null,null,null,17
0400000US18,2470905,1850917,54163,55769,45298,55297,88120,321341,Indiana,null,null,null,null,null,null,null,null,18
0400000US19,1223439,931138,25087,27433,23465,30510,50652,135154,Iowa,null,null,null,null,null,null,null,null,19
0400000US20,1101658,838676,23206,26914,21734,28105,46580,116443,Kansas,null,null,null,null,null,null,null,null,20
0400000US21,1684348,1249480,40160,33512,31163,40505,69453,220075,Kentucky,null,null,null,null,null,null,null,null,21
0400000US22,1689822,1121381,42877,39619,30998,51373,91180,312394,Louisiana,null,null,null,null,null,null,null,null,22
0400000US23,545417,420927,10168,14482,10297,15303,21331,52909,Maine,null,null,null,null,null,null,null,null,23
0400000US24,2127439,1555855,50170,56096,44861,58974,104737,256746,Maryland,null,null,null,null,null,null,null,null,24
0400000US25,2520419,1765742,60209,63818,48593,71142,129245,381670,Massachusetts,null,null,null,null,null,null,null,null,25
0400000US26,3806621,2741959,98983,90200,70182,100623,162847,541827,Michigan,null,null,null,null,null,null,null,null,26
0400000US27,2091548,1609682,44230,47471,35634,51423,80778,222330,Minnesota,null,null,null,null,null,null,null,null,27
0400000US28,1079999,723436,27845,21340,19842,32311,62500,192725,Mississippi,null,null,null,null,null,null,null,null,28
0400000US29,2350628,1695070,50453,51928,46924,63496,101702,341055,Missouri,null,null,null,null,null,null,null,null,29
0400000US30,402747,294060,7014,9727,6920,12729,18931,53366,Montana,null,null,null,null,null,null,null,null,30
0400000US31,719304,549107,14495,19994,12782,17816,28754,76356,Nebraska,null,null,null,null,null,null,null,null,31
0400000US32,989811,684414,23064,22979,18226,29581,48753,162794,Nevada,null,null,null,null,null,null,null,null,32
0400000US33,515431,371440,11249,11656,10951,16287,22423,71425,New Hampshire,null,null,null,null,null,null,null,null,33
0400000US34,3172421,2172823,80575,88302,70835,94741,167423,497722,New Jersey,null,null,null,null,null,null,null,null,34
0400000US35,765183,542643,16473,14235,12490,23847,35623,119872,New Mexico,null,null,null,null,null,null,null,null,35
0400000US36,7196427,4728578,184588,179955,155835,232380,398980,1316111,New York,null,null,null,null,null,null,null,null,36
0400000US37,3670859,2622722,76748,83383,72222,106087,164772,544925,North Carolina,null,null,null,null,null,null,null,null,37
0400000US38,280412,211258,5243,5790,4296,7633,11329,34863,North Dakota,null,null,null,null,null,null,null,null,38
0400000US39,4525066,3336917,114747,103246,78415,114985,183760,592996,Ohio,null,null,null,null,null,null,null,null,39
0400000US40,1432959,1037997,30172,27810,26587,41176,64190,205027,Oklahoma,null,null,null,null,null,null,null,null,40
0400000US41,1507137,1159379,34342,33347,27689,41045,64266,147069,Oregon,null,null,null,null,null,null,null,null,41
0400000US42,4936030,3540081,124913,119381,89783,132608,212378,716886,Pennsylvania,null,null,null,null,null,null,null,null,42
0400000US44,402295,273792,12044,10251,9551,13090,23831,59736,Rhode Island,null,null,null,null,null,null,null,null,44
0400000US45,1761393,1197792,43672,35002,34143,52045,98011,300728,South Carolina,null,null,null,null,null,null,null,null,45
0400000US46,318955,250788,6245,6315,4938,7649,12379,30641,South Dakota,null,null,null,null,null,null,null,null,46
0400000US47,2440663,1758212,61356,49828,44214,64157,113604,349292,Tennessee,null,null,null,null,null,null,null,null,47
0400000US48,8738664,6161844,193130,188256,170612,251355,428481,1344986,Texas,null,null,null,null,null,null,null,null,48
0400000US49,880025,660552,15946,26358,20676,27178,42209,87106,Utah,null,null,null,null,null,null,null,null,49
0400000US50,256922,193031,5734,6479,5296,7847,12351,26184,Vermont,null,null,null,null,null,null,null,null,50
0400000US51,2992732,2187016,68311,72340,53417,75619,135087,400942,Virginia,null,null,null,null,null,null,null,null,51
0400000US53,2606863,2015651,53428,60715,47310,61655,102960,265144,Washington,null,null,null,null,null,null,null,null,53
0400000US54,741940,515149,17401,21637,12912,20223,34283,120335,West Virginia,null,null,null,null,null,null,null,null,54
0400000US55,2279532,1707676,50392,53499,42343,55518,94008,276096,Wisconsin,null,null,null,null,null,null,null,null,55
0400000US56,222803,171056,3338,4830,2900,4935,8931,26813,Wyoming,null,null,null,null,null,null,null,null,56
0400000US72,1319448,1008048,26130,14808,24775,41099,72500,132088,Puerto Rico,null,null,null,null,null,null,null,null,72
