GEO_ID,B99194_001E,B99194_002E,B99194_003E,B99194_004E,B99194_005E,B99194_006E,B99194_007E,B99194_008E,NAME,B99194_001EA,B99194_002EA,B99194_003EA,B99194_004EA,B99194_005EA,B99194_006EA,B99194_007EA,B99194_008EA,state
0400000US01,587268,438645,15971,4665,4557,7676,15314,100440,Alabama,null,null,null,null,null,null,null,null,01
0400000US02,83751,66315,918,1499,1488,1594,5110,6827,Alaska,null,null,null,null,null,null,null,null,02
0400000US04,785622,565795,21997,7603,6954,13964,23915,145394,Arizona,null,null,null,null,null,null,null,null,04
0400000US05,353541,264297,9318,3289,1891,3760,9515,61471,Arkansas,null,null,null,null,null,null,null,null,05
0400000US06,3898619,2894853,98341,46015,41428,75745,154042,588195,California,null,null,null,null,null,null,null,null,06
0400000US08,701700,540080,15120,7937,5965,14156,24902,93540,Colorado,null,null,null,null,null,null,null,null,08
0400000US09,468039,346535,12176,6155,3812,7847,15313,76201,Connecticut,null,null,null,null,null,null,null,null,09
0400000US10,107532,77129,3160,2002,613,1163,3660,19805,Delaware,null,null,null,null,null,null,null,null,10
0400000US11,150869,106577,3343,1033,824,3013,3492,32587,District of Columbia,null,null,null,null,null,null,null,null,11
0400000US12,2478138,1754085,74153,26987,22465,42166,76148,482134,Florida,null,null,null,null,null,null,null,null,12
0400000US13,1096451,777475,28538,9387,10010,16194,29076,225771,Georgia,null,null,null,null,null,null,null,null,13
0400000US15,142737,103025,3382,855,1745,2434,5914,25382,Hawaii,null,null,null,null,null,null,null,null,15
0400000US16,174903,129053,4736,1720,2026,2369,6699,28300,Idaho,null,null,null,null,null,null,null,null,16
0400000US17,1619044,1188527,41687,19088,13217,27140,49712,279673,Illinois,null,null,null,null,null,null,null,null,17
0400000US18,814519,626328,19683,8325,7206,11839,20520,120618,Indiana,null,null,null,null,null,null,null,null,18
0400000US19,429671,327847,9537,4793,5454,8997,14473,58570,Iowa,null,null,null,null,null,null,null,null,19
0400000US20,380066,295871,8923,5270,4134,6730,11974,47164,Kansas,null,null,null,null,null,null,null,null,20
0400000US21,557663,421989,14270,4618,5571,6668,14938,89609,Kentucky,null,null,null,null,null,null,null,null,21
0400000US22,560705,395934,14969,5504,5681,9863,16495,112259,Louisiana,null,null,null,null,null,null,null,null,22
0400000US23,200089,155982,4971,2562,2428,4770,6183,23193,Maine,null,null,null,null,null,null,null,null,23
0400000US24,695481,536854,16841,9185,6129,9054,19830,97588,Maryland,null,null,null,null,null,null,null,null,24
0400000US25,930162,685347,24656,10761,7607,17595,30922,153274,Massachusetts,null,null,null,null,null,null,null,null,25
0400000US26,1297841,959608,36240,14133,13260,22002,34396,218202,Michigan,null,null,null,null,null,null,null,null,26
0400000US27,737790,579710,16781,8552,7758,12040,21470,91479,Minnesota,null,null,null,null,null,null,null,null,27
0400000US28,333884,238336,8965,3375,2744,4004,8111,68349,Mississippi,null,null,null,null,null,null,null,null,28
0400000US29,826550,615192,19090,8984,9602,12989,24380,136313,Missouri,null,null,null,null,null,null,null,null,29
0400000US30,147548,111700,2799,1878,1673,2956,6081,20461,Montana,null,null,null,null,null,null,null,null,30
0400000US31,250897,193561,5705,4270,3059,4603,7918,31781,Nebraska,null,null,null,null,null,null,null,null,31
0400000US32,350125,253349,9575,3810,3804,6603,12742,60242,Nevada,null,null,null,null,null,null,null,null,32
0400000US33,171374,126653,4789,2621,1711,3371,5622,26607,New Hampshire,null,null,null,null,null,null,null,null,33
0400000US34,986689,714463,25071,12017,10468,15840,29403,179427,New Jersey,null,null,null,null,null,null,null,null,34
0400000US35,264091,198499,6317,2044,1719,5662,6050,43800,New Mexico,null,null,null,null,null,null,null,null,35
0400000US36,2563751,1822807,72906,30248,26498,44036,85281,481975,New York,null,null,null,null,null,null,null,null,36
0400000US37,1228943,907196,27993,15333,13309,20129,33518,211465,North Carolina,null,null,null,null,null,null,null,null,37
0400000US38,108467,80426,2559,1548,891,2177,3472,17394,North Dakota,null,null,null,null,null,null,null,null,38
0400000US39,1564959,1179135,42808,18390,11981,24091,38374,250180,Ohio,null,null,null,null,null,null,null,null,39
0400000US40,478337,358910,11550,3749,4348,8118,13908,77754,Oklahoma,null,null,null,null,null,null,null,null,40
0400000US41,543775,431505,13396,5649,6336,10072,18096,58721,Oregon,null,null,null,null,null,null,null,null,41
0400000US42,1738320,1285401,49182,20109,16093,30194,46136,291205,Pennsylvania,null,null,null,null,null,null,null,null,42
0400000US44,156267,107285,6207,2423,2370,3042,7260,27680,Rhode Island,null,null,null,null,null,null,null,null,44
0400000US45,580706,419125,15208,4986,3560,10266,16796,110765,South Carolina,null,null,null,null,null,null,null,null,45
0400000US46,114926,92056,2305,1061,687,2194,3750,12873,South Dakota,null,null,null,null,null,null,null,null,46
0400000US47,795767,601008,21071,7908,5934,10186,20625,129035,Tennessee,null,null,null,null,null,null,null,null,47
0400000US48,2647074,1966256,57596,24574,23716,40225,74081,460626,Texas,null,null,null,null,null,null,null,null,48
0400000US49,214061,161171,4805,3874,2671,5051,11498,24991,Utah,null,null,null,null,null,null,null,null,49
0400000US50,97076,74598,2744,1569,1387,2776,3796,10206,Vermont,null,null,null,null,null,null,null,null,50
0400000US51,979212,736216,22202,10686,8659,17058,33968,150423,Virginia,null,null,null,null,null,null,null,null,51
