GEO_ID,C06007_001E,C06007_001M,C06007_002E,C06007_002M,C06007_003E,C06007_003M,C06007_004E,C06007_004M,C06007_005E,C06007_005M,C06007_006E,C06007_006M,C06007_007E,C06007_007M,C06007_008E,C06007_008M,C06007_009E,C06007_009M,C06007_010E,C06007_010M,C06007_011E,C06007_011M,C06007_012E,C06007_012M,C06007_013E,C06007_013M,C06007_014E,C06007_014M,C06007_015E,C06007_015M,C06007_016E,C06007_016M,C06007_017E,C06007_017M,C06007_018E,C06007_018M,C06007_019E,C06007_019M,C06007_020E,C06007_020M,C06007_021E,C06007_021M,C06007_022E,C06007_022M,C06007_023E,C06007_023M,C06007_024E,C06007_024M,C06007_025E,C06007_025M,NAME,C06007_001EA,C06007_001MA,C06007_002MA,C06007_002EA,C06007_003MA,C06007_003EA,C06007_004EA,C06007_004MA,C06007_005MA,C06007_005EA,C06007_006MA,C06007_006EA,C06007_007MA,C06007_007EA,C06007_008MA,C06007_008EA,C06007_009MA,C06007_009EA,C06007_010EA,C06007_010MA,C06007_011MA,C06007_011EA,C06007_012EA,C06007_012MA,C06007_013MA,C06007_013EA,C06007_014MA,C06007_014EA,C06007_015EA,C06007_015MA,C06007_016EA,C06007_016MA,C06007_017EA,C06007_017MA,C06007_018EA,C06007_018MA,C06007_019MA,C06007_019EA,C06007_020EA,C06007_020MA,C06007_021EA,C06007_021MA,C06007_022EA,C06007_022MA,C06007_023MA,C06007_023EA,C06007_024MA,C06007_024EA,C06007_025MA,C06007_025EA,state
0400000US13,9030273,3859,7848274,17645,1181999,17375,659899,15935,522100,12552,4757318,29893,4556759,28791,200559,8906,157171,8668,43388,4166,3220459,30329,3043494,30490,176965,7791,151269,7430,25696,3036,115542,7566,78041,5758,37501,4292,27345,3443,10156,2172,936954,14618,169980,7355,766974,13881,324114,12012,442860,11835,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1276928,794,946335,15000,330593,15049,180145,9573,150448,11802,675548,13781,601589,14389,73959,5264,56171,4501,17788,2832,318318,7074,288853,6401,29465,3246,24631,3120,4834,1279,37030,4158,16229,2076,20801,3615,13768,2942,7033,1477,246032,12878,39664,4029,206368,11891,85575,6275,120793,10235,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1450742,1276,1298303,6456,152439,6530,98676,6022,53763,3841,636855,11561,595371,11319,41484,3555,36269,3399,5215,1160,712735,11106,675361,10451,37374,3699,32710,3563,4664,1021,14969,1751,12043,1682,2926,981,2064,739,862,711,86183,4819,15528,2264,70655,4858,27633,2925,43022,3524,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12010235,1928,9366090,23401,2644145,23165,1486404,23704,1157741,19389,7861135,30376,7020943,32317,840192,15989,704994,17238,135198,7149,2276921,25270,2118857,23801,158064,8214,131344,7371,26720,2786,124587,7543,51766,4115,72821,5600,43122,3974,29699,3408,1747592,21444,174524,8652,1573068,20459,606944,14109,966124,18336,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6057306,2657,5570100,12647,487206,12645,295854,10691,191352,8034,4046144,22340,3903310,22479,142834,9058,110234,7898,32600,3833,1677444,22039,1589364,21561,88080,5536,74838,5219,13242,2041,36625,3510,25549,2877,11076,1777,8025,1380,3051,821,297093,9568,51877,4289,245216,8853,102757,5567,142459,6401,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2850218,1644,2639788,6136,210430,5945,124255,5472,86175,4685,2012075,13106,1957018,12983,55057,3725,44633,3569,10424,1648,686366,11143,649355,11004,37011,3041,31349,2811,5662,1223,13821,2033,10094,1592,3727,1402,2605,960,1122,734,137956,6425,23321,2972,114635,5508,45668,4226,68967,3887,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2654069,2092,2362453,8577,291616,8560,169088,7604,122528,6359,1493036,15079,1424787,14547,68249,4408,55242,4666,13007,2094,953216,15727,898686,15082,54530,4645,44093,4237,10437,1658,22324,2384,16751,2064,5573,1777,3904,1414,1669,824,185493,7795,22229,2734,163264,6775,65849,4825,97415,5710,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4066511,2796,3871484,8440,195027,8603,110251,6957,84776,5784,2812764,19391,2772167,20278,40597,3905,30099,3228,10498,1977,1089509,17919,1052033,17456,37476,3588,29879,3423,7597,1514,25627,2758,18547,2130,7080,1945,4757,1332,2323,1063,138611,6562,28737,3249,109874,5678,45516,4015,64358,4592,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4230220,2141,3853543,11050,376677,10528,256825,10816,119852,6541,3294863,17789,3105954,17333,188909,7806,161062,7405,27847,2570,736107,16673,696369,16467,39738,3945,34030,3918,5708,1414,28335,2860,20507,2336,7828,1619,6426,1403,1402,758,170915,6664,30713,3650,140202,5955,55307,4479,84895,5617,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1258997,1059,1174945,4761,84052,4558,63154,4426,20898,2193,788129,8285,744680,8823,43449,3407,35754,3479,7695,1330,413008,8317,400320,8102,12688,1588,10900,1514,1788,694,12365,1622,10082,1424,2283,619,1868,527,415,310,45495,3117,19863,2027,25632,2792,14632,2143,11000,1644,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5421054,1691,4525048,16611,896006,16643,553075,14982,342931,12032,2456059,20433,2322223,20381,133836,7587,113049,7238,20787,2425,2096761,22694,1971375,21679,125386,6551,108606,6104,16780,2298,72137,6280,49639,4497,22498,3701,18639,3262,3859,1319,796097,15094,181811,9810,614286,13232,312781,10489,301505,11350,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6190919,1253,4849884,20258,1341035,20251,794372,16895,546663,13409,3802588,22674,3483069,23535,319519,9047,280525,9026,38994,2866,1254480,21271,1143540,20393,110940,6979,97721,6943,13219,1814,156387,7692,44622,3973,111765,6479,58865,4590,52900,4592,977464,17497,178653,8863,798811,17117,357261,12275,441550,12660,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9285194,1880,8486434,15650,798760,15402,511303,12436,287457,10596,7012912,23858,6769250,25414,243662,8047,209751,7690,33911,2595,1636905,20874,1556365,20326,80540,4844,66431,4584,14109,2136,55726,4047,34089,2871,21637,2862,15130,2116,6507,1677,579651,13060,126730,6618,452921,12624,219991,8722,232930,9197,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4954466,2431,4433116,12273,521350,12208,315599,9472,205751,7806,3335357,17647,3189207,18315,146150,5982,115788,5360,30362,3111,1215954,17911,1145794,17831,70160,4554,60000,4086,10160,1517,30933,2532,22482,2205,8451,1589,5823,1116,2628,985,372222,9483,75633,4972,296589,9529,133988,6807,162601,6986,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2760957,2020,2660577,5190,100380,5015,58532,4519,41848,3739,1949306,14618,1921179,14491,28127,2932,19102,2338,9025,1796,739285,14402,718897,14333,20388,2776,16298,2434,4090,1179,11850,1988,8501,1505,3349,1389,2796,1376,553,387,60516,4496,12000,1956,48516,4188,20336,2745,28180,3197,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5608805,2820,5266944,11178,341861,11086,212930,8139,128931,7968,3606461,25081,3527974,25191,78487,4989,64442,4346,14045,2263,1735511,24969,1665284,24683,70227,4807,58444,4033,11783,2105,36074,3299,28618,2828,7456,1431,6229,1264,1227,599,230759,9145,45068,3700,185691,8290,83815,4805,101876,6946,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,929026,1254,885917,4730,43109,4614,35010,3912,8099,1730,482544,8083,463541,9106,19003,2939,17284,2809,1719,608,419525,8298,405180,8215,14345,2338,11499,1967,2846,985,7336,1421,6799,1422,537,294,346,202,191,191,19621,2612,10397,1973,9224,1680,5881,1197,3343,1016,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1698792,1551,1522943,7582,175849,7864,99705,6081,76144,4743,1087076,10158,1042407,9773,44669,3987,36497,3806,8172,1664,488758,10174,455747,9790,33011,3389,27938,3228,5073,1289,12010,1966,9283,1616,2727,991,1869,738,858,522,110948,5742,15506,2505,95442,5640,33401,3350,62041,4037,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2517937,984,1798946,12398,718991,12544,409248,13542,309743,11584,505433,14045,397301,11553,108132,8417,88579,7811,19553,3134,1461864,14229,1302370,12531,159494,8760,135395,8567,24099,3045,44843,4339,26520,3117,18323,3382,14457,2699,3866,1211,505797,10035,72755,5889,433042,10103,170817,7966,262225,10082,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1247886,761,1150751,5530,97135,5589,67371,4802,29764,3444,507701,9726,484408,9312,23293,2267,19991,2245,3302,827,657975,9919,634946,9616,23029,2617,19940,2526,3089,837,13274,2482,8985,1841,4289,1437,2584,1123,1705,909,68936,4525,22412,2304,46524,4308,24856,2723,21668,3248,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8263053,967,5811022,25823,2452031,25961,1421041,25148,1030990,15334,4143511,24403,3621692,28139,521819,14795,458374,14387,63445,4489,2078953,20469,1856725,19444,222228,9265,194136,9163,28092,2627,207906,8922,47276,4010,160630,8038,90140,5291,70490,5641,1832683,18517,285329,11781,1547354,18825,678391,14203,868963,15606,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1921916,1725,1220244,11737,701672,11423,524963,11530,176709,8535,950061,12790,569912,13054,380149,8357,331377,9108,48772,4085,747004,12842,614335,11779,132669,8407,117384,7912,15285,2454,20970,2747,13760,1887,7210,1866,6159,1773,1051,550,203881,9713,22237,2372,181644,9572,70043,6128,111601,6991,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18241464,2509,12777066,36039,5464398,35841,3006592,29166,2457806,27738,11270873,37274,9600233,38543,1670640,24804,1412172,21843,258468,10643,2237106,27006,2042843,24725,194263,7713,161042,7255,33221,3542,461208,13287,110624,5777,350584,12362,189791,9045,160793,7600,4272277,32834,1023366,21258,3248911,32347,1243587,20449,2005324,26733,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8929538,3786,7959103,13983,970435,13417,540507,13748,429928,12283,5037731,32662,4867871,31466,169860,7366,130156,6917,39704,3658,3084175,33046,2919665,29006,164510,9930,137127,8549,27383,3435,95059,7083,63393,5443,31666,3627,23623,2967,8043,1733,712573,14422,108174,5769,604399,13259,249601,9627,354798,11022,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,630058,1008,598131,2951,31927,2804,23787,2275,8140,1567,424646,5760,408972,6118,15674,1702,13595,1511,2079,563,185041,5772,179035,5721,6006,1083,4994,1005,1012,526,4089,822,3707,750,382,296,322,251,60,101,16282,2048,6417,1178,9865,1729,4876,1054,4989,1261,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10820130,2298,10100586,16543,719544,16608,466672,13606,252872,10690,8003088,27748,7762940,30275,240148,9695,188373,8245,51775,4301,2272029,25441,2181805,24745,90224,5822,75159,5157,15065,2564,81148,4840,45662,3837,35486,3221,21120,2698,14366,1885,463865,10804,110179,5984,353686,12012,182020,7923,171666,9264,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3497798,2289,3178243,8552,319555,8827,184768,6929,134787,6298,2058436,15895,1985348,15310,73088,5004,60759,4567,12329,1989,1203805,15851,1137903,16467,65902,4646,54335,3853,11567,1949,30761,3372,23814,2585,6947,1789,5305,1569,1642,615,204796,7360,31178,3481,173618,6516,64369,4066,109249,5630,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3602925,2022,3085410,12553,517515,12137,299136,10799,218379,10064,1537483,16392,1419034,16473,118449,6793,99763,6610,18686,2208,1654422,16718,1566631,15913,87791,5674,75994,5240,11797,1947,37636,3600,29113,3265,8523,1593,6068,1256,2455,1001,373384,10235,70632,5244,302752,9792,117311,7079,185441,8753,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11983239,2423,10772132,18767,1211107,18735,745482,16112,465625,12731,8743703,23246,8404352,23968,339351,10652,272898,10245,66453,4496,2316185,22832,2138007,21716,178178,7995,151621,7703,26557,2848,190287,8092,58668,4310,131619,7554,68205,4890,63414,4932,733064,15383,171105,8610,561959,13781,252758,8082,309201,11127,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995774,935,787329,6400,208445,6489,116708,5654,91737,5251,574230,9698,520334,9856,53896,3865,46730,3797,7166,1750,266489,9315,241480,8716,25009,3292,21176,3031,3833,1255,21361,3879,6193,1659,15168,3606,8732,2529,6436,2066,133694,5644,19322,2852,114372,5706,40070,3654,74302,4726,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4334519,2336,4039601,7736,294918,7430,167603,6718,127315,5912,2462256,18912,2408101,18550,54155,4246,44921,3839,9234,1624,1605116,18288,1549890,18224,55226,4836,47159,4422,8067,1746,50355,5069,36794,3386,13561,3486,11313,3180,2248,838,216792,7470,44816,4355,171976,7152,64210,4886,107766,6104,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,758975,1090,702280,4485,56695,4215,40838,3599,15857,2760,481709,6338,454912,6639,26797,3050,23065,2959,3732,926,250791,6516,238399,6521,12392,1993,10572,1810,1820,892,5009,1067,4263,1058,746,381,691,356,55,103,21466,2591,4706,1356,16760,2432,6510,1614,10250,2180,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5950484,2840,5568239,10625,382245,10422,208639,9974,173606,7422,3522068,21834,3458015,21897,64053,4617,50192,4251,13861,2122,2094912,21974,2031509,21434,63403,4661,53358,3897,10045,1971,47531,4168,32404,3356,15127,2692,10871,2249,4256,1438,285973,9777,46311,4291,239662,8812,94218,6435,145444,7432,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23327776,4319,15208179,34765,8119597,34086,4761030,40668,3358567,36397,13517558,55090,9895093,43108,3622465,35755,2895440,37061,727025,16276,5411613,40675,4805874,35478,605739,16068,501494,14449,104245,6022,284271,11785,160769,7106,123502,7482,86976,6350,36526,3411,4114334,38901,346443,12289,3767891,39427,1277120,25287,2490771,31873,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2512866,1228,2155172,10444,357694,10373,220857,9755,136837,6772,1490663,12426,1401393,13948,89270,6209,76272,5900,12998,2036,772482,11669,698568,10511,73914,5237,63299,5099,10615,1607,28583,2937,19821,2564,8762,1828,6681,1558,2081,928,221138,7835,35390,3353,185748,7562,74605,5006,111143,5877,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,593692,756,560687,2885,33005,2718,22470,2297,10535,1633,293785,6973,285830,7128,7955,1024,6550,931,1405,490,266564,6850,257815,6393,8749,1205,7551,1148,1198,397,6106,1214,5204,1123,902,477,671,434,231,214,27237,2436,11838,1508,15399,1942,7698,1307,7701,1445,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
