GEO_ID,C19001_001E,C19001_001M,C19001_002E,C19001_002M,C19001_003E,C19001_003M,C19001_004E,C19001_004M,C19001_005E,C19001_005M,C19001_006E,C19001_006M,C19001_007E,C19001_007M,C19001_008E,C19001_008M,C19001_009E,C19001_009M,C19001_010E,C19001_010M,C19001_011E,C19001_011M,NAME,C19001_001MA,C19001_001EA,C19001_002EA,C19001_002MA,C19001_003EA,C19001_003MA,C19001_004EA,C19001_004MA,C19001_005MA,C19001_005EA,C19001_006MA,C19001_006EA,C19001_007MA,C19001_007EA,C19001_008EA,C19001_008MA,C19001_009MA,C19001_009EA,C19001_010MA,C19001_010EA,C19001_011MA,C19001_011EA,state
0400000US13,3482420,15694,318738,9306,210861,8348,424718,11534,397201,10696,493955,11771,634331,12469,385731,11274,373231,9565,130060,6201,113594,4342,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,27586,2557,16950,1944,37839,3346,36101,2812,57262,3300,82056,3820,64328,3579,75207,3443,25426,2605,23057,1842,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,45201,3399,38641,2670,70614,4304,76310,4478,92467,4896,118585,4811,64661,3250,46609,3193,13297,1732,10324,1598,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,339702,8379,234469,7910,522016,9912,483895,9440,657381,12936,872772,14285,600787,10751,615233,10386,219026,6179,207576,5835,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2470905,11185,188376,6404,146257,6423,321613,6899,308668,8183,393538,9743,473737,9984,287259,7342,239250,6675,60755,3504,51452,2752,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,78330,3653,70892,3330,147678,4999,142866,5083,194745,5944,250148,5702,153171,4335,126075,4891,34160,2454,25374,1733,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,76680,4374,63936,4056,129456,4977,126623,5076,170644,5839,219061,7083,131904,5503,119474,4757,34592,2349,29288,1974,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,173707,6986,136790,6501,236003,7976,205138,7138,250298,7644,294286,8684,175271,5700,141416,5789,38069,2975,33370,2411,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,165644,5561,127060,6835,230485,8134,185015,6975,243172,8126,287502,8439,184188,6015,171315,6787,50498,3388,44943,3239,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,38765,2345,38211,3141,68294,4145,63030,3947,83914,3569,108927,4532,64643,3367,53256,2838,15467,1974,10910,1215,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,117663,5382,74081,4002,154269,5241,167907,7519,244185,6860,387568,9221,286645,8211,371681,9703,167050,5316,156390,4838,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,185397,6816,133225,5885,223902,7089,201880,6766,288080,8721,429339,9599,323455,9171,403171,8431,165224,5669,166746,5345,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,320953,8449,237074,6457,489200,10773,436343,9301,583142,10803,719773,11632,427891,9438,382961,9100,118836,4424,90448,3896,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,123174,4999,106991,5012,211450,6380,210268,5643,290148,6356,412685,7042,289660,6819,278005,5861,93242,3369,75925,3686,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1079999,8323,123082,5550,95296,5314,165276,5406,130225,5073,161312,6751,179948,6965,106652,4901,79617,3717,20460,2035,18131,1806,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2350628,10288,198773,6858,153514,6755,301253,9137,277413,7513,363710,9462,437371,9515,260738,6282,235283,6939,63833,3495,58740,3556,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,402747,4175,27753,2370,28179,2721,56201,3483,52408,2782,64375,3445,74320,3855,47058,3252,35895,2490,9312,1417,7246,1146,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,719304,4689,44781,3182,46499,3008,84478,3991,85410,3707,108015,4136,145425,4871,91778,4046,76034,3237,20312,1694,16572,1800,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,989811,6963,69255,4710,46091,3848,111299,5911,112217,5457,145231,6505,195837,6917,126353,5026,117562,5431,35985,2967,29981,2596,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,515431,4523,24462,2188,20650,2203,45336,2835,47303,3284,72957,3765,99620,4938,73652,3678,79712,3355,28732,2275,23007,1896,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3172421,11815,174342,6469,130977,5714,270609,8627,256073,7923,353152,8872,541530,9422,414452,10404,526854,9575,246604,7166,257828,6820,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,765183,5603,74028,4600,50851,4128,104991,4521,93197,4318,113097,5291,132321,5283,80819,4464,74936,4116,23620,2224,17323,1888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7196427,16507,590397,12737,386574,10310,758223,13960,676051,13970,918960,16209,1231711,16208,848756,14994,966812,14030,395091,10002,423852,8783,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3670859,14413,329158,9176,253856,8198,462594,9412,444564,10833,574202,10742,674989,11755,396069,10119,332045,8937,105589,5921,97793,4169,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,280412,3191,21561,2118,17023,1875,31945,2389,31817,2475,40842,2969,55630,2875,37583,2108,30858,1972,7051,1054,6102,997,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4525066,15956,385912,9829,279435,8967,576149,10676,530647,10983,692036,11864,849551,12236,520458,9807,451503,8055,130732,4944,108643,4000,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1432959,7544,122997,4422,101017,5139,191388,6459,178774,6541,227606,6774,272317,6421,148974,5158,123163,4660,35853,2509,30870,2336,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1507137,8164,118189,4929,90857,5173,181041,7288,177254,6656,234029,7447,284572,7689,173023,6615,160509,5404,47234,2620,40429,3440,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4936030,14212,374479,10302,298360,7708,578999,10948,547713,10159,695698,11521,929066,13026,590446,9747,563870,10155,189901,5203,167498,5433,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,402295,4265,34057,2816,23290,2096,44095,3342,38932,3784,50863,3473,73453,4087,51647,3344,51221,2947,19132,2025,15605,1902,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1761393,10691,169979,6623,123016,5883,245336,6606,208618,6422,266596,8386,320427,8539,188967,6967,156388,5786,44342,2941,37724,2953,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,318955,3470,25155,2295,19928,1911,36969,2592,41648,2938,47771,3148,63352,3348,39233,2502,31115,2185,6587,1132,7197,1030,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2440663,12796,230207,7853,179881,6201,325916,7843,303519,7154,378370,7636,443178,9930,247578,8215,209150,6901,60928,3793,61936,3060,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8738664,20291,680357,14066,518071,11950,1028161,15233,976781,16311,1258450,18422,1589401,18478,999301,15276,1003440,13990,352139,11285,332563,8980,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,880025,4985,46234,2967,38578,2877,90153,4471,87758,4706,134012,5476,194256,5986,120799,4578,114508,5016,28720,2364,25007,2129,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256922,2727,18357,1964,15868,1512,30049,2357,27897,2404,37511,2278,51005,2575,32931,2405,27304,1905,8898,1187,7102,1075,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2992732,14604,178033,7468,131303,5171,273394,8682,272184,8403,395692,9094,532552,10195,376770,9437,448808,8815,194200,6556,189796,5494,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2606863,9745,170751,7521,117568,5094,259963,7488,259214,8315,362172,8868,508550,10492,351147,9455,355519,7544,123679,5423,98300,4373,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741940,5724,76841,3733,60109,3364,114005,4756,93909,4413,114129,4158,129608,5532,75342,3724,55693,3355,11837,1463,10467,1462,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2279532,9375,143642,5699,131222,4774,275041,7768,261412,6854,347038,8215,456952,7858,292914,5884,251263,6133,66454,3320,53594,2880,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222803,3575,13398,1812,12528,1680,22550,2118,22559,2606,31146,2439,46739,3241,30512,2341,29263,2814,8436,1489,5672,973,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1319448,9440,385159,8556,166730,5494,242952,7293,157959,5770,156500,5662,120837,4874,40941,2726,31482,2905,8056,1446,8832,1354,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
