GEO_ID,C17019_001E,C17019_001M,C17019_002E,C17019_002M,C17019_003E,C17019_003M,C17019_004E,C17019_004M,C17019_005E,C17019_005M,C17019_006E,C17019_006M,C17019_007E,C17019_007M,NAME,C17019_001MA,C17019_001EA,C17019_002EA,C17019_002MA,C17019_003EA,C17019_003MA,C17019_004EA,C17019_004MA,C17019_005MA,C17019_005EA,C17019_006MA,C17019_006EA,C17019_007MA,C17019_007EA,state
0400000US25,1590257,14005,131047,6613,26360,2586,104687,5907,1459210,13611,1127842,11399,331368,8901,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,302858,7772,121858,5402,181000,6261,2205922,15946,1884985,14796,320937,8598,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,101698,3976,35661,2102,66037,3774,1252060,10165,1085998,10053,166062,5312,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,132450,6296,56107,3655,76343,4616,613665,9726,503126,8781,110539,5562,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,161889,5873,56622,4092,105267,5276,1362189,13252,1121662,12758,240527,7564,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,25541,2588,12748,1643,12793,1906,229658,4980,186677,4078,42981,3000,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,468407,6176,41208,3862,13517,1560,27691,3335,427199,5991,347933,5830,79266,3957,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,71187,4686,19742,2398,51445,4097,568499,9295,378758,8719,189741,6804,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,18142,2094,5713,961,12429,2025,325915,5818,267394,5583,58521,3896,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,170117,6629,41489,3275,128628,5735,2015615,12335,1564316,12500,451299,9672,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,78817,4704,32890,2804,45927,4276,422275,8519,339275,6304,83000,5041,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,530477,11710,98990,5065,431487,10025,4102199,23344,2797361,16186,1304838,15619,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441916,18415,324800,8659,116129,5183,208671,7750,2117116,17310,1684038,15862,433078,9697,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,13412,1433,5561,896,7851,1122,158533,3487,133399,3116,25134,2397,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,347896,8601,105759,4616,242137,7659,2612211,17603,2146374,16391,465837,11216,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,121095,4804,44059,2350,77036,4209,833527,7790,666122,7273,167405,6047,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,106178,5263,33000,3197,73178,4412,857184,9455,653367,8596,203817,7350,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,298448,9031,108128,4617,190320,7575,2899262,16763,2429098,17163,470164,9911,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,22578,2406,4316,994,18262,2293,223450,5671,170533,4864,52917,4121,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,163071,6398,60679,4012,102392,6048,1017616,11559,817102,11121,200514,7179,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,18785,1969,6095,1049,12690,1644,185244,4587,154286,4181,30958,2404,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,219964,7337,77396,4807,142568,5488,1424932,12746,1148672,12459,276260,8929,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,843488,14263,319806,8604,523682,11875,5248102,25201,3994388,26956,1253714,19095,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,64686,3506,23332,2352,41354,3009,601278,7720,481356,5884,119922,5160,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,13372,1534,5046,920,8326,1278,146474,3232,123902,3192,22572,2306,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,155973,5579,52807,3204,103166,4517,1857547,16257,1447986,15336,409561,10780,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,154332,7272,43813,3422,110519,5943,1527054,12282,1159978,12798,367076,10066,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,64210,3746,30786,2830,33424,2779,421442,6718,366724,6037,54718,4187,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,132850,5407,43205,2512,89645,4930,1320482,10582,1111145,10277,209337,6755,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,10619,1764,3640,1133,6979,1546,136775,3716,109840,3675,26935,2531,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,398381,7426,223909,5902,174472,5765,567742,8614,480990,8203,86752,3965,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
