GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001EA,B23003_001MA,B23003_002MA,B23003_002EA,B23003_003EA,B23003_003MA,B23003_004EA,B23003_004MA,B23003_005MA,B23003_005EA,B23003_006MA,B23003_006EA,B23003_007EA,B23003_007MA,B23003_008EA,B23003_008MA,B23003_009EA,B23003_009MA,B23003_010EA,B23003_010MA,B23003_011EA,B23003_011MA,B23003_012MA,B23003_012EA,B23003_013EA,B23003_013MA,B23003_014EA,B23003_014MA,B23003_015EA,B23003_015MA,B23003_016EA,B23003_016MA,B23003_017EA,B23003_017MA,B23003_018EA,B23003_018MA,B23003_019MA,B23003_019EA,B23003_020MA,B23003_020EA,B23003_021EA,B23003_021MA,B23003_022MA,B23003_022EA,B23003_023MA,B23003_023EA,B23003_024MA,B23003_024EA,B23003_025MA,B23003_025EA,B23003_026EA,B23003_026MA,B23003_027EA,B23003_027MA,B23003_028EA,B23003_028MA,B23003_029MA,B23003_029EA,B23003_030MA,B23003_030EA,state
0400000US13,2974914,7041,1147046,14970,269044,8293,189254,7681,951,545,188303,7568,160606,6930,27697,3327,79790,4755,240097,7138,157296,6600,228,192,157068,6582,136225,6025,20843,2650,82801,4393,637905,12484,494898,10826,977,541,493921,10714,441585,9654,52336,4252,143007,6821,1827868,15481,1282251,16415,2305,723,1279946,16369,1143100,15871,136846,7213,545617,15085,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,400370,2027,135761,4379,31935,2537,22464,2128,409,336,22055,2167,18974,2063,3081,916,9471,1507,27256,2882,17823,2291,367,185,17456,2272,15721,2132,1735,733,9433,1796,76570,3194,64638,2956,212,144,64426,2937,60632,2889,3794,1257,11932,1539,264609,4523,201945,5062,1817,787,200128,4918,187944,4909,12184,1748,62664,3802,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,443584,2331,182385,5203,44834,3444,29288,2779,100,165,29188,2793,26747,2938,2441,824,15546,1999,45531,3620,27267,2933,0,267,27267,2933,25436,2839,1831,632,18264,2261,92020,3404,73500,3145,0,267,73500,3145,67999,3144,5501,1110,18520,1790,261199,5430,187338,4894,0,267,187338,4894,173124,5309,14214,2279,73861,3983,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3852533,5339,1458028,14791,338218,8213,239084,7969,0,267,239084,7969,211187,7387,27897,3158,99134,5216,294596,9237,188300,6542,334,228,187966,6522,164571,6443,23395,2515,106296,5354,825214,11068,653059,11405,209,144,652850,11390,593719,11268,59131,4379,172155,5652,2394505,15262,1813875,15675,535,319,1813340,15721,1643749,13976,169591,6804,580630,9617,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1906969,5469,719095,10534,164267,6090,120303,4907,0,267,120303,4907,106771,4676,13532,1979,43964,3673,160178,5795,106013,5039,0,267,106013,5039,93276,4577,12737,1887,54165,3739,394650,8402,311521,6932,0,267,311521,6932,284344,6947,27177,2644,83129,4239,1187874,10643,865147,11952,654,483,864493,11936,788269,11761,76224,3776,322727,8606,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,866811,3539,333576,5651,78698,4013,62926,4042,54,93,62872,4037,57546,3843,5326,1056,15772,1848,74027,3334,56606,2609,0,228,56606,2609,53334,2568,3272,767,17421,1770,180851,5123,154556,4413,141,160,154415,4386,146841,4394,7574,1306,26295,2191,533235,6126,427157,6049,111,120,427046,6060,404511,6123,22535,2028,106078,4624,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,822670,4272,315640,6388,75179,3830,55444,3329,155,164,55289,3317,48754,3246,6535,1295,19735,1942,71043,3778,50307,3179,86,86,50221,3180,45730,2836,4491,1301,20736,2031,169418,5098,138532,4911,335,252,138197,4866,129711,4580,8486,1568,30886,2787,507030,6949,396162,6825,737,423,395425,6821,370236,6189,25189,2851,110868,4700,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1302687,4373,479373,7986,112872,5488,78445,4445,614,461,77831,4379,67461,4158,10370,1858,34427,3172,97472,4834,60098,4030,0,271,60098,4030,51443,3676,8655,1503,37374,3339,269029,6459,202979,6160,112,181,202867,6188,185919,5841,16948,2002,66050,3873,823314,8372,541222,9600,270,306,540952,9557,495296,8877,45656,3484,282092,6688,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1366916,4633,513499,9110,122680,5030,87397,4410,249,166,87148,4412,76680,4334,10468,1668,35283,3418,112667,5112,77287,4186,311,238,76976,4171,68040,4056,8936,1430,35380,3350,278152,7635,211349,6926,196,185,211153,6941,194771,6766,16382,2304,66803,4464,853417,9683,584267,9431,999,585,583268,9478,537316,9455,45952,3344,269150,7797,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,405570,1699,131609,3917,29670,2540,22383,2238,64,105,22319,2231,20540,2141,1779,569,7287,1369,20957,2220,15423,1888,0,230,15423,1888,13804,1803,1619,543,5534,1022,80982,3608,66606,3284,0,230,66606,3284,61773,3126,4833,1089,14376,1651,273961,4163,205775,4489,136,160,205639,4489,194545,4310,11094,1530,68186,2852,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1814748,4500,659936,9980,157365,6964,116945,5183,1151,660,115794,5246,104830,4690,10964,1790,40420,4042,123470,5635,89039,4996,67,110,88972,5015,81452,4685,7520,1661,34431,3101,379101,9237,313777,9356,1214,435,312563,9379,290156,8706,22407,2615,65324,4541,1154812,10290,914371,11728,2726,887,911645,11832,846960,12142,64685,3859,240441,6978,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2022183,4744,716869,9334,176285,5951,131030,5054,52,89,130978,5077,117574,4798,13404,1867,45255,3739,124412,6006,84522,4742,0,285,84522,4742,75360,4668,9162,1625,39890,3452,416172,8655,337824,8018,134,155,337690,8004,312863,7951,24827,2316,78348,4274,1305314,11324,1018843,13396,542,423,1018301,13342,937235,13213,81066,4437,286471,9070,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2936331,4287,1078721,10736,241239,7176,180415,6475,54,70,180361,6464,151152,5766,29209,3126,60824,4245,206144,6056,141957,5619,0,244,141957,5619,117929,4740,24028,2563,64187,3403,631338,9952,495486,8041,150,143,495336,8042,438674,8320,56662,3828,135852,5207,1857610,11358,1322397,12378,122,153,1322275,12389,1165243,12254,157032,5990,535213,8306,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1566116,3998,596632,8409,148988,5300,119238,4388,0,211,119238,4388,110003,4117,9235,1608,29750,2655,124053,5158,91737,3832,0,211,91737,3832,85665,3611,6072,1073,32316,2930,323591,6784,272548,6585,0,211,272548,6585,257316,6281,15232,1696,51043,3047,969484,8406,788284,8643,106,126,788178,8630,738343,9415,49835,3548,181200,5227,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,877922,4544,343666,7959,79906,5231,54036,4118,345,316,53691,4094,44851,3623,8840,1808,25870,3197,72782,3952,49502,3407,52,87,49450,3419,42275,3175,7175,1521,23280,2438,190978,5618,148753,5351,407,293,148346,5347,134091,5016,14255,1782,42225,3377,534256,7484,343805,7294,665,385,343140,7330,308222,7140,34918,2839,190451,6333,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1780386,4768,640165,10011,152684,5335,111979,4838,540,373,111439,4803,101284,4445,10155,1742,40705,2993,132134,5418,89849,4904,147,185,89702,4873,80131,4462,9571,1582,42285,2933,355347,8922,291197,7338,249,198,290948,7315,270336,6811,20612,2154,64150,3967,1140221,10732,850990,10269,1611,786,849379,10428,782874,9394,66505,4053,289231,6814,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,286374,2997,97236,3804,25688,2045,18774,2073,312,303,18462,2063,17035,2004,1427,632,6914,1006,19803,1948,14448,1725,10,18,14438,1726,13671,1668,767,420,5355,987,51745,2727,40604,2608,39,75,40565,2612,39093,2606,1472,618,11141,1675,189138,3752,140613,3892,234,212,140379,3906,134508,3726,5871,1204,48525,2840,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,524552,2364,205185,4659,51053,2993,40618,2922,0,228,40618,2922,38304,2635,2314,734,10435,1476,43391,3205,32331,2848,0,228,32331,2848,30256,2590,2075,652,11060,1402,110741,3563,94454,3819,0,228,94454,3819,90390,3779,4064,1018,16287,1847,319367,5028,259475,5539,345,274,259130,5543,246263,5343,12867,1769,59892,3222,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,801106,3144,291033,7230,67375,4547,45912,3857,83,96,45829,3866,40547,3687,5282,1332,21463,2565,66957,4647,41360,3304,0,309,41360,3304,35517,3246,5843,1337,25597,2718,156701,6130,127347,5675,244,295,127103,5690,112708,5238,14395,2379,29354,3002,510073,7673,371639,7123,751,427,370888,7094,327327,7260,43561,3725,138434,4902,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,403039,1966,136009,4033,29961,2305,22991,2442,0,257,22991,2442,21546,2427,1445,592,6970,1400,23711,2335,16010,1958,0,257,16010,1958,15195,1936,815,486,7701,1412,82337,3423,67990,3239,0,257,67990,3239,64722,2982,3268,935,14347,1716,267030,4389,211998,4165,119,141,211879,4166,196877,4072,15002,1893,55032,3127,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2679274,3740,1024661,9577,243671,7097,165880,6228,107,127,165773,6231,146451,6161,19322,2431,77791,4497,189248,5985,121608,4956,115,136,121493,4972,105377,4480,16116,2454,67640,4030,591742,10066,460014,9558,0,281,460014,9558,418400,8940,41614,3370,131728,5182,1654613,10716,1265560,12707,782,409,1264778,12688,1141323,12419,123455,6190,389053,9296,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,602906,2816,222001,5648,51957,3488,32638,3047,756,414,31882,3015,28392,2841,3490,1054,19319,2157,45222,3157,27511,2678,57,96,27454,2665,23427,2636,4027,1004,17711,2176,124822,5442,93777,4720,85,141,93692,4742,88388,4621,5304,1357,31045,2812,380905,5739,256793,6278,616,364,256177,6272,235037,6009,21140,2635,124112,4456,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5981160,7857,2104891,17110,480742,10922,328935,8913,333,270,328602,8931,288830,8205,39772,3239,151807,6917,412202,9634,255414,7476,185,228,255229,7482,228249,7002,26980,2611,156788,7639,1211947,13393,936766,12285,525,391,936241,12191,862072,11585,74169,4938,275181,8823,3876269,18117,2851449,18297,1051,448,2850398,18237,2616697,19383,233701,7629,1024820,14367,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2906724,6818,1076237,12594,260039,7664,182854,7158,1410,624,181444,7218,154651,6423,26793,2946,77185,4535,224481,7685,149333,6632,277,215,149056,6631,127340,6465,21716,2430,75148,4486,591717,10180,465527,9410,740,412,464787,9457,415865,9040,48922,4773,126190,5886,1830487,12103,1306600,14197,5019,1222,1301581,14033,1160308,13839,141273,6550,523887,10916,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,191787,1472,69212,2242,17911,1683,14164,1596,0,211,14164,1596,13501,1483,663,447,3747,784,15775,1659,11743,1394,0,211,11743,1394,11506,1351,237,219,4032,1014,35526,1890,30920,1953,81,127,30839,1956,29408,1895,1431,579,4606,761,122575,2414,102135,2910,201,206,101934,2923,99454,2947,2480,773,20440,1555,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3432015,5874,1255740,11794,289283,7874,212803,7325,182,150,212621,7322,188441,6677,24180,2793,76480,4305,248282,6342,167462,6053,93,109,167369,6052,149122,5941,18247,2088,80820,3982,718175,11642,574585,10432,278,249,574307,10431,525926,9620,48381,3659,143590,6184,2176275,12481,1596284,15762,1162,481,1595122,15683,1457552,14503,137570,6074,579991,11147,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1086695,4721,415916,6064,99869,5009,67332,3884,589,428,66743,3798,60950,3442,5793,1309,32537,3025,92760,4471,59142,3821,417,306,58725,3790,52069,3777,6656,1354,33618,2486,223287,5870,173321,5386,234,190,173087,5387,161730,5170,11357,1815,49966,3619,670779,6636,463752,8675,954,508,462798,8696,431324,8949,31474,2945,207027,6690,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1157904,3536,407649,7647,92787,5475,61903,4352,98,123,61805,4356,54728,4009,7077,1482,30884,2961,85304,4441,51843,3488,0,277,51843,3488,46439,3501,5404,1299,33461,2666,229558,7191,177510,6325,149,182,177361,6310,162488,6215,14873,1811,52048,4364,750255,8129,556093,8406,246,252,555847,8420,499065,9037,56782,4304,194162,6183,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3761105,6721,1315366,12991,305649,8108,224471,6447,34,44,224437,6451,200819,6359,23618,3035,81178,4037,246728,6927,163535,5673,48,76,163487,5669,143742,5315,19745,2438,83193,4159,762989,10458,596955,9501,46,76,596909,9496,550525,9699,46384,3455,166034,6255,2445739,13105,1797787,15436,611,530,1797176,15380,1667245,15034,129931,5811,647952,12416,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
