GEO_ID,B19130_001E,B19130_001M,B19130_002E,B19130_002M,B19130_003E,B19130_003M,B19130_004E,B19130_004M,B19130_005E,B19130_005M,B19130_006E,B19130_006M,B19130_007E,B19130_007M,B19130_008E,B19130_008M,B19130_009E,B19130_009M,B19130_010E,B19130_010M,B19130_011E,B19130_011M,B19130_012E,B19130_012M,B19130_013E,B19130_013M,B19130_014E,B19130_014M,B19130_015E,B19130_015M,B19130_016E,B19130_016M,B19130_017E,B19130_017M,B19130_018E,B19130_018M,B19130_019E,B19130_019M,B19130_020E,B19130_020M,B19130_021E,B19130_021M,B19130_022E,B19130_022M,B19130_023E,B19130_023M,B19130_024E,B19130_024M,B19130_025E,B19130_025M,B19130_026E,B19130_026M,B19130_027E,B19130_027M,B19130_028E,B19130_028M,B19130_029E,B19130_029M,NAME,B19130_001MA,B19130_001EA,B19130_002EA,B19130_002MA,B19130_003EA,B19130_003MA,B19130_004MA,B19130_004EA,B19130_005EA,B19130_005MA,B19130_006MA,B19130_006EA,B19130_007EA,B19130_007MA,B19130_008EA,B19130_008MA,B19130_009MA,B19130_009EA,B19130_010EA,B19130_010MA,B19130_011EA,B19130_011MA,B19130_012MA,B19130_012EA,B19130_013EA,B19130_013MA,B19130_014MA,B19130_014EA,B19130_015EA,B19130_015MA,B19130_016EA,B19130_016MA,B19130_017MA,B19130_017EA,B19130_018EA,B19130_018MA,B19130_019MA,B19130_019EA,B19130_020MA,B19130_020EA,B19130_021EA,B19130_021MA,B19130_022MA,B19130_022EA,B19130_023EA,B19130_023MA,B19130_024MA,B19130_024EA,B19130_025EA,B19130_025MA,B19130_026EA,B19130_026MA,B19130_027MA,B19130_027EA,B19130_028EA,B19130_028MA,B19130_029EA,B19130_029MA,state
0400000US01,80708400700,1358094056,68361294600,1309962576,685590500,115621381,7913722100,425222026,13971413400,548769290,18003200300,684061314,8800897300,465344660,7742624100,481952267,7930438900,412292683,3313408200,222682722,12347106100,512147966,3604067400,342654530,160502900,48477740,537984500,90992604,868381500,161292079,929119800,151214315,401936700,118650860,207903000,46572202,336183500,171340542,162055500,39887485,8743038700,383850667,219931600,47175774,1117878700,96374028,2109000700,173874355,2103667000,198674374,641670400,87590931,617096600,98686952,1048237100,194816763,885556500,143272733,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,15946055100,683089048,13708921500,708553918,257437000,63773721,1851309900,235004442,3404688400,276395222,3942637000,396741640,1871445900,256367680,1247717400,192835920,883840300,138304638,249845400,64223518,2237133500,203945798,920545400,154097995,12737100,11729522,153276200,64838432,177913200,53900668,244916000,69300696,183362100,90508526,60322300,36502357,51235400,27869191,36783100,19273151,1316588200,157852570,59687700,22698693,205430700,52382289,324470800,83969347,393304900,130660600,119711400,46611296,84163500,45132319,85192300,31854342,44626900,16004611,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,110837073600,1414703490,94008517100,1546868080,739968000,128525155,11124481800,477226785,19665565600,805410633,24152366300,965727359,10848549000,773796811,9660578500,551485543,12032883100,463259584,5784124800,264752194,16828556500,630419137,5977220700,411223111,346465600,75062611,1158209500,182031295,1572385700,245003679,1453040700,192421961,464058700,128635357,384351000,119278398,333020500,102926571,265688900,77710013,10851335800,469568733,449965300,78395273,1675158700,163887291,2687183200,257043866,2721186100,230855843,1018832100,148621516,717157500,105867309,863336300,127926470,718516700,86814936,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,46716171500,896834697,39779274800,950251932,485951800,82713992,4938727100,289647200,8617677900,451112421,10339651900,563086317,4788822500,387062338,3714646600,324498397,4853561400,257838885,2040235500,157062375,6936896700,319514799,2051353400,172015940,123250000,37149336,438668400,110215575,468867200,83421454,402882100,77879753,182320600,56165465,134858100,49866303,171494000,55407709,129013000,39748480,4885543300,250650489,209234400,42316518,741809900,84954722,1156888400,102533343,1134166300,151680174,351427400,74250833,475341100,103986231,451975900,66621327,364700000,65911490,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,750209344100,4711742341,626269405800,4558668277,3563510000,245720915,69936026600,1184195242,148840299500,2471989128,176475554600,2182773952,73724381000,1760242912,61456506600,1319906647,62936851300,1574174629,29336276200,1040423651,123939938300,1683141759,43936125800,1101251525,2117852100,202608210,8465618200,468971241,10227276500,477674112,11611244800,617790935,3933630200,376362252,2876572200,396530613,2312958000,285640062,2390973800,245386641,80003812500,1293239341,2192603000,194069394,10718409000,438299683,17147862600,711382723,22303642400,704609325,8308516500,464965322,6074872400,455740549,7001235000,383357780,6256671600,369802896,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,108269626400,1526077560,94354109200,1526142738,803069800,94262087,11546918700,449735060,22593291900,750881891,25993778800,954071707,12121892800,720001368,9086670000,512201165,8893772200,502641285,3314715100,208168795,13915517200,598734838,5326079900,358921889,318243000,89249533,832990500,129268336,1428238900,200513450,1604307200,208062269,503993100,109119376,317524700,104891585,174933100,80933527,145849300,42935525,8589437300,478135813,281828000,63673510,1268520300,189265678,2114155700,163988440,2532474600,327846140,891618100,142644163,510529200,81032074,484308700,81858276,506002800,100655048,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,96397217300,1927912126,83339808000,1807109357,180313200,61196310,6794974000,427822916,19468018900,781527831,25880174200,1000886634,11435511400,759255421,8375869600,612150108,7839773800,454777341,3365172900,274601356,13057409300,601785267,4422837800,447775323,102194900,41004121,519355000,122222325,839291100,161971736,1646045900,270370662,455937500,147574873,214910500,80431124,270642300,95963171,374460600,126943492,8634571500,500249216,209578100,51510168,1017360200,150072007,1962495000,214417346,2678408600,300213519,934870300,152457292,442259200,88910228,665208700,105253733,724391300,122894753,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,18692282600,672001554,15864332500,672918898,47804100,26710609,1715162200,190335867,3462398400,330705884,4098313700,307142731,2358256000,347457920,1592986200,181920915,1714133800,143319671,875278100,274010764,2827950100,226997261,812798900,146204578,42679000,23050876,82547700,27307088,152328600,53107740,301005700,103724429,88807800,43958569,20512400,15751244,64388600,30048457,60529100,26635477,2015151300,201414084,68813800,32013918,230068700,46512305,537433700,97297038,549185100,129940730,142665800,47205966,157532700,52037011,165859500,47403742,163592000,46021629,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,12286554800,743050887,9963728700,663089072,7981100,6446584,1504078100,252244553,2540624200,300306457,1996237100,348172483,900625500,274688581,1342451400,388240708,1202800400,217365357,468931000,120921176,2322826100,245797605,626866200,158605304,5987200,6091029,98088200,74416317,127712800,68777523,147812600,59989817,62118900,50782700,65263400,59369688,47130000,22907049,72753100,51159891,1695959900,202553650,61981800,32696859,207558200,65151632,250944900,51489412,451117000,127489679,220359400,60450753,157249100,73505429,173700500,54424674,173048900,51564638,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,328458513300,3549633674,278024066700,3525142663,1503102100,137205241,24111167800,889131948,53323785200,1460534658,72212462900,1746039386,31990983900,1119496711,29627125400,1042836931,42261446600,1436890896,22993992800,917571352,50434446500,1085951622,15395059000,716597504,635009900,118211535,2435027200,217845366,3498709000,329519438,4387342100,448242851,1353333900,173170729,898323100,138427469,1112068500,163977376,1075245200,130900679,35039387500,852257654,929078900,101897272,4414644600,251501664,8304451600,379062907,9874689000,628314764,3394402300,250365716,2329396900,207807922,3135072300,244223025,2657651800,211988489,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
