GEO_ID,B01002C_001E,B01002C_001M,B01002C_002E,B01002C_002M,B01002C_003E,B01002C_003M,NAME,B01002C_001EA,B01002C_001MA,B01002C_002EA,B01002C_002MA,B01002C_003EA,B01002C_003MA,state
0400000US01,31.1,4.3,31.7,5.2,30.5,5.9,Alabama,null,null,null,null,null,null,01
0400000US02,27.0,1.2,25.7,1.9,28.8,1.9,Alaska,null,null,null,null,null,null,02
0400000US04,27.3,0.6,26.0,0.8,28.9,0.9,Arizona,null,null,null,null,null,null,04
0400000US05,34.5,5.0,39.1,6.1,32.9,3.6,Arkansas,null,null,null,null,null,null,05
0400000US06,34.1,1.2,34.1,1.9,34.1,1.4,California,null,null,null,null,null,null,06
0400000US08,34.5,2.7,32.9,2.5,37.1,3.0,Colorado,null,null,null,null,null,null,08
0400000US09,37.2,10.2,31.7,11.5,49.2,23.0,Connecticut,null,null,null,null,null,null,09
0400000US10,27.8,22.0,27.1,17.7,39.9,13.6,Delaware,null,null,null,null,null,null,10
0400000US11,42.9,14.1,28.8,12.9,50.2,16.5,District of Columbia,null,null,null,null,null,null,11
0400000US12,33.7,2.8,30.7,1.8,37.5,3.1,Florida,null,null,null,null,null,null,12
0400000US13,38.4,4.3,38.7,5.8,36.4,9.1,Georgia,null,null,null,null,null,null,13
0400000US15,44.1,9.3,42.5,11.2,44.8,40.0,Hawaii,null,null,null,null,null,null,15
0400000US16,28.6,4.0,31.6,5.0,26.3,4.2,Idaho,null,null,null,null,null,null,16
0400000US17,35.4,3.2,32.3,5.6,39.1,5.6,Illinois,null,null,null,null,null,null,17
0400000US18,38.8,4.2,35.2,8.7,41.6,7.2,Indiana,null,null,null,null,null,null,18
0400000US19,27.5,2.9,30.3,3.1,27.0,3.9,Iowa,null,null,null,null,null,null,19
0400000US20,26.6,4.5,24.7,5.7,27.7,6.2,Kansas,null,null,null,null,null,null,20
0400000US21,39.8,10.2,34.3,16.7,42.4,9.7,Kentucky,null,null,null,null,null,null,21
0400000US22,31.6,2.0,31.4,3.0,32.2,4.4,Louisiana,null,null,null,null,null,null,22
0400000US23,29.8,9.5,28.3,6.3,34.1,11.4,Maine,null,null,null,null,null,null,23
0400000US24,34.8,4.3,32.5,5.8,35.7,5.1,Maryland,null,null,null,null,null,null,24
0400000US25,37.2,5.7,38.8,6.3,34.7,6.4,Massachusetts,null,null,null,null,null,null,25
0400000US26,37.3,1.9,37.0,3.9,37.6,2.0,Michigan,null,null,null,null,null,null,26
0400000US27,30.5,2.0,28.8,2.6,31.4,1.6,Minnesota,null,null,null,null,null,null,27
0400000US28,30.1,7.6,25.2,3.1,37.8,6.7,Mississippi,null,null,null,null,null,null,28
0400000US29,39.6,3.5,40.8,5.5,35.3,7.7,Missouri,null,null,null,null,null,null,29
0400000US30,27.6,1.3,25.6,2.1,31.3,4.3,Montana,null,null,null,null,null,null,30
0400000US31,24.1,4.4,22.6,2.9,26.7,6.5,Nebraska,null,null,null,null,null,null,31
0400000US32,37.3,4.5,32.6,4.4,40.4,3.3,Nevada,null,null,null,null,null,null,32
0400000US33,50.9,4.4,50.9,5.0,42.9,22.9,New Hampshire,null,null,null,null,null,null,33
0400000US34,33.3,3.5,31.3,3.7,34.9,5.9,New Jersey,null,null,null,null,null,null,34
0400000US35,28.6,0.6,27.5,1.4,30.6,1.3,New Mexico,null,null,null,null,null,null,35
0400000US36,32.7,1.9,31.3,2.6,33.5,2.6,New York,null,null,null,null,null,null,36
0400000US37,32.4,1.2,32.5,1.9,32.3,1.7,North Carolina,null,null,null,null,null,null,37
0400000US38,25.5,2.0,24.3,2.3,27.6,2.8,North Dakota,null,null,null,null,null,null,38
0400000US39,36.7,3.7,35.9,3.9,38.4,6.4,Ohio,null,null,null,null,null,null,39
0400000US40,29.5,0.5,28.9,1.1,30.1,0.8,Oklahoma,null,null,null,null,null,null,40
0400000US41,31.6,3.5,31.1,4.9,32.5,4.0,Oregon,null,null,null,null,null,null,41
0400000US42,38.1,3.0,37.4,1.6,39.8,7.5,Pennsylvania,null,null,null,null,null,null,42
0400000US44,32.4,25.9,42.2,31.7,24.5,30.5,Rhode Island,null,null,null,null,null,null,44
0400000US45,37.0,4.9,37.8,4.0,33.0,15.0,South Carolina,null,null,null,null,null,null,45
0400000US46,23.6,1.3,22.6,1.5,24.8,1.6,South Dakota,null,null,null,null,null,null,46
0400000US47,38.3,4.7,35.1,3.6,41.4,4.9,Tennessee,null,null,null,null,null,null,47
0400000US48,31.6,1.9,32.9,2.1,30.7,1.7,Texas,null,null,null,null,null,null,48
0400000US49,27.0,1.2,26.7,1.9,27.2,2.4,Utah,null,null,null,null,null,null,49
0400000US50,51.3,12.0,54.0,21.2,49.8,10.8,Vermont,null,null,null,null,null,null,50
0400000US51,34.3,5.5,29.6,8.7,40.1,4.7,Virginia,null,null,null,null,null,null,51
0400000US53,30.3,0.8,30.0,1.4,30.6,1.8,Washington,null,null,null,null,null,null,53
0400000US54,55.5,11.2,56.5,3.5,45.7,19.5,West Virginia,null,null,null,null,null,null,54
0400000US55,35.8,2.2,33.9,3.1,37.2,2.3,Wisconsin,null,null,null,null,null,null,55
0400000US56,23.5,3.4,20.3,2.6,30.0,6.6,Wyoming,null,null,null,null,null,null,56
0400000US72,35.8,11.6,32.9,13.6,38.5,11.4,Puerto Rico,null,null,null,null,null,null,72
