GEO_ID,C18130_001E,C18130_001M,C18130_002E,C18130_002M,C18130_003E,C18130_003M,C18130_004E,C18130_004M,C18130_005E,C18130_005M,C18130_006E,C18130_006M,C18130_007E,C18130_007M,C18130_008E,C18130_008M,C18130_009E,C18130_009M,C18130_010E,C18130_010M,C18130_011E,C18130_011M,C18130_012E,C18130_014E,C18130_012M,C18130_013E,C18130_013M,C18130_014M,C18130_015E,C18130_015M,C18130_016E,C18130_016M,C18130_017E,C18130_017M,C18130_018E,C18130_018M,C18130_019E,C18130_019M,C18130_020E,C18130_020M,C18130_021E,C18130_021M,C18130_022E,C18130_022M,NAME,C18130_001EA,C18130_001MA,C18130_002MA,C18130_002EA,C18130_003MA,C18130_003EA,C18130_004MA,C18130_004EA,C18130_005MA,C18130_005EA,C18130_006EA,C18130_006MA,C18130_007MA,C18130_007EA,C18130_008MA,C18130_008EA,C18130_009EA,C18130_009MA,C18130_010MA,C18130_010EA,C18130_011MA,C18130_011EA,C18130_012EA,C18130_012MA,C18130_014EA,C18130_014MA,C18130_013MA,C18130_013EA,C18130_015MA,C18130_015EA,C18130_016MA,C18130_016EA,C18130_017EA,C18130_017MA,C18130_018EA,C18130_018MA,C18130_019EA,C18130_019MA,C18130_020EA,C18130_020MA,C18130_021MA,C18130_021EA,C18130_022MA,C18130_022EA,state
0400000US13,9414772,5596,2457873,6283,99434,6506,33116,3724,66318,5374,2358439,8287,577606,15957,1780833,17019,5953371,5895,612479,13708,176421,7922,436058,794111,10614,5340892,13824,21725,4546781,24463,1003528,4207,396684,8083,54798,3952,341886,7876,606844,8013,52186,3635,554658,8297,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1302286,2686,297573,1643,11107,1980,3156,1265,7951,1602,286466,2292,38074,4988,248392,5360,810878,2951,65877,4658,15127,2424,50750,72061,3665,745001,5294,5480,672940,7123,193835,1096,63052,2824,6843,1304,56209,2841,130783,2763,6358,1327,124425,3100,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1539121,1475,423333,1900,18671,2579,4759,1285,13912,2096,404662,2992,75557,5384,329105,5985,922761,2209,102562,4994,28147,3367,74415,118593,4672,820199,5627,6227,701606,7815,193027,1713,73596,3250,7937,1675,65659,3125,119431,3120,7279,1474,112152,3064,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12536673,3538,3086916,3788,104674,5985,31363,3126,73311,5092,2982242,6646,568682,15808,2413560,16326,7899974,4679,637807,12535,159893,6779,477914,841698,10475,7262167,13255,18781,6420469,19444,1549783,3619,544414,8309,66526,3891,477888,7828,1005369,8469,63362,3660,942007,8638,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6290632,3781,1576511,4203,67327,4414,22757,2765,44570,3339,1509184,6238,319415,13335,1189769,13044,3907337,3204,432241,11069,124847,6597,307394,440850,10063,3475096,11497,13387,3034246,16360,806784,2625,295141,5560,26662,2133,268479,5575,511643,5609,28126,2339,483517,5719,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2948535,2320,709670,2966,25849,2874,7973,1645,17876,2244,683821,3989,107392,6975,576429,7439,1810957,2496,170568,6889,43349,3684,127219,183255,5522,1640389,7790,7781,1457134,10584,427908,1596,138147,3641,12872,1284,125275,3382,289761,3655,15617,1989,274144,3761,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2761598,3071,714624,3169,26199,2468,8015,1391,18184,2122,688425,4296,123243,8697,565182,9663,1686477,3500,176538,6523,42569,3604,133969,175190,5478,1509939,6733,7530,1334749,10275,360497,2287,136457,3620,14836,1686,121621,3179,224040,4187,13087,1581,210953,4176,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206037,3457,1000440,4062,53300,3456,23224,2962,30076,2671,947140,5294,239536,10663,707604,9720,2649238,4223,422502,9570,137012,7035,285490,337598,8091,2226736,10735,10151,1889138,14711,556359,2379,233192,5583,36576,2689,196616,5690,323167,5548,25948,2486,297219,5527,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4401009,3936,1098598,5776,60985,4498,22268,2946,38717,3431,1037613,6509,277511,11401,760102,11199,2763850,5955,376522,10774,103898,5387,272624,359340,10303,2387328,11492,10852,2027988,14070,538561,2708,231914,5415,35258,2377,196656,5558,306647,5704,26544,2277,280103,5871,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290891,1490,268046,1584,16263,2270,5000,1361,11263,1598,251783,2503,42727,3658,209056,4284,819385,1616,103755,4270,28847,2680,74908,71420,3610,715630,4585,4404,644210,5978,203460,894,77589,2957,10359,1381,67230,2593,125871,3038,8889,1425,116982,3336,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5620209,4336,1329061,4114,50093,3354,11438,1853,38655,3018,1278968,5021,161675,10802,1117293,11408,3604099,4231,296572,8765,60877,4808,235695,269813,7498,3307527,10233,10950,3037714,14743,687049,2431,231419,5804,25402,2500,206017,5599,455630,5728,27506,2526,428124,5756,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6329411,2784,1400124,2761,57997,3826,15700,2550,42297,3275,1342127,5111,185117,9476,1157010,10844,4065499,2826,350790,10961,99044,5638,251746,349978,9000,3714709,11177,12329,3364731,16736,863788,2153,285422,6527,36505,3135,248917,6077,578366,6874,38799,3787,539567,6625,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9652866,3756,2296548,4497,112216,6099,41890,4220,70326,4583,2184332,7006,496759,13913,1687573,15065,6030604,3319,713172,13948,215681,8363,497491,757106,11826,5317432,14735,15511,4560326,21887,1325714,2815,495875,8235,55136,3847,440739,7475,829839,8231,51474,3110,778365,8727,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5187016,2467,1266102,3044,46356,3049,14797,2326,31559,2641,1219746,4114,177640,8147,1042106,8298,3264144,3050,264797,8275,65998,4221,198799,286596,7676,2999347,8771,7976,2712751,10898,656770,2269,208932,4770,28686,2481,180246,4595,447838,5462,25762,1876,422076,5653,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2867538,3072,743088,3021,37078,3292,15082,2047,21996,2898,706010,4213,226513,10678,479497,11263,1754646,3102,265406,9074,89138,5725,176268,268389,6376,1489240,10045,11616,1220851,15566,369804,2026,168236,4784,26330,2290,141906,4603,201568,4999,17775,2320,183793,5274,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5804976,3562,1391495,4933,61847,4484,19455,2797,42392,3607,1329648,6572,271504,11992,1058144,12556,3609858,5056,438149,9728,127110,6501,311039,396151,8220,3171709,10998,11472,2775558,15485,803623,2597,311188,7287,40219,2653,270969,6997,492435,7081,32978,2944,459457,6717,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,962276,2516,218461,1670,8773,1549,2862,798,5911,1195,209688,2096,40956,4366,168732,4840,601159,2951,63634,3681,18998,2333,44636,68110,3186,537525,4195,5270,469415,5953,142656,973,52402,2418,5252,860,47150,2335,90254,2703,4791,958,85463,2935,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1771862,2044,450755,2457,16164,1985,4987,1485,11177,1512,434591,3066,76965,6751,357626,6467,1086206,2357,102856,4716,27446,2901,75410,102822,4070,983350,5190,6119,880528,6869,234901,1437,85162,3804,9866,1227,75296,3846,149739,3929,7732,870,142007,3995,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2657899,2511,655955,1895,19968,2786,6215,1746,13753,2110,635987,3544,137989,10315,497998,10502,1678731,2146,152410,6013,35335,3611,117075,193992,6170,1526321,6436,11105,1332329,11393,323213,1230,110467,3895,10378,1617,100089,4078,212746,3732,14025,1972,198721,4015,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1275655,1202,281750,1636,13899,2210,2749,1231,11150,2067,267851,3025,25566,3614,242285,4604,821547,1699,76789,4452,15791,2257,60998,51181,3827,744758,4681,4564,693577,6311,172358,1163,54493,2350,4114,1280,50379,2418,117865,2738,6385,1250,111480,2739,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8620514,3214,2039064,4030,71452,4445,15235,2774,56217,4125,1967612,6320,280111,12351,1687501,14063,5429330,3143,395344,11847,83014,5414,312330,423011,10326,5033986,12008,13243,4610975,17891,1152120,2308,374835,7669,37525,3073,337310,7097,777285,7468,45893,3610,731392,7462,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2018538,2053,511975,2743,17103,2344,7190,1802,9913,1759,494872,3210,146368,9417,348504,9627,1236814,2637,140307,6130,39094,3641,101213,188718,5095,1096507,6469,10450,907789,12885,269749,1976,111596,4407,18876,3007,92720,4043,158153,4848,13510,1786,144643,4859,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18861071,6547,4242462,6571,146629,6463,46308,3340,100321,5683,4095833,9080,854318,20734,3241515,20665,12093923,5821,1003926,15275,286725,10835,717201,1358587,14260,11089997,15812,25521,9731410,29239,2524686,4200,858000,12101,129623,6237,728377,11176,1666686,12371,145450,6896,1521236,11856,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9243278,5565,2251648,5125,99556,5702,37018,3995,62538,4422,2152092,7703,522857,17181,1629235,16849,5792759,5931,669571,14992,187493,9224,482078,760334,12050,5123188,16531,17733,4362854,21399,1198871,3906,460433,9935,66773,4217,393660,9062,738438,10166,52018,3739,686420,10308,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,648582,905,148619,1143,4476,1164,982,513,3494,919,144143,1626,23134,2786,121009,3301,408002,1405,31856,2542,7683,1321,24173,41927,2245,376146,2726,3303,334219,3896,91961,828,32302,1883,5402,936,26900,1955,59659,1792,5767,939,53892,1943,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11216907,4088,2675006,5003,129125,6520,46960,4536,82165,4496,2545881,7447,576892,14949,1968989,16304,6981217,6414,799454,15346,245061,9085,554393,789354,12529,6181763,16481,16894,5392409,24354,1560684,5874,569003,9129,62906,4014,506097,8502,991681,9681,57727,3126,933954,9506,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3633967,3024,916217,2851,40289,3466,13830,2045,26459,2903,875928,3742,212849,9294,663079,9999,2226705,3587,322383,8255,85234,4713,237149,259041,7124,1904322,8883,8013,1645281,11290,491045,1940,212137,5929,26234,2541,185903,5246,278908,5747,19274,1962,259634,5503,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3762681,2710,852442,2951,39203,4025,12206,1980,26997,3621,813239,5271,171653,7771,641586,8827,2385246,2867,285487,7887,86246,4970,199241,284793,6829,2099759,8033,9766,1814966,11540,524993,2244,198004,5321,22622,2785,175382,5161,326989,5182,18781,1956,308208,5293,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12292437,4104,2740484,4902,134085,5753,47483,4443,86602,4609,2606399,7853,474706,15468,2131693,15687,7665335,4388,819774,13407,235465,8614,584309,741263,11633,6845561,14001,13868,6104298,16878,1886618,3222,676907,9057,73412,4606,603495,8922,1209711,9092,75763,4285,1133948,9170,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1009545,1240,221694,1156,12531,1779,3655,1083,8876,1543,209163,2362,38566,4489,170597,4887,643507,1414,73962,4923,23392,3018,50570,64792,4117,569545,5172,4880,504753,7144,144344,1075,52762,2963,6092,1203,46670,3037,91582,3086,5691,1077,85891,2970,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4477641,4047,1065290,3728,38617,3521,14258,2446,24359,2961,1026673,5223,263464,12073,763209,12955,2795488,3371,350142,11052,102642,5891,247500,374085,9649,2445346,11426,10465,2071261,14971,616863,1915,236873,5276,33594,2459,203279,4775,379990,5261,27057,2706,352933,5717,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,785298,1129,197999,1840,5890,1109,2017,905,3873,854,192109,2076,33943,4032,158166,4374,475894,2018,43040,3044,13605,1969,29435,51662,2381,432854,3288,4114,381192,5391,111405,1284,40445,2302,6015,1009,34430,2198,70960,2519,6361,996,64599,2586,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6183684,3842,1469563,4824,68084,4726,27183,3295,40901,3870,1401479,6366,349883,14307,1051596,14667,3880703,5076,527077,8245,159753,7064,367324,477513,8437,3353626,9587,13288,2876113,15698,833418,3632,348086,6903,48634,3875,299452,6796,485332,7297,32078,2623,453254,7617,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24585915,9086,6800844,9677,279871,11753,97309,6659,182562,8775,6520973,14875,1653880,29893,4867093,30861,15248344,7983,1545994,22752,409253,10916,1136741,1980659,21686,13702350,23208,29184,11721691,36986,2536727,5205,1029375,13199,147464,6852,881911,11563,1507352,12720,124355,6054,1382997,12755,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2726222,2210,862257,2023,24634,2318,5970,1362,18664,2059,837623,2839,129595,7984,708028,8852,1617503,2155,123293,5403,28814,3570,94479,179947,5079,1494210,5327,8620,1314263,9255,246462,1596,84810,3080,6999,1117,77811,3102,161652,2904,7863,2038,153789,3004,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600347,1223,126885,1528,7060,1112,1711,573,5349,1003,119825,1861,19432,2534,100393,2881,385753,1111,44543,2768,12596,1664,31947,36654,2213,341210,3074,3196,304556,4332,87709,518,29638,1813,3072,688,26566,1737,58071,1723,2887,715,55184,1765,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7702402,5812,1828009,4532,60336,4367,13938,2329,46398,3802,1767673,6400,250663,11098,1517010,12110,4919544,7132,445078,11311,109160,5845,335918,416241,9807,4474466,12724,12673,4058225,17723,954849,3803,335583,6843,37079,2912,298504,6068,619266,7479,33784,2716,585482,7713,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6579736,4155,1559990,3906,58238,4693,14425,2202,43813,4128,1501752,5599,269620,13107,1232132,12490,4209671,4499,423595,10383,110783,6116,312812,437924,9285,3786076,11176,15475,3348152,18296,810075,2627,307170,6124,28182,2764,278988,6487,502905,6385,27376,2576,475529,6876,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1797682,1955,376073,3153,20548,2225,7703,1347,12845,2202,355525,3656,88041,6627,267484,6771,1131760,3070,196280,7053,61635,4550,134645,140518,6304,935480,7101,7376,794962,8829,289849,1466,125923,3978,15592,1510,110331,3711,163926,4161,13018,1377,150908,4182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5532453,3490,1309886,4045,52397,4112,18677,2635,33720,2872,1257489,5377,231149,9820,1026340,9817,3473432,3453,303382,8357,77506,3975,225876,350589,7212,3170050,9426,10369,2819461,13798,749135,2189,246161,5602,25301,2781,220860,5206,502974,5577,28175,2182,474799,5934,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,548874,1234,134536,1728,4682,1449,893,580,3789,1262,129854,2333,18360,3402,111494,4071,346542,1612,35603,2758,7463,1640,28140,30226,2694,310939,3204,3392,280713,4518,67796,792,25155,1996,1566,529,23589,1933,42641,1852,3069,962,39572,1904,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3683969,2035,888457,1884,66851,4553,43702,3996,23149,2435,821606,5255,456732,10583,364874,10594,2256913,1149,378464,8579,192008,7135,186456,754128,6186,1878449,8741,13451,1124321,15102,538599,1073,280235,5471,126535,4808,153700,4325,258364,5494,86541,3787,171823,5320,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
