GEO_ID,C24080_001E,C24080_001M,C24080_002E,C24080_002M,C24080_003E,C24080_003M,C24080_004E,C24080_004M,C24080_005E,C24080_005M,C24080_006E,C24080_006M,C24080_007E,C24080_007M,C24080_008E,C24080_008M,C24080_009E,C24080_009M,C24080_010E,C24080_010M,C24080_011E,C24080_011M,C24080_012E,C24080_012M,C24080_013E,C24080_013M,C24080_014E,C24080_014M,C24080_015E,C24080_015M,C24080_016E,C24080_016M,C24080_017E,C24080_017M,C24080_018E,C24080_018M,C24080_019E,C24080_019M,NAME,C24080_001EA,C24080_001MA,C24080_002MA,C24080_002EA,C24080_003EA,C24080_003MA,C24080_004EA,C24080_004MA,C24080_005MA,C24080_005EA,C24080_006MA,C24080_006EA,C24080_007MA,C24080_007EA,C24080_008EA,C24080_008MA,C24080_009EA,C24080_009MA,C24080_010EA,C24080_010MA,C24080_011MA,C24080_011EA,C24080_012MA,C24080_012EA,C24080_013MA,C24080_013EA,C24080_014EA,C24080_014MA,C24080_015MA,C24080_015EA,C24080_016EA,C24080_016MA,C24080_017MA,C24080_017EA,C24080_018EA,C24080_018MA,C24080_019MA,C24080_019EA,state
0400000US13,4165453,21585,2154575,15064,1633098,16001,1507084,16930,126014,5920,93637,5201,122229,5468,73304,5087,78711,4314,153596,7746,2010878,15655,1352582,17851,1301376,17410,51206,3775,159403,6226,205887,6782,135331,6700,63965,4139,93710,4464,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,638191,8660,326909,5939,210823,6144,196599,5891,14224,2223,18430,2022,15518,2210,23993,2129,28228,3934,29917,3003,311282,5631,188435,5782,179193,5605,9242,1817,29148,2645,10804,1520,43080,3307,18735,2642,21080,2202,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,681907,8831,363800,5981,267712,5865,246188,5483,21524,2130,16335,1749,19919,2004,15306,1737,12351,1625,32177,2673,318107,5701,212299,5969,203834,5941,8465,1289,27501,2720,30362,2235,19515,1745,7985,1069,20445,2124,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5911495,20593,3073368,17518,2383996,18719,2221105,17509,162891,6766,171097,6657,192036,7382,91300,4933,62973,4085,171966,6138,2838127,11198,1911743,14301,1852413,14344,59330,4268,351502,8731,264208,7813,128912,5544,53256,3301,128506,5074,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2898761,17568,1507771,12065,1193780,12422,1128721,12151,65059,3106,79657,4035,71427,4159,47620,3331,25792,2269,89495,4700,1390990,11832,956436,11287,931170,11584,25266,2457,174060,6453,112261,5355,62697,3328,29413,2683,56123,3511,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1540038,9548,799983,6637,592200,6602,554034,6445,38166,2413,43074,3264,44024,3333,33045,2647,14661,1976,72979,3259,740055,6028,475592,7465,461947,7431,13645,1188,97914,4013,65031,3132,48928,3349,13671,1523,38919,2830,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1373030,9726,711187,7645,518992,8345,488010,8116,30982,2514,35141,2578,44248,2652,33429,2511,20322,2385,59055,3401,661843,6941,415323,8631,402309,8546,13014,1792,77658,3788,70380,3293,42882,2491,18138,2033,37462,2732,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1815971,14352,939679,10445,712283,9948,672166,9466,40117,3051,44790,3540,44404,2837,46261,3423,22366,2430,69575,3848,876292,8944,571600,8911,555554,8803,16046,1656,98913,4318,72688,3481,72537,3821,22568,2432,37986,3222,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1967523,14502,1014765,10274,762900,10734,714098,10625,48802,3671,39155,3874,67243,5050,44655,3911,26462,2601,74350,4605,952758,9218,629571,10517,611818,10250,17753,1766,84873,4562,101234,4717,76366,4949,23736,2421,36978,2820,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,641665,6649,320229,4904,214481,4919,196900,4705,17581,1917,25922,2853,20058,2010,13311,1816,9459,1435,36998,2346,321436,4178,187859,5151,180525,5152,7334,1173,57651,3122,30813,2334,16077,1925,6709,1218,22327,2437,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2886015,16857,1448574,10573,979552,11001,906412,11246,73140,4653,96868,4982,89211,4683,53773,4193,152894,5919,76276,4685,1437441,11721,822029,12235,792966,12454,29063,3247,184220,7214,141785,5490,71633,4943,153084,6335,64690,3998,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3225103,15794,1630581,10850,1183552,11520,1112918,11219,70634,4310,144315,6121,93173,4648,54311,4002,35921,3564,119309,6202,1594522,14000,1007113,14801,981983,15044,25130,2586,264308,7970,150524,5622,65451,3650,25616,2601,81510,4983,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4137510,19370,2098409,14087,1625884,14325,1520921,13659,104963,5414,131659,5287,104867,4087,65744,3528,37485,2978,132770,5487,2039101,12779,1368344,12733,1330630,12005,37714,2837,270439,6345,173572,5898,102231,4285,34784,2961,89731,4099,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2693645,12020,1381386,8860,1038901,9867,962310,10188,76591,3813,92715,3997,76875,3868,46629,3052,24472,1955,101794,3752,1312259,9237,849687,11054,821031,10936,28656,2386,205590,6082,113909,4602,58399,3462,19786,1754,64888,3546,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1175203,12287,603519,7603,434268,7956,409814,8004,24454,2325,23554,2615,38819,3745,38813,3551,20169,2367,47896,3320,571684,8481,362995,8067,353607,7990,9388,1654,43821,4029,54062,4138,69536,4438,19192,2270,22078,2335,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2733876,14184,1380178,11410,1030751,12853,969347,12415,61404,3888,81321,4590,73496,4012,50364,3414,34293,2836,109953,4225,1353698,9096,901100,11719,876110,11712,24990,2646,179956,6850,103970,4605,77839,4264,31406,2692,59427,3442,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,467674,5784,241935,4379,163623,4463,145651,4479,17972,1733,13000,1885,13911,1592,12308,1610,10497,1684,28596,2297,225739,3653,129351,4027,122913,3908,6438,945,30011,2432,23873,2138,14584,1651,9467,1612,18453,1758,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,935104,7504,481138,4822,351077,5624,326897,5913,24180,1860,26370,2345,28563,2312,18514,1762,11252,1736,45362,2538,453966,4706,288743,5852,279473,6163,9270,1209,61882,3495,42946,2548,25244,1943,8866,1433,26285,2324,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1196894,11450,641807,7873,519002,9142,490517,8893,28485,3071,16216,2322,37539,3012,15747,1968,16239,2633,37064,3697,555087,8099,423145,9798,409538,10354,13607,2245,23571,2463,51074,4060,21799,3004,10998,2013,24500,2427,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,684575,6620,353254,5574,254224,5541,238607,5526,15617,1831,22983,2378,19025,2328,11072,1477,9959,1456,35991,2853,331321,4136,202097,5101,195975,4986,6122,1176,52445,3256,36735,2700,13286,1590,5829,1103,20929,1963,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4143877,17111,2167070,13039,1663022,12681,1542659,13340,120363,5181,106082,5179,142799,6230,77988,4091,53486,3455,123693,5681,1976807,13301,1364600,14259,1320646,14830,43954,3751,190652,6790,215394,6265,97103,4516,33512,2610,75546,3650,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,868276,8614,456902,6447,305392,6628,286527,7222,18865,2470,20478,2034,35822,3191,26317,2232,33647,2852,35246,3341,411374,6501,234821,7015,225140,6843,9681,1938,37543,2973,47446,3605,41904,3064,23895,2604,25765,2397,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8913640,31126,4576559,17885,3259568,20909,3018302,19234,241266,7332,313591,8851,395295,10661,177059,6673,100333,5057,330713,8545,4337081,21539,2710061,22332,2619595,22106,90466,4895,583631,10517,535669,10739,204195,6962,72647,4141,230878,7301,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4128576,23489,2119319,14425,1599303,15224,1490617,14917,108686,5882,96865,4988,115377,5390,94014,5210,58110,3784,155650,7503,2009257,16023,1350669,17399,1308076,17568,42593,2959,188694,7892,176635,6125,159356,7029,41912,3203,91991,6169,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,362895,4193,191531,2950,127629,3860,118293,3752,9336,1267,10816,1359,10877,1468,11487,1683,8762,1039,21960,1721,171364,3098,97225,3467,93784,3505,3441,799,28522,2245,18240,1758,11829,1238,5138,917,10410,1207,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5176890,20224,2634975,15646,2004085,15297,1904077,16189,100008,4988,150918,6456,170483,5818,80577,4175,55298,3442,173614,6585,2541915,15014,1717897,15363,1679628,15430,38269,2957,336190,9791,244459,7060,99138,4792,44619,3280,99612,4639,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1666604,12761,881682,8368,641118,9160,597643,9328,43475,2794,36810,2783,44873,3082,46328,3341,38108,3002,74445,4455,784922,9644,497905,9185,481471,9395,16434,2325,78239,4006,60405,3237,74337,3576,26710,2532,47326,3468,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1701473,13261,875308,9602,632192,9862,582081,9759,50111,3156,55186,3146,51567,3244,38282,3116,22097,2545,75984,4281,826165,9911,505340,9657,482026,9728,23314,2387,107909,5262,79610,3978,51757,3843,16094,1965,65455,3685,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5842790,24699,3014284,15572,2241277,17037,2121483,16424,119794,5483,233921,7324,150870,6433,93696,4668,72355,3259,222165,7770,2828506,16602,1889047,17488,1847062,17344,41985,3790,445684,8845,226312,6909,98367,4574,52844,3056,116252,5658,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,490964,6985,241393,4950,172177,4705,160626,4706,11551,1899,16808,2120,16349,1914,9549,1838,8883,1217,17627,1935,249571,4688,169655,5081,166074,5043,3581,1126,37894,2842,19162,1980,10051,1566,4474,985,8335,1501,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1955035,15260,994964,11309,761721,11280,716296,11223,45425,2888,40892,3495,50631,3639,45659,3539,31472,2747,64589,4133,960071,10090,644927,10664,625202,10499,19725,2312,76660,4586,87750,4329,86397,4897,25497,2876,38840,3070,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,409194,4534,213204,3645,142960,3949,130001,3975,12959,1515,13958,1846,12730,1589,9490,1397,9376,1396,24690,2269,195990,3200,115111,3436,110898,3217,4213,942,32000,2463,20355,2027,9827,1510,7002,1190,11695,1567,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2734829,18579,1417597,13615,1036790,13721,984248,13081,52542,3425,74833,4928,85173,4245,46545,3021,43707,2977,130549,5216,1317232,13620,883275,13814,865837,13498,17438,1911,138283,5588,137302,5352,61105,3786,32292,2843,64975,3239,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11271851,36125,6076377,20822,4620198,25490,4400637,24237,219561,7202,222779,8577,330644,11020,201533,6752,178897,7726,522326,13070,5195474,29825,3500627,29304,3407475,29650,93152,5247,398489,11050,543573,10670,339591,9855,125103,5497,288091,9855,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1229064,10882,684768,6739,517696,8889,478057,8759,39639,2761,36171,3141,35585,3064,32742,2865,27783,2376,34791,2946,544296,8386,360289,8195,348664,7968,11625,1491,49459,4156,55234,3384,35485,3085,17423,2032,26406,2322,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,322432,4164,164208,3054,109407,3833,99059,3812,10348,1280,15353,1617,8686,1123,7238,1070,4016,788,19508,1519,158224,3198,86063,3250,81790,3251,4273,968,32440,2573,15503,1575,9256,1313,3190,775,11772,1297,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3814199,18217,1950922,12879,1366526,16416,1274013,16382,92513,5038,98284,5374,111487,5263,68752,3665,196682,6443,109191,5967,1863277,13064,1147817,14043,1108752,14105,39065,3248,187907,6291,215532,7996,93919,4459,136554,5441,81548,4436,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3070269,18343,1615647,12787,1195720,12543,1116440,12727,79280,4289,77585,3974,92377,4317,82070,4687,64366,4030,103529,5460,1454622,12683,910676,12389,866393,12399,44283,3725,169299,5558,122413,4876,121743,5719,39742,3184,90749,5407,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,746844,8856,391144,6510,287323,6361,275492,6248,11831,1707,17074,2156,23096,2531,26803,2863,14223,1712,22625,2400,355700,5746,222133,4927,216844,4959,5289,1154,34888,2713,38798,2625,32989,3367,13193,1717,13699,1545,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2805102,13181,1436822,9721,1107130,9626,1043152,10037,63978,3258,72140,3780,82327,4039,49824,2712,22552,2312,102849,4048,1368280,8408,921519,9629,897306,9679,24213,1802,181957,5864,123650,4812,62923,3918,20631,2035,57600,2780,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,280614,4500,154036,3334,110144,3457,102197,3267,7947,1189,5671,1340,10395,1520,9599,1533,5990,1861,12237,1616,126578,3052,71032,3450,66576,3638,4456,1082,14460,1760,19305,2122,10626,1981,4007,1163,7148,1416,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1123250,11073,601215,7490,376078,7386,352351,7328,23727,2330,22079,2133,32501,2955,82371,4510,12860,1663,75326,3926,522035,8504,303565,7613,295595,7352,7970,1442,34427,3617,33899,2446,108100,5097,12181,1971,29863,2439,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
