GEO_ID,B19126_001E,B19126_001M,B19126_002E,B19126_002M,B19126_003E,B19126_003M,B19126_004E,B19126_004M,B19126_005E,B19126_005M,B19126_006E,B19126_006M,B19126_007E,B19126_007M,B19126_008E,B19126_008M,B19126_009E,B19126_009M,B19126_010E,B19126_010M,B19126_011E,B19126_011M,NAME,B19126_001MA,B19126_001EA,B19126_002EA,B19126_002MA,B19126_003MA,B19126_003EA,B19126_004EA,B19126_004MA,B19126_005EA,B19126_005MA,B19126_006MA,B19126_006EA,B19126_007EA,B19126_007MA,B19126_008EA,B19126_008MA,B19126_009EA,B19126_009MA,B19126_010EA,B19126_010MA,B19126_011MA,B19126_011EA,state
0400000US17,65417,429,78652,730,83546,1302,74957,748,34863,748,43314,1513,35304,1941,50901,2794,31704,617,24050,830,43986,1476,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,55368,500,65512,584,70803,863,61857,745,29969,714,38080,2448,32073,1946,46270,3356,27271,730,21737,814,37290,1462,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,60917,646,69012,871,74714,1665,65292,1076,32229,880,41938,2057,37615,1916,49146,2911,28679,1246,24276,1785,40755,2741,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,61013,878,70558,969,74167,1507,67078,1347,30682,1248,41461,1707,36320,3172,49560,2907,26072,1186,20943,1206,40536,2484,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,50392,623,60830,583,67039,1291,56906,787,25868,875,31362,1322,28615,3358,34787,2785,23798,1152,17582,1311,32211,1303,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,52456,918,69074,1395,77228,1518,63788,1434,26640,764,40656,1681,36801,2290,45505,3693,23981,877,19586,1199,31788,1386,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,58197,1152,65887,997,73024,2772,62264,1091,30294,1582,37319,5418,32225,4136,45663,6947,26843,1731,21704,1965,38917,2984,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,83137,1192,101063,1046,107546,1790,95745,1319,47310,1189,55578,2901,42431,3784,66578,4540,45140,1663,35320,1832,56422,2427,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,78653,1116,95233,1010,106259,1640,86450,1407,39609,1428,50346,1889,41265,3480,60305,4569,36514,1115,26827,1660,51263,2416,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,56101,429,67183,423,74707,1297,63147,697,29143,623,37316,1475,32036,1773,42779,1893,26738,532,20510,741,36807,930,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,69625,675,79549,675,86824,1043,73517,804,34925,1067,43078,1711,36664,2791,52235,3371,31597,882,25413,1143,46920,2224,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,45484,988,59010,1076,63756,2549,55595,1128,23268,1058,31036,2118,23922,3068,37369,4142,21702,822,17613,1222,27998,2276,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,56214,603,66076,615,71865,877,62476,680,30397,699,37173,1610,31450,2004,46369,4584,28346,813,22529,993,38856,1291,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,54507,1827,62301,1748,69869,3270,58776,2122,28156,2008,36889,5491,30954,5535,42680,6861,24899,2065,21188,1659,34543,3065,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,60812,905,69750,1298,75428,1949,65566,1314,31729,1310,38435,2426,31804,2357,48660,7583,28678,1797,23652,1554,41761,4201,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,60192,1155,70123,1258,71111,2388,69541,1496,35980,1422,42043,4316,35951,2060,51306,5838,33026,1700,27576,2366,45225,3656,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,74634,1610,82848,1701,91787,1796,77146,2258,41958,1589,51734,3681,47076,6681,63020,4443,38436,3278,30507,4086,49517,6023,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,82427,842,100017,832,107236,1528,93021,1285,44747,1397,53556,2045,45579,3088,59711,3483,40627,1060,27788,1352,55740,1565,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,51020,945,62543,1369,61646,2049,63490,1953,29718,1465,36269,3444,29595,4220,48013,7621,25832,1637,20181,1359,37661,2659,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,65897,408,81771,521,87184,1026,77840,864,37443,710,47187,1300,36954,1197,55808,1635,34009,871,25673,675,46273,1016,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,52920,541,65425,548,70124,1058,62680,666,27488,766,33928,1711,29874,2311,40590,2073,25604,741,20393,873,31976,811,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,65207,1493,72612,1750,77611,2000,69120,2112,29534,2105,45990,3995,38041,8212,56196,6260,25641,1825,21295,2358,40084,4065,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,56518,418,68256,607,76036,758,63510,622,29279,830,36916,1052,31795,888,43880,2071,26397,619,20258,625,36171,724,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,51958,620,61653,743,63879,1918,60282,1034,27611,1006,36219,1456,32313,3905,40756,2284,25146,925,19666,1368,34867,1372,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,56661,973,66179,983,70385,1449,63920,1139,30426,960,38010,3035,31070,3091,46103,3731,27371,970,21425,1622,39415,2701,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,61890,408,73226,579,81114,989,68261,704,33170,678,42231,1111,35759,1374,49890,1536,30379,557,22831,811,40539,987,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,67814,2295,82676,2558,89906,4006,77649,2606,36137,2157,46661,8589,34078,5895,55495,6546,32923,3188,26244,2199,49177,3675,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,51704,595,65214,862,70308,1426,61988,896,26504,768,33850,1800,29172,2979,40076,2517,24711,808,19577,1118,32905,1528,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,59987,1689,68672,1733,74484,2681,65223,1840,29892,1648,35656,2270,31371,1736,50602,9126,25891,1915,23394,3699,33533,5867,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,51083,511,62299,720,66459,1307,59980,894,27718,687,35451,1635,29511,2392,41289,1845,25744,727,20222,895,33163,1050,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,56575,441,69888,600,70150,797,69640,791,31130,357,40274,1147,35448,1492,45037,1570,28415,547,22639,596,38546,953,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,61618,583,67713,800,67314,1150,68145,1434,36357,1468,43269,4149,37387,3663,52628,7181,33093,1735,24297,2658,45779,2993,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,62575,1719,71437,2185,76357,2349,67893,2493,32359,2346,39314,6936,37153,9594,39920,11267,28393,3040,21936,2489,44833,7151,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,72476,752,86354,692,92353,1382,81876,873,37816,1008,49948,2534,42881,5118,54634,4838,35105,1144,29292,1142,43716,1486,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,67328,649,77985,918,81524,928,75525,966,35356,891,45331,2302,37347,3251,52058,4377,31719,902,24412,1518,45346,1735,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,48927,1009,57327,1385,64070,3143,53769,1315,26245,1350,32790,3817,28344,2766,38536,5358,24382,1846,17119,1945,33432,1962,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,62088,500,72003,477,78126,1053,67799,808,31194,705,37230,1576,32574,1494,47718,3000,27993,1153,22443,804,40550,1164,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,65841,2734,74294,2611,74049,2610,74665,4265,32629,3694,46915,9756,47321,12084,46787,18431,30256,2889,22987,3124,43161,5583,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,21645,373,29090,595,33822,1671,26261,854,14264,541,16452,943,13554,985,19947,1625,13528,635,8377,858,18439,808,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
