GEO_ID,B06007_001E,B06007_001M,B06007_002E,B06007_002M,B06007_003E,B06007_003M,B06007_004E,B06007_004M,B06007_005E,B06007_005M,B06007_006E,B06007_006M,B06007_007E,B06007_007M,B06007_008E,B06007_008M,B06007_009E,B06007_009M,B06007_010E,B06007_010M,B06007_011E,B06007_011M,B06007_012E,B06007_012M,B06007_013E,B06007_013M,B06007_014E,B06007_014M,B06007_015E,B06007_015M,B06007_016E,B06007_016M,B06007_017E,B06007_017M,B06007_018E,B06007_018M,B06007_019E,B06007_019M,B06007_020E,B06007_020M,B06007_021E,B06007_021M,B06007_022E,B06007_022M,B06007_023E,B06007_023M,B06007_024E,B06007_024M,B06007_025E,B06007_025M,B06007_026E,B06007_026M,B06007_027E,B06007_027M,B06007_028E,B06007_028M,B06007_029E,B06007_029M,B06007_030E,B06007_030M,B06007_031E,B06007_031M,B06007_032E,B06007_032M,B06007_033E,B06007_033M,B06007_034E,B06007_034M,B06007_035E,B06007_035M,B06007_036E,B06007_036M,B06007_037E,B06007_037M,B06007_038E,B06007_038M,B06007_039E,B06007_039M,B06007_040E,B06007_040M,NAME,B06007_001EA,B06007_001MA,B06007_002MA,B06007_002EA,B06007_003EA,B06007_003MA,B06007_004EA,B06007_004MA,B06007_005MA,B06007_005EA,B06007_006EA,B06007_006MA,B06007_007EA,B06007_007MA,B06007_008EA,B06007_008MA,B06007_009MA,B06007_009EA,B06007_010EA,B06007_010MA,B06007_011MA,B06007_011EA,B06007_012EA,B06007_012MA,B06007_013EA,B06007_013MA,B06007_014EA,B06007_014MA,B06007_015MA,B06007_015EA,B06007_016MA,B06007_016EA,B06007_017MA,B06007_017EA,B06007_018EA,B06007_018MA,B06007_019EA,B06007_019MA,B06007_020MA,B06007_020EA,B06007_021MA,B06007_021EA,B06007_022EA,B06007_022MA,B06007_023MA,B06007_023EA,B06007_024MA,B06007_024EA,B06007_025EA,B06007_025MA,B06007_026MA,B06007_026EA,B06007_027EA,B06007_027MA,B06007_028MA,B06007_028EA,B06007_029EA,B06007_029MA,B06007_030MA,B06007_030EA,B06007_031EA,B06007_031MA,B06007_032EA,B06007_032MA,B06007_033MA,B06007_033EA,B06007_034EA,B06007_034MA,B06007_035EA,B06007_035MA,B06007_036MA,B06007_036EA,B06007_037EA,B06007_037MA,B06007_038EA,B06007_038MA,B06007_039MA,B06007_039EA,B06007_040EA,B06007_040MA,state
0400000US15,1276928,794,946335,15000,26129,3698,20436,3412,5693,1349,304464,14564,159709,8667,144755,11961,675548,13781,601589,14389,5299,1426,4811,1454,488,314,68660,5227,51360,4392,17300,2805,318318,7074,288853,6401,10805,1941,8681,1827,2124,824,18660,2661,15950,2563,2710,867,37030,4158,16229,2076,1737,813,1388,752,349,272,19064,3438,12380,2730,6684,1484,246032,12878,39664,4029,8288,2316,5556,1900,2732,1160,198080,11663,80019,6047,118061,10296,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1450742,1276,1298303,6456,115071,5315,71564,4484,43507,3506,37368,4078,27112,4064,10256,2004,636855,11561,595371,11319,33667,3378,29202,3320,4465,1037,7817,1372,7067,1306,750,432,712735,11106,675361,10451,28906,3125,25468,3081,3438,858,8468,1639,7242,1616,1226,522,14969,1751,12043,1682,1619,892,806,620,813,712,1307,603,1258,593,49,82,86183,4819,15528,2264,50879,3851,16088,1787,34791,2968,19776,2761,11545,2455,8231,1826,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12010235,1928,9366090,23401,1560521,14496,830984,15928,729537,15252,1083624,21536,655420,17496,428204,13021,7861135,30376,7020943,32317,606079,13414,501118,14209,104961,6364,234113,10561,203876,10069,30237,3350,2276921,25270,2118857,23801,102461,7190,82015,6425,20446,2549,55603,4155,49329,4039,6274,1072,124587,7543,51766,4115,56598,5400,30639,3656,25959,3417,16223,2049,12483,1960,3740,896,1747592,21444,174524,8652,795383,14944,217212,9679,578171,14270,777685,14871,389732,10674,387953,11801,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6057306,2657,5570100,12647,267486,7070,150127,7575,117359,5785,219720,10331,145727,8112,73993,5414,4046144,22340,3903310,22479,69256,4646,55098,4363,14158,1979,73578,7285,55136,6161,18442,3296,1677444,22039,1589364,21561,60656,5078,51749,4893,8907,1538,27424,2372,23089,2205,4335,1342,36625,3510,25549,2877,8663,1764,5892,1336,2771,830,2413,724,2133,710,280,190,297093,9568,51877,4289,128911,5868,37388,3647,91523,4829,116305,5940,65369,4814,50936,4101,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2850218,1644,2639788,6136,115252,3878,64248,3520,51004,3794,95178,5019,60007,4219,35171,2966,2012075,13106,1957018,12983,32346,2577,26316,2480,6030,1167,22711,2650,18317,2359,4394,1147,686366,11143,649355,11004,24510,2644,20696,2505,3814,1044,12501,1837,10653,1677,1848,649,13821,2033,10094,1592,2904,1188,1941,848,963,634,823,623,664,422,159,262,137956,6425,23321,2972,55492,3458,15295,2292,40197,3133,59143,4155,30373,3348,28770,2605,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2654069,2092,2362453,8577,191156,7604,101695,5764,89461,6206,100460,5623,67393,5444,33067,2784,1493036,15079,1424787,14547,47893,3975,38916,4185,8977,1789,20356,2771,16326,2478,4030,1264,953216,15727,898686,15082,40322,3962,32114,3543,8208,1678,14208,2361,11979,2257,2229,602,22324,2384,16751,2064,3209,1460,2331,1108,878,626,2364,966,1573,876,791,504,185493,7795,22229,2734,99732,5979,28334,3151,71398,5448,63532,4015,37515,3406,26017,2271,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4066511,2796,3871484,8440,100988,5705,52994,4683,47994,3382,94039,7250,57257,4809,36782,4763,2812764,19391,2772167,20278,24477,3089,17474,2549,7003,1444,16120,2317,12625,1905,3495,1242,1089509,17919,1052033,17456,21059,2732,17333,2764,3726,1016,16417,2403,12546,2028,3871,1204,25627,2758,18547,2130,3871,1141,2856,864,1015,671,3209,1647,1901,953,1308,1007,138611,6562,28737,3249,51581,3273,15331,2287,36250,2928,58293,5210,30185,3354,28108,3676,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4230220,2141,3853543,11050,147795,5910,80795,5888,67000,5180,228882,7954,176030,8124,52852,3674,3294863,17789,3105954,17333,37173,4182,30818,3930,6355,1280,151736,6486,130244,6439,21492,2293,736107,16673,696369,16467,26346,3128,21776,3087,4570,1224,13392,1751,12254,1702,1138,499,28335,2860,20507,2336,4772,1059,3729,890,1043,611,3056,1098,2697,1038,359,307,170915,6664,30713,3650,79504,4691,24472,2975,55032,4821,60698,3460,30835,2972,29863,2772,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1258997,1059,1174945,4761,9678,1751,7586,1569,2092,864,74374,4429,55568,4235,18806,1994,788129,8285,744680,8823,2948,908,2275,755,673,411,40501,3176,33479,3294,7022,1244,413008,8317,400320,8102,4713,1162,4229,1134,484,372,7975,1245,6671,1105,1304,549,12365,1622,10082,1424,472,317,269,205,203,252,1811,572,1599,537,212,190,45495,3117,19863,2027,1545,678,813,452,732,513,24087,2721,13819,2121,10268,1500,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5421054,1691,4525048,16611,355323,9911,188182,8036,167141,8122,540683,14194,364893,12576,175790,8896,2456059,20433,2322223,20381,66367,4828,54934,4234,11433,1912,67469,5715,58115,5635,9354,1696,2096761,22694,1971375,21679,60926,4609,52586,4223,8340,1524,64460,5116,56020,4814,8440,2057,72137,6280,49639,4497,12314,2350,9682,1831,2632,990,10184,2667,8957,2451,1227,816,796097,15094,181811,9810,215716,8110,70980,5611,144736,7690,398570,11725,241801,9705,156769,8369,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6190919,1253,4849884,20258,484965,8253,274088,8806,210877,8071,856070,19408,520284,14656,335786,12922,3802588,22674,3483069,23535,131192,6700,113385,6626,17807,2320,188327,7205,167140,7131,21187,2221,1254480,21271,1143540,20393,50586,4527,43931,4438,6655,1432,60354,4677,53790,4554,6564,1231,156387,7692,44622,3973,100940,6373,50846,4166,50094,4670,10825,1563,8019,1465,2806,830,977464,17497,178653,8863,202247,8402,65926,4718,136321,7452,596564,16674,291335,11570,305229,12720,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9285194,1880,8486434,15650,254503,7625,160327,6665,94176,6491,544257,13282,350976,9999,193281,8597,7012912,23858,6769250,25414,99170,4801,83109,4536,16061,2022,144492,6293,126642,5995,17850,2312,1636905,20874,1556365,20326,44390,3798,35546,3425,8844,1647,36150,3085,30885,2862,5265,1183,55726,4047,34089,2871,12433,2039,8282,1365,4151,1421,9204,1732,6848,1524,2356,650,579651,13060,126730,6618,98510,5596,33390,3810,65120,5273,354411,11077,186601,6745,167810,8035,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4954466,2431,4433116,12273,188278,6703,105012,5294,83266,4789,333072,9598,210587,8118,122485,5684,3335357,17647,3189207,18315,61014,3970,46772,3562,14242,2053,85136,5001,69016,4525,16120,2214,1215954,17911,1145794,17831,35286,3289,30302,2957,4984,1050,34874,3587,29698,3080,5176,1141,30933,2532,22482,2205,3452,1011,2325,664,1127,763,4999,1232,3498,891,1501,654,372222,9483,75633,4972,88526,4605,25613,2570,62913,4099,208063,8095,108375,6402,99688,5605,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2760957,2020,2660577,5190,62898,4134,34700,4147,28198,2869,37482,3831,23832,2507,13650,2517,1949306,14618,1921179,14491,17545,2299,11269,1766,6276,1461,10582,2068,7833,1609,2749,1054,739285,14402,718897,14333,14113,2280,10917,1984,3196,1037,6275,1193,5381,1144,894,505,11850,1988,8501,1505,2857,1385,2304,1355,553,387,492,318,492,318,0,287,60516,4496,12000,1956,28383,3202,10210,2431,18173,2552,20133,2620,10126,1611,10007,1997,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5608805,2820,5266944,11178,144142,6298,88213,4750,55929,4844,197719,8769,124717,6667,73002,5535,3606461,25081,3527974,25191,40383,3294,32926,3027,7457,1588,38104,3377,31516,2985,6588,1362,1735511,24969,1665284,24683,38432,3410,31827,3003,6605,1522,31795,3162,26617,2819,5178,1204,36074,3299,28618,2828,4184,977,3258,819,926,513,3272,1054,2971,1037,301,231,230759,9145,45068,3700,61143,4882,20202,2702,40941,4064,124548,6651,63613,4580,60935,5040,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,929026,1254,885917,4730,12377,2075,9841,1852,2536,686,30732,3895,25169,3311,5563,1509,482544,8083,463541,9106,4342,1213,3456,1051,886,406,14661,2672,13828,2679,833,406,419525,8298,405180,8215,5815,1154,4680,1100,1135,429,8530,1829,6819,1530,1711,746,7336,1421,6799,1422,291,203,198,152,93,118,246,206,148,148,98,140,19621,2612,10397,1973,1929,736,1507,642,422,301,7295,1547,4374,1033,2921,980,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1698792,1551,1522943,7582,115300,5524,60199,4297,55101,3847,60549,5567,39506,4233,21043,3374,1087076,10158,1042407,9773,29045,3369,23152,3055,5893,1471,15624,2195,13345,2154,2279,719,488758,10174,455747,9790,25403,2950,21194,2799,4209,1207,7608,1314,6744,1233,864,438,12010,1966,9283,1616,2249,940,1526,726,723,498,478,288,343,236,135,144,110948,5742,15506,2505,58603,3893,14327,1776,44276,3289,36839,4397,19074,3109,17765,3010,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
