GEO_ID,B23004_001E,B23004_001M,B23004_002E,B23004_002M,B23004_003E,B23004_003M,B23004_004E,B23004_004M,B23004_005E,B23004_005M,B23004_006E,B23004_006M,B23004_007E,B23004_007M,B23004_008E,B23004_008M,B23004_009E,B23004_009M,B23004_010E,B23004_010M,B23004_011E,B23004_011M,B23004_012E,B23004_012M,B23004_013E,B23004_013M,B23004_014E,B23004_014M,B23004_015E,B23004_015M,B23004_016E,B23004_016M,B23004_017E,B23004_017M,B23004_018E,B23004_018M,B23004_019E,B23004_019M,NAME,B23004_001EA,B23004_001MA,B23004_002MA,B23004_002EA,B23004_003MA,B23004_003EA,B23004_004EA,B23004_004MA,B23004_005MA,B23004_005EA,B23004_006MA,B23004_006EA,B23004_007EA,B23004_007MA,B23004_008MA,B23004_008EA,B23004_009MA,B23004_009EA,B23004_010EA,B23004_010MA,B23004_011MA,B23004_011EA,B23004_012EA,B23004_012MA,B23004_013EA,B23004_013MA,B23004_014EA,B23004_014MA,B23004_015MA,B23004_015EA,B23004_016MA,B23004_016EA,B23004_017EA,B23004_017MA,B23004_018EA,B23004_018MA,B23004_019EA,B23004_019MA,state
0400000US01,657974,2421,103224,4225,86431,3597,74857,3347,73140,3383,1717,554,11574,1356,16793,1886,12767,1713,12445,1672,322,203,4026,865,554750,4531,283196,3748,3422,849,279774,3935,271554,2278,455,284,271099,2242,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,53339,1054,14862,1512,12732,1414,10689,1376,10321,1456,368,292,2043,522,2130,637,1964,605,1929,600,35,57,166,126,38477,1580,21465,1415,78,64,21387,1419,17012,994,85,77,16927,991,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,886795,1887,146551,5203,121175,4471,97138,3968,92423,3705,4715,865,24037,2404,25376,2675,19132,2476,18472,2396,660,294,6244,1111,740244,5933,380613,5096,4512,992,376101,5131,359631,3257,1607,608,358024,3333,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,420075,2295,75735,3757,62475,3266,50386,3143,48712,3040,1674,649,12089,1656,13260,1676,10455,1481,10021,1375,434,407,2805,690,344340,4589,172795,4198,1563,736,171232,4094,171545,2646,231,186,171314,2626,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,4269495,3423,788212,11698,654508,10034,558167,10006,530025,9668,28142,2450,96341,3747,133704,5605,106771,5104,102668,4938,4103,801,26933,2289,3481283,11942,1636537,10260,31802,2607,1604735,9927,1844746,6110,5949,1164,1838797,6102,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,551638,1996,121692,4571,103918,4202,84378,3963,80845,3903,3533,836,19540,2060,17774,1594,12010,1274,11655,1227,355,269,5764,982,429946,4952,206926,4299,4231,894,202695,4355,223020,2550,495,364,222525,2592,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,508153,1218,109490,3905,89984,3429,78052,3315,75148,3255,2904,690,11932,1314,19506,2083,15548,1929,15018,1891,530,312,3958,849,398663,4017,168673,3678,6087,1115,162586,3677,229990,2407,916,395,229074,2418,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,129470,696,24240,2017,19978,1757,17066,1837,16456,1759,610,289,2912,735,4262,1014,3479,938,3479,938,0,265,783,358,105230,2173,52692,1911,964,465,51728,1897,52538,1200,160,169,52378,1217,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,69427,651,16865,1350,13154,1143,11366,1142,11238,1142,128,162,1788,410,3711,790,2970,700,2970,700,0,292,741,389,52562,1311,24356,1232,586,465,23770,1210,28206,946,51,86,28155,963,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3273199,3561,546471,10371,445593,9213,371825,8305,355129,7863,16696,1956,73768,4255,100878,4509,77711,3904,74426,3943,3285,988,23167,2421,2726728,10806,1293091,9764,26449,2646,1266642,10018,1433637,5568,6071,1190,1427566,5788,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1033898,4042,179435,5845,152605,5123,130197,4685,126521,4798,3676,989,22408,2152,26830,2416,21366,2141,20722,2101,644,326,5464,1114,854463,6638,457886,5393,7429,1332,450457,5627,396577,4096,815,418,395762,4100,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,198126,880,43627,2721,36147,2195,31459,2450,30850,2424,609,333,4688,1005,7480,1357,6196,1183,6129,1176,67,111,1284,531,154499,2624,66768,2068,697,367,66071,2072,87731,1488,213,174,87518,1499,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,196841,1559,35321,2571,28934,2399,23893,2208,22732,2283,1161,460,5041,1028,6387,1213,4695,1026,4596,1025,99,89,1692,622,161520,2750,81670,2550,885,497,80785,2611,79850,1369,25,44,79825,1366,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1614822,2420,296224,7134,244205,6533,204197,5891,198783,5788,5414,1041,40008,2940,52019,3248,40104,3137,39590,3142,514,259,11915,1605,1318598,7522,610722,6871,10119,1419,600603,6701,707876,4102,1286,475,706590,4050,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,842991,1978,154809,5498,124064,5073,102300,4804,99608,4670,2692,706,21764,1936,30745,2374,23839,2202,23378,2175,461,286,6906,924,688182,5348,330779,5188,3924,786,326855,5188,357403,2659,744,305,356659,2687,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,452823,1426,100426,3424,78880,3151,61171,2988,59978,2904,1193,450,17709,1487,21546,1939,15143,1617,14928,1611,215,175,6403,977,352397,3522,146173,3247,820,337,145353,3295,206224,2013,293,175,205931,2011,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,379035,1886,86699,3338,68572,2796,56302,2568,54542,2611,1760,502,12270,1256,18127,1715,13670,1467,13657,1466,13,25,4457,817,292336,3718,124650,2958,831,324,123819,2948,167686,2151,361,259,167325,2167,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,579521,2147,93160,3638,75969,3079,63196,2897,61308,2912,1888,530,12773,1452,17191,1914,13339,1605,12998,1570,341,242,3852,926,486361,4219,250529,3619,2535,791,247994,3538,235832,2177,309,217,235523,2195,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,559589,2415,106830,4337,88163,3789,75556,3574,73434,3519,2122,751,12607,1558,18667,1942,15374,1831,15160,1804,214,193,3293,692,452759,4866,225683,4285,2090,917,223593,4240,227076,2379,736,403,226340,2406,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,210842,724,43074,2522,35531,2304,28195,1882,26719,1869,1476,482,7336,1344,7543,1309,5428,995,5368,1000,60,96,2115,610,167768,2531,77253,2246,427,253,76826,2249,90515,1404,69,75,90446,1403,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,710252,1906,162548,5092,135308,4510,117045,4256,114129,4193,2916,781,18263,1727,27240,1963,21550,1705,21086,1706,464,383,5690,1098,547704,5741,254490,5078,5156,1073,249334,5165,293214,2083,657,429,292557,2161,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,906116,1536,192697,5507,157671,4998,135763,4825,130137,4708,5626,938,21908,1836,35026,2538,27519,2169,26369,2073,1150,451,7507,1298,713419,5368,301102,5177,7117,1240,293985,5044,412317,3170,1273,566,411044,3139,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1365505,2316,201379,5605,166597,4800,134486,4705,128795,4560,5691,965,32111,2165,34782,2148,25088,1954,23997,1928,1091,477,9694,1260,1164126,5543,560984,5019,11316,1431,549668,5374,603142,3086,1225,512,601917,3106,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,686694,1800,141910,3969,116276,3386,90536,2884,87339,2766,3197,858,25740,1675,25634,1851,17835,1604,17482,1616,353,179,7799,954,544784,4089,241716,3510,2607,587,239109,3559,303068,1914,305,262,302763,1896,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,382756,1801,65643,3501,54163,3246,44395,2819,43581,2816,814,329,9768,1599,11480,1804,8433,1514,8247,1512,186,177,3047,844,317113,3767,162911,3636,1704,603,161207,3743,154202,2795,143,184,154059,2803,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,842885,2216,150858,5127,125162,4380,103330,4076,100218,3912,3112,885,21832,2063,25696,2226,18868,1741,18265,1691,603,379,6828,1230,692027,5203,327503,4762,3562,905,323941,4649,364524,3211,541,279,363983,3178,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,147494,912,33841,1948,28121,1841,21796,1641,21428,1642,368,216,6325,1032,5720,929,4427,827,4173,794,254,259,1293,456,113653,2028,53003,1900,246,222,52757,1915,60650,1082,159,234,60491,1104,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,247893,1687,63616,2404,50621,1923,41905,1977,40616,2069,1289,509,8716,1039,12995,1647,9651,1442,9494,1438,157,140,3344,793,184277,2995,71574,2063,838,379,70736,2030,112703,2598,14,27,112689,2602,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,327133,1218,65786,3755,54849,3315,46659,3236,43811,3213,2848,788,8190,1348,10937,1607,8241,1471,7740,1398,501,366,2696,746,261347,3882,145146,3590,5279,1152,139867,3403,116201,1776,980,457,115221,1866,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,179649,1045,41259,2827,33455,2154,27862,1985,26790,1854,1072,488,5593,801,7804,1227,5671,1027,5591,1041,80,98,2133,641,138390,2895,64696,2230,1013,462,63683,2327,73694,1448,279,201,73415,1492,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1191030,1749,247726,6015,202682,4841,180308,4733,174316,4738,5992,963,22374,2100,45044,2995,38080,2749,36678,2669,1402,467,6964,1157,943304,6058,414779,5122,11821,1261,402958,5662,528525,3500,2222,664,526303,3632,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,275387,1937,48233,3099,39622,2703,34248,2599,33432,2638,816,408,5374,1030,8611,1474,6864,1414,6454,1326,410,350,1747,578,227154,3342,116925,2954,1163,495,115762,2941,110229,2184,254,199,109975,2192,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2624048,2794,476474,9036,385250,8264,334049,7551,323136,7825,10913,1463,51201,3410,91224,4085,75014,3948,73267,3855,1747,523,16210,1588,2147574,9827,980294,8623,17085,2212,963209,8656,1167280,4676,3581,885,1163699,4655,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1239719,3415,218593,6142,182781,5286,151095,5046,145279,5248,5816,1201,31686,2199,35812,2947,27069,2334,26535,2325,534,274,8743,1242,1021126,6120,521508,5863,9054,1483,512454,5893,499618,4384,1523,535,498095,4395,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,98075,727,24990,1408,19521,1107,14714,967,14487,942,227,144,4807,827,5469,795,3949,796,3949,796,0,211,1520,347,73085,1436,27366,1099,351,232,27015,1111,45719,917,72,111,45647,931,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1625778,3099,283602,6812,233392,5715,192271,5310,185753,5273,6518,1178,41121,2900,50210,3183,38483,2725,37707,2701,776,384,11727,1552,1342176,6749,620544,5931,8317,1265,612227,5921,721632,4324,1815,524,719817,4365,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
