GEO_ID,C27009_001E,C27009_001M,C27009_002E,C27009_002M,C27009_003E,C27009_003M,C27009_004E,C27009_004M,C27009_005E,C27009_005M,C27009_006E,C27009_006M,C27009_007E,C27009_007M,C27009_008E,C27009_008M,C27009_009E,C27009_009M,C27009_010E,C27009_010M,C27009_011E,C27009_011M,C27009_012E,C27009_012M,C27009_013E,C27009_013M,C27009_014E,C27009_014M,C27009_015E,C27009_015M,C27009_016E,C27009_016M,C27009_017E,C27009_017M,C27009_018E,C27009_018M,C27009_019E,C27009_019M,C27009_020E,C27009_020M,C27009_021E,C27009_021M,NAME,C27009_001EA,C27009_001MA,C27009_002EA,C27009_002MA,C27009_003MA,C27009_003EA,C27009_004EA,C27009_004MA,C27009_005MA,C27009_005EA,C27009_006EA,C27009_006MA,C27009_007EA,C27009_007MA,C27009_008EA,C27009_008MA,C27009_009EA,C27009_009MA,C27009_010MA,C27009_010EA,C27009_011EA,C27009_011MA,C27009_012EA,C27009_012MA,C27009_013EA,C27009_013MA,C27009_014MA,C27009_014EA,C27009_015EA,C27009_015MA,C27009_016MA,C27009_016EA,C27009_017MA,C27009_017EA,C27009_018MA,C27009_018EA,C27009_019MA,C27009_019EA,C27009_020EA,C27009_020MA,C27009_021MA,C27009_021EA,state
0400000US13,9519836,3059,4595689,7668,1275569,5860,1483,759,1274086,5770,2892009,5853,87056,4611,2804953,8039,428111,2684,67970,3729,360141,4011,4924147,7623,1216712,5971,606,387,1216106,6014,3132018,4795,21446,2683,3110572,5847,575417,2855,6779,1464,568638,2726,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,644535,2929,157018,1400,147,137,156871,1422,401038,2613,10514,1466,390524,3171,86479,787,11035,1435,75444,1545,671142,2158,146643,1457,526,530,146117,1450,417143,1667,2723,710,414420,1640,107356,775,1244,494,106112,937,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,772179,3023,220549,2348,242,229,220307,2309,462624,2563,17455,1920,445169,3294,89006,994,18887,1687,70119,1765,779456,2944,207747,2192,167,162,207580,2204,467688,2234,3149,799,464539,2482,104021,1142,1882,620,102139,1312,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,6188379,6646,1595153,3906,667,301,1594486,3889,3934540,6093,84867,4554,3849673,7934,658686,2796,93737,3682,564949,4239,6484866,6072,1526566,3510,888,462,1525678,3426,4067203,4614,12513,1666,4054690,4899,891097,3005,6331,1009,884766,3242,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,3132505,4540,821850,3216,998,717,820852,3243,1962643,3642,60134,3334,1902509,4901,348012,1760,64613,3206,283399,3305,3258965,4486,780470,3371,782,618,779688,3513,2019723,3300,7972,1344,2011751,3528,458772,2609,5524,823,453248,2749,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,1483717,3817,367351,2873,60,88,367291,2875,930050,2621,29046,2403,901004,3445,186316,1087,40076,2290,146240,2201,1521168,3843,354411,3080,183,183,354228,3070,924766,2161,4559,910,920207,2356,241991,1285,3557,884,238434,1517,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,1379541,3843,371188,3235,300,240,370888,3259,850271,2862,25470,2508,824801,3943,158082,1606,31977,1813,126105,2234,1424920,3890,354249,3373,117,188,354132,3358,868256,2475,4502,925,863754,2667,202415,1733,2829,719,199586,1867,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,2065844,4964,526090,3772,715,460,525375,3833,1297854,4482,48546,3107,1249308,4750,241900,1677,51174,2650,190726,3233,2176870,5805,492285,3757,698,457,491587,3825,1370126,4137,8271,1731,1361855,4526,314459,1758,4994,980,309465,1843,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,2146775,5421,568772,5051,576,413,568196,5067,1346768,5476,45171,3541,1301597,6848,231235,1949,40292,2463,190943,2965,2293539,5059,544557,4002,341,286,544216,4006,1441656,3030,6677,1413,1434979,3369,307326,2094,3750,890,303576,2291,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,640864,2086,140497,1106,571,462,139926,1235,409860,1592,15502,1483,394358,2163,90507,716,21404,1312,69103,1415,672173,1794,132601,1190,143,158,132458,1212,426619,1192,3070,684,423549,1386,112953,852,1989,513,110964,985,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,2730888,4561,689853,3158,474,356,689379,3192,1748894,3282,41049,3370,1707845,4674,292141,1505,40625,2851,251516,2945,2957110,4114,660158,2936,355,375,659803,2952,1902044,3248,9690,1764,1892354,3816,394908,2410,3352,744,391556,2552,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,3126920,3073,721791,1755,913,840,720878,2026,2039337,2361,30835,2918,2008502,3632,365792,1686,50035,2847,315757,3228,3351147,2622,692955,1926,270,360,692685,1953,2160196,2089,4814,1192,2155382,2228,497996,1896,6394,1188,491602,2127,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,4771428,4679,1194627,3227,588,458,1194039,3260,2997973,3477,75000,4298,2922973,5186,578828,1904,77263,3790,501565,3709,4992255,4631,1136848,3013,702,521,1136146,3082,3108521,3069,8975,1283,3099546,3359,746886,2255,7407,940,739479,2364,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,2602043,3879,655641,2802,766,461,654875,2859,1656207,2541,47948,2992,1608259,3848,290195,1728,59577,2243,230618,2497,2650049,3664,625381,2930,496,326,624885,2880,1658093,2845,6772,955,1651321,2920,366575,2160,5878,1009,360697,2394,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,382928,3654,251,276,382677,3673,852663,4094,31560,2997,821103,4647,156347,1559,31293,2650,125054,2849,1510969,5148,369057,3655,295,337,368762,3663,928455,3456,4987,1378,923468,3789,213457,1541,3972,922,209485,1880,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,722624,3490,475,357,722149,3464,1783075,3851,70879,3317,1712196,4768,349856,2038,71473,3288,278383,3529,3024309,4845,691106,3531,608,385,690498,3517,1879436,3811,9076,1432,1870360,4118,453767,2246,5456,927,448311,2622,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,115203,1617,140,129,115063,1633,308318,2385,15809,1864,292509,3276,66765,772,15769,1349,50996,1530,485276,2630,106252,1546,199,154,106053,1540,303133,2083,2314,668,300819,2237,75891,695,1015,367,74876,744,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,234139,2307,100,121,234039,2320,553002,2146,19948,1734,533054,2488,101952,1489,23996,1693,77956,2025,912956,2989,224730,2128,451,283,224279,2124,555277,1987,3282,730,551995,2100,132949,1220,1527,441,131422,1310,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,339430,1931,409,465,339021,2007,845977,3595,31229,3310,814748,4428,153535,1114,31730,2351,121805,2556,1330024,3442,324312,2110,129,107,324183,2102,836034,3208,5136,1082,830898,3473,169678,1115,2059,789,167619,1356,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,639624,1981,145436,1422,0,257,145436,1422,416428,1572,12518,1593,403910,2377,77760,822,15060,1438,62700,1663,663015,1949,140294,1514,0,257,140294,1514,428123,1378,1981,768,426142,1448,94598,959,1386,590,93212,1192,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,4212072,3146,1050288,3158,972,609,1049316,3279,2677835,2733,29005,2536,2648830,3583,483949,1556,54524,2937,429425,2941,4481469,3061,1007167,2171,284,196,1006883,2167,2806131,1962,5703,1174,2800428,2294,668171,2065,3967,995,664204,2238,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,996613,3527,263103,2281,390,271,262713,2320,610744,2604,26340,2578,584404,3523,122766,1159,20443,2029,102323,2287,1036086,3187,254555,2583,13,26,254542,2583,634548,2089,4342,1276,630206,2299,146983,1402,2147,742,144836,1577,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,9220963,5179,2200191,3084,2011,907,2198180,3218,5962860,5437,101907,4257,5860953,7571,1057912,3288,137201,3571,920711,4569,9913318,5466,2101470,3311,1747,801,2099723,3247,6345074,3939,16704,1837,6328370,4354,1466774,3502,10935,1596,1455839,3960,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,4502110,9126,1169913,6626,1373,625,1168540,6701,2819697,5821,98996,5013,2720701,7146,512500,2461,84512,3670,427988,4490,4858551,7916,1110736,6773,1041,977,1109695,6902,3061444,4383,18880,1928,3042564,4759,686371,2862,10137,1406,676234,3207,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,335069,1655,78887,1368,143,175,78744,1357,215114,1357,9115,1148,205999,1815,41068,487,9069,908,31999,866,325542,1650,71221,1248,83,97,71138,1262,203428,1149,1290,400,202138,1165,50893,680,874,310,50019,729,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,5515965,8035,1384710,4109,1472,844,1383238,4155,3464441,7972,108975,5920,3355466,9730,666814,3080,110855,4512,555959,5030,5842675,6104,1330412,3876,1059,613,1329353,4011,3618393,4550,13367,1850,3605026,4750,893870,4545,8955,1430,884915,4560,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,1792398,4530,472169,2998,1073,582,471096,3098,1104229,3622,51815,3267,1052414,4490,216000,1882,45134,2210,170866,2608,1884808,4541,457180,3461,274,225,456906,3468,1152583,3322,10199,1930,1142384,3960,275045,1817,4493,876,270552,1825,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,1871966,3734,446081,2561,483,346,445598,2585,1193122,2637,45815,3666,1147307,3891,232763,1765,43939,2541,188824,2856,1927141,3671,419281,2567,180,245,419101,2562,1215630,2337,6436,1145,1209194,2654,292230,1704,6213,1053,286017,2048,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,6060720,5472,1420218,3326,747,391,1419471,3315,3838285,5085,88524,4375,3749761,7043,802217,2714,139833,3567,662384,3892,6445280,5272,1358015,3153,931,611,1357084,3185,4002797,3832,13663,1916,3989134,4104,1084468,2913,10192,1451,1074276,3447,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,499116,1554,114912,1120,52,86,114860,1121,323567,1374,8339,1578,315228,2068,60637,682,12001,1329,48636,1446,537627,1444,109058,1128,48,81,109010,1129,344862,1541,1119,528,343743,1484,83707,945,693,387,83014,972,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,2176225,5572,545134,3777,360,317,544774,3800,1362516,3502,57309,4118,1305207,5343,268575,1641,54171,2984,214404,3113,2360610,5408,533343,3993,1007,506,532336,3971,1478979,3165,10179,1540,1468800,3761,348288,1513,6099,1202,342189,1853,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,399370,2505,105103,1809,67,104,105036,1788,244471,1746,12474,1791,231997,2454,49796,770,15263,1504,34533,1620,398771,2444,95790,1872,0,223,95790,1872,241372,1388,1912,596,239460,1519,61609,924,1334,443,60275,1005,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,3028111,6070,762141,4776,769,520,761372,4836,1905390,4924,68171,4097,1837219,7244,360580,2095,59529,3446,301051,3880,3231435,6546,730956,4604,983,485,729973,4741,2027641,5400,10973,1727,2016668,5676,472838,3280,5960,1011,466878,3411,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,12159072,10119,3517467,7197,4448,1791,3513019,7360,7527147,8580,229902,8691,7297245,11743,1114458,3757,194594,5576,919864,6441,12620378,8698,3358555,6153,3849,1684,3354706,6471,7839554,6326,42025,3025,7797529,7305,1422269,4065,19291,1886,1402978,4531,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,1377933,2277,448589,1764,388,326,448201,1813,817050,1878,18112,2329,798938,2885,112294,916,18418,1755,93876,2055,1372421,2263,421794,1786,20,35,421774,1792,816459,2070,1918,602,814541,2180,134168,1235,1376,539,132792,1127,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,304862,1283,66943,1105,63,80,66880,1098,198725,1031,6252,942,192473,1250,39194,477,7026,828,32168,924,315024,1264,62718,800,178,199,62540,849,203791,1031,1387,708,202404,1262,48515,564,427,254,48088,664,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,3770982,7746,949138,5575,4289,1237,944849,5756,2406840,7097,71636,3976,2335204,7663,415004,2415,58841,2844,356163,3269,4036434,6989,900527,5339,4171,1667,896356,5475,2596062,4741,19187,2274,2576875,5003,539845,2769,8257,1499,531588,3259,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,3275497,4678,810796,2840,227,189,810569,2823,2100843,4100,67728,3978,2033115,5268,363858,1967,52234,2820,311624,3045,3362584,4154,772140,3010,1228,595,770912,3044,2144227,3313,13387,1934,2130840,3921,446217,2350,5451,969,440766,2577,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,891894,3214,197744,2341,237,350,197507,2340,567101,2856,28049,2497,539052,3729,127049,903,29258,2161,97791,2069,931478,2993,187530,2580,204,171,187326,2580,581148,2576,5201,1232,575947,2878,162800,1127,2883,789,159917,1384,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,2776963,3756,682805,2904,569,321,682236,2913,1764285,3386,51318,3139,1712967,5230,329873,1473,61279,2435,268594,2938,2836439,3684,651353,2916,811,517,650542,2981,1765824,3008,8355,1264,1757469,3152,419262,1869,5451,1009,413811,2209,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,279740,2744,69325,1700,565,474,68760,1585,178812,1644,9654,1721,169158,2074,31603,750,8584,1148,23019,1291,275270,2379,66904,1752,0,269,66904,1752,172173,1294,1532,534,170641,1447,36193,742,962,377,35231,753,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,1765448,2964,461940,2643,230,219,461710,2649,1068291,1348,18720,1912,1049571,2611,235217,854,29954,2206,205263,2239,1930188,2791,435500,2661,693,584,434807,2665,1191306,1067,2510,742,1188796,1298,303382,1244,2275,643,301107,1325,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
