GEO_ID,C17010A_001E,C17010A_001M,C17010A_002E,C17010A_002M,C17010A_003E,C17010A_003M,C17010A_004E,C17010A_004M,C17010A_005E,C17010A_005M,C17010A_006E,C17010A_006M,C17010A_007E,C17010A_007M,C17010A_008E,C17010A_008M,C17010A_009E,C17010A_009M,C17010A_010E,C17010A_010M,C17010A_011E,C17010A_011M,C17010A_012E,C17010A_012M,C17010A_013E,C17010A_013M,C17010A_014E,C17010A_014M,C17010A_015E,C17010A_015M,C17010A_016E,C17010A_016M,C17010A_017E,C17010A_017M,NAME,C17010A_001EA,C17010A_001MA,C17010A_002EA,C17010A_002MA,C17010A_003MA,C17010A_003EA,C17010A_004MA,C17010A_004EA,C17010A_005MA,C17010A_005EA,C17010A_006EA,C17010A_006MA,C17010A_007MA,C17010A_007EA,C17010A_008EA,C17010A_008MA,C17010A_009MA,C17010A_009EA,C17010A_010EA,C17010A_010MA,C17010A_011EA,C17010A_011MA,C17010A_012EA,C17010A_012MA,C17010A_013EA,C17010A_013MA,C17010A_014MA,C17010A_014EA,C17010A_015EA,C17010A_015MA,C17010A_016MA,C17010A_016EA,C17010A_017MA,C17010A_017EA,state
0400000US15,88559,3020,5720,1160,2678,955,1265,714,3042,741,477,361,346,319,2565,716,1882,528,82839,2767,68022,2915,26121,1928,14817,1717,5874,1187,2687,824,8943,1413,4876,1073,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,377250,6799,39602,2829,20381,2228,12198,1670,19221,2353,4055,1157,3191,1080,15166,2013,13369,1816,337648,6621,286002,6312,121710,4777,51646,3437,17498,2268,10833,1850,34148,2744,23061,2302,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2378586,13758,158689,5971,67299,4541,44948,3652,91390,4205,17426,1832,12539,1712,73964,4045,62771,3708,2219897,12712,1829083,14618,772666,11288,390814,8407,127624,5624,63522,4010,263190,6276,138966,5320,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1458416,10288,137411,5365,52989,3462,34548,3222,84422,4714,15387,2201,12105,1907,69035,4187,62007,3948,1321005,10060,1083424,10698,430775,8637,237581,6808,78404,4040,47278,3326,159177,5186,92204,4177,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,748236,7334,53228,2726,21481,1910,12455,1473,31747,2479,4630,891,3348,743,27117,2310,25151,2196,695008,7627,585314,7923,225086,5524,109694,4434,38330,2933,23723,2485,71364,3557,44121,3061,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,638110,8008,50297,3553,18201,1972,12489,1769,32096,3003,5496,1168,4306,1007,26600,3009,24531,2917,587813,8481,492177,7594,194355,6077,95636,3929,33359,2742,19857,2138,62277,3395,40080,2656,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1020093,9917,134662,5450,55109,3819,30855,2809,79553,4297,15679,2091,11563,1697,63874,3920,55561,3452,885431,9648,724614,9338,284679,7026,160817,6255,50560,3649,26701,2742,110257,5428,61332,4315,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,750020,9247,62887,3502,24757,2236,13068,1733,38130,3003,5658,1275,4094,965,32472,2853,26564,2753,687133,8131,561017,8358,223289,6578,126116,5086,39837,3047,22124,2635,86279,4661,48555,3316,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,334780,4731,27734,2114,9518,1401,4644,918,18216,1690,2830,865,1927,745,15386,1542,13803,1495,307046,4879,250064,4605,86704,3765,56982,3213,19774,2229,11841,1636,37208,2949,22339,2257,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,896729,9410,36114,2812,15038,2153,7877,1568,21076,2119,4511,1274,3168,928,16565,1891,14686,1927,860615,10070,714190,10393,298112,7090,146425,6821,48240,3616,25032,2509,98185,5198,54068,4398,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1321050,12064,78906,5349,23582,2366,12806,1736,55324,4737,8204,1543,5752,1345,47120,4414,39829,3847,1242144,11506,996706,11031,425805,7739,245438,7915,63825,3658,29267,2974,181613,7355,95322,4925,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2073972,14145,191433,6983,80633,4194,50334,3184,110800,5163,20468,2452,15219,2201,90332,4539,77774,4048,1882539,12528,1554325,12838,597428,9476,328214,7127,104539,4916,54437,3519,223675,6327,118160,5063,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1216470,9226,67202,2972,25651,1944,13886,1576,41551,2880,8066,1270,6125,1216,33485,2676,30866,2517,1149268,8850,969360,8880,398026,5945,179908,5494,62991,3738,34350,2728,116917,4411,72452,3735,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,476473,6915,49600,4261,22100,2650,12752,2123,27500,3379,6433,1563,5191,1469,21067,2930,17298,2984,426873,7294,358821,6489,143129,5710,68052,4739,21696,2500,10052,1733,46356,3821,25577,2895,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1309483,11274,115318,4765,49758,3156,28616,2594,65560,4049,13398,1955,10687,1836,52162,3608,46759,3270,1194165,11498,992599,9998,385274,8430,201566,6657,65959,4220,37406,3275,135607,5155,75978,4090,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236938,4665,21623,2388,10617,1683,5420,1145,11006,1855,2447,905,1762,802,8559,1777,7841,1698,215315,4514,181826,4352,64929,3354,33489,2330,12584,1325,7157,1034,20905,2017,12112,1707,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,427771,5522,30936,3303,12180,1807,7637,1456,18756,2455,4689,1286,4127,1279,14067,2016,12628,1929,396835,5335,333993,4944,132390,3756,62842,3095,23118,2337,13108,1540,39724,2437,25106,2167,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,486962,8442,45105,3444,19328,2700,13536,2473,25777,2900,6058,1273,4609,1149,19719,2679,17244,2400,441857,8410,341002,7162,142138,5385,100855,5106,39226,3411,22388,2584,61629,4206,34961,3279,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,327425,6070,16667,2065,5367,1004,2536,798,11300,1869,2145,839,1751,735,9155,1566,8465,1543,310758,5768,256966,5504,99966,3801,53792,3576,18719,2405,11494,2089,35073,2673,18192,1979,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1577263,10034,80129,4660,32637,2447,20581,2049,47492,3636,6869,1492,4913,1148,40623,3146,32866,2865,1497134,10080,1210361,10036,533518,6996,286773,7174,90364,4174,39270,2797,196409,6434,92977,4314,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,388645,6568,52222,3884,21144,2725,14461,2285,31078,2915,7118,1508,5449,1429,23960,2522,21783,2410,336423,6738,261642,6289,100534,5000,74781,4028,27102,3294,15573,2523,47679,3192,28696,2689,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3176049,19074,234187,7601,99905,5445,63236,4923,134282,5654,21261,2229,15524,2109,113021,5440,93506,4990,2941862,19084,2357500,20896,965352,11048,584362,11907,182510,6217,84476,4068,401852,10617,195702,7245,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1783246,13859,165070,6756,74019,4969,45932,4196,91051,5270,18837,2451,14000,2274,72214,4811,61322,4478,1618176,12554,1362144,13062,528033,9691,256032,9825,77258,4726,40724,3536,178774,7380,99892,5802,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,158799,3079,9558,1200,4482,819,2139,692,5076,961,260,134,163,106,4816,948,4628,924,149241,3237,129099,3167,49238,2081,20142,1931,6993,1269,3751,830,13149,1610,7525,1201,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2534578,15407,236452,7666,88719,4972,52252,3722,147733,6288,26924,2849,21016,2361,120809,5957,104963,5676,2298126,15116,1885255,14991,734988,10339,412871,9151,131001,5381,68599,4393,281870,8113,152218,6285,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,745580,7427,74694,4038,30921,2636,19251,2137,43773,3282,6394,1368,5181,1251,37379,3170,33477,2927,670886,7013,550378,7232,208394,5162,120508,5517,37337,2978,21071,2410,83171,4025,46930,3735,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,846244,9298,82357,5022,32504,3020,18229,2033,49853,4016,9017,1837,6623,1740,40836,3521,36472,3171,763887,9009,619507,9042,234199,6872,144380,5853,46275,3211,24323,2769,98105,5001,55685,4968,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2746675,15565,193246,7467,71535,3959,39497,2663,121711,6469,22728,2632,17310,2220,98983,5374,85984,5171,2553429,15072,2092804,14633,787123,8872,460625,9632,149359,5253,72392,4280,311266,8015,159803,6070,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,208035,4831,12334,1809,3581,1039,2040,837,8753,1542,1624,660,810,425,7129,1436,6178,1352,195701,4723,152446,4673,61207,3245,43255,2845,12589,1813,4624,1036,30666,2352,15772,1846,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,840886,9211,76314,4075,32414,2661,18419,2377,43900,3702,7066,1529,5555,1296,36834,3131,30937,2911,764572,10255,637524,9445,237170,7170,127048,6046,38671,3223,17988,2388,88377,4597,48721,3608,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,183067,4232,10904,1338,4969,936,2208,663,5935,1118,801,382,714,393,5134,1044,4284,1059,172163,4303,147601,4305,56492,2554,24562,2416,9263,1592,5375,1282,15299,1602,10425,1333,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1341522,11745,146595,6182,68548,4176,40696,3147,78047,4783,14759,2244,11034,1921,63288,4211,54329,3898,1194927,10261,987737,10632,369391,8381,207190,5704,61708,3443,31039,2704,145482,5088,79796,4005,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4654556,23710,553312,13047,249130,6515,182392,6391,304182,11088,45242,4337,34306,3751,258940,9286,229680,9057,4101244,22381,3283238,22811,1483348,16481,818006,13010,257121,7406,137213,6089,560885,11236,338098,9805,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,608753,7464,51240,3543,27973,2096,20246,1869,23267,2766,4898,1403,3523,1123,18369,2433,16207,2251,557513,7254,475522,6750,249710,5856,81991,3905,26175,2570,13844,1672,55816,3368,32384,2993,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,154907,3369,12425,1509,4914,1021,2371,682,7511,1191,907,395,574,291,6604,1231,5819,1105,142482,3098,117565,2977,42907,2369,24917,1963,9581,1445,5771,1136,15336,1569,8805,1254,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1475790,12766,84336,3851,37112,2659,20704,2414,47224,3449,8850,1588,6472,1318,38374,2868,32020,2867,1391454,12672,1159592,12430,467257,8392,231862,7788,74629,4723,42042,3730,157233,6331,86708,4771,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1387326,10944,102770,5461,40400,3615,26789,3258,62370,4171,10597,1683,8313,1583,51773,4107,45440,3861,1284556,10143,1064356,10399,419858,8214,220200,7246,73227,5040,37933,3488,146973,5542,87163,4390,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,464121,6740,58429,3669,25475,2490,14485,1903,32954,3045,5767,1067,4403,1072,27187,2911,22467,2603,405692,6645,335657,6511,114210,4897,70035,3676,20061,2170,9804,1474,49974,3074,24276,2348,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1306766,9717,89265,4470,35123,2668,20674,2272,54142,3348,10308,1699,7823,1424,43834,3057,39661,2819,1217501,9946,1022169,10973,392845,6381,195332,5942,68957,3577,39621,2830,126375,4980,76471,3990,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,138178,3411,8952,1719,3618,1017,2699,941,5334,1290,618,505,202,271,4716,1144,3900,932,129226,3342,109720,3577,43374,2846,19506,2180,6708,1228,4535,1101,12798,1784,7558,1356,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,652576,9436,255534,6283,116109,4780,51394,3457,139425,5096,24867,2476,15555,2188,114558,4306,79642,3773,397042,7210,280340,6342,102466,4544,116702,4456,25972,2265,10816,1601,90730,4037,39199,2964,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
