GEO_ID,C17026_001E,C17026_001M,C17026_002E,C17026_002M,C17026_003E,C17026_003M,C17026_004E,C17026_004M,C17026_005E,C17026_005M,C17026_006E,C17026_006M,C17026_007E,C17026_007M,C17026_008E,C17026_008M,NAME,C17026_001MA,C17026_001EA,C17026_002EA,C17026_002MA,C17026_003MA,C17026_003EA,C17026_004EA,C17026_004MA,C17026_005EA,C17026_005MA,C17026_006MA,C17026_006EA,C17026_007EA,C17026_007MA,C17026_008MA,C17026_008EA,state
0400000US01,1227884,13886,76675,4706,104174,4915,57979,3959,57249,3458,79753,4725,32658,2944,819396,12158,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,170859,4484,4394,1090,7883,1081,5619,1207,5308,1014,8224,1312,3252,834,136179,4515,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1548428,12546,85070,5691,109169,5316,77035,5064,73680,4467,96915,5378,37866,3297,1068693,11636,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,761361,9102,43352,3236,63891,4016,37361,3216,43635,3360,60607,3604,20328,2130,492187,7893,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8507856,27357,399437,12031,603868,14139,371885,9932,387699,10665,526400,13544,197743,7464,6020824,25280,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1258885,11852,50129,3546,68317,4167,43618,3739,41545,3498,68205,4780,24145,2473,962926,9861,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,890770,9681,27283,3283,36412,3819,22581,2595,24179,2673,34550,3126,14550,1944,731215,10182,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,221233,4976,6738,1195,11143,1833,4907,1039,8667,1822,12894,1825,3880,1064,173004,4725,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,101519,4051,7439,1230,6846,1243,2758,889,3858,1067,4864,1109,1255,525,74499,3574,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4556930,26451,227824,8010,320943,8702,191768,7735,204880,7641,312824,10237,119386,6500,3179305,22839,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2385969,17984,136733,6126,189147,7103,109895,5906,109362,5705,165007,6122,58358,3862,1617467,16574,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,10731,1741,11593,1600,7567,1516,8983,1522,14034,1766,5782,1309,244385,4915,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,17527,2154,29011,2576,18383,2148,20990,2300,29759,2385,11509,1622,274627,6306,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,128401,6422,186585,6815,109168,5532,120728,6134,174837,6023,67345,4494,2346749,16412,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,77253,4877,104639,4495,60704,3656,71035,3858,110635,5203,44905,3249,1187215,12063,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,25206,2061,40217,2816,26528,2058,26588,2502,45524,2898,19258,1571,610447,7514,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,27317,2886,41000,3079,27781,2594,26806,2584,39689,2920,17558,1866,541441,9410,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,67816,4157,95599,4785,52394,3924,53231,3315,74936,4209,32015,2696,750694,10760,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,66544,4314,97102,4900,54740,3650,54374,3872,76147,4815,30768,2857,749442,10032,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,10248,1404,20151,1779,12996,1708,14258,1676,21402,1899,8813,1331,257460,4864,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,43412,3144,51519,4161,32847,2921,36943,3628,61416,3680,26221,2755,1179600,13517,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,53398,4245,77649,5124,46513,4241,43857,3357,64600,4056,25838,2698,1278402,13355,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,127079,4892,175779,6727,92550,4496,101382,4550,149248,5827,61255,3689,1801487,16008,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,40889,3381,60809,3212,41176,3030,42241,3336,63163,3421,28081,2219,1077399,9426,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,53469,3577,78981,4703,41223,3112,42647,3364,53330,3525,20897,2012,455568,8697,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,64308,4225,97581,4985,55695,3473,66934,3642,101294,4974,41284,3297,1096982,12425,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,10293,1837,15248,1846,11880,1786,10661,1939,17223,2046,6456,1088,183438,4564,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,468407,6176,15293,2116,25915,2948,15053,1925,16783,1724,28732,2403,11460,1350,355171,5830,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,31270,3651,39917,3285,22671,2704,29177,3078,42554,4053,17580,2322,456517,8436,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,7984,1361,10158,1587,7155,1209,10983,1650,13796,1917,6291,1195,287690,6000,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,70283,4376,99834,5008,60305,4441,58233,4618,88875,5097,41202,2799,1767000,13046,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,31890,2655,46927,4085,26818,2573,23916,2372,33944,3247,14369,2156,323228,7250,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,227765,8293,302712,9074,167856,6984,173925,7233,248918,8227,99060,4706,3412440,23601,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441916,18415,136686,6111,188114,7141,107965,4990,111754,5320,161483,6591,61209,4304,1674705,15433,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,5965,1151,7447,1080,5199,983,5540,1007,8822,1301,3012,706,135960,3308,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,151772,6519,196124,6601,108053,5764,112022,5146,175085,7037,75899,3900,2141152,14987,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,47871,3241,73224,4305,41641,2926,46974,3073,64376,4121,27709,2390,652827,7159,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,44717,3345,61461,4468,36645,2890,43118,3404,62715,3824,26668,2295,688038,10002,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,122988,6640,175460,6870,101482,4901,111456,4698,169217,6633,76993,4005,2440114,18284,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,8193,1308,14385,2268,8343,1741,8761,1469,12368,1559,5528,1111,188450,5213,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,71769,4966,91302,5105,52214,3790,55511,3905,83307,4702,30371,2800,796213,10699,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,7720,1346,11065,1573,6486,1227,8312,1318,12504,1431,4858,885,153084,4071,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,92708,5181,127256,5997,72147,4458,77489,4100,116634,6176,45212,3521,1113450,12717,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,321876,9328,521612,12146,289384,10324,291795,10040,405126,10245,156123,7318,4105674,25749,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,25254,2577,39432,3043,21963,2442,29533,3305,42616,3348,19035,2211,488131,6419,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,5092,845,8280,1288,4725,1063,5265,970,8766,1231,4765,919,122953,3152,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,61451,4163,94522,4326,58079,3682,71838,4722,100682,5009,39705,3518,1587243,16001,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
