GEO_ID,B19055_001E,B19055_001M,B19055_002E,B19055_002M,B19055_003E,B19055_003M,NAME,B19055_001EA,B19055_001MA,B19055_002MA,B19055_002EA,B19055_003EA,B19055_003MA,state
0400000US01,1815152,10938,590270,8178,1224882,12588,Alabama,null,null,null,null,null,null,01
0400000US02,254610,2804,46274,2200,208336,3122,Alaska,null,null,null,null,null,null,02
0400000US04,2334050,12895,698481,7648,1635569,11683,Arizona,null,null,null,null,null,null,04
0400000US05,1114902,8104,384427,6213,730475,8449,Arkansas,null,null,null,null,null,null,05
0400000US06,12406475,16820,3112354,18676,9294121,24087,California,null,null,null,null,null,null,06
0400000US08,1960585,9151,433199,5296,1527386,10258,Colorado,null,null,null,null,null,null,08
0400000US09,1358809,7109,388187,5251,970622,7862,Connecticut,null,null,null,null,null,null,09
0400000US10,328765,4178,105028,3167,223737,4278,Delaware,null,null,null,null,null,null,10
0400000US11,252388,3730,50249,1974,202139,4007,District of Columbia,null,null,null,null,null,null,11
0400000US12,7035068,25739,2430699,14659,4604369,26289,Florida,null,null,null,null,null,null,12
0400000US13,3482420,15694,891608,9687,2590812,13759,Georgia,null,null,null,null,null,null,13
0400000US15,445812,4223,141680,3507,304132,3623,Hawaii,null,null,null,null,null,null,15
0400000US16,576709,5739,165080,4050,411629,6234,Idaho,null,null,null,null,null,null,16
0400000US17,4752857,13579,1252092,10105,3500765,15261,Illinois,null,null,null,null,null,null,17
0400000US18,2470905,11185,720976,6848,1749929,11663,Indiana,null,null,null,null,null,null,18
0400000US19,1223439,6610,355547,4313,867892,7180,Iowa,null,null,null,null,null,null,19
0400000US20,1101658,6952,309042,4193,792616,6922,Kansas,null,null,null,null,null,null,20
0400000US21,1684348,9801,545954,7155,1138394,9994,Kentucky,null,null,null,null,null,null,21
0400000US22,1689822,9615,479517,6224,1210305,10256,Louisiana,null,null,null,null,null,null,22
0400000US23,545417,5576,176974,2915,368443,5421,Maine,null,null,null,null,null,null,23
0400000US24,2127439,8728,528771,6841,1598668,9453,Maryland,null,null,null,null,null,null,24
0400000US25,2520419,10488,688651,7929,1831768,11372,Massachusetts,null,null,null,null,null,null,25
0400000US26,3806621,12287,1207523,8335,2599098,14643,Michigan,null,null,null,null,null,null,26
0400000US27,2091548,8178,549416,6577,1542132,8716,Minnesota,null,null,null,null,null,null,27
0400000US28,1079999,8323,351107,4983,728892,8579,Mississippi,null,null,null,null,null,null,28
0400000US29,2350628,10288,718007,8399,1632621,10871,Missouri,null,null,null,null,null,null,29
0400000US30,402747,4175,121694,2314,281053,4231,Montana,null,null,null,null,null,null,30
0400000US31,719304,4689,196187,3509,523117,5657,Nebraska,null,null,null,null,null,null,31
0400000US32,989811,6963,261274,4560,728537,6288,Nevada,null,null,null,null,null,null,32
0400000US33,515431,4523,150088,3814,365343,4672,New Hampshire,null,null,null,null,null,null,33
0400000US34,3172421,11815,904638,7894,2267783,12418,New Jersey,null,null,null,null,null,null,34
0400000US35,765183,5603,229117,4554,536066,6679,New Mexico,null,null,null,null,null,null,35
0400000US36,7196427,16507,2040776,13470,5155651,17926,New York,null,null,null,null,null,null,36
0400000US37,3670859,14413,1083206,10564,2587653,15929,North Carolina,null,null,null,null,null,null,37
0400000US38,280412,3191,76055,1948,204357,3678,North Dakota,null,null,null,null,null,null,38
0400000US39,4525066,15956,1344900,9192,3180166,16647,Ohio,null,null,null,null,null,null,39
0400000US40,1432959,7544,427847,5440,1005112,7918,Oklahoma,null,null,null,null,null,null,40
0400000US41,1507137,8164,454061,6059,1053076,9093,Oregon,null,null,null,null,null,null,41
0400000US42,4936030,14212,1590084,9790,3345946,14605,Pennsylvania,null,null,null,null,null,null,42
0400000US44,402295,4265,117478,2772,284817,4096,Rhode Island,null,null,null,null,null,null,44
0400000US45,1761393,10691,572896,7009,1188497,11161,South Carolina,null,null,null,null,null,null,45
0400000US46,318955,3470,92613,2539,226342,3812,South Dakota,null,null,null,null,null,null,46
0400000US47,2440663,12796,760889,7149,1679774,13101,Tennessee,null,null,null,null,null,null,47
0400000US48,8738664,20291,2094062,14470,6644602,19761,Texas,null,null,null,null,null,null,48
0400000US49,880025,4985,199456,3511,680569,5878,Utah,null,null,null,null,null,null,49
0400000US50,256922,2727,76576,2168,180346,3047,Vermont,null,null,null,null,null,null,50
0400000US51,2992732,14604,792972,8937,2199760,13620,Virginia,null,null,null,null,null,null,51
0400000US53,2606863,9745,673029,8046,1933834,11655,Washington,null,null,null,null,null,null,53
0400000US54,741940,5724,281685,4588,460255,6394,West Virginia,null,null,null,null,null,null,54
0400000US55,2279532,9375,644882,6305,1634650,10068,Wisconsin,null,null,null,null,null,null,55
0400000US56,222803,3575,57806,2221,164997,3805,Wyoming,null,null,null,null,null,null,56
0400000US72,1319448,9440,543048,6936,776400,9252,Puerto Rico,null,null,null,null,null,null,72
