GEO_ID,C05003D_001E,C05003D_001M,C05003D_002E,C05003D_002M,C05003D_003E,C05003D_003M,C05003D_004E,C05003D_004M,C05003D_005E,C05003D_005M,C05003D_006E,C05003D_006M,C05003D_007E,C05003D_007M,C05003D_008E,C05003D_008M,C05003D_009E,C05003D_009M,C05003D_010E,C05003D_010M,C05003D_011E,C05003D_011M,C05003D_012E,C05003D_012M,C05003D_013E,C05003D_013M,C05003D_014E,C05003D_014M,C05003D_015E,C05003D_015M,NAME,C05003D_001EA,C05003D_001MA,C05003D_002EA,C05003D_002MA,C05003D_003MA,C05003D_003EA,C05003D_004EA,C05003D_004MA,C05003D_005MA,C05003D_005EA,C05003D_006MA,C05003D_006EA,C05003D_007EA,C05003D_007MA,C05003D_008EA,C05003D_008MA,C05003D_009MA,C05003D_009EA,C05003D_010EA,C05003D_010MA,C05003D_011MA,C05003D_011EA,C05003D_012EA,C05003D_012MA,C05003D_013MA,C05003D_013EA,C05003D_014MA,C05003D_014EA,C05003D_015EA,C05003D_015MA,state
0400000US18,102920,3317,48795,2375,11554,1457,7385,1196,4169,1056,37241,1761,5517,1329,31724,1650,54125,2524,13585,1624,8105,1491,5480,1005,40540,1856,5422,1300,35118,1978,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,51756,2060,24865,1472,6401,953,4754,873,1647,532,18464,1244,1991,701,16473,1183,26891,1521,7421,895,4395,980,3026,933,19470,1128,3319,766,16151,1069,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,70972,2331,33470,1520,9581,1146,7522,1412,2059,887,23889,1105,5043,1007,18846,1444,37502,1735,10511,1100,8628,1258,1883,632,26991,1252,4687,1085,22304,1469,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,47895,3077,21339,1804,5690,1089,3803,981,1887,700,15649,1171,2118,803,13531,1313,26556,1994,6911,1174,4427,947,2484,899,19645,1449,2280,860,17365,1470,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,71476,3183,35536,1819,8361,1048,6484,1078,1877,691,27175,1443,5041,1334,22134,1640,35940,1956,7377,1026,5547,1036,1830,726,28563,1620,5438,1277,23125,1558,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13678,1224,5162,821,1166,494,878,442,288,225,3996,568,546,330,3450,559,8516,1136,2207,686,1146,446,1061,546,6309,750,616,305,5693,840,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,319965,4433,152233,2839,37531,1682,26265,2067,11266,1896,114702,2105,16648,2023,98054,2458,167732,2477,34665,1649,25431,1976,9234,1657,133067,1720,18140,1888,114927,2031,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,353211,4785,168488,2905,40474,1724,32849,2057,7625,1687,128014,2053,23363,2492,104651,3118,184723,2964,39176,1853,31046,2114,8130,1476,145547,2110,25587,2717,119960,3070,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,241095,4236,116459,2960,32713,1780,22713,1950,10000,1637,83746,2081,11109,1397,72637,1845,124636,2567,32058,1604,21583,1750,10475,1334,92578,1711,11438,1489,81140,2179,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,209834,3915,101807,2362,33498,1427,26144,1927,7354,1516,68309,1745,13108,1695,55201,2181,108027,2925,32833,2206,24078,2187,8755,1748,75194,1903,14680,1593,60514,2438,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,26354,2849,13218,2142,3602,1176,2768,883,834,757,9616,1536,2498,946,7118,1384,13136,1465,2357,863,1838,664,519,377,10779,1319,2205,701,8574,1259,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,93404,3684,43055,2427,9396,1179,6485,1222,2911,814,33659,2004,5767,1450,27892,1975,50349,2513,11140,1336,6735,1237,4405,1035,39209,1775,6431,1466,32778,2015,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,5494,908,2207,539,418,252,209,174,209,168,1789,547,937,418,852,429,3287,717,437,224,113,110,324,200,2850,632,543,273,2307,635,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,29248,2336,13505,1130,3865,632,2946,520,919,467,9640,911,1339,509,8301,950,15743,1564,4044,803,2376,624,1668,526,11699,1015,1342,596,10357,1003,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,197350,4935,88405,2834,19770,1891,15443,1940,4327,1226,68635,1801,17852,2021,50783,2288,108945,2898,19362,1880,14915,2099,4447,1569,89583,2023,16959,2512,72624,2381,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,28125,1529,13317,1234,4157,658,3081,597,1076,543,9160,968,1036,469,8124,864,14808,1032,4020,680,2813,498,1207,554,10788,752,769,417,10019,788,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,725077,5900,351405,3657,86950,2192,72269,2763,14681,2140,264455,2240,37917,3028,226538,3886,373672,3594,86657,2111,68097,2712,18560,1998,287015,2389,36958,3265,250057,3655,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,25323,2206,10191,1440,1654,581,1181,518,473,315,8537,1341,3270,1217,5267,1012,15132,1465,3673,792,2815,753,858,474,11459,1153,1810,733,9649,859,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1433875,9785,689422,5368,147113,3202,117500,3114,29613,2491,542309,3825,89098,4466,453211,5523,744453,5863,142398,2941,109787,3152,32611,2732,602055,4566,91914,4792,510141,5246,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,211705,4370,99547,2911,28542,1692,20395,1762,8147,1654,71005,2208,12005,1711,59000,2708,112158,2927,28210,1477,20459,1633,7751,1358,83948,2654,13216,2236,70732,3068,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7679,1065,4237,927,830,374,752,384,78,140,3407,952,746,468,2661,791,3442,658,665,351,375,228,290,288,2777,547,355,224,2422,456,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,197489,3808,94715,2635,23150,1842,16736,1610,6414,1223,71565,1996,10375,1601,61190,2004,102774,2626,24588,1697,15863,1456,8725,1401,78186,2105,11237,1618,66949,2179,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,65232,2927,30571,1757,7833,1056,5368,979,2465,802,22738,1243,4028,1015,18710,1383,34661,1889,7785,929,5618,1037,2167,833,26876,1460,2571,707,24305,1590,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,141586,4867,65427,2551,16069,1588,12099,1383,3970,1092,49358,1896,12252,1868,37106,2121,76159,3097,15598,1711,10813,1629,4785,1240,60561,2212,12744,1749,47817,2502,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,350234,5367,168573,2936,40649,1968,30870,2043,9779,1729,127924,2186,22570,2483,105354,3196,181661,3469,41685,1904,27982,2145,13703,1736,139976,2354,20743,2444,119233,3022,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,30939,1637,14626,987,3570,624,2692,710,878,434,11056,700,2832,942,8224,876,16313,1039,3521,630,2762,715,759,456,12792,706,1936,657,10856,845,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,53658,3328,24695,2249,4609,1134,3670,946,939,534,20086,1786,3198,1007,16888,1616,28963,1994,5762,1088,3537,855,2225,759,23201,1336,3830,970,19371,1569,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8001,1863,4373,1679,759,576,432,498,327,311,3614,1537,675,465,2939,1357,3628,692,848,397,80,150,768,453,2780,696,443,433,2337,581,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,93038,3471,42410,2243,11408,1384,8282,1382,3126,704,31002,1556,6126,1233,24876,1406,50628,2248,12958,1510,9000,1435,3958,962,37670,1732,6260,1180,31410,1866,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,969500,8159,471490,5952,117990,3323,92983,3626,25007,2288,353500,4284,57466,4344,296034,5779,498010,4474,116889,2659,90992,3277,25897,3047,381121,3309,51821,3916,329300,4339,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,51846,2665,24956,1694,5324,1092,4420,966,904,457,19632,1035,5157,1126,14475,1319,26890,1577,5031,830,3374,868,1657,603,21859,1153,5779,941,16080,1180,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7813,915,3126,482,755,334,371,228,384,235,2371,298,233,174,2138,321,4687,709,1084,420,483,377,601,307,3603,456,362,224,3241,516,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,438003,6485,207492,4163,51584,2508,42570,2653,9014,1780,155908,3062,25782,2397,130126,3642,230511,3814,48688,2385,37952,2753,10736,1511,181823,2605,23382,2223,158441,3273,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,485029,6968,222718,4536,52965,2748,41123,2672,11842,1838,169753,2959,42810,2880,126943,3906,262311,3951,53441,2300,40463,2385,12978,1991,208870,2881,39249,3343,169621,4207,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,10838,979,4794,700,733,418,447,361,286,171,4061,663,1162,551,2899,610,6044,799,1099,442,751,412,348,418,4945,780,997,479,3948,756,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,129033,3752,63154,2771,20995,1700,17448,1632,3547,1095,42159,1750,12053,1529,30106,1645,65879,2088,20696,1512,15203,1569,5493,1143,45183,1463,11693,1360,33490,1543,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,3803,967,1335,630,112,96,60,99,52,70,1223,641,370,390,853,530,2468,865,791,532,59,99,732,523,1677,668,621,468,1056,518,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,13248,3015,4731,1429,1358,627,1280,643,78,124,3373,979,1400,711,1973,555,8517,1839,2750,816,2714,806,36,60,5767,1331,3988,1181,1779,489,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
