GEO_ID,C07408_001E,C07408_001M,C07408_002E,C07408_002M,C07408_003E,C07408_003M,C07408_004E,C07408_004M,C07408_005E,C07408_005M,C07408_006E,C07408_006M,C07408_007E,C07408_007M,C07408_008E,C07408_008M,C07408_009E,C07408_009M,C07408_010E,C07408_010M,C07408_011E,C07408_011M,C07408_012E,C07408_012M,C07408_013E,C07408_013M,C07408_014E,C07408_014M,C07408_015E,C07408_015M,C07408_016E,C07408_016M,C07408_017E,C07408_017M,C07408_018E,C07408_018M,C07408_019E,C07408_019M,C07408_020E,C07408_020M,C07408_021E,C07408_021M,C07408_022E,C07408_022M,C07408_023E,C07408_023M,C07408_024E,C07408_024M,C07408_025E,C07408_025M,NAME,C07408_001MA,C07408_001EA,C07408_002EA,C07408_002MA,C07408_003EA,C07408_003MA,C07408_004EA,C07408_004MA,C07408_005MA,C07408_005EA,C07408_006EA,C07408_006MA,C07408_007EA,C07408_007MA,C07408_008EA,C07408_008MA,C07408_009EA,C07408_009MA,C07408_010MA,C07408_010EA,C07408_011MA,C07408_011EA,C07408_012EA,C07408_012MA,C07408_013EA,C07408_013MA,C07408_014EA,C07408_014MA,C07408_015EA,C07408_015MA,C07408_016MA,C07408_016EA,C07408_017MA,C07408_017EA,C07408_018EA,C07408_018MA,C07408_019EA,C07408_019MA,C07408_020EA,C07408_020MA,C07408_021MA,C07408_021EA,C07408_022MA,C07408_022EA,C07408_023MA,C07408_023EA,C07408_024EA,C07408_024MA,C07408_025EA,C07408_025MA,state
0400000US13,7600476,16739,2472270,22295,3654906,31976,1054242,18239,419058,9070,6419125,26912,1908045,22928,3279578,30805,850595,16003,380907,8927,620923,21065,291199,12639,198447,11674,108325,7168,22952,3252,362894,13605,181819,11365,105629,7733,66259,4423,9187,1501,197534,9431,91207,6032,71252,5661,29063,3727,6012,1456,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1089325,6227,355652,7325,534294,10451,129193,6314,70186,3440,942462,8621,292810,7561,478175,9860,106728,6050,64749,3014,98145,7137,41019,4601,37942,3656,15098,2290,4086,1169,9786,2114,6201,1544,2016,873,1098,518,471,471,38932,4111,15622,2391,16161,2959,6269,1559,880,452,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1202816,5772,305834,8406,674093,12309,162103,7021,60786,3172,997253,9464,222234,7476,595764,11807,124902,6362,54353,3122,119500,7055,45687,4684,44942,3923,25165,2972,3706,969,42785,4222,17712,2765,16514,2637,7443,1342,1116,510,43278,4811,20201,2829,16873,3027,4593,1343,1611,624,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10276961,13748,3499394,24202,4947096,30291,1204020,18043,626451,10188,8914144,23131,2761039,27014,4561957,29758,1016067,16270,575081,9604,862443,17008,461872,12953,239205,9884,126208,6611,35158,2847,265541,11159,153675,8656,64500,5779,38253,3386,9113,1443,234833,11435,122808,6532,81434,6251,23492,3180,7099,1465,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5140962,10494,1514985,15332,2609153,23486,709506,14528,307318,6587,4385915,19461,1147619,16449,2381210,23483,573522,13149,283564,6354,460590,14330,219142,8825,138920,7859,87657,4892,14871,2012,186486,8926,96638,5424,52331,5250,31860,3002,5657,1298,107971,7467,51586,4423,36692,4416,16467,2603,3226,788,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2435690,7099,674325,10041,1314581,15636,286407,8671,160377,4247,2070988,11521,483161,10147,1207320,15302,234878,7610,145629,4171,219511,9098,112986,6040,65119,5595,32480,3288,8926,1094,89285,4844,50775,3804,22674,2838,12170,1556,3666,924,55906,4610,27403,3691,19468,2968,6879,1542,2156,846,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2238418,7676,630000,11124,1178825,15968,294865,8249,134728,4358,1872021,13111,459194,10646,1061373,13599,231543,6386,119911,3903,211914,10889,94667,6317,66185,5845,41186,4296,9876,1457,82918,5311,46980,3932,23208,3003,10391,1752,2339,601,71565,5036,29159,2968,28059,3548,11745,1940,2602,824,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3456812,10870,938694,13417,1748054,21002,533959,13688,236105,6766,2976997,15646,730784,13697,1600046,20231,431324,10673,214843,6663,287146,12460,125918,7257,86112,6620,60304,4815,14812,2278,117456,6008,49506,3387,34173,3799,28956,2989,4821,1056,75213,6228,32486,3473,27723,3566,13375,2448,1629,574,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3594616,8688,1209381,13063,1616285,19912,532894,12686,236056,7945,3100330,17261,959049,14827,1477491,19687,446682,11032,217108,7003,299016,13686,148956,8781,85027,5990,52395,4609,12638,2558,122908,7481,67145,5566,28600,3858,23277,2668,3886,1060,72362,6115,34231,3779,25167,3763,10540,1953,2424,861,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1107238,4481,304768,7001,563435,9672,167678,6183,71357,3040,957927,6340,228461,6328,526398,9062,138174,5467,64894,2976,88620,5398,45096,3912,19843,2986,19336,2585,4345,870,32689,4046,17800,2702,8046,2056,5382,1163,1461,557,28002,3694,13411,1910,9148,2027,4786,1391,657,379,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4635849,10936,1592682,18611,2203820,26210,559754,13501,279593,6364,4028401,16111,1278584,18221,2022497,24399,470470,12976,256850,6159,341744,13670,170919,9947,101652,6828,55617,4201,13556,1987,128658,7666,71257,5101,34054,4179,17982,2288,5365,1533,137046,7209,71922,4566,45617,4599,15685,2211,3822,910,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5351425,12197,1901497,17761,2495242,23991,626705,14119,327981,7702,4630850,19823,1495455,19537,2301281,22017,532265,12624,301849,7459,437669,16633,234241,11710,119983,8394,65601,4285,17844,1946,154267,8831,95825,6775,36542,4186,17805,2377,4095,985,128639,6624,75976,5026,37436,3855,11034,1887,4193,1061,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7993634,12996,2547590,19179,3902509,29737,1039998,17136,503537,9638,6824551,21128,1939548,20750,3575011,29311,850508,14939,459484,8862,712300,17760,363509,11713,196979,10751,124895,6010,26917,2676,304771,12373,173571,8768,75430,6005,44338,3341,11432,1545,152012,9026,70962,5883,55089,5208,20257,2736,5704,1380,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4240137,9660,1329306,14796,2228854,19164,456911,11081,225066,4564,3627841,14573,982754,13255,2064648,18795,375373,10299,205066,4275,332564,10484,180224,7735,90028,5972,49782,3749,12530,1647,188520,8546,113583,6770,46311,4392,23114,2226,5512,1244,91212,6072,52745,4204,27867,3499,8642,1410,1958,714,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2334713,8333,749941,13105,1073662,18393,347617,10650,163493,5430,2020421,12214,596570,13646,981001,16956,291593,9416,151257,5152,172667,10568,81754,6731,52250,5313,31898,3647,6765,1142,85336,5917,45621,3717,22124,3839,15230,1824,2361,811,56289,5582,25996,3625,18287,2742,8896,1660,3110,1060,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4801658,10089,1408259,17088,2416464,23384,665376,13323,311559,7373,4064062,16529,1046370,18021,2198123,22008,536006,13042,283563,7121,416311,14044,194999,9852,124204,7910,79457,5233,17651,2304,204041,7539,111597,5419,53097,4896,33379,3095,5968,1098,117244,7686,55293,4713,41040,4114,16534,2504,4377,1030,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,805187,4340,217470,6552,425604,9302,113261,5683,48852,2336,679104,5792,156097,5698,386491,8694,92634,5184,43882,2329,68736,4767,31893,3543,22919,2864,11060,1541,2864,633,27680,3144,15587,2241,6611,1801,4560,1006,922,422,29667,3227,13893,2027,9583,2026,5007,1311,1184,593,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1434774,5848,415911,7975,764941,11206,168597,6101,85325,3104,1198267,8181,291784,7882,697178,10555,133181,5008,76124,3177,145214,7168,74027,5644,41794,4127,22802,3020,6591,1567,54302,3923,30737,2918,13192,1738,8587,1574,1786,649,36991,4885,19363,2839,12777,2289,4027,1368,824,411,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2142753,10817,668949,14538,1014182,17386,344385,10811,115237,5561,1654578,16022,463047,11528,842823,16274,251330,9794,97378,4793,376139,14289,158525,10191,133116,8829,71081,5800,13417,2142,23497,3328,11377,2120,5367,1586,6089,1556,664,433,88539,7380,36000,4829,32876,4101,15885,2661,3778,1203,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1079469,5029,301092,8126,571443,10949,145249,6114,61685,3269,928057,7733,228267,7355,526521,10545,116546,5576,56723,3214,89268,7173,38905,3897,29376,4200,17890,2699,3097,788,27863,3240,15304,2560,6393,1718,5825,1149,341,250,34281,3412,18616,2473,9153,1881,4988,1129,1524,551,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7125899,11691,2383384,19114,3526719,23343,751446,12921,464350,8509,6405718,18575,2027701,17406,3288795,21913,653952,13411,435270,8443,385844,14875,178333,9891,134015,7906,57569,4367,15927,1935,164634,8679,80688,5278,56995,5464,20511,2511,6440,1013,169703,9284,96662,6400,46914,4675,19414,2639,6713,1291,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1608305,7297,522954,10453,748077,14253,245444,8037,91830,3748,1396505,10597,424306,10574,683135,13357,205205,8245,83859,3873,130422,9802,60077,5618,39989,4931,26383,2997,3973,1302,39843,4063,21588,3144,10984,2164,5909,1415,1362,642,41535,4230,16983,2612,13969,2356,7947,1790,2636,846,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15827256,20145,5917978,34971,7146841,44628,1773568,25037,988869,12820,14034944,33275,4942370,38634,6617592,39580,1551019,24453,923963,11991,1068321,25614,558757,16953,323548,14752,145861,7153,40155,3147,407975,12947,251111,9701,100075,6758,44798,3224,11991,1713,316016,12947,165740,8337,105626,6356,31890,2717,12760,2147,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7556172,15293,2269576,20067,3740057,31671,1063034,19304,483505,10006,6477948,23218,1749857,20150,3415213,33659,866431,15703,446447,9012,635659,18881,297252,12156,192776,9696,122093,6275,23538,2514,273693,10844,149590,7456,66374,5437,49894,4498,7835,1565,168872,8704,72877,5836,65694,4824,24616,3482,5685,1273,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,540983,4218,162777,5232,290672,7001,54406,3275,33128,1877,457046,4775,120935,4666,262439,7071,43846,2946,29826,1868,47416,4014,24737,2911,14694,2389,5977,1475,2008,537,17085,1935,8880,1316,5072,1325,2404,695,729,249,19436,2738,8225,1629,8467,1991,2179,688,565,367,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9285919,14626,2835696,23169,4557068,35259,1277704,17063,615451,9909,7975105,18455,2165485,22849,4201078,30227,1048551,15152,559991,9867,838278,17302,417753,12874,221972,11205,159500,7302,39053,3058,310818,11115,177674,7233,72472,5207,49303,4264,11369,1760,161718,9347,74784,5003,61546,5424,20350,2888,5038,1223,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2953674,8599,797868,12507,1504043,16152,453244,9170,198519,5670,2472205,13985,589673,11859,1347561,13888,356806,8122,178165,5708,289530,11023,123255,6703,95688,6405,58236,4400,12351,1819,119100,6535,55793,4150,32305,3404,26407,3260,4595,1037,72839,5713,29147,3324,28489,3810,11795,1872,3408,902,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3086577,9048,891643,13744,1553519,20045,467633,10668,173782,6175,2550663,14275,641527,13229,1379985,18522,374674,9735,154477,5691,339010,10962,157318,7618,109324,7493,60692,4292,11676,1979,113064,7665,55106,4724,34249,4324,18677,1897,5032,1343,83840,6445,37692,3161,29961,3643,13590,2242,2597,867,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10375835,13515,3377511,23531,5022022,31430,1216364,18014,759938,10162,9174353,22857,2719935,25221,4706140,30964,1040266,17598,708012,10061,735387,20381,385488,13813,192987,9395,121324,6564,35588,2873,284112,10552,174219,8534,63428,5126,36488,3890,9977,1600,181983,7935,97869,6153,59467,5181,18286,2301,6361,1691,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,856032,5357,301299,8662,375885,10397,119269,5875,59579,2343,751521,7819,246037,8780,349598,9813,101568,5405,54318,2523,68749,5889,33238,4091,18914,2998,12681,2165,3916,873,13513,2130,8549,1829,1992,991,2228,673,744,416,22249,2734,13475,1831,5381,1483,2792,948,601,338,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3689624,10382,1170191,15109,1749098,22881,516204,12953,254131,6417,3166053,17966,907446,17083,1600131,20322,425158,11868,233318,6243,301485,13993,149879,8447,80635,8120,57646,4073,13325,1868,128552,8423,74108,5341,31244,4945,17483,2311,5717,1444,93534,6898,38758,3556,37088,4322,15917,2731,1771,750,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,647011,4363,190737,6015,339881,8761,76386,4494,40007,2212,546498,4742,139662,5919,309313,8244,61123,4106,36400,2252,50074,3924,25663,3104,14862,2259,7418,1195,2131,566,26929,2945,15030,1935,6973,1607,4364,1053,562,278,23510,2969,10382,1922,8733,2122,3481,1075,914,387,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5085062,12049,1431362,17291,2541686,24659,773005,15172,339009,8128,4348327,18845,1118072,15030,2299933,23526,619789,14411,310533,7524,466950,14918,200005,9214,147062,9461,100474,5771,19409,1955,151606,9156,67881,5597,47133,5119,31063,3710,5529,1053,118179,7202,45404,3932,47558,4479,21679,2527,3538,1048,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19285619,23342,5979774,35937,9642224,54154,2656582,27613,1007039,14025,16089034,37642,4534388,30649,8549795,49860,2093686,27324,911165,13161,2015829,30526,900522,20531,686117,18198,368115,10947,61075,4232,853292,21137,402029,15690,275887,11363,149209,7210,26167,2745,327464,12147,142835,7619,130425,6513,45572,3670,8632,1359,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2017835,7936,565460,12576,1165765,13440,209036,7072,77574,3940,1658465,14021,414363,10409,1017008,14103,155871,7057,71223,3865,233207,12505,97162,8210,94829,7267,37443,3815,3773,881,64634,5096,29462,3135,24391,3509,9375,1617,1406,497,61529,5442,24473,3145,29537,3730,6347,1278,1172,601,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,515836,4093,156881,4881,261984,6712,68859,3930,28112,1788,450067,4738,119170,4115,245707,6086,58670,3288,26520,1630,37208,3081,20555,2419,9340,1801,6515,1288,798,261,11149,1687,7488,1289,1771,834,1487,472,403,232,17412,2782,9668,1626,5166,1804,2187,839,391,218,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
