GEO_ID,C27012_001E,C27012_001M,C27012_002E,C27012_002M,C27012_003E,C27012_003M,C27012_004E,C27012_004M,C27012_005E,C27012_005M,C27012_006E,C27012_006M,C27012_007E,C27012_007M,C27012_008E,C27012_008M,C27012_009E,C27012_009M,C27012_010E,C27012_010M,C27012_011E,C27012_011M,C27012_012E,C27012_012M,C27012_013E,C27012_013M,C27012_014E,C27012_014M,C27012_015E,C27012_015M,C27012_016E,C27012_016M,C27012_017E,C27012_017M,C27012_018E,C27012_018M,C27012_019E,C27012_019M,C27012_020E,C27012_020M,C27012_021E,C27012_021M,C27012_022E,C27012_022M,C27012_023E,C27012_023M,C27012_024E,C27012_024M,C27012_025E,C27012_025M,C27012_026E,C27012_026M,C27012_027E,C27012_027M,C27012_028E,C27012_028M,C27012_029E,C27012_029M,C27012_030E,C27012_030M,C27012_031E,C27012_031M,C27012_032E,C27012_032M,C27012_033E,C27012_033M,C27012_034E,C27012_034M,C27012_035E,C27012_035M,C27012_036E,C27012_036M,C27012_037E,C27012_037M,C27012_038E,C27012_038M,C27012_039E,C27012_039M,C27012_040E,C27012_040M,C27012_041E,C27012_041M,C27012_042E,C27012_042M,C27012_043E,C27012_043M,C27012_044E,C27012_044M,C27012_045E,C27012_045M,C27012_046E,C27012_046M,NAME,C27012_001MA,C27012_001EA,C27012_002MA,C27012_002EA,C27012_003MA,C27012_003EA,C27012_004EA,C27012_004MA,C27012_005EA,C27012_005MA,C27012_006EA,C27012_006MA,C27012_007MA,C27012_007EA,C27012_008MA,C27012_008EA,C27012_009EA,C27012_009MA,C27012_010EA,C27012_010MA,C27012_011EA,C27012_011MA,C27012_012EA,C27012_012MA,C27012_013MA,C27012_013EA,C27012_014EA,C27012_014MA,C27012_015EA,C27012_015MA,C27012_016MA,C27012_016EA,C27012_017EA,C27012_017MA,C27012_018MA,C27012_018EA,C27012_019EA,C27012_019MA,C27012_020EA,C27012_020MA,C27012_021EA,C27012_021MA,C27012_022MA,C27012_022EA,C27012_023EA,C27012_023MA,C27012_024MA,C27012_024EA,C27012_025MA,C27012_025EA,C27012_026MA,C27012_026EA,C27012_027EA,C27012_027MA,C27012_028EA,C27012_028MA,C27012_029MA,C27012_029EA,C27012_030MA,C27012_030EA,C27012_031MA,C27012_031EA,C27012_032MA,C27012_032EA,C27012_033EA,C27012_033MA,C27012_034MA,C27012_034EA,C27012_035MA,C27012_035EA,C27012_036MA,C27012_036EA,C27012_037MA,C27012_037EA,C27012_038EA,C27012_038MA,C27012_039EA,C27012_039MA,C27012_040MA,C27012_040EA,C27012_041EA,C27012_041MA,C27012_042MA,C27012_042EA,C27012_043MA,C27012_043EA,C27012_044EA,C27012_044MA,C27012_045MA,C27012_045EA,C27012_046EA,C27012_046MA,state
0400000US38,510503,1203,245816,4292,237604,4075,214462,4542,187070,4575,30763,2278,994,530,3290,793,23142,2426,8212,890,8154,875,3874,811,3237,621,7250,805,408,274,58,74,148646,4014,131892,3778,108562,3825,76787,3171,23536,2188,3205,1000,9122,1571,23330,1986,16754,1213,16711,1202,5336,777,9847,1096,16409,1188,1019,386,43,68,116041,3450,49046,3008,40892,2575,19869,1710,9259,1267,7474,1182,10105,1415,8154,1202,66995,1472,66890,1463,15751,1476,39491,1790,66677,1485,8140,1099,105,110,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8643518,6119,3473835,18161,3382291,17470,3051491,18125,2818643,17533,232441,7898,10992,1609,94823,5573,330800,11880,91544,4351,90305,4324,60904,3637,23299,1969,77259,3953,3433,926,1239,691,2303643,21427,2112164,20188,1586753,15763,1168344,14412,209704,8454,34297,3073,248024,9469,525411,11675,191479,5355,190027,5311,87466,4012,70321,3533,185208,5402,10937,1436,1452,595,2866040,19685,1588379,17823,1215029,17157,605958,11996,146692,6592,210510,7090,409423,11483,373350,10876,1277661,9128,1272924,9041,540945,9551,469769,8586,1263994,9093,155239,5015,4737,1371,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2747857,3005,1180312,11897,1138191,11383,938109,10865,845406,11335,94008,5229,4047,855,20313,2433,200082,7811,42121,2800,41799,2802,23095,1993,15302,1789,36691,2733,1810,527,322,236,669772,11525,613151,11508,369987,10065,257962,7885,57978,3923,11289,1821,48019,3849,243164,7754,56621,3009,56057,2996,21449,2130,24864,2063,55394,2995,3799,778,564,339,897773,10367,505470,9945,350597,7994,158575,6489,50011,3602,80565,4022,105495,4892,154873,5602,392303,3991,390278,4117,125576,4384,158544,4803,387443,4294,58323,3455,2025,867,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2933745,1691,1072215,12540,1043487,12516,898047,13045,823325,12189,80264,5744,2650,872,19334,3074,145440,7323,28728,2689,28450,2689,16958,2314,9065,1423,24364,2379,1436,613,278,280,877189,12376,811331,12246,541967,10721,387267,9840,102090,5150,9324,1498,62554,4244,269364,9177,65858,3151,64498,3278,22833,2025,30173,2345,63168,3132,5511,946,1360,546,984341,13035,553934,12323,396719,10153,181514,6849,76318,5298,68546,4248,124656,6217,157215,6012,430407,4481,428311,4534,134917,5706,206037,4820,424285,4641,59792,3526,2096,789,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9727767,2802,3968214,20838,3849479,20051,3518743,21351,3257456,22208,285120,8582,11659,1727,92560,5147,330736,9574,118735,4142,118104,4132,78230,3515,36278,2570,96612,4003,5600,979,631,289,2528127,20315,2291954,18694,1809434,18992,1339163,18569,278005,8928,37329,3154,252110,7868,482520,11165,236173,6131,234467,6071,97679,4029,112605,4607,228182,6016,19527,1869,1706,573,3231426,23462,1699649,20222,1393993,18626,659200,11761,220286,8287,234058,6959,535641,12988,305656,10253,1531777,7671,1526030,7839,520189,8787,727972,9432,1514776,8054,223595,6259,5747,1511,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,812773,1230,318027,6019,307642,5669,275748,6813,254325,6477,19379,2762,632,291,10699,1974,31894,3553,10385,1279,10178,1260,6664,1055,2169,742,8409,1112,568,305,207,258,232098,6154,216797,5995,167232,5479,121515,5148,27851,2562,3223,1171,22826,2152,49565,3854,15301,1649,15301,1649,7113,1172,5435,886,14696,1558,1023,532,0,291,262648,7046,143990,6209,113027,4887,50580,3600,18089,2268,23791,2396,48572,3824,30963,3599,118658,2249,117593,2309,33030,2762,50444,2963,116579,2284,17813,2137,1065,666,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3458358,2771,1353632,13860,1316061,13616,1118664,13513,1008627,13172,103938,5393,4605,1108,26832,2605,197397,9472,37571,2657,37355,2653,21403,2254,11462,1445,33928,2599,2797,914,216,200,856362,14474,788402,14530,513279,11624,366080,9855,74240,4464,9796,1910,70745,4574,275123,10155,67960,3403,67443,3403,28141,2191,26957,2446,66580,3390,5117,976,517,387,1248364,15521,737032,14441,519736,11906,231472,8618,69695,3846,124900,6056,182285,7767,217296,8636,511332,4606,508463,4698,174958,5377,190878,6042,505226,4841,77497,3894,2869,831,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,597248,1512,286427,4685,276815,4549,246843,4670,207748,4824,43116,3262,951,442,3733,817,29972,2422,9612,1223,9518,1237,4196,849,4534,892,8778,1167,858,399,94,163,162178,4544,142604,4301,108078,3824,70155,3222,25516,2696,4489,916,11083,1661,34526,3463,19574,1494,19574,1494,3972,872,11539,1269,19407,1501,1896,529,0,223,148643,3948,66424,3728,49003,3713,19990,2272,9846,1327,10748,1851,17169,1959,17421,2083,82219,1993,82041,1914,16505,1840,46441,2048,81633,1951,11977,1515,178,295,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4766449,3568,1898785,18728,1840529,18322,1608142,18398,1434919,17148,155118,6926,7830,1500,54415,4189,232387,9614,58256,3223,58000,3250,33515,2564,18364,1913,52350,2843,3349,716,256,183,1189620,17322,1102184,16442,767669,14384,516632,10562,119695,5828,16466,2079,136635,6324,334515,11877,87436,4108,86032,3842,33431,2626,37492,2914,83854,3923,8434,1478,1404,747,1678044,15803,990318,14174,743393,12075,312306,9251,96374,5001,168601,6143,290586,9102,246925,10005,687726,5569,683896,5661,208861,6740,273015,6730,678856,5778,117272,4485,3830,1121,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17903428,5675,8134983,38235,7906667,38093,6130871,39717,5564424,38489,587668,12719,26825,2927,158448,8296,1775796,25374,228316,6197,224141,6091,134041,4955,57376,3677,190820,5937,14727,1937,4175,1146,4312209,33957,4018469,33412,2264509,23670,1639129,20519,354175,9933,48111,3740,281915,9429,1753960,25471,293740,7841,287897,7582,116160,4811,98679,4318,281604,7057,25593,2236,5843,1166,5456236,33974,3441565,30838,2145915,24473,1050823,19382,304782,7995,377007,10498,689952,14567,1295650,23109,2014671,9836,1971114,10474,610596,12076,637167,11085,1949965,10617,370065,9253,43557,4046,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1879971,1460,800172,10305,781057,9917,674253,9646,616149,9918,59293,4141,1909,751,16309,2336,106804,6380,19115,1937,18784,1897,12293,1300,5244,1025,16213,1771,697,365,331,427,565634,10579,534181,10359,392401,9403,294749,8481,65909,4060,5126,1099,41151,4066,141780,5836,31453,2220,31347,2227,14580,1776,11947,1567,30731,2163,3037,783,106,110,514165,10198,318271,9407,241172,7411,149351,5706,36965,2796,26013,2481,55208,3790,77099,6350,195894,3138,194781,3214,75768,3905,78883,3101,192670,3106,24432,2035,1113,487,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,490225,1176,205456,4478,198406,4369,178873,4101,153228,4288,12851,1550,553,326,15628,2013,19533,2637,7050,966,7008,963,4076,928,2195,643,6003,802,523,285,42,53,157661,4413,140360,4067,118174,3724,72233,2781,18002,1780,4141,954,31846,2423,22186,2413,17301,1519,17243,1526,7765,911,7111,1175,17137,1522,1753,492,58,84,127108,3642,63750,3191,58335,3116,22113,1957,7130,1198,13943,1585,28478,2414,5415,1046,63358,1697,63339,1700,21969,1804,26730,1567,62502,1690,10907,1181,19,26,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5957751,6130,2769101,18954,2687337,18265,2390576,19710,2145455,21881,240265,8824,9766,1811,26491,2917,296761,9980,81764,4091,80562,4067,54384,3706,22522,1984,67817,3665,3690,877,1202,493,1433582,16935,1311057,16240,959702,15035,695595,13662,166638,7876,18023,2423,73754,5339,351355,10111,122525,4593,121212,4464,54938,2984,47307,3064,118191,4606,7467,1271,1313,711,1755068,14464,1004508,14132,763855,13293,397768,10937,121565,5495,142724,5625,163270,7466,240653,9128,750560,6366,743094,6876,290878,7952,284978,6821,735426,6904,92262,4324,7466,1427,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5055145,3925,2034395,15477,1983295,14716,1762756,13939,1604948,15398,158304,6681,4314,1236,41097,3212,220539,9814,51100,3531,50490,3513,32395,2691,13654,1506,41859,3217,2615,751,610,395,1442544,15699,1348683,15277,949460,15467,677050,13598,165664,6445,13579,1949,119385,5740,399223,11626,93861,3587,92953,3595,39927,2885,37377,2649,89016,3481,7371,1113,908,457,1578206,15991,913092,15296,694880,14164,331744,9202,117995,6150,104830,5961,223298,8562,218212,9833,665114,5342,660631,5411,221041,6010,284369,7355,653564,5610,103670,4629,4483,1009,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1438098,2665,523043,9142,509812,9140,434152,9989,407524,9779,36920,3452,2325,717,9402,1553,75660,4384,13231,1491,12620,1327,8317,1072,3399,893,11311,1182,557,443,611,539,308504,6782,284528,6187,193288,6172,149339,5871,25304,2180,5582,1171,24361,3090,91240,5448,23976,2380,23821,2349,11404,1304,9573,1473,23180,2325,1307,396,155,164,606551,8132,353909,7861,273355,7267,124727,5607,25235,2810,71172,5009,109383,5633,80554,4318,252642,2822,252219,2868,112451,4055,79758,3873,250295,2919,35959,2722,423,247,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4279244,2587,1837583,14084,1798030,13716,1654787,13876,1487853,13542,130601,5451,4720,990,85388,4791,143243,6382,39553,2254,39371,2258,23121,1559,13071,1346,32964,1968,1848,445,182,167,1255971,12975,1152076,12758,940740,11908,675398,11460,117019,4278,18990,1843,176276,5481,211336,8170,103895,3816,103733,3817,37403,2766,47832,2638,102253,3767,8656,1055,162,138,1185690,12578,580003,11186,474615,9495,223992,6476,61149,3148,79051,4312,191710,7687,105388,4978,605687,4594,603908,4689,203321,4946,298501,6667,600324,4599,80475,4068,1779,705,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,418781,1604,198471,5494,191283,5220,166711,5202,148687,5093,18482,2421,504,324,2829,840,24572,2571,7188,1103,7038,1085,4399,1001,2656,842,6074,952,667,378,150,149,117377,4388,109239,4376,74939,3474,53355,3379,12540,1852,2269,951,7764,1601,34300,3875,8138,1126,8104,1127,2011,527,4019,796,7860,1128,572,262,34,56,102933,3744,50463,3264,37732,2645,20406,1899,6567,1256,5682,1310,8789,1678,12731,1879,52470,1441,52189,1353,17383,1748,23545,2164,51591,1343,6642,1205,281,409,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2798196,894,787178,11563,765996,11721,689949,10530,500659,9802,122645,7129,5064,1062,111830,5948,76047,4208,21182,2107,21075,2103,10037,1447,4599,931,17202,1757,2482,753,107,133,453942,9943,433940,9765,356391,8792,111762,5458,57664,3450,6201,1415,193485,7515,77549,4819,20002,2016,19582,2000,5168,1042,4274,816,18469,1916,3948,962,420,291,1557076,10454,1059661,10131,958845,11047,188853,7202,117551,6338,137406,5603,613382,12581,100816,5303,497415,3000,494027,3062,62503,4089,70756,3759,485111,3365,181056,5120,3388,833,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
