GEO_ID,B07008_001E,B07008_001M,B07008_002E,B07008_002M,B07008_003E,B07008_003M,B07008_004E,B07008_004M,B07008_005E,B07008_005M,B07008_006E,B07008_006M,B07008_007E,B07008_007M,B07008_008E,B07008_008M,B07008_009E,B07008_009M,B07008_010E,B07008_010M,B07008_011E,B07008_011M,B07008_012E,B07008_012M,B07008_013E,B07008_013M,B07008_014E,B07008_014M,B07008_015E,B07008_015M,B07008_016E,B07008_016M,B07008_017E,B07008_017M,B07008_018E,B07008_018M,B07008_019E,B07008_019M,B07008_020E,B07008_020M,B07008_021E,B07008_021M,B07008_022E,B07008_022M,B07008_023E,B07008_023M,B07008_024E,B07008_024M,B07008_025E,B07008_025M,B07008_026E,B07008_026M,B07008_027E,B07008_027M,B07008_028E,B07008_028M,B07008_029E,B07008_029M,B07008_030E,B07008_030M,B07008_031E,B07008_031M,B07008_032E,B07008_032M,B07008_033E,B07008_033M,B07008_034E,B07008_034M,B07008_035E,B07008_035M,B07008_036E,B07008_036M,NAME,B07008_001EA,B07008_001MA,B07008_002MA,B07008_002EA,B07008_003MA,B07008_003EA,B07008_004EA,B07008_004MA,B07008_005EA,B07008_005MA,B07008_006MA,B07008_006EA,B07008_007EA,B07008_007MA,B07008_008EA,B07008_008MA,B07008_009MA,B07008_009EA,B07008_010MA,B07008_010EA,B07008_011MA,B07008_011EA,B07008_012MA,B07008_012EA,B07008_013MA,B07008_013EA,B07008_014EA,B07008_014MA,B07008_015EA,B07008_015MA,B07008_016MA,B07008_016EA,B07008_017MA,B07008_017EA,B07008_018MA,B07008_018EA,B07008_019MA,B07008_019EA,B07008_020EA,B07008_020MA,B07008_021EA,B07008_021MA,B07008_022EA,B07008_022MA,B07008_023EA,B07008_023MA,B07008_024MA,B07008_024EA,B07008_025MA,B07008_025EA,B07008_026EA,B07008_026MA,B07008_027EA,B07008_027MA,B07008_028EA,B07008_028MA,B07008_029EA,B07008_029MA,B07008_030MA,B07008_030EA,B07008_031EA,B07008_031MA,B07008_032MA,B07008_032EA,B07008_033EA,B07008_033MA,B07008_034EA,B07008_034MA,B07008_035MA,B07008_035EA,B07008_036EA,B07008_036MA,state
0400000US13,7637800,4568,2478863,20408,3679965,30324,866776,15630,192081,8428,420115,9147,6419125,26912,1908045,22928,3279578,30805,712536,14046,138059,7373,380907,8927,620923,21065,291199,12639,198447,11674,78018,5448,30307,3547,22952,3252,362894,13605,181819,11365,105629,7733,51134,4186,15125,2351,9187,1501,199392,12331,84977,7161,77647,7465,22980,2324,7852,1903,5936,1490,35466,4248,12823,2474,18664,3492,2108,718,738,445,1133,467,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1111069,934,369139,6904,542198,10233,112079,6264,16744,2561,70909,3489,942462,8621,292810,7561,478175,9860,93011,5673,13717,2364,64749,3014,98145,7137,41019,4601,37942,3656,13396,2129,1702,672,4086,1169,9786,2114,6201,1544,2016,873,977,494,121,150,471,471,44700,5074,21443,3636,17475,2609,3465,983,1142,661,1175,589,15976,4456,7666,3166,6590,1656,1230,615,62,101,428,327,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1211208,1506,306732,7789,680423,11672,145323,6743,17698,2163,61032,3300,997253,9464,222234,7476,595764,11807,113812,5739,11090,1816,54353,3122,119500,7055,45687,4684,44942,3923,20116,2624,5049,1335,3706,969,42785,4222,17712,2765,16514,2637,6288,1213,1155,499,1116,510,46573,5146,18767,2193,20933,3742,4780,1379,404,261,1689,701,5097,1245,2332,861,2270,891,327,257,0,267,168,175,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10267767,2767,3495621,22233,4937698,31111,1022631,16594,183572,8141,628245,10436,8914144,23131,2761039,27014,4561957,29758,878852,14581,137215,6744,575081,9604,862443,17008,461872,12953,239205,9884,95312,6007,30896,2823,35158,2847,265541,11159,153675,8656,64500,5779,29404,2895,8849,1731,9113,1443,173432,9470,94134,6615,50568,4659,16642,2341,6291,1462,5797,1300,52207,3784,24901,2694,21468,2822,2421,855,321,298,3096,882,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5158021,3129,1526639,13936,2613772,22184,634048,13254,75405,4672,308157,6753,4385915,19461,1147619,16449,2381210,23483,521310,12496,52212,4264,283564,6354,460590,14330,219142,8825,138920,7859,72824,4280,14833,2081,14871,2012,186486,8926,96638,5424,52331,5250,27224,2785,4636,1317,5657,1298,105583,6527,53793,4678,33238,3429,11487,2003,3724,1044,3341,847,19447,2657,9447,1652,8073,1779,1203,499,0,267,724,435,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2450121,2680,684517,9582,1317180,15082,256125,7850,32500,2805,159799,4306,2070988,11521,483161,10147,1207320,15302,213374,7018,21504,2124,145629,4171,219511,9098,112986,6040,65119,5595,25019,2638,7461,1405,8926,1094,89285,4844,50775,3804,22674,2838,9943,1509,2227,688,3666,924,61053,4868,33758,3523,17881,2929,7013,1296,1025,453,1376,481,9284,1845,3837,974,4186,1109,776,676,283,303,202,183,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2251555,2983,637713,10045,1184184,15678,260324,7488,34534,3667,134800,4126,1872021,13111,459194,10646,1061373,13599,210047,6059,21496,2782,119911,3903,211914,10889,94667,6317,66185,5845,32806,3400,8380,1802,9876,1457,82918,5311,46980,3932,23208,3003,8730,1537,1661,532,2339,601,74241,5501,32896,3256,28499,3704,7559,1493,2807,1053,2480,670,10461,1847,3976,1075,4919,1153,1182,718,190,185,194,186,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3496184,3310,959543,14079,1761656,20114,455998,11954,81616,5155,237371,6505,2976997,15646,730784,13697,1600046,20231,374335,10282,56989,4139,214843,6663,287146,12460,125918,7257,86112,6620,47474,4207,12830,2242,14812,2278,117456,6008,49506,3387,34173,3799,21391,2212,7565,1643,4821,1056,96811,7293,43729,5518,34674,3732,11483,1878,4199,1180,2726,758,17774,3871,9606,2955,6651,2045,1315,747,33,52,169,177,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3613046,2825,1220540,12637,1619766,19052,437419,13431,98099,4558,237222,7802,3100330,17261,959049,14827,1477491,19687,372470,11535,74212,4378,217108,7003,299016,13686,148956,8781,85027,5990,38340,3775,14055,2085,12638,2558,122908,7481,67145,5566,28600,3858,16785,2365,6492,1285,3886,1060,80431,6372,40825,4151,24476,3563,8857,1727,3079,970,3194,970,10361,1827,4565,1189,4172,1339,967,475,261,290,396,315,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1104755,1371,303670,6307,561598,9337,152164,5198,15591,2504,71732,2943,957927,6340,228461,6328,526398,9062,128310,4943,9864,1950,64894,2976,88620,5398,45096,3912,19843,2986,15601,2339,3735,1242,4345,870,32689,4046,17800,2702,8046,2056,4545,1069,837,416,1461,557,23259,2110,11157,1715,6674,1504,3543,1051,1025,691,860,359,2260,644,1156,539,637,338,165,192,130,165,172,169,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4674183,1963,1606661,16107,2225094,26867,439722,13002,122127,6466,280579,6526,4028401,16111,1278584,18221,2022497,24399,377103,11663,93367,6218,256850,6159,341744,13670,170919,9947,101652,6828,36668,3477,18949,2913,13556,1987,128658,7666,71257,5101,34054,4179,13094,2100,4888,963,5365,1533,138983,7194,71021,5082,48982,4915,10973,1704,4533,1155,3474,919,36397,4410,14880,2591,17909,2888,1884,795,390,393,1334,645,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5398989,1477,1933917,16217,2509432,23779,519342,12624,109114,5477,327184,7767,4630850,19823,1495455,19537,2301281,22017,448078,11590,84187,4832,301849,7459,437669,16633,234241,11710,119983,8394,47458,3871,18143,2500,17844,1946,154267,8831,95825,6775,36542,4186,13202,2022,4603,1143,4095,985,124352,8142,79287,7010,32523,4068,8569,1872,1613,625,2360,752,51851,6085,29109,4689,19103,2930,2035,650,568,321,1036,498,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7974491,2528,2539076,18241,3894462,28932,921105,15902,116665,5180,503183,9263,6824551,21128,1939548,20750,3575011,29311,768582,14247,81926,4372,459484,8862,712300,17760,363509,11713,196979,10751,101930,5798,22965,2522,26917,2676,304771,12373,173571,8768,75430,6005,36979,2981,7359,1258,11432,1545,97148,6053,47111,4233,31553,3384,10959,1599,3850,1023,3675,957,35721,3510,15337,1941,15489,2373,2655,1146,565,414,1675,584,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4245982,2567,1331789,12703,2229692,19756,412552,9559,46094,3838,225855,4521,3627841,14573,982754,13255,2064648,18795,344506,9224,30867,2846,205066,4275,332564,10484,180224,7735,90028,5972,40714,3504,9068,1697,12530,1647,188520,8546,113583,6770,46311,4392,19424,2163,3690,1098,5512,1244,75491,4627,43988,3596,20054,2284,7095,1263,2256,903,2098,638,21566,3071,11240,2092,8651,1775,813,491,213,178,649,427,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2345688,2880,755507,12708,1076824,17720,281041,10017,69431,4344,162885,5594,2020421,12214,596570,13646,981001,16956,238199,8656,53394,3603,151257,5152,172667,10568,81754,6731,52250,5313,23162,2999,8736,1692,6765,1142,85336,5917,45621,3717,22124,3839,11548,1726,3682,808,2361,811,60300,4397,28701,3093,18014,2830,7733,1512,3556,985,2296,824,6964,1722,2861,1304,3435,1029,399,313,63,87,206,223,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4825086,3660,1417150,16572,2426414,24036,575628,12652,94565,4605,311329,7405,4064062,16529,1046370,18021,2198123,22008,470897,11976,65109,4037,283563,7121,416311,14044,194999,9852,124204,7910,60464,4840,18993,2414,17651,2304,204041,7539,111597,5419,53097,4896,25598,2561,7781,1272,5968,1098,122108,5988,56060,4486,42333,4943,17423,2212,2357,729,3935,979,18564,2389,8124,1490,8657,1784,1246,606,325,274,212,209,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,807945,1533,217888,5791,429155,8894,99876,4848,12692,2013,48334,2288,679104,5792,156097,5698,386491,8694,83764,4659,8870,1878,43882,2329,68736,4767,31893,3543,22919,2864,8998,1466,2062,790,2864,633,27680,3144,15587,2241,6611,1801,3731,829,829,455,922,422,29442,3188,12858,2174,12037,2152,3184,827,931,477,432,238,2983,1022,1453,656,1097,572,199,178,0,237,234,328,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1444527,1824,415887,7971,770595,10404,151002,5895,21059,2265,85984,3080,1198267,8181,291784,7882,697178,10555,120929,4813,12252,1964,76124,3177,145214,7168,74027,5644,41794,4127,17545,2732,5257,1263,6591,1567,54302,3923,30737,2918,13192,1738,7068,1433,1519,729,1786,649,40467,3272,15996,1781,15816,2577,5302,1148,2031,736,1322,486,6277,1354,3343,1085,2615,972,158,132,0,228,161,144,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2150637,1547,668896,13453,1019818,17065,293538,9571,51641,4211,116744,5227,1654578,16022,463047,11528,842823,16274,221088,9664,30242,3552,97378,4793,376139,14289,158525,10191,133116,8829,54270,4761,16811,2428,13417,2142,23497,3328,11377,2120,5367,1586,5039,1378,1050,538,664,433,83332,6589,31466,3981,31597,4508,12238,2330,3411,1073,4620,1247,13091,2386,4481,1198,6915,1727,903,533,127,149,665,416,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1085137,1222,302668,6947,575135,10798,132226,5563,13696,1754,61412,3352,928057,7733,228267,7355,526521,10545,107711,5134,8835,1616,56723,3214,89268,7173,38905,3897,29376,4200,15152,2389,2738,906,3097,788,27863,3240,15304,2560,6393,1718,4662,970,1163,552,341,250,35503,3561,18431,2271,10626,2132,4263,1312,960,511,1223,583,4446,1242,1761,1061,2219,818,438,260,0,257,28,50,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7109723,1110,2360762,17242,3538111,23237,606424,13297,141139,6570,463287,8578,6405718,18575,2027701,17406,3288795,21913,540246,12952,113706,6007,435270,8443,385844,14875,178333,9891,134015,7906,39510,3364,18059,2534,15927,1935,164634,8679,80688,5278,56995,5464,15333,2082,5178,1432,6440,1013,105645,6031,51713,4463,37266,3102,9746,1676,3078,1021,3842,1316,47882,4733,22327,3529,21040,2943,1589,661,1118,796,1808,613,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1635258,2029,532852,10018,763591,13920,212946,7736,34314,3421,91555,3838,1396505,10597,424306,10574,683135,13357,180071,7539,25134,2758,83859,3873,130422,9802,60077,5618,39989,4931,20467,2723,5916,1515,3973,1302,39843,4063,21588,3144,10984,2164,4452,1098,1457,801,1362,642,59920,5672,23108,3222,25877,3983,7321,1613,1642,730,1972,779,8568,2280,3773,1148,3606,1414,635,528,165,201,389,398,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
