GEO_ID,B25128_001E,B25128_001M,B25128_002E,B25128_002M,B25128_003E,B25128_003M,B25128_004E,B25128_004M,B25128_005E,B25128_005M,B25128_006E,B25128_006M,B25128_007E,B25128_007M,B25128_008E,B25128_008M,B25128_009E,B25128_009M,B25128_010E,B25128_010M,B25128_011E,B25128_011M,B25128_012E,B25128_012M,B25128_013E,B25128_013M,B25128_014E,B25128_014M,B25128_015E,B25128_015M,B25128_016E,B25128_016M,B25128_017E,B25128_017M,B25128_018E,B25128_018M,B25128_019E,B25128_019M,B25128_020E,B25128_020M,B25128_021E,B25128_021M,B25128_022E,B25128_022M,B25128_023E,B25128_023M,B25128_024E,B25128_024M,B25128_025E,B25128_025M,B25128_026E,B25128_026M,B25128_027E,B25128_027M,B25128_028E,B25128_028M,B25128_029E,B25128_029M,B25128_030E,B25128_030M,B25128_031E,B25128_031M,B25128_032E,B25128_032M,B25128_033E,B25128_033M,B25128_034E,B25128_034M,B25128_035E,B25128_035M,B25128_036E,B25128_036M,B25128_037E,B25128_037M,B25128_038E,B25128_038M,B25128_039E,B25128_039M,B25128_040E,B25128_040M,B25128_041E,B25128_041M,B25128_042E,B25128_042M,B25128_043E,B25128_043M,B25128_044E,B25128_044M,B25128_045E,B25128_045M,NAME,B25128_001EA,B25128_001MA,B25128_002MA,B25128_002EA,B25128_003EA,B25128_003MA,B25128_004MA,B25128_004EA,B25128_005MA,B25128_005EA,B25128_006MA,B25128_006EA,B25128_007MA,B25128_007EA,B25128_008EA,B25128_008MA,B25128_009EA,B25128_009MA,B25128_010MA,B25128_010EA,B25128_011MA,B25128_011EA,B25128_012MA,B25128_012EA,B25128_013EA,B25128_013MA,B25128_014MA,B25128_014EA,B25128_015EA,B25128_015MA,B25128_016MA,B25128_016EA,B25128_017MA,B25128_017EA,B25128_018EA,B25128_018MA,B25128_019MA,B25128_019EA,B25128_020EA,B25128_020MA,B25128_021MA,B25128_021EA,B25128_022EA,B25128_022MA,B25128_023MA,B25128_023EA,B25128_024EA,B25128_024MA,B25128_025MA,B25128_025EA,B25128_026EA,B25128_026MA,B25128_027MA,B25128_027EA,B25128_028MA,B25128_028EA,B25128_029EA,B25128_029MA,B25128_030MA,B25128_030EA,B25128_031MA,B25128_031EA,B25128_032MA,B25128_032EA,B25128_033MA,B25128_033EA,B25128_034MA,B25128_034EA,B25128_035EA,B25128_035MA,B25128_036MA,B25128_036EA,B25128_037MA,B25128_037EA,B25128_038EA,B25128_038MA,B25128_039EA,B25128_039MA,B25128_040MA,B25128_040EA,B25128_041EA,B25128_041MA,B25128_042MA,B25128_042EA,B25128_043EA,B25128_043MA,B25128_044MA,B25128_044EA,B25128_045EA,B25128_045MA,state
0400000US01,1815152,10938,1272846,12811,145784,5536,106098,4599,29138,2948,7571,1370,1771,610,801,384,405,224,772708,9750,222732,7447,166610,6012,228405,6379,93852,4851,46979,3140,14130,1745,354354,5986,44391,3432,40197,3040,73301,3654,51085,3024,65918,3590,79462,3416,542306,10228,204733,7223,190111,6373,9307,1781,3443,1034,868,490,652,511,352,404,270294,7397,198895,6512,35407,3122,23106,2401,6569,1356,3769,1084,2548,647,67279,3573,32431,2802,11431,1507,9956,1405,5445,1044,3574,1033,4442,850,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,254610,2804,162785,3878,20285,2104,15275,2092,3872,987,929,378,176,126,33,37,0,246,116604,2854,33385,2679,28479,2439,32789,2312,15873,1729,5253,1000,825,397,25896,1328,3796,762,2784,651,6329,1123,5418,994,5318,889,2251,590,91825,3849,38762,2379,37079,2296,1164,467,318,212,201,144,0,246,0,246,46704,3041,34908,2883,7106,1273,3504,845,814,290,223,210,149,137,6359,1162,3532,918,1100,480,958,471,568,291,166,185,35,61,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2334050,12895,1522938,13309,175609,5743,134888,5466,32937,3286,5567,1277,1925,761,292,198,0,305,903485,12376,318006,8818,251104,7732,234491,6176,69655,4648,24983,2391,5246,1169,443844,5979,101960,4187,92971,3801,124773,4119,54014,3045,42408,2605,27718,2103,811112,13574,316612,8434,300384,8382,11386,1955,3224,1122,1225,693,393,318,0,305,404262,10018,332980,9589,41426,3352,23288,2627,4386,996,1717,692,465,270,90238,4676,59225,4261,14912,1829,10294,1469,3097,810,1384,624,1326,728,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1114902,8104,751568,9191,89759,4305,66953,3754,17636,1935,4088,984,619,342,463,429,0,273,445017,6568,133973,4864,100207,4078,127477,4366,51529,2923,25251,2042,6580,1038,216792,4334,31142,2366,29867,2445,49619,2517,33399,2499,37676,2425,35089,2745,363334,8761,137181,5913,129942,5721,5453,1243,1011,474,614,435,152,170,9,15,179256,7275,137195,7110,23100,2588,13277,2014,2963,783,1620,629,1101,762,46897,2949,24964,2601,8481,1204,7266,1120,2894,745,1251,437,2041,537,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12406475,16820,6903175,27402,599575,11020,441149,9312,108338,5466,33715,2874,11749,1863,3965,1133,659,388,4491298,24068,1187137,14756,1170624,15675,1308842,14405,573758,10861,202988,7249,47949,2982,1812302,15011,198333,6981,217905,6465,343730,8783,315593,7854,385966,7995,350775,8468,5503300,25377,1873696,17178,1692708,15863,133844,7384,34749,3256,9501,1694,2374,810,520,391,2980937,23857,1966959,23436,506143,11895,386848,9051,85083,5642,26642,2813,9262,1871,648667,9267,302012,8350,126683,5000,124956,5673,50243,3310,30879,2897,13894,1583,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1960585,9151,1292792,11248,166203,5697,129076,5759,31624,2985,4465,1283,826,467,159,116,53,77,849414,9444,267668,6978,229246,6076,241440,6187,78255,3795,27007,2153,5798,1073,277175,4290,42926,2207,40899,3068,61650,3559,39709,2580,48910,2759,43081,2534,667793,12023,289062,8138,276425,8170,9513,1700,2187,1004,706,507,231,242,0,279,309369,8341,249715,7129,33103,2763,19063,2006,5076,1221,1180,482,1232,603,69362,3479,39007,2780,13049,1644,10369,1570,3965,737,1181,459,1791,610,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1358809,7109,923617,8286,77373,3881,58090,3278,16159,2298,2126,696,557,286,357,238,84,98,609630,6559,144964,5196,149320,5165,178859,6155,90859,4777,33219,2707,12409,1695,236614,4079,20604,2157,20973,2061,35670,2774,33493,2523,49871,2704,76003,2767,435192,8295,143716,5363,132441,5050,8868,1919,1625,619,636,389,146,136,0,281,217753,6565,140786,6435,41019,3511,23965,2661,7095,1629,3149,735,1739,618,73723,3877,31100,3089,16909,1963,13829,1759,5126,977,2888,1035,3871,1019,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,328765,4178,239884,4113,23562,1883,17704,1821,3664,862,1744,641,296,255,154,144,0,265,150727,3746,44336,3177,37677,2283,42515,2361,17466,1854,6529,1158,2204,684,65595,2259,9574,1374,9851,1211,13033,1412,9954,1303,10763,1273,12420,1319,88881,3899,35459,2971,32919,2983,1665,721,684,500,59,96,132,202,0,265,41320,3167,29877,3100,5458,1192,4683,1211,755,379,547,504,0,265,12102,1268,6149,931,2280,543,2018,614,754,455,489,318,412,251,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,252388,3730,107193,3924,13913,1860,11848,1749,1711,519,125,158,181,228,0,292,48,79,64436,3332,19380,2123,15298,1805,16831,2044,7303,1221,3105,877,2519,827,28844,1684,2252,688,2351,686,4783,1094,4389,923,5662,945,9407,998,145195,4932,59507,3297,54851,3022,2905,795,1478,662,0,292,273,280,0,292,66407,3576,39712,2722,12355,1574,9445,1539,3147,772,1494,605,254,211,19281,1654,6570,1054,2645,682,3241,742,2490,722,2662,948,1673,542,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7035068,25739,4794130,25332,373968,10383,268836,9314,78259,4396,21132,2513,4046,970,1531,663,164,161,2790937,22019,871369,15016,795324,13977,767035,11980,258968,8549,77504,4131,20737,2422,1629225,14245,300414,8272,355242,8745,448476,9395,258132,6376,158076,5092,108885,4613,2240938,20709,757587,13525,712536,13405,34327,3395,8675,1756,1806,697,243,182,0,310,1171163,17658,953211,16530,136710,6186,61777,4591,12859,1836,4449,972,2157,785,312188,6836,186146,6377,57639,3913,44790,3354,15118,2086,5559,1046,2936,837,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3482420,15694,2304165,17073,269366,7032,193297,6593,58701,3572,13448,2222,2724,847,882,366,314,317,1521489,13650,474257,10926,388342,8736,425558,10104,156779,5539,58614,3588,17939,1989,513310,6393,75264,3812,66047,4149,105096,5145,82148,3743,94326,4142,90429,4080,1178255,14458,457196,9720,430347,9488,19506,2447,5483,1378,1520,670,303,224,37,67,604716,12179,477377,11251,69687,4473,38806,3054,10224,1607,5839,1484,2783,736,116343,5189,66974,3688,19752,2333,15581,1781,6335,1047,3180,778,4521,803,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
