GEO_ID,B22005I_001E,B22005I_001M,B22005I_002E,B22005I_002M,B22005I_003E,B22005I_003M,NAME,B22005I_001MA,B22005I_001EA,B22005I_002EA,B22005I_002MA,B22005I_003MA,B22005I_003EA,state
0400000US01,40933,2846,7242,1436,33691,2653,Alabama,null,null,null,null,null,null,01
0400000US02,10518,1018,1176,468,9342,1070,Alaska,null,null,null,null,null,null,02
0400000US04,493461,7081,116700,6458,376761,8376,Arizona,null,null,null,null,null,null,04
0400000US05,45099,2447,7258,1719,37841,2607,Arkansas,null,null,null,null,null,null,05
0400000US06,3380491,17845,471228,11958,2909263,19022,California,null,null,null,null,null,null,06
0400000US08,293642,5516,55873,4090,237769,6578,Colorado,null,null,null,null,null,null,08
0400000US09,138116,4010,45669,3420,92447,3968,Connecticut,null,null,null,null,null,null,09
0400000US10,17236,1413,4527,1082,12709,1443,Delaware,null,null,null,null,null,null,10
0400000US11,17109,1534,1530,643,15579,1461,District of Columbia,null,null,null,null,null,null,11
0400000US12,1258735,13404,277720,7606,981015,14925,Florida,null,null,null,null,null,null,12
0400000US13,201168,5673,39039,3759,162129,6205,Georgia,null,null,null,null,null,null,13
0400000US15,31780,2058,5710,1143,26070,2158,Hawaii,null,null,null,null,null,null,15
0400000US16,45626,2066,14541,1711,31085,2185,Idaho,null,null,null,null,null,null,16
0400000US17,500408,7384,91512,4748,408896,7559,Illinois,null,null,null,null,null,null,17
0400000US18,98431,3064,19136,2063,79295,3087,Indiana,null,null,null,null,null,null,18
0400000US19,35011,2157,7894,1453,27117,2021,Iowa,null,null,null,null,null,null,19
0400000US20,74926,2687,12669,2017,62257,2743,Kansas,null,null,null,null,null,null,20
0400000US21,31810,2102,6820,1358,24990,1903,Kentucky,null,null,null,null,null,null,21
0400000US22,58147,2892,6743,1285,51404,3105,Louisiana,null,null,null,null,null,null,22
0400000US23,3493,638,1020,538,2473,638,Maine,null,null,null,null,null,null,23
0400000US24,110774,3617,11843,1725,98931,3501,Maryland,null,null,null,null,null,null,24
0400000US25,187663,4319,76521,4150,111142,4826,Massachusetts,null,null,null,null,null,null,25
0400000US26,115826,3986,34013,2450,81813,3671,Michigan,null,null,null,null,null,null,26
0400000US27,60152,2936,10079,1580,50073,3030,Minnesota,null,null,null,null,null,null,27
0400000US28,17019,2076,2246,667,14773,2177,Mississippi,null,null,null,null,null,null,28
0400000US29,58361,2501,10679,1692,47682,2648,Missouri,null,null,null,null,null,null,29
0400000US30,7527,1034,850,445,6677,1045,Montana,null,null,null,null,null,null,30
0400000US31,41578,2329,9390,1558,32188,2205,Nebraska,null,null,null,null,null,null,31
0400000US32,183878,4166,29260,3040,154618,4467,Nevada,null,null,null,null,null,null,32
0400000US33,9722,1290,2416,838,7306,1419,New Hampshire,null,null,null,null,null,null,33
0400000US34,440064,7980,73886,4449,366178,8482,New Jersey,null,null,null,null,null,null,34
0400000US35,300620,5556,59731,3723,240889,5473,New Mexico,null,null,null,null,null,null,35
0400000US36,1016268,8622,314697,7374,701571,10112,New York,null,null,null,null,null,null,36
0400000US37,199724,4998,39977,3389,159747,4958,North Carolina,null,null,null,null,null,null,37
0400000US38,3754,798,687,337,3067,803,North Dakota,null,null,null,null,null,null,38
0400000US39,92667,3257,24996,2695,67671,3094,Ohio,null,null,null,null,null,null,39
0400000US40,81796,3099,16667,2143,65129,3160,Oklahoma,null,null,null,null,null,null,40
0400000US41,111600,3454,33718,2730,77882,3737,Oregon,null,null,null,null,null,null,41
0400000US42,190839,5218,68368,4132,122471,4597,Pennsylvania,null,null,null,null,null,null,42
0400000US44,35168,2376,14271,1767,20897,1987,Rhode Island,null,null,null,null,null,null,44
0400000US45,54837,3639,11930,1817,42907,3290,South Carolina,null,null,null,null,null,null,45
0400000US46,4801,946,960,435,3841,910,South Dakota,null,null,null,null,null,null,46
0400000US47,73039,3663,21608,2283,51431,2985,Tennessee,null,null,null,null,null,null,47
0400000US48,2560033,13334,570351,12010,1989682,14198,Texas,null,null,null,null,null,null,48
0400000US49,88825,2892,16270,1767,72555,2903,Utah,null,null,null,null,null,null,49
0400000US50,2151,590,388,297,1763,538,Vermont,null,null,null,null,null,null,50
0400000US51,156396,4991,13444,2060,142952,4774,Virginia,null,null,null,null,null,null,51
0400000US53,186165,4533,52043,4186,134122,5234,Washington,null,null,null,null,null,null,53
0400000US54,5895,1050,1247,614,4648,922,West Virginia,null,null,null,null,null,null,54
0400000US55,81218,3330,21900,2310,59318,2873,Wisconsin,null,null,null,null,null,null,55
0400000US56,14581,1339,2665,860,11916,1385,Wyoming,null,null,null,null,null,null,56
0400000US72,1304903,9683,482069,9162,822834,8819,Puerto Rico,null,null,null,null,null,null,72
