GEO_ID,B17003_001E,B17003_001M,B17003_002E,B17003_002M,B17003_003E,B17003_003M,B17003_004E,B17003_004M,B17003_005E,B17003_005M,B17003_006E,B17003_006M,B17003_007E,B17003_007M,B17003_008E,B17003_008M,B17003_009E,B17003_009M,B17003_010E,B17003_010M,B17003_011E,B17003_011M,B17003_012E,B17003_012M,B17003_013E,B17003_013M,B17003_014E,B17003_014M,B17003_015E,B17003_015M,B17003_016E,B17003_016M,B17003_017E,B17003_017M,B17003_018E,B17003_018M,B17003_019E,B17003_019M,B17003_020E,B17003_020M,B17003_021E,B17003_021M,B17003_022E,B17003_022M,B17003_023E,B17003_023M,NAME,B17003_001MA,B17003_001EA,B17003_002EA,B17003_002MA,B17003_003EA,B17003_003MA,B17003_004EA,B17003_004MA,B17003_005EA,B17003_005MA,B17003_006MA,B17003_006EA,B17003_007EA,B17003_007MA,B17003_008EA,B17003_008MA,B17003_009MA,B17003_009EA,B17003_010EA,B17003_010MA,B17003_011MA,B17003_011EA,B17003_012EA,B17003_012MA,B17003_013MA,B17003_013EA,B17003_014MA,B17003_014EA,B17003_015EA,B17003_015MA,B17003_016MA,B17003_016EA,B17003_017EA,B17003_017MA,B17003_018MA,B17003_018EA,B17003_019MA,B17003_019EA,B17003_020EA,B17003_020MA,B17003_021EA,B17003_021MA,B17003_022EA,B17003_022MA,B17003_023MA,B17003_023EA,state
0400000US13,6108996,7945,831955,19411,334762,11580,121326,6654,117184,7649,65126,4332,31126,3173,497193,11671,158117,7455,170340,7460,121130,6312,47606,4100,5277041,22077,2538856,13556,345838,10319,729275,14143,694571,12571,769172,11927,2738185,13799,303448,8281,761481,14703,828582,12190,844674,13209,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,912734,2480,76465,5053,30126,3290,6134,1400,9504,1730,9336,1806,5152,1283,46339,2782,10283,1461,15371,2081,14675,1588,6010,1445,836269,5424,415506,3565,32372,2905,122458,5314,132775,4084,127901,4490,420763,2976,41555,3423,112307,5314,133880,4390,133021,4611,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,973159,3028,116151,6187,50315,3507,12703,2296,17568,2037,13695,1872,6349,1185,65836,3945,15881,2226,19739,2040,23471,2232,6745,1216,857008,6641,426963,4475,44669,2907,120633,4860,143992,5048,117669,4373,430045,4390,38502,2970,118506,4448,163855,5245,109182,4569,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8323420,5054,870285,16222,356034,9522,111538,5469,119042,5922,83684,5114,41770,3038,514251,10825,145887,6206,157876,5894,148657,6331,61831,4406,7453135,16943,3620437,10275,412077,11227,995753,16697,1007578,14738,1205029,12559,3832698,11786,390966,9365,1010751,16475,1147807,13837,1283174,14012,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4146125,5306,457841,12166,188806,6536,58659,4126,76272,5176,40579,3331,13296,1775,269035,9079,72623,3871,104545,5036,73014,4396,18853,2201,3688284,13447,1799579,7915,202243,6530,644999,9928,500080,9446,452257,8737,1888705,10217,188525,5502,662721,8565,569141,9646,468318,8688,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1978060,4358,174229,7635,72905,4172,17616,1951,28387,2793,20103,2121,6799,1275,101324,4817,22075,2299,35570,3042,32949,2463,10730,1440,1803831,8344,889619,4857,76492,3829,307905,6314,270707,5692,234515,6701,914212,5632,63564,3388,291235,6677,311615,5745,247798,7283,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1804646,4918,177284,7856,73641,4758,20845,2523,24132,2390,19296,2219,9368,1814,103643,5242,25297,2200,36292,2997,31040,2696,11014,1646,1627362,9136,801241,4987,75925,4085,225334,6974,243741,6785,256241,6645,826121,6743,68225,3728,210823,5990,279231,7156,267842,6614,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2835210,5148,418417,12437,176213,6781,75141,4770,62978,4523,27746,2783,10348,1717,242204,8586,86287,5090,79399,3934,62577,4346,13941,2391,2416793,12662,1177013,7278,180708,6374,422019,9402,304742,9302,269544,6117,1239780,8167,159109,6151,406301,8353,374385,8219,299985,7494,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2871227,5980,401228,10216,149284,5238,56347,3931,55111,4436,26721,2675,11105,1490,251944,7973,84391,4929,90077,5565,61956,3696,15520,2026,2469999,10896,1206648,6181,197955,7250,426585,8432,306237,8378,275871,6938,1263351,8034,163210,6029,411165,9073,364260,10121,324716,7955,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,925408,1860,96049,4484,40099,2969,10185,1757,18721,1824,7654,1146,3539,1011,55950,2883,11566,2125,23948,2063,14905,1765,5531,1108,829359,4707,403029,3489,37567,2630,136797,4747,116799,4509,111866,4073,426330,3196,28260,2588,136622,4770,132043,4660,129405,4246,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3814863,3640,295042,10080,116993,5810,35360,2956,40187,3343,24854,2600,16592,2309,178049,6587,51718,4022,61223,4095,43177,3635,21931,2459,3519821,10228,1669133,6578,189019,8321,420316,9297,413933,9255,645865,11066,1850688,6748,166439,5254,458459,9349,517812,10553,707978,10701,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4385643,4075,397441,11998,157025,7199,47824,4109,50713,4254,31076,3401,27412,2865,240416,7807,70808,4136,72172,4676,56926,3508,40510,3348,3988202,13069,1912263,8316,177521,6805,510995,9094,430911,9803,792836,11263,2075939,8149,170682,6181,505366,11004,535750,11210,864141,10988,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6474014,4519,813330,15685,343042,10950,91322,5540,131694,5811,88997,4789,31029,2947,470288,9042,107685,4638,167556,6389,154774,5866,40273,3372,5660684,16575,2751578,10923,274255,7492,825759,12367,879168,11901,772396,11104,2909106,9640,241245,6685,864917,11492,996914,11721,806030,10132,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3478775,3545,295268,8258,123928,5501,30156,2477,44022,3136,33435,2897,16315,2002,171340,4935,39929,3171,57547,3413,53957,3316,19907,2112,3183507,8936,1575103,6848,113756,4947,428019,6134,500140,7227,533188,9089,1608404,6235,90301,3785,416134,7838,553094,7460,548875,7963,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1855682,4777,312834,11380,118519,5770,47165,3533,40782,3896,23687,2482,6885,1853,194315,7462,65067,4292,61978,4572,55498,3892,11772,1815,1542848,12071,744767,6975,126507,5041,234392,7205,227946,6564,155922,5035,798081,7353,102741,5520,229812,6441,271626,8005,193902,5857,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3898988,6329,452819,11767,190352,7285,58374,4711,69555,4761,41653,3156,20770,2059,262467,6962,76195,4780,89679,4318,73611,4567,22982,2511,3446169,11900,1664766,7703,182871,6218,535859,10275,484538,10305,461498,9258,1781403,7290,179207,6356,539457,8927,553904,9450,508835,8302,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,662872,2335,72166,5852,33112,3413,6587,1497,11411,1727,10195,1626,4919,1275,39054,3331,6138,1451,14256,1870,12874,1852,5786,1056,590706,5996,295602,4058,21969,1926,89599,4316,95058,4178,88976,3850,295104,3375,18556,1878,82125,3215,101360,3903,93063,4262,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1164291,2702,103265,6264,43198,3394,11606,1902,14109,1664,12688,1636,4795,878,60067,3678,15314,2271,21012,1954,18437,2001,5304,969,1061026,6703,522382,4285,46042,2687,148038,5134,169207,4573,159095,4103,538644,4398,36451,2751,144269,3796,190146,3823,167778,4382,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1769150,2953,201290,10748,87405,5633,24432,2953,28939,2876,24058,2879,9976,1960,113885,6770,35448,3785,36109,3578,32710,3169,9618,1825,1567860,11787,796122,6423,109090,5750,232926,7779,263077,7329,191029,6781,771738,7905,100009,5447,226311,8027,269132,8588,176286,6879,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,895690,1707,61605,4138,24641,2702,5002,1060,9529,1731,6330,1430,3780,1055,36964,2485,6381,1150,14869,1523,10605,1881,5109,1099,834085,4091,409503,2869,33684,2988,123077,5025,113938,4312,138804,4261,424582,2704,29257,2729,118302,4488,128591,4119,148432,4377,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5884942,3223,478524,13300,184775,9124,55743,4768,65225,5755,32810,2866,30997,3316,293749,8126,84941,5060,109549,5474,61828,4154,37431,3088,5406418,13473,2593921,9067,276450,9340,728377,13319,598860,10711,990234,11798,2812497,8874,267747,8169,819866,12706,677805,11490,1047079,11941,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1318371,3806,204522,9934,88992,5053,33327,3175,26856,3030,20821,2394,7988,1263,115530,6594,39202,4098,34254,3512,32166,3037,9908,1672,1113849,10474,545736,5361,75399,4557,146048,5481,169178,6322,155111,5579,568113,7034,66218,4011,141431,6006,199520,6458,160944,5177,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12885787,5628,1522227,27052,601124,13737,203711,7186,199670,7489,111013,5568,86730,5168,921103,18559,317051,9809,287211,9776,197444,7173,119397,5515,11363560,27700,5451071,14943,710165,12887,1479668,18207,1362462,16801,1898776,18419,5912489,18348,676388,11990,1583245,19659,1515235,19196,2137621,17136,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6220093,8168,827239,16970,339274,10107,129973,7899,109602,5425,72105,4699,27594,2820,487965,11787,156170,7589,148181,7053,144474,6416,39140,3280,5392854,18426,2589277,10870,360885,9133,722011,13407,750232,11684,756149,13020,2803577,12356,280154,8145,736448,11894,944948,14859,842027,15099,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,434022,1396,39327,3000,15420,1641,3667,786,4763,982,4929,1024,2061,629,23907,2011,4468,835,7360,905,9190,1506,2889,641,394695,3539,201195,2079,17694,1584,55302,2581,73265,2820,54934,2716,193500,2282,13390,1419,49684,2253,68522,2670,61904,2569,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7577446,5195,883472,16117,361017,9969,104551,5455,141224,6414,80819,4712,34423,3342,522455,9766,133648,5059,195787,7843,152635,5416,40385,3121,6693974,16564,3241212,11271,325774,9366,1146723,16082,880404,13020,888311,12164,3452762,10715,305468,7143,1176023,12967,1043188,12423,928083,12152,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2390767,4364,300028,7852,120422,4524,35121,2684,47982,3267,27756,2588,9563,1433,179606,6250,45836,3007,68680,3912,53707,3363,11383,1332,2090739,8883,1025613,5696,121753,5752,320971,8420,319134,7335,263755,5807,1065126,6625,116495,5374,324533,6288,351927,6873,272171,7099,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2582935,3983,315660,10234,140392,6807,32852,3159,41591,3793,44637,3236,21312,2620,175268,6473,43344,3622,48795,3687,61354,4133,21775,2184,2267275,11122,1109195,7721,115232,5528,270873,8302,374918,7849,348172,7360,1158080,6859,95150,5144,280989,8280,425201,8026,356740,7496,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8483355,5024,848515,15358,336646,8437,96721,4935,142723,5950,62457,4154,34745,2797,511869,11329,134233,6156,220317,7248,109306,5125,48013,3597,7634840,16186,3686784,9348,359252,7788,1355621,15749,869584,14571,1102327,14629,3948056,11880,358848,9430,1448588,13848,995322,13168,1145298,15081,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,697372,1616,74269,4870,31518,3237,12559,2137,8570,1758,4944,1332,5445,1332,42751,3214,13714,1992,13896,1999,9591,1713,5550,1241,623103,4865,296158,3584,43263,3758,80589,3869,76757,3690,95549,3871,326945,3670,42356,3273,86016,3701,92178,5500,106395,3691,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3016654,5288,414202,11519,168060,6528,65521,4799,60550,4216,28353,2727,13636,1770,246142,7954,78183,4854,85900,4638,64662,4618,17397,1953,2602452,12876,1250031,8217,168826,7637,377911,9928,362464,9069,340830,7201,1352421,8281,152598,4659,395059,8433,426313,9514,378451,7792,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,519643,2123,56199,3973,24096,2193,6363,1309,9717,1437,5255,1183,2761,794,32103,3100,7417,1296,11324,1466,10557,1773,2805,1105,463444,4349,231591,2774,22215,2153,75140,3180,69085,3447,65151,3186,231853,3258,15453,1984,67093,3690,81156,3402,68151,2869,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4170973,5392,566176,15692,236270,8768,88705,4777,88904,5604,39917,3352,18744,2267,329906,9596,104302,5105,126599,6656,77265,4751,21740,2640,3604797,16664,1739889,9424,246044,8138,584132,11265,456721,9890,452992,8872,1864908,10401,224268,7867,596792,9451,559908,10762,483940,9333,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15442580,10018,2019446,25186,818880,14543,354656,12282,233980,8788,157266,7918,72978,4574,1200566,17724,498693,13529,341221,10988,273145,8773,87507,5184,13423134,26692,6601912,16397,1092210,16072,1633929,17167,1927228,20803,1948545,20112,6821222,17765,988138,15763,1710671,17256,2158273,22440,1964140,21874,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1566718,3258,146863,7108,66760,4439,16099,2221,18213,2455,21562,2313,10886,1705,80103,4207,18273,2438,22805,2768,28216,2591,10809,1499,1419855,8327,707858,5697,58545,4104,160418,5378,245996,7160,242899,6031,711997,4241,52184,4004,179910,5681,281295,6843,198608,4978,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,425807,1316,41274,3033,18175,1869,4302,1039,7365,1077,3040,832,3468,824,23099,1959,4783,1050,7762,1272,7352,1294,3202,845,384533,3383,186533,2157,17452,1765,61768,2941,44735,2670,62578,2860,198000,2360,10795,1369,56646,2827,55820,2888,74739,2599,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5265595,7983,445749,12757,178286,6989,68397,4346,54787,4092,35326,3325,19776,2048,267463,8715,85077,5568,82351,4864,68685,4800,31350,2944,4819846,15572,2326097,9497,287858,8611,576267,11452,592726,12438,869246,11759,2493749,10662,245812,7805,617859,10170,722402,12008,907676,11460,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4451316,3310,443431,16037,189175,8293,52700,5151,55843,4544,53788,3987,26844,2927,254256,10153,63032,5075,69202,5046,89703,5336,32319,2884,4007885,15606,1984724,8390,179754,6366,457900,10364,675324,11633,671746,9587,2023161,10595,151480,5811,470362,10656,737619,13206,663700,11800,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1269635,3627,180840,6724,76930,4135,28884,2642,32071,3279,11683,1495,4292,967,103910,4211,32802,2710,43211,3168,21782,2474,6115,1505,1088795,7038,532802,4638,79089,3813,228891,6214,121488,4483,103334,4359,555993,4530,68333,4005,223892,6052,151436,4735,112332,4674,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3736365,4322,346332,10536,146090,6438,35319,2956,59908,4337,35485,3454,15378,2111,200242,6632,48276,3109,72724,4351,60106,3893,19136,2517,3390033,11496,1674425,7399,149171,5376,562881,9867,497278,7897,465095,7878,1715608,7344,120940,4760,544964,8953,552276,8352,497428,6422,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,365745,2216,29190,3337,11168,1778,1814,724,4645,1047,3461,1126,1248,586,18022,2142,3508,1022,6366,1183,6178,1375,1970,804,336555,3828,172258,2330,12838,1609,52717,2942,63314,3290,43389,2991,164297,2794,9228,1372,45869,3170,66651,3527,42549,3255,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
