GEO_ID,B17010H_001E,B17010H_001M,B17010H_002E,B17010H_002M,B17010H_003E,B17010H_003M,B17010H_004E,B17010H_004M,B17010H_005E,B17010H_005M,B17010H_006E,B17010H_006M,B17010H_007E,B17010H_007M,B17010H_008E,B17010H_008M,B17010H_009E,B17010H_009M,B17010H_010E,B17010H_010M,B17010H_011E,B17010H_011M,B17010H_012E,B17010H_012M,B17010H_013E,B17010H_013M,B17010H_014E,B17010H_014M,B17010H_015E,B17010H_015M,B17010H_016E,B17010H_016M,B17010H_017E,B17010H_017M,B17010H_018E,B17010H_018M,B17010H_019E,B17010H_019M,B17010H_020E,B17010H_020M,B17010H_021E,B17010H_021M,B17010H_022E,B17010H_022M,B17010H_023E,B17010H_023M,B17010H_024E,B17010H_024M,B17010H_025E,B17010H_025M,B17010H_026E,B17010H_026M,B17010H_027E,B17010H_027M,B17010H_028E,B17010H_028M,B17010H_029E,B17010H_029M,B17010H_030E,B17010H_030M,B17010H_031E,B17010H_031M,B17010H_032E,B17010H_032M,B17010H_033E,B17010H_033M,B17010H_034E,B17010H_034M,B17010H_035E,B17010H_035M,B17010H_036E,B17010H_036M,B17010H_037E,B17010H_037M,B17010H_038E,B17010H_038M,B17010H_039E,B17010H_039M,B17010H_040E,B17010H_040M,B17010H_041E,B17010H_041M,NAME,B17010H_001EA,B17010H_001MA,B17010H_002EA,B17010H_002MA,B17010H_003EA,B17010H_003MA,B17010H_004EA,B17010H_004MA,B17010H_005EA,B17010H_005MA,B17010H_006MA,B17010H_006EA,B17010H_007EA,B17010H_007MA,B17010H_008MA,B17010H_008EA,B17010H_009EA,B17010H_009MA,B17010H_010EA,B17010H_010MA,B17010H_011EA,B17010H_011MA,B17010H_012EA,B17010H_012MA,B17010H_013EA,B17010H_013MA,B17010H_014EA,B17010H_014MA,B17010H_015EA,B17010H_015MA,B17010H_016MA,B17010H_016EA,B17010H_017EA,B17010H_017MA,B17010H_018MA,B17010H_018EA,B17010H_019EA,B17010H_019MA,B17010H_020MA,B17010H_020EA,B17010H_021EA,B17010H_021MA,B17010H_022MA,B17010H_022EA,B17010H_023EA,B17010H_023MA,B17010H_024MA,B17010H_024EA,B17010H_025EA,B17010H_025MA,B17010H_026MA,B17010H_026EA,B17010H_027EA,B17010H_027MA,B17010H_028MA,B17010H_028EA,B17010H_029EA,B17010H_029MA,B17010H_030EA,B17010H_030MA,B17010H_031EA,B17010H_031MA,B17010H_032MA,B17010H_032EA,B17010H_033EA,B17010H_033MA,B17010H_034MA,B17010H_034EA,B17010H_035EA,B17010H_035MA,B17010H_036MA,B17010H_036EA,B17010H_037EA,B17010H_037MA,B17010H_038MA,B17010H_038EA,B17010H_039EA,B17010H_039MA,B17010H_040MA,B17010H_040EA,B17010H_041EA,B17010H_041MA,state
0400000US13,1459638,12875,113770,5325,51936,3793,30198,2778,6378,1361,8182,1467,15638,2123,21738,2144,61834,4351,11303,1802,7442,1274,2015,883,934,397,4493,1042,3861,1060,50531,4065,40720,3332,8575,1519,10599,1915,21546,2373,9811,1863,1345868,11947,1139847,11853,458858,9065,86384,5119,83337,4286,289137,7938,680989,9815,206021,7352,63635,3757,33294,3005,8117,1522,3518,1089,21659,2245,30341,2982,142386,6411,79329,4922,10662,1809,7857,1372,60810,3879,63057,3990,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,82230,2754,4933,1058,2525,932,1130,710,573,502,305,417,252,216,1395,623,2408,595,456,359,346,319,0,275,10,20,336,316,110,173,1952,583,1405,465,287,193,238,232,880,378,547,326,77297,2503,63628,2640,23430,1781,6876,1465,4031,1066,12523,1521,40198,2634,13669,1680,5494,1177,2356,772,334,379,163,157,1859,667,3138,943,8175,1306,4322,968,613,395,600,442,3109,808,3853,840,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,350245,6241,33382,2532,17781,2106,10074,1553,3093,963,3532,1036,3449,1018,7707,1515,15601,2069,2894,1059,2100,965,1159,807,188,249,753,371,794,499,12707,1855,10956,1641,2898,976,2183,869,5875,1260,1751,764,316863,6255,271262,5701,111358,4229,21311,2371,26264,2548,63783,3751,159904,4056,45601,3281,14560,1941,9241,1676,2193,796,1116,494,5932,1286,5319,1268,31041,2601,20441,2053,2948,756,2913,915,14580,1696,10600,1530,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2150540,12184,120075,4491,47698,3484,27335,2740,5004,1176,8320,1368,14011,1745,20363,1974,72377,3415,12950,1476,8963,1402,1943,622,1917,647,5103,1024,3987,975,59427,3189,49912,3039,11681,1585,11058,1585,27173,2532,9515,1562,2030465,11704,1695251,13590,683572,9899,132062,5403,121755,4906,429755,7837,1011679,11134,335214,7793,106159,5254,52600,3850,13541,2036,6237,1257,32822,2740,53559,4118,229055,5551,115851,4763,17737,2027,11798,1714,86316,4389,113204,3874,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1412761,10056,125794,5327,47278,3314,29489,3061,5036,1240,10810,1679,13643,1856,17789,1852,78516,4522,13970,2051,10888,1786,3047,892,2466,925,5375,1130,3082,999,64546,4111,58006,3998,14373,2145,13767,2172,29866,2687,6540,1321,1286967,9716,1060072,10737,416869,8322,76597,4333,81892,4525,258380,6686,643203,8618,226895,6487,73824,3719,43730,3111,10897,1697,4808,1038,28025,2825,30094,2593,153071,5100,87783,4022,12280,1994,10246,1492,65257,3384,65288,3372,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,731030,7003,49736,2531,19873,1935,11201,1491,2067,807,3925,931,5209,975,8672,1256,29863,2423,4466,887,3184,752,695,334,878,454,1611,524,1282,480,25397,2290,23431,2165,6769,1232,6254,1348,10408,1247,1966,580,681294,7136,575707,7681,218574,5499,41703,2564,46521,2827,130350,4384,357133,5326,105587,4372,36658,2833,22504,2389,5893,1285,2388,741,14223,1865,14154,1923,68929,3541,41985,2992,5243,1231,5907,1142,30835,2438,26944,2078,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,597884,7304,41967,2973,14309,1737,8840,1491,1811,636,2831,751,4198,1185,5469,820,27658,2589,4441,955,3505,898,1188,586,732,502,1585,578,936,403,23217,2607,21286,2527,5943,1149,4975,1092,10368,1659,1931,619,555917,7859,468557,7335,178176,5328,32278,3049,35631,2831,110267,3772,290381,5235,87360,3693,29698,2445,17535,1949,4487,1045,1462,728,11586,1628,12163,1665,57662,3335,36183,2547,5514,1155,4379,936,26290,2238,21479,2094,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1005451,9470,130499,5185,53459,3733,29272,2600,5573,1186,9018,1474,14681,1806,24187,2378,77040,3956,15146,1999,11030,1617,2634,798,1842,701,6554,1402,4116,1147,61894,3699,54049,3417,12586,1791,13083,2198,28380,2920,7845,1356,874952,9634,716589,9395,279221,6834,53839,3531,52768,4282,172614,4848,437368,7401,158363,6099,49161,3519,26010,2656,6661,1567,2557,904,16792,1927,23151,2239,109202,5411,60606,4248,9801,1844,5757,1257,45048,3615,48596,3032,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,727435,8923,58887,3227,22950,2195,11834,1723,2461,868,4220,1070,5153,1253,11116,1426,35937,2748,5514,1268,3950,959,991,552,337,222,2622,822,1564,760,30423,2629,24773,2529,6549,1628,5033,1136,13191,1855,5650,1504,668548,7960,546568,8279,216481,6324,38526,3096,45188,3794,132767,4817,330087,6320,121980,4758,38053,2917,21071,2561,4883,1174,1456,678,14732,2105,16982,1929,83927,4457,47808,3290,7423,1447,4768,1156,35617,3103,36119,2794,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,333167,4672,27422,2141,9518,1401,4644,918,569,272,1636,555,2439,665,4874,1149,17904,1738,2830,865,1927,745,103,98,365,384,1459,578,903,451,15074,1603,13491,1549,3854,1099,2702,748,6935,1367,1583,535,305745,4862,249030,4591,86265,3759,16139,1925,13469,1876,56657,2748,162765,3907,56715,3199,19740,2234,11825,1637,2602,1022,747,441,8476,1368,7915,1634,36975,2938,22292,2259,1931,726,2133,719,18228,1979,14683,1967,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,848044,8935,31185,2899,12957,1977,6081,1383,1859,778,1891,805,2331,707,6876,1284,18228,2154,3737,1294,2394,922,386,362,623,417,1385,724,1343,791,14491,1900,12815,1867,2195,705,2067,812,8553,1532,1676,568,816859,9469,683063,9741,277493,6401,55072,3261,48360,3165,174061,4800,405570,7137,133796,6268,40701,3274,20010,2268,3954,1053,2557,828,13499,1660,20691,2316,93095,5220,50191,4188,6634,1218,4953,1427,38604,3926,42904,2937,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1253987,11221,60389,4171,19674,2012,9709,1392,1823,729,2442,767,5444,1237,9965,1418,40715,3723,6730,1307,4582,1149,1803,891,306,226,2473,766,2148,691,33985,3310,27678,2870,6096,1315,4201,1221,17381,2266,6307,1530,1193598,10865,968924,10292,407811,7326,80901,3590,63419,3781,263491,6358,561113,8324,224674,7732,58794,3400,25697,2714,5457,1245,2297,889,17943,2592,33097,2407,165880,7093,83684,4741,12391,1848,7620,1613,63673,3974,82196,4589,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2017840,14023,177264,6688,74330,4127,44691,3012,6785,1138,14115,1561,23791,2499,29639,2178,102934,5179,18867,2184,13919,2018,3940,1047,2478,737,7501,1348,4948,951,84067,4583,72231,4102,17719,2241,15140,2029,39372,3097,11836,1442,1840576,12820,1525858,12979,580451,9488,100566,4985,99271,4318,380614,7978,945407,9863,314718,6835,99932,4530,51677,3329,10969,1651,5440,931,35268,2631,48255,3247,214786,6119,112560,4977,15780,1836,11780,1498,85000,4344,102226,3922,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1184377,8695,59511,2740,22885,1877,11309,1424,2151,562,3428,830,5730,1085,11576,1301,36626,2670,6657,1136,4982,1090,1405,657,586,321,2991,864,1675,485,29969,2495,27350,2367,8416,1340,6306,1249,12628,1637,2619,619,1124866,8411,951582,8519,385624,5889,78084,3366,73252,3812,234288,5175,565958,6839,173284,5326,60234,3632,32640,2569,7179,1063,3010,769,22451,2214,27594,2515,113050,4285,69345,3683,10131,1320,7344,1193,51870,3347,43705,2938,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,468754,6787,47728,4252,21055,2636,12095,2030,3100,1057,4196,1156,4799,1197,8960,1470,26673,3334,6348,1560,5106,1462,1428,684,1172,713,2506,897,1242,598,20325,2878,16644,2910,3389,1286,4222,1354,9033,1666,3681,901,421026,7089,353993,6480,139987,5767,28576,3172,25520,2600,85891,3946,214006,5994,67033,4625,21159,2453,9637,1712,1175,622,902,531,7560,1331,11522,1694,45874,3757,25339,2868,3794,1173,3187,938,18358,2275,20535,1869,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1284646,10964,110052,4590,47314,2989,26505,2465,7197,1503,7880,1352,11428,1606,20809,2060,62738,3875,12965,1931,10254,1799,4064,1290,1519,598,4671,1092,2711,665,49773,3410,44531,3104,12431,1772,13210,1901,18890,1993,5242,1241,1174594,11290,977950,9958,376192,8241,72250,3736,71179,3487,232763,6868,601758,7452,196644,6611,64148,4130,36287,3293,8879,1711,3774,1052,23634,2370,27861,2576,132496,5150,73892,3997,10966,1666,6304,1221,56622,3656,58604,3520,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,233211,4631,21083,2345,10519,1669,5322,1125,1459,725,1190,386,2673,865,5197,1218,10564,1812,2374,885,1689,777,645,405,204,197,840,618,685,344,8190,1721,7472,1649,2574,1018,1311,557,3587,1013,718,403,212128,4556,179617,4334,63920,3317,12865,1428,13906,1676,37149,2567,115697,3400,32511,2292,11867,1265,6976,992,1732,736,159,117,5085,989,4891,948,20644,2019,11940,1701,2354,827,1099,559,8487,1496,8704,1187,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
