GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001MA,B25101_001EA,B25101_002EA,B25101_002MA,B25101_003EA,B25101_003MA,B25101_004MA,B25101_004EA,B25101_005EA,B25101_005MA,B25101_006MA,B25101_006EA,B25101_007MA,B25101_007EA,B25101_008MA,B25101_008EA,B25101_009EA,B25101_009MA,B25101_010MA,B25101_010EA,B25101_011EA,B25101_011MA,B25101_012EA,B25101_012MA,B25101_013MA,B25101_013EA,B25101_014MA,B25101_014EA,B25101_015MA,B25101_015EA,B25101_016EA,B25101_016MA,B25101_017EA,B25101_017MA,B25101_018MA,B25101_018EA,B25101_019MA,B25101_019EA,B25101_020EA,B25101_020MA,B25101_021EA,B25101_021MA,B25101_022MA,B25101_022EA,B25101_023MA,B25101_023EA,B25101_024MA,B25101_024EA,B25101_025MA,B25101_025EA,B25101_026EA,B25101_026MA,B25101_027EA,B25101_027MA,B25101_028EA,B25101_028MA,B25101_029EA,B25101_029MA,B25101_030MA,B25101_030EA,B25101_031EA,B25101_031MA,B25101_032EA,B25101_032MA,B25101_033EA,B25101_033MA,B25101_034MA,B25101_034EA,B25101_035MA,B25101_035EA,B25101_036MA,B25101_036EA,B25101_037EA,B25101_037MA,B25101_038EA,B25101_038MA,B25101_039MA,B25101_039EA,B25101_040EA,B25101_040MA,B25101_041EA,B25101_041MA,B25101_042MA,B25101_042EA,B25101_043EA,B25101_043MA,B25101_044EA,B25101_044MA,B25101_045MA,B25101_045EA,state
0400000US13,2304165,17073,1639846,15202,128891,6210,79,98,1625,592,127187,6172,194428,7415,4354,1173,23185,2522,166889,6916,216637,7499,19042,2346,63790,4296,133805,5972,364673,9799,84311,4283,154365,6646,125997,5750,723432,11801,437495,8975,217602,7430,68335,4147,11785,1837,664319,10312,154307,5291,33386,2786,38237,2957,82684,3733,141969,5305,98794,4543,29476,2599,13699,1693,98209,4311,89887,3907,6425,1100,1897,585,111237,4614,107866,4618,1983,519,1388,749,147321,4753,146273,4827,619,359,429,410,11276,2016,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,258533,5422,175138,5017,7011,1348,0,275,0,275,7011,1348,11654,1684,332,210,599,298,10723,1708,15822,1717,884,385,1166,397,13772,1701,33918,2781,3456,781,7129,1344,23333,2446,105960,4148,37366,2773,35877,2845,32717,2989,773,413,83395,3201,11059,1284,2465,663,2050,572,6544,1152,12240,1556,7593,1430,1904,494,2743,760,12003,1176,10030,1114,1372,529,601,381,13783,1385,12947,1417,713,353,123,146,32517,2606,32117,2591,277,274,123,120,1793,633,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401532,6302,275925,6274,20275,2267,13,25,420,291,19842,2275,38957,3041,1105,451,7197,1397,30655,2566,43353,3096,4784,1073,16275,1950,22294,2262,73409,3633,24446,2211,29337,2432,19626,1846,98536,4014,64981,3518,25074,2299,8481,1367,1395,648,125607,4245,29047,2380,8083,1080,7924,1345,13040,1735,27954,1969,22815,2004,3489,783,1650,625,21107,2328,20610,2307,240,206,257,241,22839,2074,22421,2125,310,236,108,124,23641,2035,23641,2035,0,267,0,267,1019,406,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3219338,16289,2223670,14753,116787,5139,257,231,1414,499,115116,5133,207548,7567,5934,1165,21410,2168,180204,7079,267512,8402,24460,2329,63695,3873,179357,7158,468656,10897,98210,4516,151895,5368,218551,7280,1154464,12374,576417,9823,389215,7612,188832,5950,8703,1601,995668,12614,166998,5095,25657,2201,36076,2245,105265,4284,205736,5634,99178,3852,58464,3326,48094,3262,154953,5853,117892,4923,29190,2360,7871,1444,175518,5655,160310,5456,11745,1376,3463,920,281078,7500,274385,7496,5503,1042,1190,549,11385,1683,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1736751,11947,1218452,11476,82770,4339,706,391,2838,1004,79226,4005,156767,5761,7979,1277,35592,2956,113196,4917,192545,7639,34542,2790,81404,4286,76599,4293,296269,7157,132846,4502,118017,5152,45406,3487,485391,7484,364871,7568,101257,4475,19263,2003,4710,1199,518299,8388,105041,4310,27604,1992,30149,2259,47288,3437,121895,5068,91354,3931,22276,2241,8265,1535,93632,3223,88685,3283,4371,887,576,302,90478,4288,89325,4270,994,452,159,156,102612,3979,102495,3965,117,143,0,267,4641,1063,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885284,8254,553055,8328,29770,2552,222,239,993,342,28555,2547,62288,3461,3184,809,15432,1572,43672,2726,81474,4010,15396,1738,34580,2809,31498,2336,138545,4494,58428,2769,57914,3595,22203,1837,239104,5770,173183,4355,55369,3229,10552,1563,1874,626,332229,6008,60464,3056,11714,1380,17040,1592,31710,2211,70592,3247,47310,2367,17718,1671,5564,1057,57494,2690,53713,2607,3328,716,453,298,66225,2744,64856,2686,1207,357,162,160,74869,3339,74771,3326,62,103,36,62,2585,598,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,749907,8746,480190,8870,25350,2340,46,81,497,263,24807,2283,49443,2722,2663,727,10002,1335,36778,2378,66800,3445,11502,1372,26459,2176,28839,2640,115940,5337,42999,2713,47595,3288,25346,2382,220810,6511,150386,5030,59413,3462,11011,1596,1847,652,269717,5310,50035,2505,9426,1349,13364,1379,27245,1962,54136,2846,34216,1988,14839,1618,5081,937,46495,2985,42366,2950,3577,895,552,306,51232,2691,50526,2635,459,239,247,200,65194,3262,65134,3249,60,100,0,248,2625,829,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1156292,12036,717861,10476,67266,4712,219,181,2605,752,64442,4735,97871,3965,5520,1079,22264,2020,70087,3616,108327,5268,24213,2340,42524,3200,41590,3323,166468,6737,71656,4369,66813,4005,27999,2491,274729,7156,203925,6853,59126,4030,11678,1511,3200,772,438431,8379,118965,4342,41958,3001,31012,2311,45995,2791,100359,4167,79471,3718,17504,2128,3384,699,70183,3030,68347,3040,1727,567,109,136,66697,2905,65961,2895,557,313,179,174,78375,4397,78329,4386,46,76,0,271,3852,1090,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1141504,11499,637183,11302,52458,3759,496,462,1290,568,50672,3650,73264,4074,3685,968,14624,1776,54955,3488,89224,5242,16251,1975,30134,3325,42839,3937,131658,6827,53852,4041,50748,3645,27058,2400,287519,7713,213273,7306,58168,3427,16078,1747,3060,1021,504321,9287,127861,5214,39282,3259,34319,2786,54260,3395,102126,4792,81752,4537,15706,1835,4668,944,76602,4693,73091,4563,3165,872,346,269,81739,3727,80673,3701,966,367,100,118,108839,4511,108661,4550,178,184,0,281,7154,1279,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396395,5449,258025,5141,16581,1614,109,112,354,187,16118,1542,31033,2907,1242,408,6094,1267,23697,2170,38007,2792,5266,935,12877,1630,19864,2211,65149,3466,20403,1549,24465,2237,20281,1934,106388,4000,65759,3249,33237,2258,7392,1294,867,409,138370,3634,30872,1988,6064,959,6686,1035,18122,1603,31681,1928,18620,1590,8184,1071,4877,828,24782,1779,20801,1677,2971,948,1010,527,24282,1880,23771,1873,511,268,0,230,25649,1727,25337,1726,297,226,15,24,1104,502,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426267,12068,1090776,11617,38061,3374,13,25,88,109,37960,3355,62804,4106,1268,485,3611,1034,57925,4011,84462,4620,4271,987,12387,1573,67804,4132,191209,7319,23309,2179,56901,3654,110999,5702,710555,9045,323834,7837,246996,6928,139725,5940,3685,1020,335491,6633,47610,3009,3991,1020,7456,1131,36163,2435,60388,3104,23901,2443,20634,1987,15853,1864,44084,2847,32977,2649,9124,1366,1983,665,59113,2991,53382,2994,4864,1018,867,380,120757,5409,119345,5341,1312,534,100,115,3539,993,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1568382,10691,1132001,10169,44037,3519,0,285,0,285,44037,3519,65158,4370,806,327,2972,654,61380,4209,94196,4640,3166,707,13469,1785,77561,4156,201225,7399,22172,2234,54140,3821,124913,5072,722035,8834,318716,6921,270293,6951,133026,5516,5350,1225,436381,7726,66745,3522,2376,702,7506,1272,56863,3546,75951,3846,17674,1779,28805,2282,29472,2765,61223,3194,37107,2304,18749,1798,5367,998,74810,3641,65560,3468,7295,1029,1955,527,153678,5684,149658,5645,3472,851,548,327,3974,1086,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2769474,14635,1828046,14919,141409,5278,218,173,1727,503,139464,5205,218122,7317,5808,835,27243,2122,185071,6560,277171,6647,31823,2355,92385,4036,152963,5054,430191,8498,125390,4841,182135,5581,122666,4768,751429,9483,468864,8172,220234,5794,62331,3061,9724,1832,941428,11991,196247,5189,28350,1884,42610,2409,125287,4478,218965,5923,121611,3964,67917,3714,29437,2209,161974,6310,141014,5588,17977,1767,2983,778,165640,5376,160863,5228,3984,762,793,302,185984,5908,184780,5838,1085,483,119,129,12618,1395,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1527328,10448,1076735,8953,45023,2749,97,66,535,223,44391,2764,95977,3992,2640,605,11019,1285,82318,3629,131964,5079,11469,1178,35545,2537,84950,3977,242552,5061,53615,2869,99302,3926,89635,3486,558709,8395,311481,6745,189717,5566,57511,2572,2510,710,450593,6597,80261,3361,12559,1160,19282,1768,48420,2647,86561,3668,50642,2297,25362,2196,10557,1415,73248,2747,65790,2657,6421,919,1037,377,87256,3331,84660,3423,2169,517,427,230,119697,3423,119092,3418,531,240,74,87,3570,980,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,753374,9176,411111,7879,48717,4282,385,305,544,299,47788,4300,63938,4088,2354,876,13887,2044,47697,3071,63595,4459,13133,2149,24443,2706,26019,2486,90553,4864,44751,3661,30906,2775,14896,1830,141738,5360,101630,4566,31984,2646,8124,1302,2570,917,342263,7114,92147,3962,24867,2268,25129,2086,42151,3323,74163,3655,57929,3212,12593,1823,3641,885,51221,3594,48017,3672,2739,699,465,285,55922,3647,54571,3640,1263,602,88,147,61766,3749,61691,3767,75,135,0,287,7044,1440,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
