GEO_ID,C17022_001E,C17022_001M,C17022_002E,C17022_002M,C17022_003E,C17022_003M,C17022_004E,C17022_004M,C17022_005E,C17022_005M,C17022_006E,C17022_006M,C17022_007E,C17022_007M,C17022_008E,C17022_008M,C17022_009E,C17022_009M,C17022_010E,C17022_010M,C17022_011E,C17022_011M,C17022_012E,C17022_012M,C17022_013E,C17022_013M,C17022_014E,C17022_014M,C17022_015E,C17022_015M,C17022_016E,C17022_016M,C17022_017E,C17022_017M,C17022_018E,C17022_018M,C17022_019E,C17022_019M,C17022_020E,C17022_020M,C17022_021E,C17022_021M,NAME,C17022_001EA,C17022_001MA,C17022_002MA,C17022_002EA,C17022_003EA,C17022_003MA,C17022_004EA,C17022_004MA,C17022_005EA,C17022_005MA,C17022_006MA,C17022_006EA,C17022_007MA,C17022_007EA,C17022_008MA,C17022_008EA,C17022_009MA,C17022_009EA,C17022_010EA,C17022_010MA,C17022_011EA,C17022_011MA,C17022_012MA,C17022_012EA,C17022_013MA,C17022_013EA,C17022_014MA,C17022_014EA,C17022_015EA,C17022_015MA,C17022_016EA,C17022_016MA,C17022_017EA,C17022_017MA,C17022_018MA,C17022_018EA,C17022_019MA,C17022_019EA,C17022_020EA,C17022_020MA,C17022_021EA,C17022_021MA,state
0400000US13,2385969,17984,455163,10558,179208,7384,275955,8365,46289,3703,229666,7937,89974,5204,49463,4207,40511,3788,10218,1917,30293,3275,165007,6122,98928,4284,66079,4391,15604,2335,50475,3688,1675825,16937,1361297,14946,314528,9647,88890,5449,225638,7725,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,31133,2641,15326,2318,15807,1819,2672,944,13135,1725,7741,1417,4502,984,3239,917,1045,521,2194,762,14034,1766,9365,1384,4669,894,609,332,4060,837,250167,4872,195209,5026,54958,3388,19921,2622,35037,2211,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,68642,3865,38231,3145,30411,2921,6612,1371,23799,2554,17269,2122,11984,1838,5285,1244,1238,529,4047,1112,29759,2385,21996,1906,7763,1495,1415,663,6348,1362,286136,6257,249918,5766,36218,3023,14318,2057,21900,2293,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,447018,10011,170738,6804,276280,8062,50368,3578,225912,7129,97864,5943,51118,4039,46746,3716,11242,1682,35504,3351,174837,6023,104233,4958,70604,3970,17481,2266,53123,3586,2414094,15873,1974920,15813,439174,9476,141106,5870,298068,7838,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,254394,7823,98788,4547,155606,6105,28414,2950,127192,5789,59237,3553,33244,2823,25993,2294,6820,1417,19173,2377,110635,5203,68681,3764,41954,3402,10361,1686,31593,2915,1232120,11650,1035805,11241,196315,5880,65068,3835,131247,4886,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,96007,4312,42280,3020,53727,3321,8775,1331,44952,3151,22532,2315,13454,1528,9078,1624,2292,703,6786,1472,45524,2898,29176,2280,16348,1909,4291,1015,12057,1633,629705,7654,548692,8223,81013,3945,31471,2768,49542,2832,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,100962,4856,39192,3111,61770,3813,10130,1503,51640,3859,21942,2323,14505,1889,7437,1478,1821,581,5616,1268,39689,2920,27399,2452,12290,1658,3570,863,8720,1372,558999,9603,478103,8378,80896,4456,31171,2600,49725,3619,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,225530,7276,97590,5062,127940,5026,24987,2443,102953,4937,43510,2735,26007,2218,17503,1969,4318,988,13185,1668,74936,4209,49400,3456,25536,2486,7866,1717,17670,1996,782709,10972,660875,10474,121834,6109,39661,3623,82173,5077,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,228627,7455,65872,4254,162755,6537,19891,2307,142864,6179,44133,3432,21023,2351,23110,2859,4777,1202,18333,2484,76147,4815,44482,3594,31665,3081,6413,1309,25252,2902,780210,10018,622046,9780,158164,5873,48479,3747,109685,5412,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,45864,2747,18266,1820,27598,2207,4833,1156,22765,2106,11789,1607,7146,1187,4643,1180,1830,637,2813,856,21402,1899,13473,1474,7929,1290,2248,690,5681,1196,266273,4708,227785,4256,38488,2734,14709,2152,23779,2137,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,133928,5950,41682,3686,92246,4971,15937,2349,76309,4760,30793,3196,15251,2180,15542,2257,2873,848,12669,1985,61416,3680,29949,2252,31467,3288,8166,1831,23301,2567,1205821,13489,935731,12743,270090,8968,77136,4885,192954,7336,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,185602,7743,57239,3632,128363,7006,20392,2450,107971,6235,35815,3017,18699,2227,17116,2072,3047,992,14069,1804,64600,4056,37443,2928,27157,3095,6504,1417,20653,2837,1304240,14068,1052823,12145,251417,9444,70457,4425,180960,7764,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,413184,8638,155387,6110,257797,7039,45291,3553,212506,6426,83606,4116,45742,2656,37864,2834,10469,1729,27395,2545,149248,5827,90423,4734,58825,3183,14134,1828,44691,2894,1862742,15554,1553542,13980,309200,8393,98443,4698,210757,6949,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,151197,5437,59035,3257,92162,4247,19180,2000,72982,3848,33918,3041,19614,2015,14304,1962,4173,875,10131,1834,63163,3421,39241,2402,23922,2610,7506,1290,16416,2117,1105480,9496,951110,9309,154370,5442,56898,3392,97472,4517,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,180637,7015,60001,4837,120636,5499,18182,2525,102454,5017,35683,2972,20268,2339,15415,1998,2594,963,12821,1909,53330,3525,32679,3145,20651,2454,4299,1121,16352,2227,476465,8794,388623,7307,87842,4956,26325,2839,61517,4125,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,232012,7653,95463,4577,136549,6545,25213,2890,111336,5507,52506,3450,30925,2376,21581,2209,4867,1305,16714,1777,101294,4974,66709,3937,34585,3311,10546,1884,24039,2576,1138266,13245,953404,11070,184862,6756,59181,4137,125681,5021,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,38772,3028,18960,2137,19812,2352,4240,1137,15572,2182,9310,1789,6397,1611,2913,821,849,462,2064,773,17223,2046,12466,1643,4757,1054,1292,575,3465,778,189894,4693,165677,4357,24217,1982,10545,1271,13672,1637,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,468407,6176,59545,4335,25534,2369,34011,3249,7662,1335,26349,2698,13499,1620,7646,1092,5853,1206,1671,742,4182,932,28732,2403,18397,1790,10335,1527,2547,797,7788,1357,366631,5888,316446,5333,50185,3008,19297,2176,30888,2152,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,99817,5760,43293,3981,56524,4292,13929,2008,42595,3800,23218,2629,13665,1997,9553,1681,2800,1033,6753,1435,42554,4053,26083,2768,16471,2465,6690,1561,9781,1827,474097,8978,369320,8207,104777,5162,39908,3255,64869,3874,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,27648,2731,11364,1628,16284,2226,3368,1019,12916,1819,8632,1493,5438,1297,3194,1035,638,411,2556,834,13796,1917,8718,1463,5078,1271,1416,767,3662,959,293981,5987,248675,5910,45306,3414,16783,2213,28523,2369,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,241316,7781,87309,4674,154007,6959,25930,2600,128077,6196,47339,3643,25355,2660,21984,2700,5337,1222,16647,2324,88875,5097,52270,3670,36605,3623,9296,1615,27309,3080,1808202,12815,1449296,12159,358906,8281,113473,4436,245433,7129,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,110802,4885,49365,3454,61437,3737,15048,2328,46389,3101,18749,2212,10369,1695,8380,1632,2375,869,6005,1344,33944,3247,21308,2526,12636,1745,3932,1136,8704,1454,337597,7608,268302,6640,69295,4907,27686,3055,41609,3894,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,731744,12572,282185,8956,449559,9491,72000,4285,377559,9158,140514,6631,73426,4739,67088,4886,18945,2727,48143,3893,248918,8227,141103,6827,107815,5156,22294,2557,85521,4731,3511500,22670,2714181,23022,797319,15854,241997,7993,555322,13346,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441916,18415,451346,9968,175528,5971,275818,9495,49740,4350,226078,8937,93173,4668,56119,3927,37054,2893,7474,1396,29580,2728,161483,6591,97866,5306,63617,4565,14492,2196,49125,3944,1735914,16685,1441350,15870,294564,9456,88046,4780,206518,7449,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,19420,1645,8524,973,10896,1218,1539,567,9357,1259,4731,949,2505,680,2226,682,570,313,1656,597,8822,1301,5382,968,3440,912,615,476,2825,775,138972,3203,123866,3182,15106,1653,6122,1196,8984,1299,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,476775,10570,168740,7545,308035,9710,52075,3745,255960,8955,91196,5016,49663,3935,41533,3192,10295,1589,31238,2681,175085,7037,105446,4742,69639,4537,16494,1982,53145,4330,2217051,15890,1845154,15600,371897,9123,117266,5042,254631,8203,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,171884,5278,72201,3683,99683,4655,17834,2075,81849,4484,37826,2688,23019,2073,14807,1759,3470,863,11337,1518,64376,4121,42756,2988,21620,2461,6128,1161,15492,2015,680536,7485,571280,8186,109256,5201,35423,3195,73833,3741,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,152527,5510,68481,4050,84046,5030,15196,2544,68850,4506,33414,3244,20860,2548,12554,1996,3920,1026,8634,1572,62715,3824,41520,2908,21195,2379,7012,1461,14183,1967,714706,9899,602234,9297,112472,4853,39844,2924,72628,4007,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,419188,9773,148008,5318,271180,8196,45124,2948,226056,7550,92198,4458,49366,3453,42832,3342,10152,1627,32680,2891,169217,6633,103093,4664,66124,4596,15326,2047,50798,3868,2517107,17878,2080627,16521,436480,9835,144480,5723,292000,8120,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,32175,2927,10352,1864,21823,2314,3525,976,18298,2100,7507,1368,3241,923,4266,1041,872,443,3394,1043,12368,1559,6720,1195,5648,1187,1133,628,4515,1111,193978,5301,153535,4932,40443,2978,11995,1862,28448,2523,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,224245,7461,77008,4413,147237,6724,21498,2794,125739,5948,46551,3565,24220,2367,22331,2709,5526,1421,16805,2254,83307,4702,46481,3340,36826,3100,7721,1536,29105,2766,826584,10655,679678,10288,146906,5592,42317,2993,104589,4863,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,26416,1995,10797,1398,15619,1554,2355,586,13264,1527,7167,1225,4093,864,3074,847,898,402,2176,733,12504,1431,8217,1104,4287,926,1139,429,3148,860,157942,4145,138427,4065,19515,1996,8134,1488,11381,1237,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,308400,9396,128070,5554,180330,6865,29651,3349,150679,6203,61200,3780,34498,2804,26702,2607,7140,1433,19562,2114,116634,6176,70523,4066,46111,4012,10956,1644,35155,3427,1158662,12797,962315,11392,196347,6319,58869,3730,137478,5493,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,1183083,17871,538509,11958,644574,15767,109243,7260,535331,13039,241584,8769,144894,6260,96690,5265,22453,2462,74237,4470,405126,10245,250050,8297,155076,7101,41035,3281,114041,6088,4261797,26063,3453543,24596,808254,12202,263996,8448,544258,10938,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,91931,4549,52066,3491,39865,2964,8930,1788,30935,2507,24251,2763,18481,2326,5770,1381,2186,955,3584,1000,42616,3348,32898,2747,9718,1716,2521,895,7197,1387,507166,6095,439767,6402,67399,3518,23621,2368,43778,3011,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,19021,1835,8139,1080,10882,1416,1930,618,8952,1310,4341,847,2618,587,1723,620,241,150,1482,580,8766,1231,6445,1046,2321,609,615,335,1706,551,127718,2987,108476,2751,19242,1632,8101,1286,11141,1479,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,225808,7345,88441,5326,137367,5451,22009,2395,115358,4815,60082,4581,31972,3616,28110,3096,5224,1244,22886,2625,100682,5009,61047,4100,39635,3359,8850,1675,30785,2984,1626948,16199,1336167,15582,290781,8824,88190,4868,202591,7054,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,216980,7651,92417,5404,124563,5578,24947,2965,99616,5383,49240,3536,29766,2633,19474,2290,5351,1354,14123,1881,84628,5278,53741,4201,30887,3366,9805,1697,21082,2966,1330538,11404,1121316,11362,209222,7198,74084,4806,135138,5342,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,90975,4477,43981,3380,46994,3368,9311,1441,37683,3135,19490,2350,12746,1868,6744,1085,1266,620,5478,1102,31685,2641,21962,2025,9723,1598,2820,929,6903,1490,343502,6049,293612,5832,49890,3052,15118,1842,34772,2580,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,183863,6658,67658,3271,116205,5241,23903,2994,92302,4674,42339,2928,23160,2161,19179,2010,5266,1104,13913,1848,80236,3908,52488,2842,27748,2188,7480,1113,20268,1827,1146894,10619,982008,10842,164886,5604,59588,3337,105298,4530,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,16405,2384,7251,1286,9154,1838,1452,725,7702,1599,3587,928,2108,717,1479,608,221,231,1258,573,7816,1508,5368,1282,2448,822,713,351,1735,699,119586,3491,105029,3623,14557,1847,5418,1116,9139,1453,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,501504,8782,229471,6361,272033,7090,50454,3586,221579,6232,54862,3518,35166,2813,19696,1910,4354,1035,15342,1747,90044,4229,56956,3311,33088,2926,7754,1320,25334,2545,319713,7106,236258,6529,83455,4429,19567,2255,63888,3564,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
