GEO_ID,B08007_001E,B08007_001M,B08007_002E,B08007_002M,B08007_003E,B08007_003M,B08007_004E,B08007_004M,B08007_005E,B08007_005M,B08007_006E,B08007_006M,B08007_007E,B08007_007M,B08007_008E,B08007_008M,B08007_009E,B08007_009M,B08007_010E,B08007_010M,B08007_011E,B08007_011M,B08007_012E,B08007_012M,B08007_013E,B08007_013M,B08007_014E,B08007_014M,B08007_015E,B08007_015M,NAME,B08007_001EA,B08007_001MA,B08007_002MA,B08007_002EA,B08007_003MA,B08007_003EA,B08007_004EA,B08007_004MA,B08007_005EA,B08007_005MA,B08007_006MA,B08007_006EA,B08007_007EA,B08007_007MA,B08007_008EA,B08007_008MA,B08007_009EA,B08007_009MA,B08007_010EA,B08007_010MA,B08007_011MA,B08007_011EA,B08007_012MA,B08007_012EA,B08007_013EA,B08007_013MA,B08007_014MA,B08007_014EA,B08007_015EA,B08007_015MA,state
0400000US15,657295,7523,654185,7672,650793,7870,3392,975,3110,935,350286,4702,348453,4897,346173,4963,2280,782,1833,647,307009,5885,305732,5961,304620,6013,1112,454,1277,588,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,669892,8472,638119,9017,535698,8857,102421,4606,31773,3051,360358,5843,340583,6144,281553,6147,59030,3361,19775,2052,309534,5606,297536,5872,254145,5664,43391,3154,11998,1983,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5792659,21042,5596885,22622,4251877,26539,1345008,17261,195774,7738,3030032,17742,2912529,18201,2131565,18941,780964,12795,117503,5330,2762627,11541,2684356,12059,2120312,15325,564044,10807,78271,4147,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2845206,17408,2675957,17124,1937892,18082,738065,12852,169249,5834,1485879,11655,1379629,11868,960363,12178,419266,8275,106250,5013,1359327,12160,1296328,12743,977529,12471,318799,8056,62999,3291,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513705,9788,1442185,10517,1150515,10517,291670,6940,71520,4016,787990,6562,747998,6849,589264,7081,158734,4439,39992,2529,725715,6249,694187,6654,561251,7100,132936,4670,31528,2452,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1358914,9336,1258638,9894,1042445,10430,216193,5930,100276,5730,711907,7086,650987,7337,528444,7309,122543,4222,60920,4223,647007,7126,607651,7747,514001,8103,93650,3888,39356,3319,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1803377,15174,1686146,15539,1242885,13685,443261,10437,117231,6169,946506,11443,875624,10829,624255,9542,251369,8029,70882,4470,856871,8793,810522,9278,618630,8646,191892,5511,46349,3537,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1932178,14163,1891267,13672,1341550,13191,549717,10391,40911,3063,1006085,9882,975656,9684,654773,8982,320883,7055,30429,2646,926093,9563,915611,9514,686777,8707,228834,6797,10482,1450,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627588,6403,602835,6719,488441,8025,114394,4226,24753,2438,315974,4694,301434,4904,237893,5470,63541,3307,14540,1709,311614,4132,301401,4201,250548,4858,50853,2680,10213,1245,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2847946,17144,2343609,18010,1509248,18733,834361,14885,504337,11682,1443405,11315,1174693,13542,718750,13573,455943,10841,268712,7468,1404541,12586,1168916,12257,790498,11004,378418,9148,235625,7916,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3151546,16613,3030497,18808,2072085,17076,958412,14120,121049,5873,1602433,12242,1527273,12994,994213,11782,533060,10200,75160,4501,1549113,14178,1503224,14045,1077872,12904,425352,8480,45889,3566,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4044769,19421,3959076,19473,2806610,18858,1152466,11829,85693,4450,2065549,14292,2008457,14252,1364160,14555,644297,10060,57092,3541,1979220,12650,1950619,12106,1442450,12663,508169,8726,28601,2307,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2649994,12193,2584502,12129,1689772,13095,894730,11518,65492,3183,1364756,8854,1326191,8593,838003,8547,488188,7587,38565,2585,1285238,9266,1258311,9387,851769,9643,406542,7678,26927,1980,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1158617,12860,1065875,12732,747929,11827,317946,9201,92742,4967,599306,8051,538052,8481,368590,8093,169462,5676,61254,3967,559311,8825,527823,8825,379339,8961,148484,6108,31488,2950,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2706413,14734,2551391,13803,1761618,13650,789773,11665,155022,5880,1377384,11307,1284730,10685,865139,10219,419591,8243,92654,4386,1329029,9414,1266661,9014,896479,9424,370182,8335,62368,4129,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459904,5870,452393,5823,417317,6122,35076,2646,7511,1198,239207,4547,233581,4649,213048,4661,20533,2072,5626,996,220697,3771,218812,3661,204269,3789,14543,1713,1885,592,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,921395,7259,894026,7688,716645,7724,177381,5358,27369,2347,476294,4827,458621,5149,361041,5289,97580,3958,17673,1973,445101,4644,435405,4759,355604,5273,79801,3189,9696,1362,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1184067,11117,1161458,11577,1124759,11455,36699,2928,22609,2700,640659,7626,625341,7957,601828,7576,23513,2237,15318,1910,543408,7768,536117,7784,522931,7608,13186,1826,7291,1417,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,667506,6655,567404,7420,432524,7813,134880,4862,100102,4650,345711,5825,284298,6050,215042,6355,69256,3729,61413,3256,321795,4504,283106,4790,217482,5241,65624,3714,38689,2997,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4054388,17515,3510519,19997,2200758,18557,1309761,14550,543869,11785,2134884,12880,1798458,14377,1062099,13308,736359,10311,336426,8592,1919504,13572,1712061,14662,1138659,13890,573402,10769,207443,7083,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857959,8659,826925,9137,724127,9750,102798,4473,31034,2941,454483,6422,432904,6736,373055,6958,59849,3384,21579,2504,403476,6591,394021,6716,351072,7223,42949,3253,9455,1602,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8723526,30424,8495348,30297,5648848,32124,2846500,26823,228178,8058,4511695,17772,4369385,17210,2779031,18108,1590354,16477,142310,5633,4211831,21821,4125963,22319,2869817,23638,1256146,17958,85868,5398,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4119560,24651,4012952,24818,2965883,23978,1047069,14241,106608,5994,2155821,14149,2084196,14392,1493927,13167,590269,10070,71625,4990,1963739,17027,1928756,16618,1471956,16355,456800,10894,34983,3099,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,359823,4330,345951,4492,308110,4322,37841,2103,13872,1793,192880,3058,184801,3134,162168,3395,22633,1643,8079,1384,166943,3200,161150,3329,145942,3224,15208,1333,5793,1035,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5070590,19910,4924951,19592,3563999,22803,1360952,16291,145639,5168,2592834,15132,2499044,15242,1734254,16337,764790,12570,93790,4507,2477756,14790,2425907,14099,1829745,14859,596162,10074,51849,3476,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1653574,12327,1611452,12504,1237847,12883,373605,9257,42122,3169,883662,8414,855378,8722,639809,8501,215569,6805,28284,2217,769912,9577,756074,9471,598038,9640,158036,5807,13838,1811,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1665614,13665,1627588,13381,1287153,12952,340435,9320,38026,3745,863473,9984,837742,9961,644317,9442,193425,6529,25731,2879,802141,9649,789846,9499,642836,9388,147010,5759,12295,1926,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5723063,25106,5414038,24051,4041933,22818,1372105,16747,309025,8404,2968965,16278,2772932,16173,2003463,16867,769469,11941,196033,5677,2754098,16652,2641106,16517,2038470,15191,602636,10265,112992,5406,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479988,6507,416884,6584,315722,6629,101162,5003,63104,3892,238947,5025,202100,5136,147973,5101,54127,3569,36847,3176,241041,4464,214784,4609,167749,4815,47035,3294,26257,2748,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1948160,15838,1845359,15525,1387073,15335,458286,11206,102801,5099,1007922,11824,945210,11383,691704,9837,253506,8475,62712,3905,940238,10195,900149,10327,695369,10453,204780,6903,40089,3126,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,403672,4694,393128,4784,322475,5027,70653,3325,10544,1284,212866,3503,206248,3603,167777,3733,38471,2564,6618,1107,190806,3461,186880,3394,154698,3717,32182,2003,3926,754,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2676457,17962,2571708,18276,1936306,17966,635402,11251,104749,5410,1397203,13837,1327778,13764,968549,13129,359229,7928,69425,4123,1279254,12956,1243930,12910,967757,11665,276173,7950,35324,3130,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11145480,37226,11020719,37641,8667338,39657,2353381,22510,124761,6329,6064629,22220,5970286,22357,4580508,26337,1389778,18030,94343,5761,5080851,31218,5050433,31297,4086830,30366,963603,15315,30418,3024,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1210020,11200,1194935,11217,985263,10854,209672,6638,15085,1772,677495,7048,665664,7197,527275,7424,138389,5238,11831,1726,532525,8518,529271,8418,457988,8172,71283,3873,3254,758,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314463,4437,294406,4333,244395,5179,50011,3045,20057,2049,161309,3069,150799,2949,122869,3447,27930,1993,10510,1411,153154,3273,143607,3335,121526,3524,22081,1796,9547,1225,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3845626,18587,3503816,18094,1871900,22278,1631916,20877,341810,9506,2012518,12073,1812035,12358,930780,15269,881255,13790,200483,7136,1833108,13559,1691781,13335,941120,15150,750661,12089,141327,5759,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3046571,18697,2943811,18782,2475059,18878,468752,10067,102760,4976,1627069,13650,1561407,13716,1279735,12379,281672,8012,65662,3635,1419502,13196,1382404,13404,1195324,12924,187080,6068,37098,3031,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,727598,9131,642215,9262,489954,9276,152261,5837,85383,4114,382665,6631,329112,6564,238507,6907,90605,4371,53553,3164,344933,6065,313103,5913,251447,6436,61656,3514,31830,2582,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2757982,13344,2646831,12567,1976365,13092,670466,10023,111151,4574,1419511,10056,1352980,9943,979467,9250,373513,7131,66531,3509,1338471,8572,1293851,8340,996898,8589,296953,6814,44620,2827,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,278970,4433,272386,4613,256630,5019,15756,1872,6584,1336,154567,3268,149740,3464,138061,3725,11679,1609,4827,1165,124403,3015,122646,3062,118569,3133,4077,995,1757,634,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1077121,11868,1075046,11985,519549,10367,555497,9603,2075,707,581916,7781,580180,7875,272898,7148,307282,6744,1736,677,495205,8594,494866,8605,246651,6793,248215,6616,339,326,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
