GEO_ID,B25091_001E,B25091_001M,B25091_002E,B25091_002M,B25091_003E,B25091_003M,B25091_004E,B25091_004M,B25091_005E,B25091_005M,B25091_006E,B25091_006M,B25091_007E,B25091_007M,B25091_008E,B25091_008M,B25091_009E,B25091_009M,B25091_010E,B25091_010M,B25091_011E,B25091_011M,B25091_012E,B25091_012M,B25091_013E,B25091_013M,B25091_014E,B25091_014M,B25091_015E,B25091_015M,B25091_016E,B25091_016M,B25091_017E,B25091_017M,B25091_018E,B25091_018M,B25091_019E,B25091_019M,B25091_020E,B25091_020M,B25091_021E,B25091_021M,B25091_022E,B25091_022M,B25091_023E,B25091_023M,NAME,B25091_001EA,B25091_001MA,B25091_002EA,B25091_002MA,B25091_003MA,B25091_003EA,B25091_004MA,B25091_004EA,B25091_005EA,B25091_005MA,B25091_006MA,B25091_006EA,B25091_007MA,B25091_007EA,B25091_008EA,B25091_008MA,B25091_009MA,B25091_009EA,B25091_010EA,B25091_010MA,B25091_011EA,B25091_011MA,B25091_012MA,B25091_012EA,B25091_013EA,B25091_013MA,B25091_014EA,B25091_014MA,B25091_015EA,B25091_015MA,B25091_016EA,B25091_016MA,B25091_017MA,B25091_017EA,B25091_018MA,B25091_018EA,B25091_019MA,B25091_019EA,B25091_020MA,B25091_020EA,B25091_021EA,B25091_021MA,B25091_022EA,B25091_022MA,B25091_023MA,B25091_023EA,state
0400000US13,2304165,17073,1639846,15202,75729,4714,192539,6435,277013,8261,259165,8125,201402,6929,143781,6609,100279,5045,116349,5797,261804,8295,11785,1837,664319,10312,265312,7224,133256,6192,77638,4261,44702,2972,32038,2739,22421,2303,16704,2018,21855,1959,39117,2908,11276,2016,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,258533,5422,175138,5017,6349,1170,13846,1772,21843,2297,23738,2510,21033,2223,17154,2166,14848,1989,17104,2048,38450,3013,773,413,83395,3201,40568,2753,15716,1489,8868,1452,4409,846,1907,547,2180,683,1278,567,1374,411,5302,1042,1793,633,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401532,6302,275925,6274,15407,1963,31810,2414,48112,3073,44604,3185,33699,3128,27018,2368,17628,2149,19913,1860,36339,2936,1395,648,125607,4245,59515,3213,24595,2302,13460,1782,7403,1299,4560,875,3675,889,2109,534,2737,823,6534,1384,1019,406,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3219338,16289,2223670,14753,89481,4279,250088,7283,365709,7339,354186,8004,273443,7957,208670,6646,145314,6020,174367,6450,353709,8598,8703,1601,995668,12614,327160,7801,214572,6339,135690,4941,84391,3833,56587,3406,37718,2658,29764,2714,34808,2811,63593,3081,11385,1683,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1736751,11947,1218452,11476,77536,4235,208736,6274,254672,6857,203175,6221,135933,5793,91430,4507,57049,3693,68543,4476,116668,5791,4710,1199,518299,8388,235783,6283,105230,4404,58450,2860,36202,3028,21705,2162,15485,1829,8415,1505,10023,1402,22365,2090,4641,1063,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885284,8254,553055,8328,32005,2393,94255,3528,124153,4105,100497,3952,63791,3956,36912,2368,26636,2298,28894,2383,44038,3445,1874,626,332229,6008,142945,3581,71345,3127,38074,2667,24216,2076,15139,1377,10727,1443,6450,1052,7064,984,13684,1434,2585,598,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,749907,8746,480190,8870,27214,2066,75654,3372,104728,4297,88363,4230,55603,3770,36124,3067,22943,2124,26835,2465,40879,2692,1847,652,269717,5310,113600,4284,55947,2897,32121,2224,19188,1629,13111,1533,8448,1058,5631,869,6082,1217,12964,1534,2625,829,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1156292,12036,717861,10476,47789,3063,115196,5153,142548,5457,115817,5797,77515,3985,56349,3844,36023,2740,45962,2820,77462,4336,3200,772,438431,8379,194681,5871,89722,4278,49663,3030,31631,2714,19215,1769,11795,1492,8747,1291,9455,1348,19670,1993,3852,1090,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1141504,11499,637183,11302,52312,3508,114611,4880,120634,4794,91829,4378,63135,3766,42890,3238,31327,3396,38587,3171,78798,4496,3060,1021,504321,9287,239628,6751,92478,4023,51353,3332,32810,2664,21524,2426,14506,2190,10284,1596,12293,2003,22291,2185,7154,1279,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396395,5449,258025,5141,11848,1292,32658,2276,48273,2777,43728,2650,33299,2892,22208,2079,14842,1788,18095,1876,32207,2293,867,409,138370,3634,44922,2162,30311,2276,19360,1693,10867,1441,7782,1153,5561,938,3857,683,4810,830,9796,1402,1104,502,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426267,12068,1090776,11617,52164,3204,123441,4483,177090,6108,180384,6176,139599,6178,103216,4643,73863,4936,86179,4376,151155,5920,3685,1020,335491,6633,128631,5249,64539,3617,40426,2731,26669,2651,16721,1844,11943,1577,8680,1539,12278,1653,22065,2075,3539,993,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1568382,10691,1132001,10169,49605,2930,116805,4959,178450,5528,183682,5654,157192,6294,103900,4959,73175,3550,87350,4156,176492,5566,5350,1225,436381,7726,130655,4993,82058,3588,59662,3477,38843,2345,26984,2265,20646,2256,14638,1684,19148,1911,39773,2705,3974,1086,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2769474,14635,1828046,14919,78896,4130,225792,6148,327415,6434,301699,6545,222025,5817,155106,4749,109648,4576,137232,5309,260509,7346,9724,1832,941428,11991,312476,7385,194758,6442,129384,4953,80480,3620,53093,2626,35281,2551,24396,2177,32581,2743,66361,3158,12618,1395,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1527328,10448,1076735,8953,52427,3098,131040,4295,195835,5285,192544,5624,143574,4590,98608,3680,64175,3249,72280,4053,123742,4932,2510,710,450593,6597,188306,4374,92723,3065,51714,2417,33192,2162,20573,1797,14965,1587,10125,1101,12351,1210,23074,1869,3570,980,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,753374,9176,411111,7879,24810,2585,60497,3850,76946,4502,60117,3538,41647,3818,33321,2755,24067,2468,25519,2492,61617,4865,2570,917,342263,7114,140219,6102,67524,3955,39332,2889,23278,2248,18521,1963,11821,1596,8497,1378,7989,1299,18038,2126,7044,1440,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1621371,13182,1067865,11356,63961,3207,161354,6518,214499,6799,178289,6390,124975,5126,83020,5101,55085,3633,64705,4553,119049,4987,2928,723,553506,8148,233341,6203,118737,4509,66177,3103,37881,2503,24176,1879,15480,1824,10959,1253,14663,1590,25847,2133,6245,1347,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,280633,4455,165561,4571,9348,1367,21864,2077,30386,2362,25059,2022,18531,1804,13001,1645,10571,1664,11784,1615,24070,2671,947,413,115072,3363,50957,2900,23246,1925,14415,1532,7788,1173,4640,825,3332,790,1886,548,3310,746,4863,828,635,264,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484649,6026,309474,5919,16791,1635,51709,3160,70416,3366,55509,3355,34290,2149,21716,2102,15526,1883,15325,1953,27738,2280,454,232,175175,4188,66195,2685,39614,2597,23131,1738,14342,1628,8729,1126,5508,756,3175,551,4297,793,8644,1155,1540,520,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,565869,9281,429984,9713,16689,2242,37659,3256,61747,3615,64588,3743,52894,3878,41888,3166,28976,2603,41202,3675,80336,5436,4005,1041,135885,5034,55403,2930,25825,2597,14691,1807,10343,1573,6844,1344,3850,832,3259,1010,4655,1197,8939,1509,2076,735,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369448,5293,257120,5334,8767,1450,23797,1894,41790,2635,43251,2800,35548,2679,25174,2649,19960,1962,22556,2199,35116,2652,1161,448,112328,3780,27076,2488,23467,2054,16583,1612,10652,1416,7736,1272,5159,983,4153,1018,5581,1070,10603,1482,1318,657,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2106728,14618,1496628,14811,46675,3543,127067,5195,197758,6561,229638,5899,193421,7674,152162,5118,109214,4517,145815,6447,288847,8359,6031,1320,610100,9353,123789,5392,110726,4619,87872,4433,60010,3373,43228,2880,34536,2711,27556,2127,35762,2483,81954,4282,4667,1076,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,519864,7374,316301,6958,21187,2554,45196,3484,54106,3332,43144,3305,37906,2693,26802,2668,17049,2044,23137,2746,46408,3372,1366,562,203563,6415,104331,4552,36997,3463,19324,2155,9909,1414,8521,1371,4147,1015,4046,876,4532,1074,9490,1412,2266,786,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3904123,16568,2537133,17175,137167,6624,291662,7038,383381,8319,371170,8187,297063,8135,222969,6810,151235,6129,209922,6875,461837,10670,10727,1916,1366990,13705,398307,8410,261622,6633,181429,6439,125120,4380,87381,4475,60140,3969,45066,3196,63190,3580,131288,5626,13447,1864,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2465551,18417,1656792,14774,81280,4875,222557,6640,300769,7538,275144,7552,200554,6322,134339,5396,91455,4807,117275,5352,225250,8012,8169,1581,808759,10982,318773,9217,159080,6321,97979,4940,61054,3970,41025,2971,25379,2325,17579,2182,25374,2558,51465,3652,11051,1512,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187673,3460,100295,3362,8577,1118,19706,1404,23880,2047,17617,1748,11326,1478,6483,1112,3196,894,3309,754,6112,1206,89,115,87378,2509,44205,2314,15228,1549,9067,1280,5917,1113,3063,500,2432,561,1391,425,1553,427,3921,690,601,293,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3095197,18587,2101565,17541,105335,3980,280781,7589,407555,9474,367725,9845,263751,8012,174758,6111,115752,4749,139461,4571,238439,6580,8008,1297,993632,11214,358061,7373,219625,6400,133434,4930,82745,3557,51086,3338,35327,2541,23642,2203,28380,2908,52767,3416,8565,1338,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,971378,9238,585362,8394,38932,2787,94149,4314,121868,4774,96087,3918,63967,3268,42677,3284,32381,2821,34497,2822,58301,3251,2503,852,386016,8197,172763,5733,77122,3687,45200,3118,26721,2067,15450,1739,11361,1505,7316,1422,7613,1117,17609,1686,4861,1126,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,942674,8824,659197,9664,23559,2130,63171,3582,98341,4787,102259,4617,87859,4532,70140,3875,48211,3289,55187,3820,107300,4426,3170,946,283477,6104,105304,4191,60487,3253,39829,2984,20825,2172,13659,1691,9725,1300,7034,1021,9337,1472,14762,1679,2515,708,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3461678,15683,2169055,15630,116188,5088,287369,7546,403117,8964,359997,8615,273052,8120,182504,6379,118249,4837,147147,5093,270178,7913,11254,2155,1292623,13706,447146,8570,263211,7979,173862,5574,109835,4566,76733,4149,49759,2528,35533,2581,43541,2788,79967,4164,13036,1523,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,244516,5053,178372,4808,5486,1019,17069,1828,24645,2183,28024,2124,24949,2392,16461,1810,12400,1727,17264,2183,31425,2794,649,403,66144,2710,18447,1674,13378,1466,7212,1259,5877,905,4802,923,3472,872,2420,722,3429,806,5906,1108,1201,549,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1210160,11085,760782,12195,45849,3535,106301,5218,141611,5463,119016,5670,86211,4365,57865,3492,40632,3526,54114,3126,104530,6023,4653,1071,449378,7498,186285,5650,86103,4415,54764,3744,32692,2657,20645,2110,12728,1751,10127,1644,13461,1993,26093,2391,6480,1272,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216821,3676,126942,3494,7264,1104,20563,1644,25646,2448,25203,2297,15426,1835,11150,1389,5698,1012,7412,1349,7994,1220,586,356,89879,3071,41517,2473,17579,1650,9109,1163,6255,1039,3894,768,2801,689,1312,390,2611,584,4188,842,613,239,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1662768,15433,1043349,13746,53298,3635,135777,5201,198834,5958,177460,7038,126412,5124,84764,4654,59939,3947,70347,4404,130525,6426,5993,1473,619419,9864,269640,7554,125564,4843,72853,3498,43854,2585,26848,2423,17936,2082,11288,1485,14415,1706,28781,2635,8240,1406,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5555903,27420,3475274,23904,173140,7732,492129,10909,665366,10658,590284,11103,407619,10369,274179,8659,192142,7346,238414,6487,423998,9989,18003,2156,2080629,19714,805539,13426,442280,9836,260514,7159,161389,5967,102791,4368,66455,3805,43101,3174,56941,3213,116723,4938,24896,2607,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,615142,6267,457098,6183,19365,1565,54616,3443,77497,3501,79102,4189,63325,3789,43930,2761,28418,2425,33769,2551,55756,3375,1320,485,158044,4376,87634,3862,27549,2166,14652,1555,9118,1311,5078,891,2919,645,2436,618,2438,652,4491,978,1729,684,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180847,3870,121323,3339,3783,714,12488,1061,17652,1595,23008,1952,16980,1446,12742,1594,7680,1156,8767,1212,17615,1547,608,377,59524,2610,14859,1309,11912,1403,9048,982,5300,728,4489,824,1972,471,2330,572,3036,730,5425,823,1153,488,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2025240,16608,1458444,15818,74995,4006,169891,5633,259863,8244,236611,8215,200165,7059,141616,5559,86806,4491,105711,4471,176200,6207,6586,1305,566796,9306,248018,6952,113421,4708,68096,3865,36092,3049,26315,2234,15756,1659,11051,1511,14307,1777,28089,2577,5651,1278,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1644939,11518,1192765,12139,45802,3061,116815,4604,182955,5397,192113,6410,163094,5365,126641,5388,84254,4223,101944,4252,172919,6292,6228,1617,452174,7857,182266,5415,97265,4223,53704,2940,31674,2634,21104,2172,13546,1532,9101,1366,13075,1479,26034,2376,4405,1060,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,553429,5834,274978,5889,26141,2707,54002,3489,56442,3537,40474,3088,26798,2133,19232,2152,11857,1640,13993,1686,25063,2565,976,505,278451,5758,140509,5118,54687,3124,29179,2793,17256,1972,9556,1535,5609,1219,4511,1034,5485,1244,8313,1342,3346,834,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1566039,12101,1064180,11649,38313,2580,122877,4254,193259,4763,197432,5759,145190,4326,91711,3818,64047,3165,74782,3199,133907,5546,2662,660,501859,7356,159139,4212,112583,3517,70208,2979,46834,2361,30129,1894,19748,1713,13800,1465,16361,1643,28857,1943,4200,719,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155278,3397,93523,3719,6381,1165,15319,2054,18713,2079,16012,1915,10860,1460,7637,1594,4656,1095,4234,992,9689,1653,22,39,61755,2807,33338,2290,11023,1353,6383,1035,2998,660,2370,667,1426,479,830,418,855,393,1997,588,535,401,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929831,9777,362159,8143,11178,1507,29989,2499,45078,3170,52573,3454,44640,3847,37386,3083,25308,2467,34141,2984,77557,4174,4309,1004,567672,7756,271948,5408,100110,4162,51655,3760,33330,2685,19592,1880,11775,1504,8312,1250,12019,1614,28865,2406,30066,2605,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
