GEO_ID,B19058_001E,B19058_001M,B19058_002E,B19058_002M,B19058_003E,B19058_003M,NAME,B19058_001MA,B19058_001EA,B19058_002EA,B19058_002MA,B19058_003EA,B19058_003MA,state
0400000US06,12406475,16820,1090442,16430,11316033,21193,California,null,null,null,null,null,null,06
0400000US01,1815152,10938,267955,9889,1547197,13133,Alabama,null,null,null,null,null,null,01
0400000US02,254610,2804,33844,2384,220766,3411,Alaska,null,null,null,null,null,null,02
0400000US04,2334050,12895,326662,10123,2007388,12431,Arizona,null,null,null,null,null,null,04
0400000US05,1114902,8104,159070,6193,955832,7912,Arkansas,null,null,null,null,null,null,05
0400000US08,1960585,9151,168437,6563,1792148,10336,Colorado,null,null,null,null,null,null,08
0400000US09,1358809,7109,148743,5690,1210066,7675,Connecticut,null,null,null,null,null,null,09
0400000US10,328765,4178,40024,3074,288741,4827,Delaware,null,null,null,null,null,null,10
0400000US11,252388,3730,31901,2880,220487,3899,District of Columbia,null,null,null,null,null,null,11
0400000US12,7035068,25739,919976,13351,6115092,26813,Florida,null,null,null,null,null,null,12
0400000US13,3482420,15694,491274,10451,2991146,15337,Georgia,null,null,null,null,null,null,13
0400000US15,445812,4223,44191,3381,401621,4523,Hawaii,null,null,null,null,null,null,15
0400000US16,576709,5739,78137,3829,498572,5915,Idaho,null,null,null,null,null,null,16
0400000US17,4752857,13579,562864,9991,4189993,16485,Illinois,null,null,null,null,null,null,17
0400000US21,1684348,9801,289662,8016,1394686,11387,Kentucky,null,null,null,null,null,null,21
0400000US18,2470905,11185,303577,8252,2167328,11608,Indiana,null,null,null,null,null,null,18
0400000US19,1223439,6610,142436,5596,1081003,8226,Iowa,null,null,null,null,null,null,19
0400000US20,1101658,6952,104273,5199,997385,8232,Kansas,null,null,null,null,null,null,20
0400000US22,1689822,9615,264077,7781,1425745,10295,Louisiana,null,null,null,null,null,null,22
0400000US23,545417,5576,94021,3952,451396,5622,Maine,null,null,null,null,null,null,23
0400000US24,2127439,8728,194441,6904,1932998,10530,Maryland,null,null,null,null,null,null,24
0400000US25,2520419,10488,310861,8070,2209558,12267,Massachusetts,null,null,null,null,null,null,25
0400000US26,3806621,12287,673301,11534,3133320,13980,Michigan,null,null,null,null,null,null,26
0400000US27,2091548,8178,177570,5581,1913978,10023,Minnesota,null,null,null,null,null,null,27
0400000US28,1079999,8323,182619,6999,897380,9910,Mississippi,null,null,null,null,null,null,28
0400000US29,2350628,10288,327477,8500,2023151,11892,Missouri,null,null,null,null,null,null,29
0400000US30,402747,4175,39874,2660,362873,4369,Montana,null,null,null,null,null,null,30
0400000US31,719304,4689,69504,4128,649800,5693,Nebraska,null,null,null,null,null,null,31
0400000US32,989811,6963,107789,5558,882022,8469,Nevada,null,null,null,null,null,null,32
0400000US33,515431,4523,47710,2996,467721,5360,New Hampshire,null,null,null,null,null,null,33
0400000US34,3172421,11815,243210,7542,2929211,13614,New Jersey,null,null,null,null,null,null,34
0400000US35,765183,5603,103829,4572,661354,6976,New Mexico,null,null,null,null,null,null,35
0400000US36,7196427,16507,1058574,16167,6137853,22299,New York,null,null,null,null,null,null,36
0400000US37,3670859,14413,504681,10915,3166178,15717,North Carolina,null,null,null,null,null,null,37
0400000US38,280412,3191,24543,1811,255869,3779,North Dakota,null,null,null,null,null,null,38
0400000US39,4525066,15956,673767,12843,3851299,16972,Ohio,null,null,null,null,null,null,39
0400000US40,1432959,7544,207999,5718,1224960,8881,Oklahoma,null,null,null,null,null,null,40
0400000US41,1507137,8164,282080,8305,1225057,10198,Oregon,null,null,null,null,null,null,41
0400000US42,4936030,14212,612701,11345,4323329,16630,Pennsylvania,null,null,null,null,null,null,42
0400000US44,402295,4265,61138,3670,341157,4924,Rhode Island,null,null,null,null,null,null,44
0400000US45,1761393,10691,264890,8085,1496503,11006,South Carolina,null,null,null,null,null,null,45
0400000US46,318955,3470,35012,2908,283943,4072,South Dakota,null,null,null,null,null,null,46
0400000US47,2440663,12796,429315,8428,2011348,12525,Tennessee,null,null,null,null,null,null,47
0400000US48,8738664,20291,1168245,18539,7570419,22652,Texas,null,null,null,null,null,null,48
0400000US49,880025,4985,86754,3356,793271,5720,Utah,null,null,null,null,null,null,49
0400000US50,256922,2727,36139,2295,220783,3401,Vermont,null,null,null,null,null,null,50
0400000US51,2992732,14604,272539,8056,2720193,15696,Virginia,null,null,null,null,null,null,51
0400000US53,2606863,9745,374937,8446,2231926,12085,Washington,null,null,null,null,null,null,53
0400000US54,741940,5724,118195,5269,623745,7101,West Virginia,null,null,null,null,null,null,54
0400000US55,2279532,9375,268818,6580,2010714,10122,Wisconsin,null,null,null,null,null,null,55
0400000US56,222803,3575,15581,2118,207222,3888,Wyoming,null,null,null,null,null,null,56
0400000US72,1319448,9440,492902,8860,826546,8652,Puerto Rico,null,null,null,null,null,null,72
