GEO_ID,C23008_001E,C23008_001M,C23008_002E,C23008_002M,C23008_003E,C23008_003M,C23008_004E,C23008_004M,C23008_005E,C23008_005M,C23008_006E,C23008_006M,C23008_007E,C23008_007M,C23008_008E,C23008_008M,C23008_009E,C23008_009M,C23008_010E,C23008_010M,C23008_011E,C23008_011M,C23008_012E,C23008_012M,C23008_013E,C23008_013M,C23008_014E,C23008_014M,C23008_015E,C23008_015M,C23008_016E,C23008_016M,C23008_017E,C23008_017M,C23008_018E,C23008_018M,C23008_019E,C23008_019M,NAME,C23008_001EA,C23008_001MA,C23008_002MA,C23008_002EA,C23008_003EA,C23008_003MA,C23008_004MA,C23008_004EA,C23008_005MA,C23008_005EA,C23008_006EA,C23008_006MA,C23008_007MA,C23008_007EA,C23008_008EA,C23008_008MA,C23008_009EA,C23008_009MA,C23008_010EA,C23008_010MA,C23008_011EA,C23008_011MA,C23008_012EA,C23008_012MA,C23008_013EA,C23008_013MA,C23008_014MA,C23008_014EA,C23008_015EA,C23008_015MA,C23008_016MA,C23008_016EA,C23008_017EA,C23008_017MA,C23008_018EA,C23008_018MA,C23008_019EA,C23008_019MA,state
0400000US29,1346306,6397,443489,5424,283371,6707,175410,7257,93820,5260,8497,1911,5644,1820,160118,6132,126941,6965,33177,3537,902817,6881,605802,11205,423786,11244,144011,8151,28943,3870,9062,1924,297015,10094,251241,9880,45774,4648,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,210037,2213,70646,1663,49684,3179,31478,3016,15726,2028,1596,696,884,565,20962,2735,16762,2543,4200,1279,139391,2402,99255,3866,67840,4059,23589,3180,4509,1348,3317,1495,40136,3548,33622,3528,6514,1742,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,438474,3631,151610,2976,103856,2982,72287,3246,27935,2601,2071,750,1563,692,47754,3060,41736,2999,6018,1578,286864,3937,210113,5401,160298,5351,42534,4106,4511,1173,2770,1390,76751,4757,67868,4432,8883,2136,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,631706,3742,215212,4345,128869,6664,68055,4847,53570,4691,5333,1728,1911,905,86343,5796,68863,5465,17480,3056,416494,4633,273820,8146,176749,8016,79785,6281,13385,2720,3901,1368,142674,7398,123254,7674,19420,3684,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,275305,2358,81202,2133,58026,2949,40195,2702,15987,2121,1144,545,700,446,23176,2839,17687,2559,5489,1576,194103,2537,142552,4134,105673,4463,31747,3227,3236,1015,1896,1174,51551,4162,44715,4224,6836,1784,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1990205,6563,636330,5423,446565,8517,260977,8171,166655,7284,13301,2558,5632,2153,189765,7544,141559,6573,48206,5130,1353875,7105,964920,11062,646170,12987,275334,9025,33368,3887,10048,1664,388955,10537,325815,10701,63140,4986,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,491032,4429,165265,3767,93636,4211,45694,3928,42351,4249,3201,1249,2390,1089,71629,4254,52320,4302,19309,2536,325767,4354,190312,7594,111997,6543,59349,6268,11475,2878,7491,2172,135455,7012,109240,6212,26215,4294,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4125110,8893,1332843,8630,861405,13274,485962,10737,329035,12943,29654,3544,16754,2929,471438,13108,343807,12148,127631,6980,2792267,12054,1817877,19316,1162778,19815,533278,15173,82010,6463,39811,4748,974390,16841,774293,17034,200097,9317,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2160646,8577,730905,7894,455498,8944,264692,9745,172984,8435,12558,1905,5264,1671,275407,7043,214040,7032,61367,5523,1429741,8794,913271,14582,607754,13610,251980,12954,36952,4364,16585,3119,516470,15417,421331,13955,95139,7518,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,145209,1528,54716,1801,40833,2047,28631,2203,9848,1753,1970,1057,384,351,13883,1652,10769,1582,3114,802,90493,1930,67575,2705,54308,2698,10983,1692,1212,491,1072,659,22918,2536,20126,2532,2792,982,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2591203,7044,831703,6490,511827,9299,318427,8437,169337,7047,15732,2962,8331,1975,319876,8527,246276,7578,73600,5860,1759500,9196,1154181,14936,795465,15107,299680,9547,40402,4355,18634,3101,605319,13168,497922,12435,107397,7922,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,876325,4589,300033,4041,188723,5457,103678,4387,74323,4821,7224,1333,3498,1145,111310,5438,83188,4793,28122,3758,576292,5342,381065,8228,249335,9164,105937,5896,18192,3188,7601,1726,195227,7325,153231,6470,41996,4844,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,829199,3917,273053,4234,189086,5729,106951,5126,71693,4491,6546,1521,3896,1257,83967,4642,60578,4608,23389,3252,556146,4809,377921,8984,250743,8700,104448,6051,15167,2753,7563,1835,178225,9181,141915,8133,36310,4484,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2669915,7097,847999,6421,541177,8073,338107,8388,177896,6735,16716,2480,8458,1820,306822,8318,227213,8146,79609,6011,1821916,7751,1226996,12029,829188,12373,324962,11757,50889,5351,21957,3109,594920,11594,476784,11341,118136,7335,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,217292,1705,66802,2164,40163,2466,27586,2516,10824,1856,1584,853,169,232,26639,2549,20255,2827,6384,1897,150490,2315,96982,4205,67472,4089,22026,3020,6840,2427,644,608,53508,4260,42299,4105,11209,2104,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1017118,6501,342008,4782,185861,6910,114930,5579,62992,5833,5196,1542,2743,1253,156147,6835,118420,6010,37727,4170,675110,6072,408538,11060,277808,11680,105212,8029,16402,3499,9116,2699,266572,10139,219930,9880,46642,5317,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,192875,2079,66662,1705,45518,2482,33021,2536,10293,1727,1723,689,481,446,21144,2154,16983,1996,4161,1110,126213,2085,90544,3409,68932,3839,16060,2497,4501,1439,1051,662,35669,3349,31154,3346,4515,1410,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1406588,8137,467566,6003,284823,7996,161931,7346,103405,6041,10419,1967,9068,2595,182743,7787,130635,7131,52108,4297,939022,8503,597452,11025,388520,10915,163240,7542,29627,3991,16065,2892,341570,9333,267350,9366,74220,7209,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6560557,14191,2230481,13587,1399219,19158,713027,16621,629836,15610,34016,3904,22340,3851,831262,16907,612963,14275,218299,13003,4330076,17644,2823961,28786,1705658,25114,978769,22333,90039,6471,49495,5794,1506115,28190,1245244,24406,260871,12343,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,845863,3242,308546,3564,254229,5082,113467,5698,133235,5204,3987,1380,3540,1352,54317,4301,42763,4248,11554,2137,537317,3299,427689,6452,240019,7767,175048,8175,9457,1910,3165,1202,109628,6695,92343,6011,17285,3507,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,123416,1672,36466,1130,23900,1488,15328,1578,6684,1144,1278,677,610,423,12566,1678,9262,1549,3304,941,86950,1519,62010,2796,48335,3008,10095,1747,1843,687,1737,944,24940,2428,20866,2213,4074,1193,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1769244,7552,590834,5828,390075,8060,236623,7541,141072,7492,10237,2258,2143,890,200759,8068,156702,7408,44057,4717,1178410,7699,804832,11142,550923,11284,216713,9593,26813,3647,10383,2057,373578,11785,313883,12450,59695,5226,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1516710,5166,510232,5399,356495,7433,191086,7303,147157,6645,10427,1879,7825,2259,153737,6525,114721,6325,39016,3923,1006478,7461,715820,10194,458202,11818,215910,10683,27701,3755,14007,3581,290658,11406,236750,10818,53908,5897,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,358328,4148,114553,3196,71705,3330,40045,3025,26178,3124,3011,1110,2471,806,42848,3646,26040,2264,16808,2809,243775,4069,169266,5678,99068,6165,53143,4965,10275,2597,6780,1652,74509,5397,57920,5291,16589,2537,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1282628,5267,416356,3819,279344,5047,190470,5645,77909,4267,7810,1560,3155,991,137012,5273,111494,5050,25518,3029,866272,5709,600619,8837,447275,8760,124855,6877,20198,2902,8291,2075,265653,7688,223700,7839,41953,3962,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,131338,1998,49388,2316,36508,2672,20096,1910,15112,2058,1039,1256,261,242,12880,1805,10555,1717,2325,908,81950,2172,60699,3117,42683,3125,14806,2737,1762,829,1448,956,21251,2591,18255,2708,2996,935,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,853728,4198,258003,3114,103091,4771,62206,4304,29570,3628,3360,1259,7955,1719,154912,5229,89653,4839,65259,5088,595725,4511,275262,9119,150490,7326,79781,6264,20341,2952,24650,3593,320463,10065,208758,8300,111705,7429,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
