GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001EA,B27001H_001MA,B27001H_002EA,B27001H_002MA,B27001H_003EA,B27001H_003MA,B27001H_004MA,B27001H_004EA,B27001H_005MA,B27001H_005EA,B27001H_006EA,B27001H_006MA,B27001H_007MA,B27001H_007EA,B27001H_008EA,B27001H_008MA,B27001H_009EA,B27001H_009MA,B27001H_010MA,B27001H_010EA,B27001H_011MA,B27001H_011EA,B27001H_012EA,B27001H_012MA,B27001H_013EA,B27001H_013MA,B27001H_014EA,B27001H_014MA,B27001H_015MA,B27001H_015EA,B27001H_016MA,B27001H_016EA,B27001H_017MA,B27001H_017EA,B27001H_018MA,B27001H_018EA,B27001H_019EA,B27001H_019MA,B27001H_020EA,B27001H_020MA,B27001H_021MA,B27001H_021EA,B27001H_022EA,B27001H_022MA,B27001H_023EA,B27001H_023MA,B27001H_024EA,B27001H_024MA,B27001H_025EA,B27001H_025MA,B27001H_026MA,B27001H_026EA,B27001H_027MA,B27001H_027EA,B27001H_028EA,B27001H_028MA,state
0400000US13,5330391,4385,369126,4231,346971,5232,22155,3576,799896,3869,743918,6146,55978,5428,471478,4085,336695,6734,134783,6087,630171,4690,465568,7735,164603,6597,747813,3731,608929,8251,138884,7743,833989,2201,696349,6750,137640,6455,723568,884,634909,4999,88659,5163,442969,1481,440274,1720,2695,1105,311381,2395,310810,2475,571,621,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,285831,2327,13784,853,13066,708,718,569,25686,865,23815,1106,1871,872,21543,1627,19675,1859,1868,788,39099,1502,34779,1710,4320,1301,35942,843,30841,1602,5101,1405,47656,531,39730,1730,7926,1599,54736,184,48734,1304,6002,1303,28245,518,27831,595,414,318,19140,582,19080,589,60,100,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1305567,1132,109483,1918,99211,2785,10272,2200,220079,1924,200327,3538,19752,3241,121702,962,85759,3435,35943,3519,167067,1355,123101,3386,43966,3482,156880,1202,124305,2865,32575,3041,182318,992,147872,3027,34446,2933,166341,339,141044,2496,25297,2583,103249,510,103048,540,201,212,78448,764,78448,764,0,267,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8074090,4037,506729,4200,493254,4570,13475,2426,1145354,4365,1104415,5233,40939,3962,708202,1853,579686,5981,128516,5501,1035428,1607,856201,6791,179227,6648,1044166,1391,924404,6007,119762,5986,1305263,1299,1152638,6763,152625,6660,1096337,1145,1001989,5299,94348,5049,648714,1302,643648,2035,5066,1309,583897,2949,582147,2904,1750,643,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5217881,3380,375071,3680,343233,4529,31838,2948,810545,3952,737898,6535,72647,4993,500999,1696,368688,5451,132311,5240,633146,1932,480646,6334,152500,6271,671217,1512,555832,5252,115385,5495,805944,1250,690808,4903,115136,4706,682292,1254,610583,4034,71709,3968,407115,925,405840,1017,1275,464,331552,2335,330956,2315,596,439,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2662982,2863,191330,1996,185694,2492,5636,1208,396716,2274,383187,3137,13529,2229,256192,1326,210702,3286,45490,3236,324127,1528,272006,3783,52121,3410,316941,1167,282810,3174,34131,2995,404807,785,365396,2863,39411,2783,355534,520,334224,2065,21310,2010,214893,535,214238,674,655,354,202442,953,202442,953,0,228,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2194615,2303,161246,2382,152594,2420,8652,1414,336575,2530,313657,4034,22918,2971,209974,1494,166391,4060,43583,3885,267586,2169,210796,3804,56790,3898,261799,1753,222107,3305,39692,3100,337726,1252,297366,3031,40360,2738,291215,703,264466,2596,26749,2464,170456,781,170000,835,456,356,158038,1476,157699,1507,339,316,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3682955,3189,263352,2933,250813,3571,12539,2170,564154,3458,531045,4688,33109,3645,331406,2563,228022,5481,103384,5228,458008,3344,334820,5430,123188,4833,488713,2161,387440,5485,101273,5157,565096,1320,473045,5702,92051,5455,491844,1181,436711,3644,55133,3534,300712,893,299939,1065,773,421,219670,1335,219656,1333,14,24,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2694360,3133,192941,2990,186031,3021,6910,1745,393035,3173,372874,4325,20161,3012,253362,2486,187144,4149,66218,3835,346111,2573,257378,5959,88733,5330,339872,1798,267041,5086,72831,5058,412311,1642,337982,5279,74329,5341,360101,654,315701,4009,44400,4018,222146,954,220901,1121,1245,618,174481,1630,174345,1631,136,161,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1240504,877,74871,1313,72765,1592,2106,695,171309,1314,163338,2099,7971,1388,105422,720,84430,2157,20992,1913,132373,691,107877,2268,24496,2418,160501,611,137088,2502,23413,2466,208731,290,182869,2146,25862,2143,187179,373,168224,2163,18955,2135,109719,456,109548,456,171,143,90399,851,90399,851,0,230,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3111880,4146,190257,3161,184539,3442,5718,1695,436729,2863,423539,3841,13190,2541,264667,1235,220937,3924,43730,3859,356586,1887,308751,4103,47835,3622,396640,1445,361302,3389,35338,3338,527000,1004,490271,3683,36729,3531,449398,838,424109,2673,25289,2709,260588,759,258285,1073,2303,852,230015,2400,229162,2407,853,366,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4944440,5666,282409,3218,279807,3348,2602,915,674798,3356,664176,3921,10622,2543,465467,1315,434410,3610,31057,3300,582368,2379,539623,5371,42745,4503,653509,1910,624481,3282,29028,3154,823462,1496,788359,4792,35103,4591,690065,1408,671767,2856,18298,2575,397909,909,397428,988,481,472,374453,1890,374199,1926,254,328,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7488601,3977,471617,4467,456636,4982,14981,2031,1127526,4753,1084791,5953,42735,3654,692712,1651,527145,5599,165567,5258,842954,1710,648626,7456,194328,7147,949581,1375,799667,7815,149914,7725,1215291,1150,1046655,5856,168636,5726,1041889,764,952467,4791,89422,4778,617664,880,616425,1000,1239,526,529367,1930,528721,1968,646,388,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4367292,1880,296508,2872,283959,3497,12549,2391,644512,2972,611902,4443,32610,3280,386104,849,324080,3797,62024,3770,559580,972,487052,3651,72528,3493,555046,724,509373,3337,45673,3163,718697,822,666182,2951,52515,2955,582760,830,550697,2289,32063,2060,331642,787,331208,829,434,241,292443,1451,292317,1461,126,125,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1692143,3108,120426,2709,112756,3052,7670,1646,252413,3083,232525,4412,19888,3362,153523,2713,109822,4245,43701,3927,197810,3649,142110,4851,55700,4080,217288,2720,168640,4571,48648,4453,248386,2197,203904,4002,44482,3823,228944,1063,202639,2733,26305,2545,155984,1146,155577,1175,407,319,117369,1550,117369,1550,0,287,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4771364,3061,340547,3874,323184,4762,17363,2408,718308,3963,673967,5473,44341,3704,440130,2541,337225,6863,102905,6619,594174,2164,467098,5847,127076,5716,589936,1883,492916,5212,97020,4966,739819,943,641725,4290,98094,4285,627453,982,566469,3628,60984,3645,396761,1395,395645,1459,1116,413,324236,1631,323347,1749,889,512,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,857779,1051,57455,1302,50426,1969,7029,1471,121009,1365,109058,2470,11951,2096,77809,981,58311,2307,19498,2236,103338,937,76885,2591,26453,2482,98445,511,77712,2066,20733,2065,134320,333,107957,2181,26363,2162,129834,327,112676,1845,17158,1781,75663,217,75389,374,274,282,59906,322,59838,308,68,115,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1483394,1893,109532,1737,106283,1876,3249,874,223482,1864,214413,2210,9069,1457,141724,1283,114484,2261,27240,2255,189262,1803,156482,3077,32780,2886,175812,815,155886,2162,19926,2155,225851,656,201404,2306,24447,2219,194545,1134,179040,2117,15505,1809,114204,817,114028,828,176,163,108982,1936,108973,1933,9,16,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1441066,2388,86046,2119,75738,2369,10308,1801,175545,2214,153792,3358,21753,3224,107950,1639,72295,3563,35655,3341,179937,1919,129828,3792,50109,3426,193212,1293,154349,3759,38863,3655,229985,665,182423,3445,47562,3369,222652,690,188594,2870,34058,2795,148120,579,147318,742,802,506,97619,741,97236,782,383,219,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1200597,1860,71627,1818,69180,2107,2447,1123,179232,1922,170789,2651,8443,1921,110199,789,87403,2338,22796,2425,126596,1066,98572,3029,28024,2753,161693,838,138767,2730,22926,2743,212186,643,186899,2755,25287,2515,171848,328,155317,2252,16531,2194,93462,299,93194,407,268,312,73754,519,73474,618,280,262,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5161974,5520,310890,3586,301123,3928,9767,2170,749179,3874,720618,5105,28561,3674,386726,1272,319094,4410,67632,4242,537386,1561,453768,5665,83618,5739,671659,1328,605057,5174,66602,4914,884952,1279,806776,5005,78176,4981,736035,1027,681562,4352,54473,4284,439963,983,438348,1300,1615,783,445184,2337,444391,2406,793,617,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,822355,2153,42858,1516,40527,1628,2331,798,92449,1576,88297,1981,4152,1114,62700,1646,49299,2270,13401,1994,87135,1879,64274,2677,22861,2401,93940,1650,78479,2595,15461,2135,133869,1600,114003,2870,19866,2344,146243,701,131099,2197,15144,2037,91983,763,91495,853,488,372,71178,771,71124,779,54,90,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11154034,5352,678090,5282,654683,5268,23407,2800,1516415,5158,1458552,7662,57863,5069,1012011,2662,848085,6920,163926,7219,1368713,2868,1155892,8938,212821,8491,1421485,2468,1278543,7342,142942,7039,1769434,1423,1625608,7119,143826,6979,1548257,2283,1454719,5914,93538,5155,930949,1847,927423,2046,3526,940,908680,3112,906780,3177,1900,963,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6113982,5972,397204,4083,379125,4810,18079,2863,858919,4616,806373,5975,52546,5062,529170,3871,402951,7016,126219,6742,710419,4221,544255,7612,166164,7758,842742,3869,690093,7988,152649,7688,948634,1933,800333,7442,148301,6997,856028,1543,763322,5353,92706,5515,553061,1301,551115,1427,1946,863,417805,2656,417310,2711,495,341,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,588822,770,44677,1446,42994,1472,1683,677,77406,1359,74269,1717,3137,865,67850,411,57559,1827,10291,1823,76348,664,65745,1576,10603,1527,66820,600,59712,1455,7108,1374,89162,146,81083,1136,8079,1155,77708,206,72579,845,5129,836,44656,214,44542,225,114,103,44195,397,44116,392,79,108,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9232904,5418,620986,5337,588705,6194,32281,3453,1397027,5518,1308620,8206,88407,6576,835164,3291,639753,7419,195411,7494,1091478,2494,875804,8798,215674,8722,1183269,1719,1007814,7286,175455,6926,1455111,1614,1258575,8198,196536,8104,1257669,1394,1127879,5565,129790,5638,743190,2336,739549,2865,3641,1156,649010,4865,647248,4957,1762,936,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2528177,2830,167069,2297,159188,2544,7881,1506,351596,2313,321755,3513,29841,2961,229986,1720,160636,3938,69350,4201,314219,2305,227421,4699,86798,4417,309007,1397,241156,4165,67851,4131,387987,941,318504,4098,69483,4100,350182,880,304151,3450,46031,3154,233130,734,232527,795,603,354,185001,1133,184709,1185,292,216,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2977994,3271,178728,2548,168367,3430,10361,1922,392409,2638,364914,3708,27495,3470,255501,1335,180987,3843,74514,3933,384024,1120,273985,4796,110039,5088,374333,1424,304448,4518,69885,4472,449278,1379,366590,5389,82688,5256,456227,974,399055,4297,57172,4147,264898,680,263592,984,1306,712,222596,1128,222153,1177,443,434,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9963314,5649,597268,4229,562032,5558,35236,3553,1377118,4380,1315466,6230,61652,4939,918155,1753,752894,6469,165261,6288,1117449,2685,916973,7745,200476,7346,1248581,1884,1108100,7000,140481,6764,1601476,1863,1450106,6979,151370,6934,1405048,1323,1307526,5638,97522,5264,861495,1035,858646,1321,2849,876,836724,2685,834542,2845,2182,823,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,791157,2542,41502,1237,38847,1532,2655,999,101363,1306,97715,1944,3648,1540,83316,701,67077,2430,16239,2479,85359,1021,71329,2117,14030,1933,100708,879,89791,1967,10917,1895,133175,500,118633,2190,14542,2134,113868,502,106240,1592,7628,1570,65191,507,64947,574,244,261,66675,780,66639,790,36,56,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2920086,2973,187645,2628,172426,3489,15219,2111,408110,2734,369676,4352,38434,3783,264945,2033,194700,4329,70245,4231,337831,2711,256720,5065,81111,5118,381426,2040,307728,5348,73698,5048,438996,1357,366138,4034,72858,3784,421115,382,368601,4506,52514,4449,283880,889,282917,1116,963,561,196138,1593,195893,1651,245,234,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
