GEO_ID,B08113_001E,B08113_001M,B08113_002E,B08113_002M,B08113_003E,B08113_003M,B08113_004E,B08113_004M,B08113_005E,B08113_005M,B08113_006E,B08113_006M,B08113_007E,B08113_007M,B08113_008E,B08113_008M,B08113_009E,B08113_009M,B08113_010E,B08113_010M,B08113_011E,B08113_011M,B08113_012E,B08113_012M,B08113_013E,B08113_013M,B08113_014E,B08113_014M,B08113_015E,B08113_015M,B08113_016E,B08113_016M,B08113_017E,B08113_017M,B08113_018E,B08113_018M,B08113_019E,B08113_019M,B08113_020E,B08113_020M,B08113_021E,B08113_021M,B08113_022E,B08113_022M,B08113_023E,B08113_023M,B08113_024E,B08113_024M,B08113_025E,B08113_025M,B08113_026E,B08113_026M,B08113_027E,B08113_027M,B08113_028E,B08113_028M,B08113_029E,B08113_029M,B08113_030E,B08113_030M,B08113_031E,B08113_031M,B08113_032E,B08113_032M,B08113_033E,B08113_033M,B08113_034E,B08113_034M,B08113_035E,B08113_035M,B08113_036E,B08113_036M,B08113_037E,B08113_037M,B08113_038E,B08113_038M,B08113_039E,B08113_039M,B08113_040E,B08113_040M,B08113_041E,B08113_041M,B08113_042E,B08113_042M,B08113_043E,B08113_043M,B08113_044E,B08113_044M,B08113_045E,B08113_045M,B08113_046E,B08113_046M,B08113_047E,B08113_047M,B08113_048E,B08113_048M,B08113_049E,B08113_049M,B08113_050E,B08113_050M,B08113_051E,B08113_051M,B08113_052E,B08113_052M,B08113_053E,B08113_053M,B08113_054E,B08113_054M,B08113_055E,B08113_055M,B08113_056E,B08113_056M,NAME,B08113_001MA,B08113_001EA,B08113_002EA,B08113_002MA,B08113_003EA,B08113_003MA,B08113_004MA,B08113_004EA,B08113_005EA,B08113_005MA,B08113_006EA,B08113_006MA,B08113_007MA,B08113_007EA,B08113_008EA,B08113_008MA,B08113_009EA,B08113_009MA,B08113_010MA,B08113_010EA,B08113_011MA,B08113_011EA,B08113_012EA,B08113_012MA,B08113_013EA,B08113_013MA,B08113_014EA,B08113_014MA,B08113_015EA,B08113_015MA,B08113_016MA,B08113_016EA,B08113_017EA,B08113_017MA,B08113_018EA,B08113_018MA,B08113_019EA,B08113_019MA,B08113_020EA,B08113_020MA,B08113_021MA,B08113_021EA,B08113_022EA,B08113_022MA,B08113_023EA,B08113_023MA,B08113_024EA,B08113_024MA,B08113_025MA,B08113_025EA,B08113_026EA,B08113_026MA,B08113_027EA,B08113_027MA,B08113_028MA,B08113_028EA,B08113_029EA,B08113_029MA,B08113_030MA,B08113_030EA,B08113_031EA,B08113_031MA,B08113_032EA,B08113_032MA,B08113_033EA,B08113_033MA,B08113_034MA,B08113_034EA,B08113_035MA,B08113_035EA,B08113_036MA,B08113_036EA,B08113_037MA,B08113_037EA,B08113_038EA,B08113_038MA,B08113_039EA,B08113_039MA,B08113_040MA,B08113_040EA,B08113_041MA,B08113_041EA,B08113_042MA,B08113_042EA,B08113_043MA,B08113_043EA,B08113_044EA,B08113_044MA,B08113_045EA,B08113_045MA,B08113_046MA,B08113_046EA,B08113_047MA,B08113_047EA,B08113_048MA,B08113_048EA,B08113_049MA,B08113_049EA,B08113_050EA,B08113_050MA,B08113_051EA,B08113_051MA,B08113_052EA,B08113_052MA,B08113_053EA,B08113_053MA,B08113_054EA,B08113_054MA,B08113_055EA,B08113_055MA,B08113_056MA,B08113_056EA,state
0400000US01,1951769,16535,1831598,16520,79455,4290,29148,2625,50307,3644,40716,3289,26988,2676,13728,1961,1648706,17854,1569254,17697,49974,3592,23292,2190,26682,2641,29478,2825,21482,2415,7996,1296,195292,9369,162896,8313,25699,3706,4372,1288,21327,3367,6697,1773,2758,897,3939,1495,7964,2010,7307,1932,309,197,250,179,59,84,348,387,190,305,158,254,25853,3049,23294,2963,789,589,383,258,406,516,1770,661,824,491,946,487,18172,2027,16075,1803,1491,1005,226,252,1265,995,606,457,250,244,356,380,55782,4508,52772,4607,1193,563,625,379,568,439,1817,860,1484,717,333,268,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,343424,5810,285923,6455,14003,2467,8524,1651,5479,1631,43498,3270,27823,2787,15675,2381,230116,5965,201597,5463,7475,1308,5673,1190,1802,687,21044,2715,14669,2162,6375,1342,45376,4438,36030,3619,3126,1039,1617,643,1509,745,6220,1761,3580,1260,2640,1185,4034,1011,3359,913,82,137,0,246,82,137,593,356,208,211,385,290,27069,2322,16085,1511,2388,1497,850,576,1538,1053,8596,1381,5001,1347,3595,809,18024,1897,13813,1796,403,304,301,265,102,155,3808,893,2685,849,1123,411,18805,3141,15039,2871,529,418,83,96,446,403,3237,1165,1680,622,1557,959,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2621839,20723,1949832,17095,508938,14123,298796,12196,210142,9868,163069,7475,115549,6755,47520,4248,2005289,19912,1514050,17606,372592,12102,230582,10907,142010,7753,118647,6461,86983,6152,31664,3236,305162,11371,198423,8452,84546,6144,40211,4147,44335,4761,22193,3033,13275,2042,8918,2297,46829,4262,29346,3246,13007,2506,5678,1510,7329,1672,4476,1229,3063,1035,1413,570,52391,4528,34284,3784,12133,2466,6588,1753,5545,1509,5974,1498,3993,1132,1981,997,61279,5212,45538,4581,12403,2590,7234,1578,5169,1944,3338,1057,2483,939,855,453,150889,6705,128191,5553,14257,2892,8503,2538,5754,1510,8441,1421,5752,1087,2689,924,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1225968,11423,1135642,11922,65872,3256,25785,2540,40087,3514,24454,2684,14749,2100,9705,1856,1005284,11655,941997,11840,45008,2943,20049,2414,24959,2640,18279,2310,11133,1699,7146,1731,138346,6434,117288,6230,16921,3121,4312,1269,12609,2900,4137,1430,2657,1350,1480,537,6058,1619,5199,1436,552,457,39,47,513,432,307,337,70,102,237,326,22201,2959,20197,2990,896,522,71,112,825,492,1108,558,534,325,574,452,17820,2511,16360,2363,1380,639,514,313,866,507,80,106,80,106,0,273,36259,3465,34601,3378,1115,811,800,731,315,283,543,335,275,223,268,244,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,15921475,45956,8923180,48409,4500207,28269,2171636,27505,2328571,26756,2498088,23123,1529648,19659,968440,17120,11650145,48881,6796870,46345,3046989,25896,1637142,22120,1409847,20336,1806286,22215,1141973,19213,664313,13186,1831538,25012,784286,17552,730618,18126,272823,10220,457795,14877,316634,10445,173146,8494,143488,6410,820349,17602,354712,9459,323451,11833,97179,5492,226272,11065,142186,6505,79412,4979,62774,3688,429786,13246,221926,9300,140362,8096,58091,4989,82271,6380,67498,5850,36127,3811,31371,4028,365352,10897,198024,7935,124569,7158,39174,3485,85395,6145,42759,3347,24406,2197,18353,2357,824305,17515,567362,15559,134218,8157,67227,5121,66991,5453,122725,6434,74584,4778,48141,3283,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2428102,16248,2042292,16199,265512,9724,138413,6898,127099,6509,120298,6027,77497,4929,42801,3889,1832425,17344,1562901,15082,183232,8445,102120,6378,81112,5235,86292,4913,55876,3904,30416,3221,243835,10203,180595,7727,49506,4668,20502,2698,29004,3724,13734,2255,7995,1631,5739,1554,71917,4654,53347,4216,12723,2033,4338,1248,8385,1615,5847,1532,2887,970,2960,1155,72320,5488,61214,4619,7540,2133,3608,984,3932,1672,3566,992,2381,819,1185,519,52473,3985,44685,3782,4162,1039,2479,735,1683,647,3626,1076,2852,1018,774,397,155132,7501,139550,6800,8349,1558,5366,1153,2983,992,7233,1776,5506,1347,1727,1218,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1707618,10144,1351060,12013,171698,5550,90777,4886,80921,6060,184860,6379,115582,5234,69278,4655,1360587,13792,1114330,14216,109528,4532,65594,4189,43934,3537,136729,6425,88794,4639,47935,4316,135921,6670,84757,4866,29068,3094,11491,1928,17577,3016,22096,2380,10322,1648,11774,1994,76791,5513,48076,3911,17874,2885,7653,1455,10221,2500,10841,2095,6270,1373,4571,1597,48348,3538,33814,2647,7898,1362,3152,970,4746,1187,6636,1177,4624,928,2012,669,18756,2832,12589,1979,3910,1819,1260,656,2650,1833,2257,837,1306,609,951,535,67215,4129,57494,3530,3420,1137,1627,748,1793,864,6301,1269,4266,894,2035,745,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,404044,6800,353705,6409,27713,2309,13905,1950,13808,1952,22626,2656,16825,2481,5801,1393,324776,7163,289232,6988,19379,2051,9913,1748,9466,1722,16165,2120,12780,2040,3385,976,38268,3154,28817,2807,5761,1263,2889,1009,2872,905,3690,1125,2035,873,1655,698,12113,1864,10004,1781,1030,666,59,100,971,660,1079,550,727,378,352,353,9044,1863,7826,1687,1035,655,718,585,317,292,183,171,183,171,0,265,5081,1137,4514,1203,190,192,143,179,47,68,377,419,356,418,21,37,14762,1986,13312,1970,318,214,183,176,135,163,1132,581,744,369,388,437,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,296717,5055,249324,5670,21674,2256,14259,2168,7415,1620,25719,2635,20303,2208,5416,1445,103239,4438,89949,4203,6576,1356,4478,1111,2098,696,6714,1473,5351,1290,1363,631,17630,2165,14971,2013,838,355,484,286,354,259,1821,632,1666,580,155,151,113648,5057,94186,5463,10098,2230,6110,1815,3988,1342,9364,1455,7449,1308,1915,796,34895,3374,29267,3277,1990,678,1530,572,460,361,3638,1032,2920,959,718,431,12435,2408,9438,2065,1124,580,873,529,251,251,1873,772,1554,704,319,289,14870,2071,11513,1795,1048,542,784,479,264,201,2309,852,1363,524,946,637,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7865975,28271,5552770,30842,1704934,16945,927523,16366,777411,17507,608271,13796,373032,11280,235239,9091,6286833,33757,4550591,31571,1273999,18882,753676,15568,520323,16178,462243,11427,295935,9577,166308,7111,757260,18804,452620,12866,230976,10334,95267,6542,135709,8146,73664,5530,36594,3548,37070,4660,161012,10861,71792,5967,69041,8889,19424,2804,49617,8559,20179,3078,7297,1706,12882,2527,130004,9757,83850,6748,31631,4232,10707,1753,20924,3897,14523,4090,7273,1908,7250,3339,168035,9305,110003,6644,44254,5423,16789,2664,27465,4404,13778,2496,8012,1697,5766,1468,362831,11267,283914,9283,55033,4792,31660,3593,23373,3079,23884,3206,17921,2919,5963,1166,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
