GEO_ID,B07401_001E,B07401_001M,B07401_002E,B07401_002M,B07401_003E,B07401_003M,B07401_004E,B07401_004M,B07401_005E,B07401_005M,B07401_006E,B07401_006M,B07401_007E,B07401_007M,B07401_008E,B07401_008M,B07401_009E,B07401_009M,B07401_010E,B07401_010M,B07401_011E,B07401_011M,B07401_012E,B07401_012M,B07401_013E,B07401_013M,B07401_014E,B07401_014M,B07401_015E,B07401_015M,B07401_016E,B07401_016M,B07401_017E,B07401_017M,B07401_018E,B07401_018M,B07401_019E,B07401_019M,B07401_020E,B07401_020M,B07401_021E,B07401_021M,B07401_022E,B07401_022M,B07401_023E,B07401_023M,B07401_024E,B07401_024M,B07401_025E,B07401_025M,B07401_026E,B07401_026M,B07401_027E,B07401_027M,B07401_028E,B07401_028M,B07401_029E,B07401_029M,B07401_030E,B07401_030M,B07401_031E,B07401_031M,B07401_032E,B07401_032M,B07401_033E,B07401_033M,B07401_034E,B07401_034M,B07401_035E,B07401_035M,B07401_036E,B07401_036M,B07401_037E,B07401_037M,B07401_038E,B07401_038M,B07401_039E,B07401_039M,B07401_040E,B07401_040M,B07401_041E,B07401_041M,B07401_042E,B07401_042M,B07401_043E,B07401_043M,B07401_044E,B07401_044M,B07401_045E,B07401_045M,B07401_046E,B07401_046M,B07401_047E,B07401_047M,B07401_048E,B07401_048M,B07401_049E,B07401_049M,B07401_050E,B07401_050M,B07401_051E,B07401_051M,B07401_052E,B07401_052M,B07401_053E,B07401_053M,B07401_054E,B07401_054M,B07401_055E,B07401_055M,B07401_056E,B07401_056M,B07401_057E,B07401_057M,B07401_058E,B07401_058M,B07401_059E,B07401_059M,B07401_060E,B07401_060M,B07401_061E,B07401_061M,B07401_062E,B07401_062M,B07401_063E,B07401_063M,B07401_064E,B07401_064M,B07401_065E,B07401_065M,B07401_066E,B07401_066M,B07401_067E,B07401_067M,B07401_068E,B07401_068M,B07401_069E,B07401_069M,B07401_070E,B07401_070M,B07401_071E,B07401_071M,B07401_072E,B07401_072M,B07401_073E,B07401_073M,B07401_074E,B07401_074M,B07401_075E,B07401_075M,B07401_076E,B07401_076M,B07401_077E,B07401_077M,B07401_078E,B07401_078M,B07401_079E,B07401_079M,B07401_080E,B07401_080M,NAME,B07401_001MA,B07401_001EA,B07401_002EA,B07401_002MA,B07401_003EA,B07401_003MA,B07401_004MA,B07401_004EA,B07401_005EA,B07401_005MA,B07401_006EA,B07401_006MA,B07401_007MA,B07401_007EA,B07401_008MA,B07401_008EA,B07401_009EA,B07401_009MA,B07401_010EA,B07401_010MA,B07401_011EA,B07401_011MA,B07401_012EA,B07401_012MA,B07401_013MA,B07401_013EA,B07401_014MA,B07401_014EA,B07401_015EA,B07401_015MA,B07401_016EA,B07401_016MA,B07401_017MA,B07401_017EA,B07401_018MA,B07401_018EA,B07401_019EA,B07401_019MA,B07401_020EA,B07401_020MA,B07401_021EA,B07401_021MA,B07401_022MA,B07401_022EA,B07401_023MA,B07401_023EA,B07401_024EA,B07401_024MA,B07401_025EA,B07401_025MA,B07401_026EA,B07401_026MA,B07401_027MA,B07401_027EA,B07401_028EA,B07401_028MA,B07401_029EA,B07401_029MA,B07401_030MA,B07401_030EA,B07401_031EA,B07401_031MA,B07401_032MA,B07401_032EA,B07401_033MA,B07401_033EA,B07401_034EA,B07401_034MA,B07401_035EA,B07401_035MA,B07401_036MA,B07401_036EA,B07401_037EA,B07401_037MA,B07401_038EA,B07401_038MA,B07401_039EA,B07401_039MA,B07401_040MA,B07401_040EA,B07401_041EA,B07401_041MA,B07401_042MA,B07401_042EA,B07401_043MA,B07401_043EA,B07401_044EA,B07401_044MA,B07401_045MA,B07401_045EA,B07401_046MA,B07401_046EA,B07401_047MA,B07401_047EA,B07401_048EA,B07401_048MA,B07401_049EA,B07401_049MA,B07401_050EA,B07401_050MA,B07401_051MA,B07401_051EA,B07401_052EA,B07401_052MA,B07401_053EA,B07401_053MA,B07401_054EA,B07401_054MA,B07401_055EA,B07401_055MA,B07401_056EA,B07401_056MA,B07401_057EA,B07401_057MA,B07401_058MA,B07401_058EA,B07401_059EA,B07401_059MA,B07401_060EA,B07401_060MA,B07401_061EA,B07401_061MA,B07401_062EA,B07401_062MA,B07401_063EA,B07401_063MA,B07401_064EA,B07401_064MA,B07401_065MA,B07401_065EA,B07401_066EA,B07401_066MA,B07401_067MA,B07401_067EA,B07401_068MA,B07401_068EA,B07401_069EA,B07401_069MA,B07401_070EA,B07401_070MA,B07401_071EA,B07401_071MA,B07401_072EA,B07401_072MA,B07401_073EA,B07401_073MA,B07401_074EA,B07401_074MA,B07401_075EA,B07401_075MA,B07401_076EA,B07401_076MA,B07401_077MA,B07401_077EA,B07401_078MA,B07401_078EA,B07401_079EA,B07401_079MA,B07401_080MA,B07401_080EA,state
0400000US01,4706841,12337,252732,5043,821493,5903,144084,4437,337863,6943,304859,4941,291632,4828,300946,8588,315787,8660,343979,3961,343866,4180,313084,6699,278068,6182,206580,4533,162940,4362,288928,2580,3987155,21708,191890,5259,695467,8513,106686,4991,227545,6874,219408,5780,230728,5786,247258,8248,274549,8290,304555,4550,312200,4921,289845,6768,261511,6336,198237,4372,156711,4730,270565,2770,454675,16569,44230,4196,88874,6760,16378,2615,68289,5412,52674,4562,35180,3326,35787,3528,24963,2891,26011,2717,19294,2612,13737,2173,10758,2056,4344,972,2730,782,11426,1713,165790,9728,10489,1827,23500,3582,15802,2457,26827,2962,19498,2793,18106,2487,11002,2175,10049,1940,8481,1830,6418,1378,5007,1343,2585,904,2210,973,1898,812,3918,856,99221,8532,6123,1867,13652,2630,5218,1244,15202,2398,13279,2260,7618,1675,6899,1421,6226,1559,4932,1286,5954,1456,4495,1254,3214,890,1789,818,1601,771,3019,1300,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,755601,11330,48814,3331,142689,3615,22966,2040,63914,3271,58336,3150,55568,2903,45126,3256,54884,3056,58700,2353,56908,2282,53173,3416,38694,2516,22090,1883,13621,1648,20118,1277,565031,7596,31041,2228,113629,2910,13261,1228,29643,2388,34848,2070,35720,2352,34841,2752,44566,3057,48645,1757,48489,1758,45966,2534,34232,2298,19740,1559,13141,1592,17269,743,76301,7086,6784,1585,12958,2545,2988,801,14390,2341,10403,2007,6655,1430,4008,1165,4332,1383,4148,1155,3581,934,2411,685,1850,643,341,266,139,118,1313,587,19577,2757,1811,812,2991,1101,1024,513,2703,769,2959,752,1990,834,513,294,1303,514,1353,850,1120,478,910,405,361,207,162,221,130,133,247,194,94692,9780,9178,2469,13111,2824,5693,1676,17178,2929,10126,2275,11203,2205,5764,1474,4683,1502,4554,1676,3718,1221,3886,1625,2251,805,1847,871,211,255,1289,918,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6247761,16438,373579,5949,1165535,7068,184822,3548,434159,6115,431393,5646,414160,3946,416516,9007,401612,9217,422982,3527,414701,3510,370185,8854,349049,8609,274136,6890,213706,6816,381226,2503,5069002,35057,280112,7450,949338,14367,127891,5094,279073,8538,290794,5999,309096,6723,328078,9137,330229,9811,357136,5941,358200,4938,331698,8434,314904,7922,257764,6877,200314,6085,354375,3694,879397,32000,73899,5885,175269,13166,37047,3454,113516,8469,104310,5404,77790,5618,66388,5543,56593,5065,49819,4835,40629,4180,25295,3001,23456,3649,9899,1840,7660,1453,17827,2460,122594,9847,7564,1974,17306,3538,11022,2364,15934,2407,13590,2031,9931,1835,8687,1605,5994,1830,6490,1799,6476,1646,6739,1784,4336,1187,3182,1057,2625,1102,2718,928,176768,9764,12004,2103,23622,3644,8862,1494,25636,2901,22699,2750,17343,2239,13363,1895,8796,1897,9537,1592,9396,1671,6453,1335,6353,1694,3291,949,3107,1053,6306,1375,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2865067,11365,158884,3875,513105,4385,88089,4518,198769,6147,182226,4416,178905,4626,186069,6448,181777,5345,200115,2994,200731,2770,181064,5611,174000,5149,134651,4324,101543,4601,185139,2317,2387806,18627,121453,4135,420458,7037,62804,4181,124856,5810,127783,4593,138721,4529,150838,5817,155057,5540,178528,3238,182844,3030,166935,5387,161994,5145,126772,4206,95660,4283,173103,2525,292197,14369,25797,2922,63630,6091,12300,1872,44985,4459,32535,2983,22339,2784,22595,2912,15350,2100,12236,1733,11824,1892,9009,1588,6104,1271,3938,889,2898,864,6657,1085,120800,10915,8162,1607,19391,3619,9978,1680,18626,2591,14889,2703,12290,2238,8794,2068,7102,1415,6219,1534,4200,1225,2383,1147,2523,974,1561,578,1477,667,3205,1032,64264,6502,3472,1149,9626,2049,3007,1015,10302,2599,7019,1464,5555,1426,3842,1119,4268,1197,3132,885,1863,660,2737,1153,3379,1093,2380,1022,1508,677,2174,675,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36777496,29143,2085086,11335,6765631,8755,1167899,10587,2749768,11582,2700278,8639,2580470,8349,2587567,20673,2587481,20038,2677027,5965,2562102,5242,2184864,16497,1877322,15943,1316960,11684,964763,11194,1970278,4329,30790221,71574,1623592,14121,5759234,22861,869047,10449,1963437,19253,1913053,15946,1964528,13245,2125523,18798,2205034,20287,2356858,11560,2302502,10349,1988148,15534,1736909,15304,1229874,12014,910829,10747,1841653,7122,4318755,60629,354115,9676,803759,20881,156823,7755,538182,15587,558660,14946,442922,12081,337985,9126,285353,10880,237410,10635,186680,8622,138247,7484,94259,6076,56025,4459,35867,3255,92468,5903,1094532,28856,72296,5456,127466,8102,95092,9393,165348,11474,150541,7455,115442,6559,82568,5912,66243,4768,56062,4071,46306,3388,35713,3901,26688,2704,19030,2615,11987,2062,23750,2691,573988,20898,35083,3867,75172,5881,46937,4705,82801,5658,78024,5634,57578,5086,41491,4334,30851,3019,26697,2638,26614,3252,22756,2711,19466,2720,12031,1875,6080,1432,12407,2136,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4908072,13635,275968,4758,878927,6209,134492,4048,333847,6035,357302,5509,350347,3764,354257,8805,342200,8458,366574,3328,369666,3524,327110,7087,267979,7015,181119,4002,130342,4169,237942,2076,4042039,25546,219030,5175,747980,9052,85700,4157,190790,6519,231742,6925,265920,5230,291929,8664,287148,8751,323597,4168,332695,4044,300103,6664,249580,7297,170658,4038,124044,4186,221123,2495,489557,19978,33995,3242,82338,6813,20359,2783,79376,5761,70931,4421,49864,4265,36384,4079,30391,3667,25684,2836,18367,2635,15329,2728,10658,2068,3542,872,2393,794,9946,1553,235856,13821,13995,2374,28307,3965,18498,2489,43531,4828,36744,3708,22831,2947,13713,1977,13803,2240,10374,1715,11386,2195,7449,1708,4729,1174,3422,900,2336,683,4738,972,140620,8392,8948,1991,20302,3625,9935,1530,20150,2332,17885,2243,11732,1753,12231,2203,10858,2227,6919,1350,7218,1310,4229,1049,3012,951,3497,898,1569,492,2135,607,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3533006,11279,162974,3628,611312,3938,101896,3479,229808,3140,212823,3001,205600,3305,219634,5248,259528,5517,288620,2161,285032,2242,236674,5218,209657,5034,151576,3640,108002,3174,249870,1695,3100742,16358,136527,3929,553151,5639,75557,3078,165983,4044,151725,3928,164492,3832,192392,5426,233279,5445,263202,3032,262206,2827,222743,5156,197145,5015,143203,3466,103201,3105,235936,2201,271709,14248,19498,2827,43340,5091,5638,1313,34788,3220,38054,3669,27161,3183,19757,2475,16019,2006,17603,2471,15937,1733,9793,1663,7060,1318,5378,1325,2745,658,8938,1643,71195,6597,2669,759,6054,1544,7742,1978,12533,2321,11586,1736,5950,1305,3956,1157,6155,1535,4619,1175,3380,1080,1568,540,1671,607,725,409,362,264,2225,752,89360,8104,4280,1223,8767,2913,12959,2226,16504,2331,11458,2326,7997,1742,3529,951,4075,1507,3196,1207,3509,1305,2570,955,3781,1211,2270,834,1694,815,2771,967,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,884696,6217,46479,1652,150657,2492,27569,1952,59538,2399,57369,1991,53524,1307,56966,3198,60222,3462,67346,1814,65664,1230,60047,3100,50777,3336,42215,2072,29660,2198,56663,1169,764640,9145,37276,2346,130975,2988,19801,1928,42901,3138,40860,2379,43857,1952,48597,2858,53800,3359,61936,2001,59948,1731,56196,3134,46863,3147,40467,2059,28368,2194,52795,1123,82530,8456,7162,1899,14053,2690,4288,1136,12036,2773,10902,2140,6841,1608,6152,1514,4447,1184,3551,989,3974,1240,2705,979,2248,735,1025,314,712,573,2434,778,7471,1626,75,126,1051,677,738,323,912,661,770,447,777,518,270,260,393,292,102,110,593,526,426,357,489,571,108,178,237,243,530,510,30055,4817,1966,876,4578,1981,2742,879,3689,889,4837,1625,2049,801,1947,839,1582,711,1757,622,1149,663,720,371,1177,555,615,359,343,384,904,809,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,594494,7671,27585,1801,71788,2268,22098,2275,53244,2940,69982,3101,57332,2263,43132,2735,37987,2679,38624,1065,37767,955,33846,1882,31357,1714,22762,1276,14739,1334,32251,895,474676,8281,19739,1738,59100,2118,17274,2164,34660,2901,43432,2416,42185,2022,35635,2366,31978,2568,33018,1309,33195,1095,29879,1704,28929,1869,21487,1368,14002,1386,30163,882,63766,6163,4336,1226,7623,1968,2572,1051,9943,2102,12304,1790,7251,1480,3912,1156,3633,1018,3371,1002,2483,967,2382,970,1303,674,701,409,590,411,1362,640,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273,0,273,56052,5274,3510,1301,5065,1991,2252,1029,8641,1586,14246,2230,7896,1827,3585,1091,2376,722,2235,726,2089,824,1585,652,1125,600,574,423,147,135,726,564,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18441391,31050,868532,8340,2897825,11102,515161,8448,1245896,10655,1153596,8564,1094373,6965,1179355,15345,1231217,15327,1386069,7077,1324583,6804,1198132,13875,1116597,14334,945620,11425,760460,11555,1523975,5739,15554008,45602,674597,10140,2444289,18866,383163,7972,864504,11863,805794,11732,836151,9419,963149,15527,1050151,14409,1209184,9553,1177133,8354,1077402,14195,1033614,14013,889065,10683,720685,11235,1425127,7121,1912631,37220,140869,7764,335056,13383,60782,4235,233104,9855,222604,9325,174837,8055,145499,7502,125789,6719,120102,6432,102098,6100,80990,7053,51793,4644,33289,3040,24923,3097,60896,3924,546899,20448,27535,3635,66480,6493,44634,4610,86252,6588,70102,4798,49606,4467,40515,4358,30692,2977,33380,4092,25116,2773,22614,2933,16802,2489,9341,1895,7394,1630,16436,2347,427853,16117,25531,3017,52000,4944,26582,2948,62036,4971,55096,4771,33779,3929,30192,3735,24585,2339,23403,2521,20236,2337,17126,2356,14388,2374,13925,2556,7458,1430,21516,2371,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
