GEO_ID,C27008_001E,C27008_001M,C27008_002E,C27008_002M,C27008_003E,C27008_003M,C27008_004E,C27008_004M,C27008_005E,C27008_005M,C27008_006E,C27008_006M,C27008_007E,C27008_007M,C27008_008E,C27008_008M,C27008_009E,C27008_009M,C27008_010E,C27008_010M,C27008_011E,C27008_011M,C27008_012E,C27008_012M,C27008_013E,C27008_013M,C27008_014E,C27008_014M,C27008_015E,C27008_015M,C27008_016E,C27008_016M,C27008_017E,C27008_017M,C27008_018E,C27008_018M,C27008_019E,C27008_019M,C27008_020E,C27008_020M,C27008_021E,C27008_021M,NAME,C27008_001MA,C27008_001EA,C27008_002MA,C27008_002EA,C27008_003EA,C27008_003MA,C27008_004MA,C27008_004EA,C27008_005EA,C27008_005MA,C27008_006MA,C27008_006EA,C27008_007EA,C27008_007MA,C27008_008EA,C27008_008MA,C27008_009EA,C27008_009MA,C27008_010EA,C27008_010MA,C27008_011MA,C27008_011EA,C27008_012EA,C27008_012MA,C27008_013MA,C27008_013EA,C27008_014MA,C27008_014EA,C27008_015MA,C27008_015EA,C27008_016MA,C27008_016EA,C27008_017EA,C27008_017MA,C27008_018EA,C27008_018MA,C27008_019EA,C27008_019MA,C27008_020EA,C27008_020MA,C27008_021MA,C27008_021EA,state
0400000US29,5879864,2130,2855555,4690,722624,3490,16851,1950,705773,3437,1783075,3851,35564,2812,1747511,4792,349856,2038,25029,2057,324827,2706,3024309,4845,691106,3531,14888,2156,676218,4030,1879436,3811,37963,3008,1841473,4568,453767,2246,22160,2111,431607,2669,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,115203,1617,4441,1249,110762,1837,308318,2385,8529,1393,299789,2640,66765,772,5179,798,61586,1066,485276,2630,106252,1546,4595,1640,101657,2457,303133,2083,10232,1646,292901,2764,75891,695,3859,876,72032,1106,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,234139,2307,7105,1316,227034,2543,553002,2146,11628,1339,541374,2256,101952,1489,7739,923,94213,1610,912956,2989,224730,2128,5926,1005,218804,2180,555277,1987,15302,1685,539975,2748,132949,1220,7071,828,125878,1557,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,339430,1931,8212,1886,331218,2672,845977,3595,23195,2736,822782,4596,153535,1114,18428,1935,135107,2127,1330024,3442,324312,2110,7079,1611,317233,2730,836034,3208,22542,2454,813492,3932,169678,1115,15387,1450,154291,1706,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,639624,1981,145436,1422,2206,756,143230,1597,416428,1572,6091,1224,410337,1956,77760,822,6139,1118,71621,1342,663015,1949,140294,1514,1414,591,138880,1808,428123,1378,5843,1102,422280,1633,94598,959,6123,887,88475,1250,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,4212072,3146,1050288,3158,6958,1206,1043330,3347,2677835,2733,17107,1785,2660728,3090,483949,1556,15693,1456,468256,2188,4481469,3061,1007167,2171,6229,1454,1000938,2612,2806131,1962,15371,1639,2790760,2600,668171,2065,13317,1257,654854,2331,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,996613,3527,263103,2281,8661,1378,254442,2773,610744,2604,18110,2355,592634,3589,122766,1159,13775,1767,108991,2078,1036086,3187,254555,2583,10118,2031,244437,2950,634548,2089,20723,2424,613825,2706,146983,1402,11441,1498,135542,1659,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,9220963,5179,2200191,3084,19272,2986,2180919,3974,5962860,5437,34686,2772,5928174,5960,1057912,3288,26627,2299,1031285,3833,9913318,5466,2101470,3311,17617,2771,2083853,4531,6345074,3939,37832,3026,6307242,5298,1466774,3502,21852,1846,1444922,4059,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,4502110,9126,1169913,6626,60342,4301,1109571,7699,2819697,5821,74241,5117,2745456,7424,512500,2461,47693,3088,464807,4002,4858551,7916,1110736,6773,54871,3813,1055865,7694,3061444,4383,114124,6113,2947320,7118,686371,2862,46668,3025,639703,4131,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,335069,1655,78887,1368,4314,1082,74573,1813,215114,1357,6919,1211,208195,1810,41068,487,2570,633,38498,773,325542,1650,71221,1248,3098,1143,68123,1556,203428,1149,7633,1105,195795,1460,50893,680,1951,498,48942,912,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,5515965,8035,1384710,4109,16579,2056,1368131,4292,3464441,7972,42469,3156,3421972,8885,666814,3080,28297,2137,638517,3861,5842675,6104,1330412,3876,15236,2266,1315176,4440,3618393,4550,37826,3097,3580567,5881,893870,4545,23864,2230,870006,4928,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,1792398,4530,472169,2998,17655,2323,454514,3502,1104229,3622,30013,2561,1074216,4630,216000,1882,21608,1845,194392,2737,1884808,4541,457180,3461,15761,2252,441419,4078,1152583,3322,38771,3088,1113812,4402,275045,1817,18808,1556,256237,2330,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,1871966,3734,446081,2561,6321,1539,439760,2813,1193122,2637,16066,2498,1177056,3355,232763,1765,16842,1710,215921,2550,1927141,3671,419281,2567,5891,1519,413390,2795,1215630,2337,14652,1706,1200978,2916,292230,1704,15256,1856,276974,2476,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,6060720,5472,1420218,3326,12845,1902,1407373,3431,3838285,5085,39866,3227,3798419,6023,802217,2714,34039,2217,768178,3574,6445280,5272,1358015,3153,13805,2039,1344210,3651,4002797,3832,34465,2828,3968332,4610,1084468,2913,29459,2062,1055009,3771,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,499116,1554,114912,1120,2527,777,112385,1447,323567,1374,5122,1254,318445,1878,60637,682,4491,898,56146,1095,537627,1444,109058,1128,2560,928,106498,1437,344862,1541,6168,1280,338694,1901,83707,945,3957,932,79750,1245,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,2176225,5572,545134,3777,25743,3589,519391,4405,1362516,3502,48186,3585,1314330,4595,268575,1641,31343,2059,237232,2456,2360610,5408,533343,3993,24932,2840,508411,5033,1478979,3165,57727,4262,1421252,5181,348288,1513,34565,2426,313723,2896,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,399370,2505,105103,1809,3868,955,101235,2190,244471,1746,8823,1504,235648,1924,49796,770,4158,757,45638,1153,398771,2444,95790,1872,4050,1084,91740,1941,241372,1388,8679,1475,232693,2056,61609,924,3241,679,58368,1115,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,3028111,6070,762141,4776,23620,3192,738521,5515,1905390,4924,47997,3681,1857393,7131,360580,2095,33441,2585,327139,3232,3231435,6546,730956,4604,23956,3179,707000,5656,2027641,5400,55162,4607,1972479,6981,472838,3280,31196,2524,441642,4236,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,12159072,10119,3517467,7197,93743,5874,3423724,9441,7527147,8580,152186,6540,7374961,9773,1114458,3757,115837,4758,998621,5767,12620378,8698,3358555,6153,85858,5751,3272697,8023,7839554,6326,194718,6592,7644836,8722,1422269,4065,110404,4018,1311865,5275,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,1377933,2277,448589,1764,7986,1722,440603,2555,817050,1878,17753,2793,799297,3173,112294,916,9618,1246,102676,1579,1372421,2263,421794,1786,7931,1852,413863,2470,816459,2070,17044,1948,799415,2639,134168,1235,8469,1140,125699,1691,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,304862,1283,66943,1105,1790,647,65153,1190,198725,1031,3134,674,195591,1192,39194,477,2179,527,37015,709,315024,1264,62718,800,900,291,61818,853,203791,1031,3286,780,200505,1273,48515,564,2179,542,46336,757,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,3770982,7746,949138,5575,86444,5956,862694,8165,2406840,7097,145563,6089,2261277,9894,415004,2415,66191,3370,348813,3866,4036434,6989,900527,5339,85211,6041,815316,7825,2596062,4741,186246,7327,2409816,7897,539845,2769,65180,3482,474665,4100,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,3275497,4678,810796,2840,38821,3835,771975,4419,2100843,4100,56757,3541,2044086,5111,363858,1967,41520,2623,322338,3153,3362584,4154,772140,3010,35536,3903,736604,4773,2144227,3313,77586,4084,2066641,5211,446217,2350,42911,2642,403306,3633,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,891894,3214,197744,2341,3519,1184,194225,2577,567101,2856,8618,1341,558483,2948,127049,903,7615,1241,119434,1573,931478,2993,187530,2580,2331,732,185199,2754,581148,2576,8541,1571,572607,2998,162800,1127,6745,891,156055,1466,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,2776963,3756,682805,2904,6200,1424,676605,3116,1764285,3386,17841,1901,1746444,3998,329873,1473,14232,1232,315641,2103,2836439,3684,651353,2916,6245,1329,645108,2937,1765824,3008,15431,1859,1750393,3408,419262,1869,11315,1150,407947,2089,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,279740,2744,69325,1700,3197,1264,66128,1876,178812,1644,5404,1260,173408,2166,31603,750,2021,622,29582,846,275270,2379,66904,1752,2620,1130,64284,1930,172173,1294,5316,1273,166857,1718,36193,742,2238,609,33955,873,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,1765448,2964,461940,2643,2869,1025,459071,2903,1068291,1348,7901,1441,1060390,2104,235217,854,7035,1001,228182,1396,1930188,2791,435500,2661,3026,853,432474,2890,1191306,1067,7851,1327,1183455,1779,303382,1244,6197,1181,297185,1615,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
