GEO_ID,C18107_001E,C18107_001M,C18107_002E,C18107_002M,C18107_003E,C18107_003M,C18107_004E,C18107_004M,C18107_005E,C18107_005M,C18107_006E,C18107_006M,C18107_007E,C18107_007M,C18107_008E,C18107_008M,C18107_009E,C18107_009M,C18107_010E,C18107_010M,C18107_011E,C18107_011M,C18107_012E,C18107_012M,C18107_013E,C18107_013M,C18107_014E,C18107_014M,C18107_015E,C18107_015M,NAME,C18107_001MA,C18107_001EA,C18107_002EA,C18107_002MA,C18107_003EA,C18107_003MA,C18107_004MA,C18107_004EA,C18107_005MA,C18107_005EA,C18107_006MA,C18107_006EA,C18107_007MA,C18107_007EA,C18107_008EA,C18107_008MA,C18107_009MA,C18107_009EA,C18107_010MA,C18107_010EA,C18107_011EA,C18107_011MA,C18107_012EA,C18107_012MA,C18107_013EA,C18107_013MA,C18107_014EA,C18107_014MA,C18107_015MA,C18107_015EA,state
0400000US20,2079024,3265,1008353,3102,850271,2862,26808,2341,823463,3570,158082,1606,17041,1636,141041,2045,1070671,2410,868256,2475,32083,2999,836173,3503,202415,1733,32428,2043,169987,2439,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3224339,4238,1539754,4622,1297854,4482,70662,4097,1227192,6124,241900,1677,36539,2623,205361,2683,1684585,3999,1370126,4137,86038,4525,1284088,6709,314459,1758,70159,3465,244300,3708,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3326985,5453,1578003,5681,1346768,5476,63532,4146,1283236,6274,231235,1949,34701,2546,196534,2882,1748982,3148,1441656,3030,67577,4508,1374079,5059,307326,2094,69749,3670,237577,3555,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1039939,1467,500367,1925,409860,1592,14409,1790,395451,2657,90507,716,9512,1254,80995,1392,539572,1477,426619,1192,18019,1625,408600,1976,112953,852,19549,1980,93404,2181,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4337987,3198,2041035,3476,1748894,3282,46453,3427,1702441,4775,292141,1505,34300,2711,257841,2594,2296952,2932,1902044,3248,55295,3640,1846749,5179,394908,2410,72099,3590,322809,3869,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5063321,1700,2405129,2440,2039337,2361,54079,4623,1985258,5336,365792,1686,39648,2633,326144,3043,2658192,2126,2160196,2089,73595,4098,2086601,4653,497996,1896,88369,3663,409627,4017,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7432208,2371,3576801,3683,2997973,3477,121116,5539,2876857,6231,578828,1904,68993,3263,509835,3853,3855407,3142,3108521,3069,142401,5592,2966120,6658,746886,2255,150629,4213,596257,4756,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3971070,2265,1946402,2982,1656207,2541,44380,3007,1611827,3849,290195,1728,25399,1955,264796,2389,2024668,2863,1658093,2845,50527,2920,1607566,3895,366575,2160,54424,3172,312151,4065,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2150922,2413,1009010,3873,852663,4094,42502,3492,810161,4861,156347,1559,24667,2184,131680,2474,1141912,3427,928455,3456,53902,4104,874553,5318,213457,1541,53378,2877,160079,3170,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4466134,4290,2132931,4077,1783075,3851,72279,4327,1710796,5961,349856,2038,42782,2467,307074,2702,2333203,3728,1879436,3811,89148,4455,1790288,5377,453767,2246,87665,4266,366102,4648,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,754107,1523,375083,2372,308318,2385,9968,1630,298350,2921,66765,772,5793,1036,60972,1148,379024,2044,303133,2083,8544,1240,294589,2466,75891,695,11594,1369,64297,1641,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1343180,2056,654954,2740,553002,2146,15772,2010,537230,2727,101952,1489,9997,1306,91955,1846,688226,2142,555277,1987,19109,2224,536168,2751,132949,1220,20591,1798,112358,2116,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2005224,2065,999512,3655,845977,3595,26265,2700,819712,4512,153535,1114,17075,1921,136460,2089,1005712,3314,836034,3208,27008,3162,809026,4566,169678,1115,26702,2817,142976,2944,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1016909,1266,494188,1679,416428,1572,12132,1662,404296,2191,77760,822,7214,1168,70546,1360,522721,1404,428123,1378,14464,1717,413659,2146,94598,959,13336,1518,81262,1723,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6636086,2887,3161784,3015,2677835,2733,64103,3985,2613732,4357,483949,1556,52515,3324,431434,3494,3474302,2455,2806131,1962,79452,4563,2726679,5225,668171,2065,127026,4160,541145,3720,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1515041,2067,733510,2462,610744,2604,25727,2684,585017,3741,122766,1159,16674,1947,106092,2322,781531,1974,634548,2089,25079,2401,609469,3004,146983,1402,29891,2635,117092,2930,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14832620,3940,7020772,5205,5962860,5437,165009,5794,5797851,8285,1057912,3288,122672,4662,935240,5913,7811848,4887,6345074,3939,198303,7329,6146771,8506,1466774,3502,288571,7376,1178203,8023,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7080012,5136,3332197,6092,2819697,5821,101834,5170,2717863,7488,512500,2461,64976,3789,447524,4309,3747815,4270,3061444,4383,128402,6752,2933042,7563,686371,2862,135365,5682,551006,6267,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,510503,1203,256182,1393,215114,1357,4824,948,210290,1630,41068,487,4020,652,37048,802,254321,1056,203428,1149,4345,892,199083,1418,50893,680,7208,974,43685,1000,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8643518,6119,4131255,7597,3464441,7972,137890,6107,3326551,9592,666814,3080,75868,3522,590946,4522,4512263,5489,3618393,4550,154944,5966,3463449,6934,893870,4545,169612,5351,724258,6766,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2747857,3005,1320229,3716,1104229,3622,44568,3007,1059661,4806,216000,1882,26158,1906,189842,2133,1427628,3321,1152583,3322,57258,3548,1095325,4855,275045,1817,57863,3240,217182,3261,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2933745,1691,1425885,2725,1193122,2637,41038,3576,1152084,4549,232763,1765,28987,2333,203776,2540,1507860,2347,1215630,2337,51367,3909,1164263,4315,292230,1704,54891,3623,237339,4067,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9727767,2802,4640502,5325,3838285,5085,129151,5924,3709134,7274,802217,2714,94442,4324,707775,5149,5087265,4523,4002797,3832,163036,6203,3839761,7396,1084468,2913,207834,6282,876634,6823,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,812773,1230,384204,1455,323567,1374,11875,2303,311692,2502,60637,682,7043,1391,53594,1460,428569,1308,344862,1541,12316,1881,332546,2452,83707,945,14438,1620,69269,1755,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3458358,2771,1631091,3537,1362516,3502,64484,4436,1298032,5347,268575,1641,34860,2320,233715,2545,1827267,3289,1478979,3165,65966,4940,1413013,5779,348288,1513,69514,3059,278774,3370,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,597248,1512,294267,1766,244471,1746,6293,1552,238178,2373,49796,770,4580,873,45216,1087,302981,1353,241372,1388,7889,1658,233483,2036,61609,924,8256,1216,53353,1565,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4766449,3568,2265970,5075,1905390,4924,91194,4648,1814196,7097,360580,2095,53082,3552,307498,4148,2500479,4874,2027641,5400,104405,4577,1923236,7078,472838,3280,103765,4447,369073,5557,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17903428,5675,8641605,8617,7527147,8580,238891,8710,7288256,11969,1114458,3757,149470,5225,964988,5876,9261823,6109,7839554,6326,270345,10425,7569209,11825,1422269,4065,310406,6792,1111863,7443,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1879971,1460,929344,1798,817050,1878,18162,2336,798888,2824,112294,916,9983,1237,102311,1523,950627,1954,816459,2070,20127,2235,796332,2911,134168,1235,24519,1911,109649,1853,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,490225,1176,237919,1138,198725,1031,7066,1149,191659,1630,39194,477,4208,725,34986,755,252306,1094,203791,1031,8211,1133,195580,1453,48515,564,7353,995,41162,1028,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5957751,6130,2821844,6631,2406840,7097,71412,4500,2335428,8405,415004,2415,47620,2874,367384,3396,3135907,4979,2596062,4741,79848,4882,2516214,6827,539845,2769,99553,3904,440292,4896,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5055145,3925,2464701,4399,2100843,4100,60716,3788,2040127,5729,363858,1967,41048,2735,322810,3339,2590444,3664,2144227,3313,80430,5092,2063797,6420,446217,2350,87152,4346,359065,4654,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1438098,2665,694150,2963,567101,2856,32818,2888,534283,3941,127049,903,17737,1741,109312,1909,743948,2472,581148,2576,36083,3184,545065,3727,162800,1127,37670,2380,125130,2607,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4279244,2587,2094158,3185,1764285,3386,44282,2997,1720003,4286,329873,1473,34321,2082,295552,2398,2185086,3033,1765824,3008,54676,3529,1711148,4465,419262,1869,63858,3366,355404,3653,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,418781,1604,210415,1800,178812,1644,3791,935,175021,2025,31603,750,2614,591,28989,959,208366,1589,172173,1294,5868,1181,166305,1541,36193,742,5403,957,30790,1136,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2798196,894,1303508,1531,1068291,1348,71648,4112,996643,4335,235217,854,56881,2786,178336,2736,1494688,1355,1191306,1067,69362,4467,1121944,4409,303382,1244,107066,3153,196316,3122,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
