GEO_ID,C24010_001E,C24010_001M,C24010_002E,C24010_002M,C24010_003E,C24010_003M,C24010_004E,C24010_004M,C24010_005E,C24010_005M,C24010_006E,C24010_006M,C24010_007E,C24010_007M,C24010_008E,C24010_008M,C24010_009E,C24010_009M,C24010_010E,C24010_010M,C24010_011E,C24010_011M,C24010_012E,C24010_012M,C24010_013E,C24010_013M,C24010_014E,C24010_014M,C24010_015E,C24010_015M,C24010_016E,C24010_016M,C24010_017E,C24010_017M,C24010_018E,C24010_018M,C24010_019E,C24010_019M,C24010_020E,C24010_020M,C24010_021E,C24010_021M,C24010_022E,C24010_022M,C24010_023E,C24010_023M,C24010_024E,C24010_024M,C24010_025E,C24010_025M,C24010_026E,C24010_026M,C24010_027E,C24010_027M,C24010_028E,C24010_028M,C24010_029E,C24010_029M,C24010_030E,C24010_030M,C24010_031E,C24010_031M,C24010_032E,C24010_032M,C24010_033E,C24010_033M,C24010_034E,C24010_034M,C24010_035E,C24010_035M,C24010_036E,C24010_036M,C24010_037E,C24010_037M,C24010_038E,C24010_038M,C24010_039E,C24010_039M,C24010_040E,C24010_040M,C24010_041E,C24010_041M,C24010_042E,C24010_042M,C24010_043E,C24010_043M,C24010_044E,C24010_044M,C24010_045E,C24010_045M,C24010_046E,C24010_046M,C24010_047E,C24010_047M,C24010_048E,C24010_048M,C24010_049E,C24010_049M,C24010_050E,C24010_050M,C24010_051E,C24010_051M,C24010_052E,C24010_052M,C24010_053E,C24010_053M,C24010_054E,C24010_054M,C24010_055E,C24010_055M,C24010_056E,C24010_056M,C24010_057E,C24010_057M,C24010_058E,C24010_058M,C24010_059E,C24010_059M,C24010_060E,C24010_060M,C24010_061E,C24010_061M,C24010_062E,C24010_062M,C24010_063E,C24010_063M,C24010_064E,C24010_064M,C24010_065E,C24010_065M,C24010_066E,C24010_066M,C24010_067E,C24010_067M,C24010_068E,C24010_068M,C24010_069E,C24010_069M,C24010_070E,C24010_070M,C24010_071E,C24010_071M,C24010_072E,C24010_072M,C24010_073E,C24010_073M,NAME,C24010_001EA,C24010_001MA,C24010_002MA,C24010_002EA,C24010_003EA,C24010_003MA,C24010_004EA,C24010_004MA,C24010_005MA,C24010_005EA,C24010_006MA,C24010_006EA,C24010_007EA,C24010_007MA,C24010_008EA,C24010_008MA,C24010_009EA,C24010_009MA,C24010_010MA,C24010_010EA,C24010_011MA,C24010_011EA,C24010_012EA,C24010_012MA,C24010_013EA,C24010_013MA,C24010_014EA,C24010_014MA,C24010_015EA,C24010_015MA,C24010_016MA,C24010_016EA,C24010_017EA,C24010_017MA,C24010_018EA,C24010_018MA,C24010_019MA,C24010_019EA,C24010_020EA,C24010_020MA,C24010_021MA,C24010_021EA,C24010_022MA,C24010_022EA,C24010_023EA,C24010_023MA,C24010_024EA,C24010_024MA,C24010_025MA,C24010_025EA,C24010_026EA,C24010_026MA,C24010_027MA,C24010_027EA,C24010_028MA,C24010_028EA,C24010_029EA,C24010_029MA,C24010_030EA,C24010_030MA,C24010_031MA,C24010_031EA,C24010_032EA,C24010_032MA,C24010_033MA,C24010_033EA,C24010_034EA,C24010_034MA,C24010_035EA,C24010_035MA,C24010_036MA,C24010_036EA,C24010_037MA,C24010_037EA,C24010_038MA,C24010_038EA,C24010_039MA,C24010_039EA,C24010_040EA,C24010_040MA,C24010_041EA,C24010_041MA,C24010_042EA,C24010_042MA,C24010_043MA,C24010_043EA,C24010_044EA,C24010_044MA,C24010_045EA,C24010_045MA,C24010_046EA,C24010_046MA,C24010_047EA,C24010_047MA,C24010_048EA,C24010_048MA,C24010_049MA,C24010_049EA,C24010_050EA,C24010_050MA,C24010_051EA,C24010_051MA,C24010_052MA,C24010_052EA,C24010_053EA,C24010_053MA,C24010_054MA,C24010_054EA,C24010_055MA,C24010_055EA,C24010_056EA,C24010_056MA,C24010_057EA,C24010_057MA,C24010_058MA,C24010_058EA,C24010_059EA,C24010_059MA,C24010_060MA,C24010_060EA,C24010_061MA,C24010_061EA,C24010_062EA,C24010_062MA,C24010_063EA,C24010_063MA,C24010_064MA,C24010_064EA,C24010_065EA,C24010_065MA,C24010_066MA,C24010_066EA,C24010_067EA,C24010_067MA,C24010_068EA,C24010_068MA,C24010_069EA,C24010_069MA,C24010_070MA,C24010_070EA,C24010_071EA,C24010_071MA,C24010_072MA,C24010_072EA,C24010_073EA,C24010_073MA,state
0400000US01,1978825,16252,1036241,10657,291080,8203,134662,6160,101997,5512,32665,2971,68884,4558,27378,2878,35453,3178,6053,1203,61679,4488,13685,1648,7753,1408,27839,2482,12402,1778,25855,2645,19637,2631,6218,1388,140995,6855,3909,1160,37121,3504,19201,2417,17920,2550,43970,4128,46088,4363,9907,1553,165499,7080,102826,5102,62673,4640,198021,6316,12729,2313,110493,5169,74799,4550,240646,8835,121186,6627,67683,4508,51777,4146,942584,11900,339466,9676,102468,5143,62597,4270,39871,2902,20649,2494,10857,1864,6760,1342,3032,836,126905,6111,17511,1843,8448,1495,88173,5357,12773,1907,89444,4378,55816,3512,33628,3152,191029,6996,39693,3600,8712,1772,5131,1396,3581,949,67057,4675,33336,2724,42231,2624,333221,9867,121504,6089,211717,7718,9556,1779,2515,791,3259,979,3782,1139,69312,5223,48640,4164,10573,1947,10099,1990,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,337683,5648,181330,3279,53463,3132,23835,2577,16910,2033,6925,1376,12382,1768,4079,1046,4989,1219,3314,836,12528,1690,3542,886,1294,465,6037,1158,1655,523,4718,1113,3536,927,1182,654,29185,2580,905,489,7916,1365,3795,987,4121,927,9862,1747,6864,1136,3638,870,26568,2456,13254,1768,13314,1978,38584,3236,2690,722,22970,2563,12924,1807,33530,2291,13673,1606,12279,1737,7578,1274,156353,4071,64974,3587,22549,2221,13263,1665,9286,1634,3987,990,1086,547,1315,504,1586,571,25488,2463,4221,1013,2239,772,16216,2123,2812,999,12950,1640,8888,1417,4062,1003,31321,2795,7047,1465,1682,537,1268,537,414,215,9524,1560,3712,868,9356,1709,51541,3542,15634,2065,35907,2813,1270,613,165,135,516,305,589,407,7247,1582,3709,1046,2621,949,917,402,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2655557,20625,1404582,12444,468574,10876,211444,7564,153970,5869,57474,4528,114949,5675,54367,4455,50799,3290,9783,1890,102654,5540,19092,2462,12375,2113,44446,3415,26741,2890,39527,3159,28954,2765,10573,1966,239849,10386,10407,2018,57812,4347,30605,3247,27207,2654,73911,5268,74514,5497,23205,2594,275455,9014,163297,7376,112158,5705,226512,8604,11155,2065,129557,6398,85800,5117,194192,8440,78919,4940,71612,5539,43661,4192,1250975,14244,476081,11243,166796,5933,99947,5363,66849,3838,35582,3319,20531,2703,7185,1358,7866,1425,174470,6350,26546,2410,13564,2027,115319,6132,19041,2151,99233,5143,67665,4358,31568,2961,273176,9755,52308,4611,15821,2517,8757,1723,7064,1660,85645,5686,42647,4629,76755,5070,438084,9922,150745,6396,287339,8851,9362,1837,2392,888,3236,1287,3734,1215,54272,4867,29662,3245,14184,2441,10426,2100,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1245328,11343,644331,7221,168601,5719,84780,4175,67898,4156,16882,1707,26742,2654,12564,2057,10491,1723,3687,1047,37561,3539,10769,1786,3433,857,16946,2155,6413,1417,19518,2406,13539,1838,5979,1603,90715,5483,3987,1035,21880,2138,10427,1625,11453,1760,29609,3834,28481,2462,6758,1242,101091,5611,59862,4133,41229,3832,131141,5628,15880,1958,68915,4691,46346,3792,152783,6648,75462,5367,47814,3989,29507,2662,600997,8480,215718,6740,65879,3693,42742,2945,23137,2377,8888,1557,5248,1278,1818,664,1822,769,85607,4302,11791,1780,5145,1200,61745,3899,6926,1046,55344,3323,34448,2528,20896,2174,129749,5637,26301,2869,4736,1426,2163,1055,2573,997,46771,3557,20071,2080,31870,3094,198596,7289,74351,4444,124245,6025,4562,1219,1611,622,1116,480,1835,799,52372,4166,39041,4015,5187,1324,8144,1335,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16243172,45906,8746213,31419,2972016,23953,1324308,20956,974739,18704,349569,9300,714062,15000,333685,10874,294802,8192,85575,4794,698341,12194,87193,5299,103501,5686,262567,7724,245080,8359,235305,8254,166365,6651,68940,4389,1372142,23131,52976,3775,279812,9174,161983,6842,117829,6102,444050,13476,437192,15169,158112,7631,1639574,22454,967898,17318,671676,14363,1415683,23017,206569,10440,751306,17878,457808,13664,1346798,20609,596246,12361,444753,12962,305799,11394,7496959,32010,2953448,25679,1099425,17099,660009,13075,439416,11336,256781,8012,113808,5199,58809,3471,84164,4217,1068161,14574,153662,5681,102253,3956,633169,11956,179077,6932,529081,10997,377073,9155,152008,6440,1591233,19260,271512,9568,64060,4227,36307,2912,27753,2805,423083,12794,288122,7836,544456,12091,2441055,22584,901618,15180,1539437,18919,108512,5474,69092,4741,19551,2737,19869,2599,402711,9872,258295,7710,57256,3902,87160,5606,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2446674,15959,1297984,10294,487026,8398,234415,7477,173045,6134,61370,4001,128598,5586,62911,3938,49474,3877,16213,2181,93859,4512,13909,1770,14271,1637,37878,2779,27801,2544,30154,2511,23556,2134,6598,1288,178724,6908,6229,1099,37310,3250,18990,2359,18320,2221,68612,4757,47697,3814,18876,2547,240302,8486,152102,7237,88200,4604,218904,8356,10168,1632,139877,7100,68859,4136,173028,6829,70263,4190,66759,3926,36006,3005,1148690,11716,483223,9548,183047,5548,106607,3681,76440,4599,42339,3337,21182,1993,9739,1640,11418,1630,163167,5619,24815,2965,16036,1669,95428,4775,26888,2375,94670,4805,69378,3971,25292,2726,239387,8796,41184,3452,12103,2098,8207,1775,3896,1044,78411,5796,41067,3536,66622,4852,366751,9326,127814,5465,238937,6953,10774,1782,2285,938,5226,1157,3263,933,48555,3312,29327,2837,10628,1587,8600,1576,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1736446,9985,889961,7367,339322,7562,160445,5431,112584,4255,47861,3377,75431,4152,35700,2946,30401,2491,9330,1684,77729,4509,10198,1508,13081,1661,34189,3156,20261,2211,25717,2334,19097,2029,6620,1261,141728,6975,6204,1570,28346,2715,17577,2021,10769,1896,41524,4060,49234,4085,16420,2394,157675,5468,101116,4565,56559,3535,124253,6140,2016,741,75458,5495,46779,3222,126983,5534,66534,3907,39512,3287,20937,2303,846485,7589,366079,8260,116295,5472,68205,4184,48090,3842,29176,2382,14132,1861,5981,1317,9063,1344,145201,5313,21387,2511,11374,1636,95204,4351,17236,1772,75407,4078,52597,3370,22810,2498,169625,5881,46532,3630,6451,1234,3914,961,2537,828,46923,3851,20893,2570,48826,4026,268036,8285,96744,6049,171292,5920,5429,1189,1176,521,1914,710,2339,766,37316,2864,25337,1998,7349,1218,4630,1221,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,411120,6925,204060,4394,68481,3224,34627,2899,24401,2552,10226,1944,15909,1674,7070,1429,5395,835,3444,838,13565,2048,2604,763,2407,973,6069,1387,2485,876,4380,993,3451,934,929,471,30618,2750,516,326,8126,1459,4411,1200,3715,949,8929,1731,9460,1634,3587,907,35802,3009,20197,2353,15605,2288,36930,3137,885,559,21518,2492,14527,1850,32229,2896,13930,2098,10827,1658,7472,1513,207060,5135,86478,4197,29604,2585,16480,1859,13124,1844,6848,1465,3239,909,348,276,3261,1028,31970,2654,5044,1069,4044,1171,20932,2129,1950,688,18056,2177,11846,1469,6210,1297,41141,2939,7685,1707,2299,821,1479,564,820,566,14521,1833,5324,1174,11312,1659,67730,3983,23726,2575,44004,3093,1596,805,671,566,174,134,751,497,10115,1666,5721,1195,2675,1054,1719,623,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,299127,4978,144795,3324,84967,3599,32721,2935,20679,2398,12042,1889,18062,2265,9163,1770,2662,865,6237,1337,31444,2765,2325,663,13261,1870,6899,1336,8959,1483,2740,980,2262,933,478,416,20136,2458,601,356,4573,1201,2943,846,1630,760,7427,1591,5528,1440,2007,815,19915,2538,9171,1901,10744,1856,8568,1615,86,144,5551,1272,2931,903,11209,1869,2961,961,6078,1303,2170,953,154332,3834,92098,3316,36311,2820,20699,2116,15612,1971,10557,1613,4908,1050,450,303,5199,1131,38571,2735,5533,1490,11117,1473,13645,1653,8276,1371,6659,1377,5038,1270,1621,625,26399,2625,4561,994,2565,947,1614,668,951,532,6351,1552,8329,1677,4593,1058,31863,3003,10570,1963,21293,2562,628,348,52,89,260,266,316,218,3344,1022,1396,615,1532,682,416,352,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7974945,26843,4094185,21061,1259933,20608,629529,17414,465376,12947,164153,7517,229471,7558,113100,6246,92389,4849,23982,2867,283414,9709,45013,3549,49416,4541,107012,6138,81973,5118,117519,5861,82512,5139,35007,3456,740373,13133,25193,2731,155139,6926,91899,5315,63240,4663,244444,8295,241230,8410,74367,5474,841099,18468,517365,15075,323734,10818,696723,17491,48485,6984,386008,12743,262230,9252,556057,11897,189063,7725,239753,8520,127241,6635,3880760,23130,1409038,17333,489279,12860,297193,9759,192086,8405,76634,4648,38532,3143,17022,2230,21080,2517,515566,11964,69931,4548,57702,3759,326670,9110,61263,3783,327559,10403,211654,7498,115905,6254,887228,16186,183502,7336,52806,4145,27168,3448,25638,2596,279238,8288,171446,8171,200236,10059,1385597,19167,521974,12532,863623,16224,37328,3981,13972,2383,12091,2071,11265,2192,161569,6295,88601,5752,41546,3460,31422,3281,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
