GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001MA,B23024_001EA,B23024_002MA,B23024_002EA,B23024_003MA,B23024_003EA,B23024_004EA,B23024_004MA,B23024_005EA,B23024_005MA,B23024_006EA,B23024_006MA,B23024_007MA,B23024_007EA,B23024_008EA,B23024_008MA,B23024_009EA,B23024_009MA,B23024_010EA,B23024_010MA,B23024_011EA,B23024_011MA,B23024_012EA,B23024_012MA,B23024_013MA,B23024_013EA,B23024_014MA,B23024_014EA,B23024_015EA,B23024_015MA,B23024_016EA,B23024_016MA,B23024_017MA,B23024_017EA,B23024_018MA,B23024_018EA,B23024_019MA,B23024_019EA,B23024_020EA,B23024_020MA,B23024_021EA,B23024_021MA,B23024_022MA,B23024_022EA,B23024_023EA,B23024_023MA,B23024_024MA,B23024_024EA,B23024_025MA,B23024_025EA,B23024_026EA,B23024_026MA,B23024_027MA,B23024_027EA,B23024_028MA,B23024_028EA,B23024_029MA,B23024_029EA,B23024_030MA,B23024_030EA,B23024_031EA,B23024_031MA,state
0400000US13,5741849,8487,907613,22330,172990,7898,40353,3853,0,300,40353,3853,20499,2540,19854,3160,132637,7257,734623,19271,447744,13238,694,357,447050,13292,293765,9591,153285,8798,286879,11953,4834236,22417,428974,10731,194908,7513,1728,639,193180,7447,162447,7350,30733,3297,234066,8398,4405262,24091,3753820,24354,29576,2954,3724244,23624,3417801,21977,306443,11092,651442,13310,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,805678,3407,81789,5897,14985,2422,4512,1166,48,81,4464,1155,2423,832,2041,815,10473,2075,66804,5100,38185,3781,518,453,37667,3803,26366,2776,11301,2232,28619,2959,723889,6031,50481,3813,28085,2595,810,458,27275,2504,24358,2403,2917,813,22396,2428,673408,7175,582986,7579,22437,2388,560549,7831,528217,8195,32332,3150,90422,4871,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,884313,2935,134766,6632,27238,3214,7670,1673,0,267,7670,1673,4155,1169,3515,1104,19568,2600,107528,5900,69741,5277,0,267,69741,5277,56025,4597,13716,2121,37787,2901,749547,7131,73520,4734,41255,3505,335,446,40920,3494,34222,3296,6698,1319,32265,3061,676027,7638,573614,7731,2404,849,571210,7835,532828,7955,38382,3556,102413,4411,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7597147,5798,939725,18558,155995,6720,44569,3184,0,267,44569,3184,24984,2392,19585,2182,111426,6148,783730,18241,482756,13524,187,157,482569,13519,314960,10227,167609,8352,300974,10846,6657422,17860,466008,10273,230821,7344,112,104,230709,7316,194981,6308,35728,3624,235187,8472,6191414,18143,5355861,21147,6485,1308,5349376,21205,4919610,19715,429766,12060,835553,12260,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3757926,5628,529675,13576,120995,6544,29073,2743,0,267,29073,2743,14834,2166,14239,2237,91922,5754,408680,12120,256168,9281,118,138,256050,9276,172547,7138,83503,5345,152512,7993,3228251,15299,299841,9985,145507,6279,104,174,145403,6290,122156,5647,23247,2283,154334,7017,2928410,16501,2531979,16213,3563,955,2528416,16270,2346407,15199,182009,7457,396431,9563,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1743502,3624,208123,8293,41724,3613,14481,1882,0,228,14481,1882,9188,1499,5293,1286,27243,2678,166399,7280,112771,5257,49,88,112722,5246,89615,4343,23107,2554,53628,3844,1535379,9022,124770,5387,73198,3990,67,81,73131,4006,65894,4035,7237,1333,51572,3311,1410609,10603,1272115,10428,1579,559,1270536,10359,1218063,10536,52473,3184,138494,4869,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1632869,4377,201811,8604,41147,3509,12455,1895,0,248,12455,1895,7521,1431,4934,1161,28692,2818,160664,7445,108819,5733,590,506,108229,5651,80843,5003,27386,2857,51845,3967,1431058,8926,130766,5406,75506,4297,154,188,75352,4280,67553,4315,7799,1187,55260,3655,1300292,10246,1152600,9839,12884,1887,1139716,9833,1081605,10327,58111,4266,147692,5345,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2550242,5355,445528,11933,133538,7022,24996,2899,0,271,24996,2899,12191,1793,12805,1997,108542,6207,311990,9611,183545,8265,332,248,183213,8257,125614,6934,57599,4575,128445,6564,2104714,12951,280048,7805,108617,5129,698,523,107919,5094,94570,4835,13349,2157,171431,6565,1824666,14489,1549637,13400,8542,1776,1541095,13522,1432325,14047,108770,5089,275029,8806,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2655441,6999,429620,11515,100844,5238,25136,2685,0,281,25136,2685,14238,2020,10898,1703,75708,4534,328776,9876,195904,8547,261,218,195643,8565,136041,7629,59602,5029,132872,6023,2225821,12624,267004,10110,122293,6174,1021,603,121272,6184,106555,5614,14717,2225,144711,7088,1958817,14053,1660408,15682,11350,1692,1649058,15887,1549794,15427,99264,5862,298409,9155,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,795789,1795,95396,4332,28448,2717,6569,1451,0,230,6569,1451,2859,797,3710,1082,21879,2137,66948,3957,40187,3250,0,230,40187,3250,27974,2741,12213,1774,26761,2529,700393,4655,72320,3454,30296,2080,0,230,30296,2080,26779,1929,3517,739,42024,2671,628073,5504,553802,5995,2121,991,551681,6251,523316,6376,28365,2001,74271,3653,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3496813,4350,308677,11139,59975,4711,14489,1858,0,289,14489,1858,7515,1270,6974,1226,45486,4075,248702,10020,147836,7458,429,387,147407,7474,98797,6745,48610,3942,100866,6599,3188136,11501,230057,7700,126938,6287,701,484,126237,6227,108225,5466,18012,2158,103119,5323,2958079,13513,2618733,15296,22308,2819,2596425,15417,2439627,15853,156798,6421,339346,8956,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3939748,7147,426265,13398,96654,5450,19422,2493,0,285,19422,2493,9236,1690,10186,1873,77232,4926,329611,12121,188957,8938,0,285,188957,8938,124691,7089,64266,4934,140654,7483,3513483,13846,245589,8562,125640,5555,0,285,125640,5555,105977,5306,19663,2420,119949,6008,3267894,16570,2902572,18664,4200,1328,2898372,18811,2688298,18411,210074,7730,365322,9341,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5781651,5258,905389,17008,208947,7920,59056,3528,0,244,59056,3528,27433,2752,31623,3073,149891,6953,696442,14950,461450,11696,211,234,461239,11665,276029,8715,185210,7336,234992,7653,4876262,17648,485899,11760,214795,7851,14,25,214781,7850,174459,6929,40322,3303,271104,8398,4390363,20775,3711649,21927,3358,901,3708291,22043,3337902,20806,370389,8538,678714,10803,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3152464,3927,329249,8801,64221,4041,22276,2516,0,211,22276,2516,15996,1973,6280,1405,41945,3316,265028,7514,177327,5970,37,60,177290,5966,129127,5165,48163,3223,87701,5161,2823215,10174,194840,7534,112436,4941,34,35,112402,4935,98012,4309,14390,1970,82404,4871,2628375,10754,2359668,12277,2097,675,2357571,12402,2222803,12142,134768,4416,268707,6752,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1684711,4827,333530,12784,86300,5436,19224,2259,0,287,19224,2259,10028,1624,9196,1494,67076,4603,247230,10931,145325,7279,656,582,144669,7304,94726,5404,49943,3605,101905,6899,1351181,13840,172983,6309,71279,4549,534,355,70745,4486,62023,4121,8722,1574,101704,4686,1178198,15201,994361,13778,6742,1289,987619,13722,917252,13269,70367,4682,183837,7758,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3480885,5183,492183,12687,123653,6423,31129,3093,0,259,31129,3093,17632,2137,13497,2301,92524,5797,368530,11265,234880,8545,985,862,233895,8401,160351,6892,73544,5394,133650,7256,2988702,13402,305512,8284,146105,5961,692,776,145413,5985,122969,5298,22444,2575,159407,5415,2683190,15284,2352747,15342,10426,1884,2342321,15455,2195458,15354,146863,6161,330443,7581,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,580918,2648,80634,6136,18356,2290,5601,1239,0,237,5601,1239,3991,1094,1610,641,12755,2015,62278,5120,38901,3517,0,237,38901,3517,30323,3137,8578,1499,23377,3291,500284,5908,44305,3131,25346,2164,188,275,25158,2176,23178,2099,1980,593,18959,2073,455979,5833,386672,6361,2045,692,384627,6366,366055,6665,18572,2046,69307,4143,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1050930,2835,121287,6483,26154,2764,8675,1752,0,228,8675,1752,5660,1412,3015,808,17479,2333,95133,5751,67465,4372,105,123,67360,4377,52413,3854,14947,2217,27668,2749,929643,6745,73891,3973,43599,3250,0,228,43599,3250,39230,3065,4369,900,30292,2661,855752,6770,774783,6809,4199,973,770584,6971,740113,7194,30471,2572,80969,4083,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1617545,2605,212696,11184,35053,3584,11480,1955,0,309,11480,1955,7202,1580,4278,1153,23573,2967,177643,10309,106642,7792,93,110,106549,7804,65101,5583,41448,4074,71001,5943,1404849,11655,115002,6050,59475,4374,77,125,59398,4367,49768,4088,9630,1775,55527,4570,1289847,10487,1107795,10536,8525,1843,1099270,11023,986954,11648,112316,5639,182052,7405,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,798648,2119,64153,4780,15380,2093,4121,956,0,257,4121,956,2469,654,1652,837,11259,1819,48773,4297,29014,2988,0,257,29014,2988,18923,2345,10091,2011,19759,2593,734495,4979,59737,3760,31260,2811,28,48,31232,2805,27341,2434,3891,1001,28477,2811,674758,6220,605815,6534,931,458,604884,6539,572909,7009,31975,3325,68943,3453,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5239689,5611,475561,13464,80819,5508,19075,2310,0,281,19075,2310,10616,1751,8459,1433,61744,4946,394742,11751,225310,9298,0,281,225310,9298,147728,7176,77582,4981,169432,7361,4764128,15516,303887,9942,159251,6270,47,78,159204,6271,132950,6013,26254,2526,144636,6894,4460241,18199,3846660,17320,5760,1164,3840900,17380,3514644,20100,326256,10836,613581,13037,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1185072,3246,210237,10747,38302,3688,11188,1892,0,285,11188,1892,6372,1375,4816,1106,27114,3049,171935,9538,97140,6604,95,116,97045,6588,72267,5632,24778,2930,74795,5581,974835,11117,99189,4951,46565,3348,146,173,46419,3373,41064,3240,5355,1255,52624,4235,875646,12124,725885,10391,5937,1209,719948,10610,675752,10747,44196,3283,149761,6743,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11663136,8649,1543317,25889,278530,10412,56668,4183,0,275,56668,4183,29942,2908,26726,2638,221862,9566,1264787,23532,679313,15343,459,304,678854,15367,471735,11463,207119,8589,585474,16715,10119819,26780,701431,13894,326039,9015,1277,991,324762,9126,279063,8627,45699,3429,375392,10449,9418388,28754,8031295,30424,16393,2194,8014902,30286,7452926,32375,561976,14535,1387093,17813,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5629033,8175,890264,16625,184434,8896,50164,4045,0,289,50164,4045,23753,2442,26411,3160,134270,7579,705830,16512,448044,12129,1109,450,446935,12118,293573,9505,153362,7238,257786,10521,4738769,17773,474421,12065,221253,7890,3500,1340,217753,7814,182068,6241,35685,3778,253168,9650,4264348,21601,3668487,23055,56333,4179,3612154,22762,3313828,22622,298326,8846,595861,12538,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,396494,1662,46282,3355,7617,1286,2541,754,0,211,2541,754,1937,681,604,341,5076,1000,38665,3156,25656,2403,0,211,25656,2403,22470,2010,3186,933,13009,1679,350212,3703,23863,2204,16144,1881,78,126,16066,1861,15175,1791,891,473,7719,1203,326349,4165,295232,4339,2620,703,292612,4109,286554,4222,6058,990,31117,2016,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6726713,8591,971981,18337,237817,8819,60252,4824,0,269,60252,4824,31180,3337,29072,3264,177565,7656,734164,15502,469585,12855,132,153,469453,12871,301753,9976,167700,7219,264579,8682,5754732,20246,542677,12187,265410,8386,132,156,265278,8362,227405,7842,37873,2761,277267,9365,5212055,23818,4517894,25239,7692,1298,4510202,24962,4185579,23506,324623,8994,694161,12723,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2143147,4502,319991,8488,82921,4607,21897,2468,0,253,21897,2468,15114,2023,6783,1511,61024,4001,237070,7703,141919,6176,148,146,141771,6198,109415,5429,32356,3044,95151,5106,1823156,8784,233312,7146,115301,5200,494,435,114807,5206,101828,4963,12979,1844,118011,5648,1589844,11154,1364064,11912,12211,1765,1351853,12053,1279946,12262,71907,5000,225780,6144,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
