GEO_ID,B24032_001E,B24032_001M,B24032_002E,B24032_002M,B24032_003E,B24032_003M,B24032_004E,B24032_004M,B24032_005E,B24032_005M,B24032_006E,B24032_006M,B24032_007E,B24032_007M,B24032_008E,B24032_008M,B24032_009E,B24032_009M,B24032_010E,B24032_010M,B24032_011E,B24032_011M,B24032_012E,B24032_012M,B24032_013E,B24032_013M,B24032_014E,B24032_014M,B24032_015E,B24032_015M,B24032_016E,B24032_016M,B24032_017E,B24032_017M,B24032_018E,B24032_018M,B24032_019E,B24032_019M,B24032_020E,B24032_020M,B24032_021E,B24032_021M,B24032_022E,B24032_022M,B24032_023E,B24032_023M,B24032_024E,B24032_024M,B24032_025E,B24032_025M,B24032_026E,B24032_026M,B24032_027E,B24032_027M,B24032_028E,B24032_028M,B24032_029E,B24032_029M,B24032_030E,B24032_030M,B24032_031E,B24032_031M,B24032_032E,B24032_032M,B24032_033E,B24032_033M,B24032_034E,B24032_034M,B24032_035E,B24032_035M,B24032_036E,B24032_036M,B24032_037E,B24032_037M,B24032_038E,B24032_038M,B24032_039E,B24032_039M,B24032_040E,B24032_040M,B24032_041E,B24032_041M,B24032_042E,B24032_042M,B24032_043E,B24032_043M,B24032_044E,B24032_044M,B24032_045E,B24032_045M,B24032_046E,B24032_046M,B24032_047E,B24032_047M,B24032_048E,B24032_048M,B24032_049E,B24032_049M,B24032_050E,B24032_050M,B24032_051E,B24032_051M,B24032_052E,B24032_052M,B24032_053E,B24032_053M,B24032_054E,B24032_054M,NAME,B24032_001MA,B24032_001EA,B24032_002MA,B24032_002EA,B24032_003MA,B24032_003EA,B24032_004EA,B24032_004MA,B24032_005MA,B24032_005EA,B24032_006MA,B24032_006EA,B24032_007MA,B24032_007EA,B24032_008EA,B24032_008MA,B24032_009EA,B24032_009MA,B24032_010MA,B24032_010EA,B24032_011MA,B24032_011EA,B24032_012MA,B24032_012EA,B24032_013EA,B24032_013MA,B24032_014MA,B24032_014EA,B24032_015EA,B24032_015MA,B24032_016MA,B24032_016EA,B24032_017MA,B24032_017EA,B24032_018EA,B24032_018MA,B24032_019EA,B24032_019MA,B24032_020EA,B24032_020MA,B24032_021MA,B24032_021EA,B24032_022MA,B24032_022EA,B24032_023EA,B24032_023MA,B24032_024MA,B24032_024EA,B24032_025EA,B24032_025MA,B24032_026EA,B24032_026MA,B24032_027MA,B24032_027EA,B24032_028MA,B24032_028EA,B24032_029MA,B24032_029EA,B24032_030MA,B24032_030EA,B24032_031MA,B24032_031EA,B24032_032EA,B24032_032MA,B24032_033EA,B24032_033MA,B24032_034MA,B24032_034EA,B24032_035EA,B24032_035MA,B24032_036MA,B24032_036EA,B24032_037EA,B24032_037MA,B24032_038MA,B24032_038EA,B24032_039MA,B24032_039EA,B24032_040EA,B24032_040MA,B24032_041MA,B24032_041EA,B24032_042EA,B24032_042MA,B24032_043MA,B24032_043EA,B24032_044MA,B24032_044EA,B24032_045EA,B24032_045MA,B24032_046EA,B24032_046MA,B24032_047EA,B24032_047MA,B24032_048MA,B24032_048EA,B24032_049MA,B24032_049EA,B24032_050EA,B24032_050MA,B24032_051MA,B24032_051EA,B24032_052EA,B24032_052MA,B24032_053EA,B24032_053MA,B24032_054MA,B24032_054EA,state
0400000US13,35844,311,24228,2237,21930,1979,42467,5679,25546,872,39560,1454,44863,3201,26372,730,42581,2474,41288,1044,51288,1384,60973,2085,51467,1711,69028,4882,35113,4668,43206,3137,70278,3824,100288,48791,22146,928,42693,1741,40552,1379,50136,2593,16893,922,21708,2446,16337,931,30779,1074,45590,1365,26258,315,20968,5519,17428,5633,42372,38374,28528,4321,27203,981,31753,1298,18210,825,31120,1193,30187,1548,50028,10760,40789,2347,36420,882,39057,1506,30859,1207,31825,832,40375,1501,39648,9888,22161,1359,30219,495,33180,1729,28327,958,12279,385,14686,4232,12192,389,16409,912,37293,1658,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,37442,1807,21239,5375,21239,5375,-666666666,-222222222,45325,4264,51411,7217,35959,3232,24987,3011,41096,3249,36031,4534,61076,4667,53933,9623,46204,7397,51959,7369,36967,6164,39610,5843,61447,7979,67571,43524,30026,3678,44386,4544,45311,3995,42382,7176,27316,1917,29597,2761,26398,2572,30228,5582,55859,5260,29335,984,24272,7505,24272,7505,-666666666,-222222222,32249,10594,30715,10993,26166,6216,19461,2805,37227,4236,37138,4149,38564,13469,35726,8122,35603,3797,35247,4991,36186,4187,35341,5405,42272,4101,54701,10731,25072,2678,33900,2581,35986,2457,32483,2534,21137,995,15129,6142,21885,1213,20723,1843,40347,2198,Hawaii,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,31756,483,26566,1852,25618,1832,50888,6721,30631,2064,38196,2638,37431,3595,25867,2038,40550,3342,35854,2732,62808,7824,36357,7342,36105,4738,42338,8860,28647,4585,35035,6385,71082,5151,-666666666,-222222222,19543,3209,38021,3525,35758,4095,41161,6159,13451,2423,20290,5885,12279,1513,28461,4194,42948,4386,21454,471,14304,4211,13908,3499,23277,14182,24138,3990,25156,2041,27020,2447,16335,1084,25744,6882,21161,5528,39315,6927,26065,1545,28781,2806,29852,2287,23634,5194,22513,1586,29136,6076,100081,133447,18298,2698,24381,1593,26070,2985,23620,1612,11599,536,12089,3532,11533,610,12294,2423,33431,3036,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,40598,229,37074,3182,32095,2184,57338,7669,37809,1827,45431,809,44009,2773,26118,838,44727,1701,41379,625,70174,3305,50619,1984,62097,1390,72269,3366,40013,3176,50262,1575,73705,3024,90013,20768,24193,1474,42880,1743,42337,1692,43662,2620,17269,578,20298,1545,16990,527,30432,1004,61828,801,27476,306,26436,1733,25112,5306,41482,2376,31969,2463,31121,628,32872,2179,16755,493,35499,1247,34157,2537,55557,3156,35973,2105,38428,1421,40156,948,31087,1661,32081,635,41369,1030,42630,5180,20700,755,30935,292,34605,1327,29491,770,12546,536,15294,1899,12247,337,17398,1109,42427,2003,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,36891,365,32128,1170,30564,1010,48024,8260,36710,1022,41970,510,41234,1133,25464,1056,43214,2630,41028,1119,61757,3502,40379,2947,48942,4216,60853,1877,31162,2094,40360,1594,60741,2770,61006,12371,23926,2130,40060,1796,37127,2048,41740,1410,12224,662,18259,4046,11755,571,32360,1784,46076,2063,24284,388,16349,4549,16180,4277,23659,39561,28854,2234,30421,713,30191,1497,16348,503,30919,1696,29203,2410,46594,8504,28316,2668,31283,726,32248,1251,26414,1734,27176,933,33988,1696,35912,51169,20059,1253,27996,803,27856,1567,28055,1018,11022,353,15671,1814,10530,394,15386,1168,33229,1596,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,35896,351,31140,935,31008,886,39190,8342,34984,2566,40408,759,41622,979,24285,1754,41698,907,38002,3410,62166,4328,37055,2604,54418,3814,57790,5048,36994,5325,37299,2532,56365,4780,77015,79715,22102,2150,36607,1770,39136,3282,34515,3613,11498,979,14549,5300,10887,1161,31299,1516,51427,1975,25163,336,17643,3565,17387,3161,30083,12590,27207,2853,30109,934,29827,3374,15767,723,35063,3259,32451,3428,41131,5814,28028,2748,35047,1438,35742,1053,27064,3033,25464,1615,31343,1614,185117,294083,20380,1922,27032,548,29684,2594,26578,575,9405,806,11189,2050,9096,867,15345,1466,40761,1035,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,36728,570,32452,1918,31295,1254,41045,6399,31303,1011,42933,2279,40640,3109,25908,1199,46337,1854,45021,3293,51873,4702,60017,4958,48619,5730,58362,4740,28899,5377,47075,4818,63704,3825,80766,52062,25275,3091,39945,1805,39688,2630,40126,2606,14653,1309,17775,4546,13781,1419,29781,2492,44788,2352,24589,697,20377,6082,16450,3994,31337,11232,29538,5696,30523,817,30610,2592,15122,1019,35054,3971,33208,4236,39344,6454,31449,1313,31371,1023,31670,1004,29811,3961,30203,2010,37911,3129,37410,14167,21453,1794,26908,766,30294,1899,26032,915,10558,506,12442,2899,10297,549,16075,845,33595,1742,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,33636,1021,36333,2185,21772,2003,60159,6470,31083,877,40504,646,41281,1793,23210,1623,41681,1122,40379,1507,52384,4745,34145,3887,47674,4347,56996,8450,29797,3549,35684,1947,51368,1356,52375,82537,22165,1445,39267,2240,37485,2879,40994,2358,11541,638,12080,3736,11461,653,28130,4029,41544,1579,23874,531,24112,5229,21659,4403,40136,4991,30679,2309,27920,1440,30077,2927,15901,782,30453,2805,28470,3755,35759,4727,26778,2460,31372,821,32305,1071,24295,2207,26325,1229,30440,1492,41703,9312,19314,1929,27805,1359,29972,2345,27218,816,10476,421,13840,4197,10289,448,15439,1106,32950,1939,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,38742,1447,51726,3501,30792,3610,61539,2067,35388,2734,50446,1094,41987,2791,24383,1675,48513,4099,46095,6377,52670,9003,43072,2754,50423,2087,65811,7641,38112,4659,40920,2146,65459,6886,127204,323090,22122,2257,42727,1674,41638,1149,46530,5687,17234,1044,21181,2562,16386,986,29289,4029,44354,2190,23293,505,28462,5435,12404,4793,44016,11044,31764,2281,26890,3031,30315,3722,16481,565,30733,2225,30042,5412,38112,11154,29286,4509,29242,1821,30505,1049,25841,1229,26946,2305,32406,1941,51996,75937,18551,2585,27338,1271,33619,3012,25378,833,12876,920,19142,3251,11969,544,12967,1677,33053,2967,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,35660,673,25329,2762,25048,3549,41986,17489,32119,1068,46586,1342,40000,5473,25546,1447,40855,2758,36684,2982,54757,7007,42644,11777,45663,6635,50880,3958,32646,3448,41203,6289,62404,8609,31651,307023,25880,3530,38877,3450,36119,3255,40964,1912,16228,2654,22469,11674,13783,2577,27445,4191,47283,2295,25630,471,16776,1945,16776,1945,-666666666,-222222222,24936,4793,26433,1215,27156,5524,16335,1006,38167,6661,38012,10653,40094,7636,29913,4010,36832,1730,37802,2911,27478,6872,30226,1962,35854,2494,50519,15897,20714,4010,29076,1420,29129,1890,29047,1758,11300,862,13449,2925,10978,878,16073,2383,34480,2857,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,47508,1004,30119,6891,25959,7243,59155,13731,38732,2803,52019,1571,46742,2800,27041,1769,48560,3021,45473,1912,75500,7545,60170,7461,55945,4701,69476,6375,40058,5821,62924,4510,85100,3356,95028,22298,28759,2626,50599,1087,49376,2883,51421,1423,19420,1296,21218,3268,18961,1552,36158,2337,77445,2209,36735,382,15840,3550,15836,3475,55089,125860,37392,4589,38025,4332,41779,3580,17700,1303,40027,6159,35480,5447,55188,6407,42394,3270,42317,1205,44983,2123,38039,3208,47382,2080,57329,2752,43908,26095,26396,1895,37470,834,41727,1435,35467,763,15045,944,15042,3171,15046,1055,23383,1971,63468,2882,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,47131,478,32023,7381,31169,2317,96492,32983,41352,747,52795,1992,49848,3857,31287,1104,49878,2718,42032,2024,70697,5474,61354,1834,67734,4483,80841,3462,42023,2696,63378,2994,81160,1304,75807,20825,30922,1160,46168,1080,46394,1535,45911,1642,20949,813,18510,3752,21418,925,34388,3043,65864,1721,33036,822,12485,5435,12349,4779,-666666666,-222222222,37708,5527,36825,1540,45204,4880,18812,1467,31798,2426,27266,5179,52182,8225,42934,4034,45902,1262,47855,2318,36669,3209,42747,2009,51267,925,71154,28615,21313,2399,37206,516,40304,816,36249,585,12726,1162,12811,3403,12714,1206,20345,1061,45842,1972,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,37304,384,24963,2924,21627,1743,47308,6262,33924,2684,47688,1137,41960,1145,24124,1169,44915,1791,40601,1248,63014,4416,46073,2724,49685,1895,57525,5814,32322,3175,40291,1679,59297,3297,81654,17931,21494,700,41641,866,40366,1583,43050,3135,11812,398,16928,1708,11259,442,29151,2470,56791,1277,24733,396,10762,1144,10322,1738,41250,15679,29293,4227,32759,1388,31915,1554,14698,579,36176,3019,31687,2561,50409,5127,31126,1708,32232,712,35959,1055,23241,1849,28623,1876,36047,1872,32137,13994,20072,1608,29160,714,32234,837,27364,480,10235,355,12257,1711,9963,465,15200,711,41561,953,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,40645,259,31682,884,31062,793,55663,7270,37166,1457,45309,1031,48769,2519,29828,1769,45192,2041,41613,1059,61437,2537,49340,4066,60279,2801,66440,4344,37204,3756,50020,3230,66966,2496,93375,37522,26236,1058,40626,862,41052,1003,40151,1747,17516,995,26306,2247,15029,1060,31850,1367,55280,1185,28721,567,18074,2258,17711,2226,67188,51049,32459,5193,33526,1928,37091,3112,16993,765,36056,2502,32544,5156,45664,7575,32259,2675,38787,2001,40457,919,31219,1663,35909,970,42983,2475,51537,34965,24698,1933,30524,390,31214,875,30252,501,11863,478,15466,2735,11391,592,18390,1366,43969,2117,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,32127,416,31928,4316,23926,3104,61332,7673,27665,2221,35550,953,39873,3855,27229,2425,41394,973,40508,1216,50572,3213,37135,4081,50075,12195,61921,4270,31875,9041,32299,5336,60518,4520,61458,517765,17898,1892,40528,1481,36630,2512,44617,4031,18165,1362,24429,2221,14264,2113,25956,2555,37206,2151,22563,633,15288,10833,13804,9958,31414,17541,29038,6278,22918,1476,26339,4704,15785,1115,31985,3496,30755,2802,35515,2575,27039,4402,27097,1384,27798,2025,24392,4053,25167,2095,30218,4108,27408,85114,20288,2718,27416,925,30350,1216,26504,746,12359,923,18071,2225,10875,821,16114,1261,29343,2263,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,35263,375,27444,3306,24637,2161,48412,7201,33399,2329,41023,501,40114,3131,24747,1803,42691,2415,40260,1507,62036,4458,51740,4613,48776,3381,59790,4942,31187,2903,39235,2879,60856,1868,59303,12856,24262,2197,38155,2488,36945,2193,40565,2336,13862,1149,22544,2721,12305,628,28013,1917,42335,1735,25406,347,19985,5318,18582,6214,22076,21695,30997,7396,28859,1543,32470,2299,17165,692,30607,1925,25595,2434,47919,7301,31306,2679,33630,1378,35169,1015,28628,4503,29333,1486,35747,1428,45711,10896,21408,1469,28536,714,32187,647,26166,632,11437,508,12313,2845,11274,518,16063,822,33107,1482,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,32860,1591,30868,1377,27257,2393,51317,5391,35384,2007,36365,2502,36648,3578,24144,2561,42399,6150,39018,6073,65084,8525,41157,5585,35293,9772,41622,5442,28425,5661,40519,4791,55163,8597,-666666666,-222222222,24536,6769,36495,4625,33874,4268,40771,9513,15717,2015,17940,3346,15052,3228,30431,3411,46010,3232,21825,603,16250,6996,15195,6742,37743,16119,20260,7796,23288,1993,30839,3013,15680,1586,30938,6668,30586,5832,36768,25725,25718,3064,27820,2293,29962,2448,21671,2738,24400,2502,30950,2283,18794,33226,15737,4337,25345,1353,25380,2632,25332,1323,11957,725,12725,2197,11767,738,15339,2732,35482,1995,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,35633,442,31294,1128,30969,1105,46315,8782,32397,1689,36849,788,40533,1875,25212,1716,50156,1659,48450,2863,60170,7187,42429,6167,46539,3195,51607,2379,34002,4338,40823,2037,60046,5486,-666666666,-222222222,21564,2936,37711,4031,39240,4288,36805,4636,14051,2023,16538,7368,13729,1794,29695,3893,45741,2466,23940,601,16136,4062,15598,4006,43153,18761,24955,3555,27189,1288,28782,2631,15697,773,38830,8898,34650,10222,41331,7306,31160,4060,31998,795,32376,1410,27085,7413,25895,1528,31738,4275,45728,10561,19296,2792,26145,802,28916,3550,25625,806,9735,807,10289,3345,9680,796,16773,1935,30604,1013,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35692,715,62278,6635,22641,2636,70507,3040,36680,1995,40496,2294,49436,4400,28012,2381,41227,2574,37963,3836,71073,9798,50576,6703,36590,2793,46535,4029,31319,2664,40171,4195,61870,9227,36302,83762,27284,3153,44140,5256,41824,3643,47960,7844,29722,1265,32466,2405,27271,1058,27364,4529,61862,1792,28137,996,46662,10480,13068,8909,51741,7160,34167,11247,30253,3799,25501,2902,20201,1041,33739,7647,29970,2882,51701,9356,25641,7679,35778,1908,36263,2157,35032,4971,27015,1963,32120,2748,43643,1462,22169,3151,36193,1342,37517,2884,35757,1575,25566,567,27661,1848,24040,1533,18348,2823,49127,3526,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,42418,1227,31770,1985,31511,1971,200163,310627,37312,3337,51332,1428,50572,4313,31629,1772,52349,1769,51047,1182,74128,5529,61131,11578,65229,9250,72297,5763,41586,3851,53139,4212,75140,5190,136081,110523,27057,4530,44131,4924,38334,6260,48212,6299,20895,3104,22075,9231,20510,4783,31945,3057,52683,3619,29700,1206,22696,2814,22696,2814,-666666666,-222222222,27352,3713,36860,3780,36497,4674,18952,2513,32144,9159,31011,5815,43892,9708,37578,3160,37419,2448,40238,2973,24516,8044,33055,4920,41047,2684,51278,6134,22097,2635,33170,1666,36244,2279,31952,953,11686,1333,11309,4331,11743,1463,17050,1966,39057,3229,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,49639,900,34784,7612,30441,7569,49782,37529,41551,716,56137,1915,50129,2815,30842,908,47838,2658,42490,2538,74746,5624,71081,1483,82362,5391,100214,3076,42491,5279,60822,933,81646,1508,121041,20463,29422,3065,51061,861,51929,1234,49634,3177,23989,1387,29119,2857,22370,1064,32378,3351,73822,3244,34531,840,30086,8466,27466,8719,34500,97966,37385,3699,44584,3330,36957,1952,20001,732,34800,5296,30972,2023,58449,10045,52806,4711,47734,2554,51580,933,34405,4512,40210,1901,49010,2843,63625,10782,21654,2123,37585,975,45144,1203,34413,1537,15129,738,17885,1835,13990,1065,18762,1783,50980,1021,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,32325,805,35616,2694,25367,2607,49028,5734,26623,2196,40479,3411,37435,6505,24764,1868,42139,3387,41434,2520,45781,5121,32171,8603,40127,6168,52465,11272,28298,5051,51400,5071,75354,6316,-666666666,-222222222,19277,3980,36351,3098,32499,4506,39397,3682,17085,1312,22587,3475,15974,1302,23336,2517,46461,2141,24163,928,29610,8541,28641,13849,32983,9970,23117,10017,24969,2615,26510,5614,15929,1006,29085,3825,27308,5270,34494,10172,26064,2907,26592,1264,26976,1262,22984,5964,30418,3711,36304,3220,25079,16026,20210,3621,28030,2140,31023,1129,26266,1173,13180,1437,18562,3294,11916,714,16003,2214,37700,3765,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
