GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001MA,C25122_001EA,C25122_002EA,C25122_002MA,C25122_003EA,C25122_003MA,C25122_004MA,C25122_004EA,C25122_005MA,C25122_005EA,C25122_006MA,C25122_006EA,C25122_007EA,C25122_007MA,C25122_008EA,C25122_008MA,C25122_009MA,C25122_009EA,C25122_010EA,C25122_010MA,C25122_011MA,C25122_011EA,C25122_012MA,C25122_012EA,C25122_013EA,C25122_013MA,C25122_014EA,C25122_014MA,C25122_015EA,C25122_015MA,C25122_016EA,C25122_016MA,C25122_017MA,C25122_017EA,C25122_018EA,C25122_018MA,C25122_019EA,C25122_019MA,C25122_020EA,C25122_020MA,C25122_021EA,C25122_021MA,C25122_022MA,C25122_022EA,C25122_023MA,C25122_023EA,C25122_024EA,C25122_024MA,C25122_025EA,C25122_025MA,C25122_026EA,C25122_026MA,C25122_027MA,C25122_027EA,C25122_028EA,C25122_028MA,C25122_029MA,C25122_029EA,C25122_030EA,C25122_030MA,C25122_031EA,C25122_031MA,state
0400000US13,1178255,14458,210015,7790,58819,3905,99525,5331,31547,3017,20124,2420,225831,9400,49419,3279,126120,6541,31391,3436,18901,2280,273016,9662,26672,3539,172891,7405,56723,4970,16730,2264,179109,7795,8670,1709,106295,6495,55084,4414,9060,1510,158421,6966,4427,1058,78009,4486,68817,4535,7168,1418,131863,7005,3119,1097,43771,3228,79325,5412,5648,1293,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,187279,5414,19115,2185,4524,1087,6065,1496,6866,1423,1660,603,21181,2321,4554,1203,7819,1638,6818,1336,1990,840,33650,2640,1841,596,10791,1734,17843,1822,3175,921,29437,2741,753,473,7028,1313,20192,2458,1464,539,34355,3044,755,412,6109,1418,25746,2859,1745,592,49541,3542,718,444,3980,853,42296,3481,2547,685,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,175177,5242,27959,2714,10923,1665,14513,2090,1156,542,1367,514,37220,3327,12383,1839,19439,2239,2494,903,2904,836,46940,3387,8000,1580,30103,2991,5914,1390,2923,869,28007,2676,2689,826,19142,2454,4096,1125,2080,767,22337,2419,902,393,14276,2108,5355,1072,1804,550,12714,1743,545,361,5682,1307,5676,1129,811,403,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1533519,13202,246658,7430,77358,4148,108989,5078,46400,2961,13911,1914,279307,7854,68826,4193,153246,5889,45195,3846,12040,1687,336960,8591,34649,3338,210691,6814,79665,4264,11955,1833,234916,7730,12115,1769,141181,6298,72197,4777,9423,1340,228598,7549,7738,1408,110992,5829,100162,5787,9706,1601,207080,6185,4279,1199,55404,3983,137549,5658,9848,1681,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,734154,9897,130927,6171,46112,3473,65529,4311,9428,1563,9858,1485,164715,6900,44207,3305,99532,4963,11112,1860,9864,1524,193448,6102,29600,2803,132006,4793,19150,2182,12692,1758,107361,6012,8160,1496,80162,5258,13106,1600,5933,1163,86990,4396,5337,1023,57604,4019,17646,2395,6403,1197,50713,3569,3126,1236,23563,2469,20249,2324,3775,1033,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,338155,6728,51534,3437,23526,2327,21452,2427,3396,918,3160,909,74956,3862,28955,2318,36074,3006,5818,1180,4109,756,85703,3902,19221,1953,53275,3452,7387,1205,5820,802,55777,3614,9175,1436,35640,2854,6788,1600,4174,836,45378,2646,4929,1021,30313,2218,7134,1310,3002,584,24807,2659,1669,530,14143,2153,6604,1280,2391,571,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,351751,6919,51954,3526,21455,2623,22249,2571,4553,1068,3697,944,73072,3809,26166,2801,36703,2965,6540,1422,3663,681,88233,4664,18419,2422,54513,3552,9114,1562,6187,1097,57349,3690,6747,1291,37380,3371,10000,1797,3222,804,51889,3783,3908,933,29024,2943,16171,2001,2786,855,29254,2453,800,321,12152,1713,14254,1749,2048,644,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,528056,11015,110527,5386,49143,3894,43338,3852,4497,1000,13549,1845,125706,6799,48906,3854,59325,3937,5819,1224,11656,1807,123892,5907,28310,2879,74351,4775,10679,1870,10552,1568,71788,4835,9584,1569,48520,4032,7913,1592,5771,1265,61121,3868,6856,1342,37432,3409,11673,1771,5160,1138,35022,3137,1990,655,15017,2360,14067,2038,3948,950,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,548318,11587,103291,4984,37277,2982,43221,3005,10334,1958,12459,1895,117610,5940,31711,2596,62365,4994,11236,1749,12298,1712,121380,5358,15108,1915,77724,4238,17901,2216,10647,1748,77346,4517,5945,1191,46453,3630,17880,2310,7068,1332,74105,5221,5621,1286,38726,3640,22508,2640,7250,1410,54586,4412,2607,943,20495,3249,26035,3030,5449,1043,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,149022,5676,23215,2037,9607,1301,9720,1547,1602,678,2286,676,36767,3113,15167,1718,16767,2417,2488,753,2345,702,36180,2947,5620,1221,24083,2686,4062,937,2415,661,21125,2259,1719,612,13375,1812,4580,1009,1451,571,19496,2435,708,459,10570,1701,6914,1220,1304,481,12239,1674,657,365,4351,1242,5978,1090,1253,483,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,701172,11745,86018,5024,27919,2786,25475,3171,28229,3298,4395,961,83356,4585,21168,2641,33644,2946,25169,2838,3375,897,128459,6714,8238,1874,54585,4285,60255,4258,5381,1204,115639,5748,2081,767,37967,3547,71335,5012,4256,1173,137246,6552,1431,574,31461,3294,99783,5849,4571,1024,150454,6794,1567,919,15453,2087,128452,5900,4982,1204,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,952037,10587,144310,6202,58370,3649,37184,3281,43242,4006,5514,1458,169746,6799,62735,4294,60135,4618,40470,3474,6406,1508,169133,6162,18893,2281,76802,4770,67319,4211,6119,1216,132661,7129,5142,1215,55751,4139,66913,5091,4855,1273,153304,6730,3128,906,44735,3708,100162,5084,5279,1167,182883,6254,2222,763,28222,2646,146905,5743,5534,983,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1037147,11792,204178,6755,65544,3610,103227,5065,21501,2330,13906,1926,236049,6693,65024,3754,130358,5692,28730,2615,11937,1553,246258,6938,27939,2780,165708,5617,39521,3429,13090,1730,143997,6224,9507,1449,94898,5084,31932,2815,7660,1481,123942,5319,5277,1239,70985,4569,40799,3328,6881,1162,82723,4127,2297,756,34138,2583,40998,3060,5290,1015,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,564220,7849,83394,4401,34231,2860,34587,2574,10136,1827,4440,900,121867,5291,41567,2790,57407,4240,17185,2352,5708,945,132720,5169,19697,2081,82359,3968,24999,2318,5665,913,84936,4449,5845,1091,55067,3849,20486,2119,3538,569,82877,4423,3895,1039,43641,3640,32045,2901,3296,673,58426,3975,1534,541,17963,2408,35875,3214,3054,783,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326625,7460,72138,4662,30958,3254,27581,2978,3099,1002,10500,1774,78904,4405,24834,2561,39336,3268,6120,1231,8614,1506,74258,4086,12170,1758,46370,3605,6339,1508,9379,1656,46496,4286,3685,904,29067,3552,8834,1951,4910,1091,33473,3156,2790,854,19605,2393,6202,1366,4876,1224,21356,2701,1247,578,8418,1702,8938,1758,2753,773,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,729257,11761,135472,5743,57008,3960,57374,4144,9484,1791,11606,1857,154965,7161,49777,3335,83154,5566,11142,1700,10892,1436,177801,7831,32162,3231,114637,6150,20870,2248,10132,1422,112087,5959,12134,1931,76652,4999,17645,2405,5656,1059,91149,4557,5380,1160,54145,3531,25486,2606,6138,875,57783,4071,2574,681,25090,3139,25972,2504,4147,917,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,122114,4642,15519,1778,7547,1230,5222,1090,1240,663,1510,589,27117,2251,9975,1427,12662,1664,1938,704,2542,767,35655,2682,7005,1374,21381,2073,3177,916,4092,883,19901,2488,3133,878,11158,1710,3165,877,2445,758,14370,1868,2167,798,7709,1259,2740,883,1754,416,9552,1449,676,312,3791,908,3376,880,1709,624,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,234655,5829,30804,3191,13369,2062,11946,1949,3021,963,2468,797,48273,2912,16116,1703,25640,2573,3589,885,2928,690,60807,3691,12962,1812,38041,2992,5927,1231,3877,788,39753,2772,5375,883,26426,2618,5005,980,2947,747,35293,2682,2675,628,23239,2215,7334,1064,2045,534,19725,2074,1548,567,9455,1384,6826,1393,1896,505,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,423942,8805,48196,4003,7262,1556,26754,2967,11081,2399,3099,951,60357,4403,8768,1362,37648,3186,11149,1936,2792,743,99707,5646,4274,1132,58666,4109,33426,3890,3341,1042,70136,4186,1187,558,35616,3201,31815,3035,1518,564,74740,4942,1301,673,27322,2919,44036,3779,2081,730,70806,4494,898,498,15071,2173,53674,4067,1163,637,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,145983,5144,14563,2083,4090,1003,7580,1700,2154,794,739,340,23892,2325,6488,1055,11785,1586,4254,1040,1365,577,33050,2978,2662,749,17636,2091,11443,1896,1309,534,26465,2566,568,494,12119,1978,12632,1893,1146,510,25335,2879,547,423,8928,1666,15036,2299,824,433,22678,2699,542,376,5364,1452,15965,2244,807,380,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1065693,11891,130016,5033,38072,3343,40765,3290,45966,3506,5213,1138,162968,5986,35472,3152,62071,3756,59640,3986,5785,1113,197234,6445,10749,1678,80929,4177,98810,4665,6746,1137,158116,6863,4869,1203,50102,3135,97595,6726,5550,1266,192794,6879,2110,819,48003,3563,137656,6885,5025,1108,224565,7697,1474,600,31211,2793,185977,7021,5903,1257,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,245319,7043,45798,3561,16467,2219,20762,2404,3804,1080,4765,1081,49247,4310,16798,2240,25764,2716,2413,916,4272,1092,57811,4285,9991,1782,35630,3404,6881,1225,5309,1194,35137,3074,3204,969,22940,2638,6220,1371,2773,904,31460,2766,2479,774,15377,1876,11469,1889,2135,603,25866,2685,1551,579,7078,1468,14679,1869,2558,863,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3292304,17577,486721,11691,164475,6311,164258,5901,140957,7060,17031,2033,526606,11017,136460,5348,213593,8736,158959,6091,17594,1908,623991,13227,66999,4278,285794,8498,250030,8047,21168,2066,465349,12359,23505,2988,191273,6665,233805,7656,16766,2284,514197,10752,15961,1966,159852,6642,320911,9379,17473,2126,675440,11621,12665,1998,111938,5811,531471,10360,19366,2274,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1205308,14092,212312,7500,67884,4315,100888,5324,20924,2375,22616,2658,247153,8652,61950,4010,141296,6315,22640,2273,21267,2438,293026,9183,38276,3550,194237,7446,40350,3165,20163,2439,194702,7549,14590,2088,125772,6986,43376,3676,10964,1766,159387,6263,7672,1473,91264,4957,50412,3460,10039,1813,98728,5921,2711,981,39077,3903,50749,3695,6191,1186,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,92739,3625,14822,1737,7731,1220,5574,1205,701,448,816,415,18571,2084,8042,1385,8756,1505,734,451,1039,417,23020,2499,7002,1137,13191,1894,810,438,2017,527,14701,1828,3141,865,8409,1352,1573,847,1578,507,12603,1657,1407,557,8257,1314,1921,671,1018,402,9022,1526,751,288,5073,1222,1562,634,1636,524,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1429869,17019,278322,9257,105169,4200,136774,6950,19471,2731,16908,2016,318117,9723,93505,4559,182770,7891,22517,2557,19325,2237,336945,7194,50341,3425,233410,6291,36230,2709,16964,1766,215689,8441,18639,1995,154619,7574,31867,2771,10564,1539,172873,5782,9787,1642,114154,4657,42375,3120,6557,1271,107923,4781,4812,1050,48020,3538,48878,3754,6213,1107,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,461581,7782,77700,3816,28576,2571,33301,2988,5355,1180,10468,1474,98987,5204,30946,2903,49851,3546,7442,1439,10748,1548,117197,5765,22381,2485,74377,4540,10384,1710,10055,1669,73811,4565,8136,1515,49959,3786,9493,1703,6223,872,58315,3684,4593,1020,36421,2902,13116,2066,4185,912,35571,2897,2341,801,16877,2055,12824,1928,3529,842,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,564463,10492,86683,4674,22679,2432,46411,3385,11499,1744,6094,1637,108805,5812,21593,2416,66278,4804,15741,2197,5193,1203,136903,5819,10403,1614,91963,4821,29411,3252,5126,1082,94622,4713,4194,1055,57419,4254,30097,3147,2912,912,80810,5628,1143,469,44067,3969,33098,3352,2502,679,56640,3518,1502,742,15317,2085,37898,2863,1923,524,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
