GEO_ID,B19301B_001E,B19301B_001M,NAME,B19301B_001EA,B19301B_001MA,state
0400000US01,14504,348,Alabama,null,null,01
0400000US02,31973,8083,Alaska,null,null,02
0400000US04,17840,750,Arizona,null,null,04
0400000US05,13878,762,Arkansas,null,null,05
0400000US06,22328,444,California,null,null,06
0400000US08,20401,1398,Colorado,null,null,08
0400000US09,20365,1089,Connecticut,null,null,09
0400000US10,18727,935,Delaware,null,null,10
0400000US11,23005,944,District of Columbia,null,null,11
0400000US12,14605,232,Florida,null,null,12
0400000US13,16778,258,Georgia,null,null,13
0400000US15,29131,3399,Hawaii,null,null,15
0400000US16,12799,3322,Idaho,null,null,16
0400000US17,17159,334,Illinois,null,null,17
0400000US18,15522,552,Indiana,null,null,18
0400000US19,11628,938,Iowa,null,null,19
0400000US20,16256,1192,Kansas,null,null,20
0400000US21,15126,651,Kentucky,null,null,21
0400000US22,14288,325,Louisiana,null,null,22
0400000US23,10916,1955,Maine,null,null,23
0400000US24,26274,401,Maryland,null,null,24
0400000US25,19554,703,Massachusetts,null,null,25
0400000US26,15772,339,Michigan,null,null,26
0400000US27,14890,1189,Minnesota,null,null,27
0400000US28,12129,350,Mississippi,null,null,28
0400000US29,15912,592,Missouri,null,null,29
0400000US30,13368,4987,Montana,null,null,30
0400000US31,13807,1000,Nebraska,null,null,31
0400000US32,20451,1637,Nevada,null,null,32
0400000US33,20795,4347,New Hampshire,null,null,33
0400000US34,22396,506,New Jersey,null,null,34
0400000US35,21550,2930,New Mexico,null,null,35
0400000US36,20307,366,New York,null,null,36
0400000US37,16403,303,North Carolina,null,null,37
0400000US38,12971,2843,North Dakota,null,null,38
0400000US39,15596,305,Ohio,null,null,39
0400000US40,15537,763,Oklahoma,null,null,40
0400000US41,19004,3177,Oregon,null,null,41
0400000US42,16429,416,Pennsylvania,null,null,42
0400000US44,13917,1322,Rhode Island,null,null,44
0400000US45,13885,294,South Carolina,null,null,45
0400000US46,11781,2398,South Dakota,null,null,46
0400000US47,15663,422,Tennessee,null,null,47
0400000US48,17902,203,Texas,null,null,48
0400000US49,12394,1917,Utah,null,null,49
0400000US50,15819,4371,Vermont,null,null,50
0400000US51,20826,357,Virginia,null,null,51
0400000US53,20031,994,Washington,null,null,53
0400000US54,16673,1694,West Virginia,null,null,54
0400000US55,13548,547,Wisconsin,null,null,55
0400000US56,23462,7973,Wyoming,null,null,56
0400000US72,10983,767,Puerto Rico,null,null,72
