GEO_ID,B20004_001E,B20004_001M,B20004_002E,B20004_002M,B20004_003E,B20004_003M,B20004_004E,B20004_004M,B20004_005E,B20004_005M,B20004_006E,B20004_006M,B20004_007E,B20004_007M,B20004_008E,B20004_008M,B20004_009E,B20004_009M,B20004_010E,B20004_010M,B20004_011E,B20004_011M,B20004_012E,B20004_012M,B20004_013E,B20004_013M,B20004_014E,B20004_014M,B20004_015E,B20004_015M,B20004_016E,B20004_016M,B20004_017E,B20004_017M,B20004_018E,B20004_018M,NAME,B20004_001EA,B20004_001MA,B20004_002MA,B20004_002EA,B20004_003EA,B20004_003MA,B20004_004EA,B20004_004MA,B20004_005MA,B20004_005EA,B20004_006MA,B20004_006EA,B20004_007MA,B20004_007EA,B20004_008MA,B20004_008EA,B20004_009MA,B20004_009EA,B20004_010MA,B20004_010EA,B20004_011MA,B20004_011EA,B20004_012EA,B20004_012MA,B20004_013EA,B20004_013MA,B20004_014MA,B20004_014EA,B20004_015EA,B20004_015MA,B20004_016EA,B20004_016MA,B20004_017MA,B20004_017EA,B20004_018MA,B20004_018EA,state
0400000US13,31576,174,17175,366,25278,364,30796,244,48474,1157,61061,543,37148,305,19567,692,30066,586,37315,551,60281,1483,79386,2799,26995,320,14155,662,20955,355,25880,398,40012,1113,52077,524,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,35202,677,18662,1641,28921,1062,33917,2183,43487,2372,61009,1028,40853,679,20307,2806,31927,1024,40961,1085,51202,1179,70734,4283,30750,432,17540,1957,25262,964,29599,1298,38269,3110,52122,2685,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,27388,520,17634,1622,23617,1094,26330,706,39171,1912,53652,3230,32397,852,21744,1285,27446,1427,32417,1434,50031,2728,70651,2428,22205,550,13063,1231,19097,1254,21436,683,30851,1443,45771,1932,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,35687,192,20413,340,26860,287,32067,241,49478,887,65275,1031,41883,224,22648,881,32052,344,40780,428,60975,513,81130,1124,29640,454,16145,386,21776,283,26825,348,40626,448,53981,1196,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,31372,164,18744,767,26300,313,30942,317,42884,1042,57526,1181,38374,672,21356,600,32153,371,40093,698,52033,525,70825,1979,25586,279,14683,1033,20749,362,25042,521,36475,614,50604,984,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31761,216,19631,1076,26164,383,31143,342,41632,559,55940,1135,37399,461,21704,1062,31471,450,37891,1036,51479,970,66079,4317,26617,352,16052,1010,20750,434,25724,517,36036,733,50398,886,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,31794,266,19937,909,25362,591,30298,413,42036,518,55046,1964,39137,1091,22918,1303,31183,556,36623,835,53036,2998,66370,1415,26345,531,14184,1531,19447,867,24571,883,35675,847,46869,1009,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,30294,268,17635,886,24355,618,30207,465,42150,500,51576,686,35184,590,20590,819,29703,1223,36786,1020,52300,1216,61858,1998,25391,352,14092,1198,20389,433,25315,596,36333,971,47291,964,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,31528,273,18120,1046,26419,531,30827,375,45181,929,54014,1525,40629,382,24377,2360,35733,705,41635,729,53293,2675,70151,5113,24690,513,12492,709,19826,583,23932,796,39721,1166,48549,1366,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30965,425,19903,2039,25114,700,30325,644,40932,1015,52071,944,36181,702,21840,976,30946,727,36091,950,48693,2903,62191,4129,26273,482,13872,2089,19991,658,25920,573,35961,1910,48299,2136,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,44240,592,21684,481,31627,372,41279,470,55616,1019,78316,1936,50698,362,25479,944,36748,857,47438,1319,66800,1331,95636,2682,39419,740,16838,737,27181,689,36477,820,48578,1076,65720,1280,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,41800,226,20850,601,31030,378,37127,400,52457,911,68607,1634,50190,347,24852,1525,36986,745,44987,1514,64396,2504,86731,2058,35871,438,16856,873,25112,842,31658,471,45399,921,58782,2033,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,31617,160,16633,499,24180,511,30254,264,46045,637,65162,1080,39067,625,19477,1091,29913,834,37421,757,57266,1182,76612,1587,26361,261,13404,985,19635,446,24723,560,36799,593,56631,780,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,36282,234,19579,917,27286,413,33515,747,48562,1232,62378,965,41730,251,21575,632,31992,335,40586,428,57560,1999,75078,3068,30808,269,15718,885,21924,499,28628,655,40703,511,55421,1192,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,27941,681,16407,855,23760,938,28255,887,37726,1757,49025,1556,33148,1153,20034,1001,30268,931,35958,959,47946,3539,60769,2238,23386,713,12345,804,18890,996,22814,853,33534,1375,41945,1161,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,31206,184,17712,924,25051,397,30542,293,41770,475,55277,1264,36693,381,21350,671,30160,458,36305,563,52262,1201,70370,3064,26693,340,13824,789,20688,352,26242,449,35321,748,48023,1515,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,28078,976,17117,2184,23290,991,26219,1052,33809,1470,49119,2932,34142,1747,22767,2897,28398,1729,33941,2962,41507,1233,60373,3545,22738,783,12665,1920,18668,1752,21181,936,30212,1045,42083,2438,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31356,248,20222,1521,25392,509,30005,597,40820,605,54969,3122,37441,786,22882,2475,31313,552,36421,1028,50573,1093,68515,4465,25680,395,16111,1641,19781,725,24101,747,34728,1437,47292,2000,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31973,325,22101,609,28844,1173,33812,1268,42498,2270,64184,3141,36381,719,25457,954,31701,612,38737,1993,50677,2148,76021,5565,28847,1012,19264,1288,25671,725,30174,941,38515,2524,55749,3402,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,38050,1071,22637,2005,31204,730,35772,870,46991,1354,63294,2470,45971,865,29212,2501,36543,1152,43127,2959,62010,3263,84062,5095,31232,533,17145,2694,24758,1320,29322,1800,37257,1954,51441,1563,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,42473,466,21463,452,31295,324,40213,415,57081,807,80417,746,51069,308,25051,1112,38066,1165,48705,1873,70462,904,97202,2468,36221,368,17269,558,25355,511,32361,555,49609,1139,66429,1187,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30125,607,16636,735,24540,1075,30101,925,41639,1058,51771,1082,34823,1445,19298,1183,28588,2032,36852,1257,48614,2846,65444,5221,25118,773,12771,1007,20126,995,25002,1119,36270,2274,45643,1760,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,37757,326,19777,411,28636,382,35824,254,51219,279,66529,727,42129,193,22107,339,32836,844,41896,344,60094,1204,81170,801,32468,244,15495,399,23477,477,31072,242,45396,527,58648,1197,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,30724,170,16371,374,24973,470,30068,317,42247,333,54611,1494,34904,579,18498,835,28622,886,35821,512,52138,670,73050,3249,26655,251,13040,629,20828,338,25583,376,36991,501,47160,964,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31927,336,19900,1911,26332,889,30809,565,40188,943,52295,2891,40275,782,23738,4326,32995,2269,38867,2870,48949,3284,61705,7546,26210,604,15575,2828,20626,1087,23096,1268,33648,2248,48712,2203,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,31858,153,17012,466,26028,276,31004,227,45534,537,60798,478,38737,559,20548,615,31739,271,37334,422,56013,913,72404,1618,26588,200,13796,728,20821,271,26242,296,36911,552,51924,516,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,30199,266,17745,871,23999,653,29424,887,40926,584,50793,949,35623,455,21513,777,29765,1138,35949,732,51161,856,65773,5120,23696,696,14067,762,18399,602,22510,945,35561,504,42704,1611,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,30439,285,17970,937,24147,657,28783,753,41884,649,54217,2541,36325,524,22002,1056,27918,1440,35709,785,51774,1075,69005,4065,25296,368,13258,1151,20895,600,24438,782,33889,2021,45301,2103,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,34229,363,19537,565,26785,171,32391,260,46904,557,63065,1245,40888,174,24143,1035,32474,493,40417,270,57190,1152,77132,1586,27809,364,14185,764,21134,212,27396,433,39319,878,54246,1664,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,36919,681,20035,1526,28854,1979,33739,1680,51115,1358,64610,4041,41997,982,24148,3226,35621,1822,40802,1453,58737,4651,73770,6285,32011,615,17712,1339,23217,2395,30321,962,44868,3625,57110,6098,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,30362,206,17251,633,24889,638,29814,673,41120,626,51418,827,35866,408,20487,592,30431,471,37067,526,51375,916,61878,1869,25469,318,13956,924,20347,514,24907,783,33328,1921,46789,1053,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30246,403,19313,2441,24637,1041,29303,1188,36955,854,50567,2541,34672,1271,21695,2180,28868,1872,34630,2035,43530,4469,60851,3360,25673,502,15676,2604,20332,770,25038,1047,32401,1189,41174,1868,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,30386,203,17087,541,24248,517,30385,345,42181,457,52373,1134,35248,414,20612,559,29384,966,36379,650,52968,1811,67366,3831,25595,310,13031,730,20168,341,25684,454,36325,722,46376,951,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,31799,128,17551,257,25536,228,31899,181,49322,495,61591,378,37206,212,21366,198,30744,257,38898,677,60868,393,79961,2710,26667,218,12690,280,20653,290,27056,323,42180,277,51362,310,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32242,319,21220,724,26724,705,30658,518,41156,720,62085,1550,41181,444,24521,1593,33473,1957,39524,1635,51586,1129,74857,3850,23447,673,17324,1436,20406,780,22087,648,30195,1355,50002,1788,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,31927,468,17769,3026,27020,842,30999,843,38534,2716,53899,3568,37484,1352,20693,2836,30984,905,38809,3336,48257,2547,65380,5150,27590,1158,15348,2602,22451,1532,25566,1601,32232,1493,47237,4553,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,39480,572,20392,394,27801,669,35552,391,52876,1244,75523,1021,46505,467,24175,1587,33376,1362,42546,1294,68639,2241,97470,2620,31813,307,15595,551,22225,400,29573,824,43007,1053,59439,2001,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,36766,303,19291,895,29611,774,35147,493,50558,575,62865,1717,44352,1131,21870,647,34975,1126,41702,515,62271,947,79740,3334,30491,280,14725,1106,22794,719,28983,1026,40054,1154,52160,706,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29690,813,18589,2129,25595,512,27923,1495,39750,1344,50661,1407,36215,654,23666,2682,31944,673,36316,1369,48073,3095,60882,2213,23279,803,13165,1939,19191,1040,23363,974,33679,2662,44623,2171,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,32717,430,19473,883,27342,388,31798,279,44534,1126,59962,1544,40041,370,22171,870,32589,729,39618,968,54480,1853,71312,2027,27512,375,14398,1180,21797,340,26803,368,36727,598,51782,627,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,35108,1184,23787,5543,30173,1835,31748,982,44737,2255,56550,4166,44127,2187,28168,3746,41185,2041,41711,1484,50788,1733,60872,4303,25360,910,11007,3514,20822,1270,24677,1283,36657,3803,53405,4522,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17459,228,10692,433,14554,300,17058,298,25866,628,37103,975,17367,239,11188,529,15280,286,19488,821,30340,780,46054,2632,17619,428,9169,1093,13204,468,15620,386,23627,663,33957,1761,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
