GEO_ID,B08406_001E,B08406_001M,B08406_002E,B08406_002M,B08406_003E,B08406_003M,B08406_004E,B08406_004M,B08406_005E,B08406_005M,B08406_006E,B08406_006M,B08406_007E,B08406_007M,B08406_008E,B08406_008M,B08406_009E,B08406_009M,B08406_010E,B08406_010M,B08406_011E,B08406_011M,B08406_012E,B08406_012M,B08406_013E,B08406_013M,B08406_014E,B08406_014M,B08406_015E,B08406_015M,B08406_016E,B08406_016M,B08406_017E,B08406_017M,B08406_018E,B08406_018M,B08406_019E,B08406_019M,B08406_020E,B08406_020M,B08406_021E,B08406_021M,B08406_022E,B08406_022M,B08406_023E,B08406_023M,B08406_024E,B08406_024M,B08406_025E,B08406_025M,B08406_026E,B08406_026M,B08406_027E,B08406_027M,B08406_028E,B08406_028M,B08406_029E,B08406_029M,B08406_030E,B08406_030M,B08406_031E,B08406_031M,B08406_032E,B08406_032M,B08406_033E,B08406_033M,B08406_034E,B08406_034M,B08406_035E,B08406_035M,B08406_036E,B08406_036M,B08406_037E,B08406_037M,B08406_038E,B08406_038M,B08406_039E,B08406_039M,B08406_040E,B08406_040M,B08406_041E,B08406_041M,B08406_042E,B08406_042M,B08406_043E,B08406_043M,B08406_044E,B08406_044M,B08406_045E,B08406_045M,B08406_046E,B08406_046M,B08406_047E,B08406_047M,B08406_048E,B08406_048M,B08406_049E,B08406_049M,B08406_050E,B08406_050M,B08406_051E,B08406_051M,NAME,B08406_001MA,B08406_001EA,B08406_002EA,B08406_002MA,B08406_003MA,B08406_003EA,B08406_004MA,B08406_004EA,B08406_005EA,B08406_005MA,B08406_006EA,B08406_006MA,B08406_007MA,B08406_007EA,B08406_008EA,B08406_008MA,B08406_009EA,B08406_009MA,B08406_010MA,B08406_010EA,B08406_011EA,B08406_011MA,B08406_012MA,B08406_012EA,B08406_013MA,B08406_013EA,B08406_014MA,B08406_014EA,B08406_015EA,B08406_015MA,B08406_016MA,B08406_016EA,B08406_017MA,B08406_017EA,B08406_018EA,B08406_018MA,B08406_019MA,B08406_019EA,B08406_020EA,B08406_020MA,B08406_021EA,B08406_021MA,B08406_022EA,B08406_022MA,B08406_023MA,B08406_023EA,B08406_024MA,B08406_024EA,B08406_025MA,B08406_025EA,B08406_026MA,B08406_026EA,B08406_027EA,B08406_027MA,B08406_028EA,B08406_028MA,B08406_029MA,B08406_029EA,B08406_030MA,B08406_030EA,B08406_031EA,B08406_031MA,B08406_032EA,B08406_032MA,B08406_033EA,B08406_033MA,B08406_034EA,B08406_034MA,B08406_035MA,B08406_035EA,B08406_036MA,B08406_036EA,B08406_037EA,B08406_037MA,B08406_038EA,B08406_038MA,B08406_039MA,B08406_039EA,B08406_040MA,B08406_040EA,B08406_041EA,B08406_041MA,B08406_042MA,B08406_042EA,B08406_043EA,B08406_043MA,B08406_044EA,B08406_044MA,B08406_045MA,B08406_045EA,B08406_046MA,B08406_046EA,B08406_047EA,B08406_047MA,B08406_048EA,B08406_048MA,B08406_049EA,B08406_049MA,B08406_050EA,B08406_050MA,B08406_051MA,B08406_051EA,state
0400000US01,1916877,16226,1811393,17253,1618851,17986,192542,9035,144800,7019,28348,3547,19394,3346,7463,1907,7272,1860,137,162,54,99,0,273,0,273,2388,698,25728,2888,14123,1718,55782,4508,1010158,11175,951190,11612,842689,12182,108501,6624,77216,5272,16598,2788,14687,3040,2617,933,2559,938,58,94,0,273,0,273,0,273,1520,536,14328,2025,9090,1494,31413,3542,906719,11859,860203,12467,776162,13316,84041,5400,67584,4386,11750,1936,4707,1000,4846,1450,4713,1419,79,130,54,99,0,273,0,273,868,466,11400,1916,5033,1132,24369,2450,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,352044,6246,278615,6059,232190,5902,46425,4348,36887,3773,4942,1079,4596,1523,4244,1067,4188,1074,0,273,0,273,0,273,56,55,4559,1236,27825,2460,17996,2166,18805,3141,199197,4199,152797,4196,127105,3604,25692,3066,20238,2786,2385,795,3069,1394,2255,715,2226,712,0,273,0,273,0,273,29,48,3523,1077,17425,2117,12912,1910,10285,2256,152847,4206,125818,4047,105085,4233,20733,2442,16649,2151,2557,704,1527,597,1989,763,1962,766,0,273,0,273,0,273,27,24,1036,464,10400,1121,5084,876,8520,1641,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2600823,20960,2293315,19934,1990105,19952,303210,11319,243676,9018,33524,4148,26010,3742,45794,4266,42540,4170,1687,765,680,494,887,615,0,273,22206,2661,51919,4588,36700,4682,150889,6705,1384553,12722,1209463,12946,1052269,13495,157194,7337,124496,5705,17401,3167,15297,2343,24025,3151,22357,2959,829,532,314,358,525,481,0,273,17052,2383,27322,3442,25975,3653,80716,4071,1216270,14184,1083852,12650,937836,12990,146016,6922,119180,6105,16123,2047,10713,2155,21769,2658,20183,2525,858,601,366,350,362,409,0,273,5154,1024,24597,2656,10725,2193,70173,4813,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1223069,12450,1142482,12497,1003617,12336,138865,6039,105282,5799,19957,2528,13626,2136,5633,1628,5345,1523,54,91,150,291,48,81,36,59,821,391,22111,2903,15763,2674,36259,3465,638172,8121,593373,7592,519723,7462,73650,4552,54418,4040,10144,1769,9088,1862,2751,1059,2533,965,0,273,150,291,48,81,20,33,630,346,11489,1761,11080,1955,18849,2748,584897,8483,549109,8929,483894,8478,65215,3834,50864,3812,9813,1662,4538,1073,2882,1107,2812,1106,54,91,0,273,0,273,16,27,191,229,10622,2109,4683,1268,17410,2390,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,15926651,47686,13488853,49656,11656106,49778,1832747,24538,1400970,21636,251095,10783,180682,8637,818537,17719,605936,16112,22875,2650,133656,7547,51286,3982,4784,878,159786,7117,429468,13296,205702,8940,824305,17515,8668693,34089,7359770,32120,6364938,32291,994832,16678,747598,14612,140507,7749,106727,7502,411789,11669,297182,10093,10287,1824,72919,4925,28413,2607,2988,646,120064,6984,226414,9211,133072,8038,417584,11256,7257958,30611,6129083,33904,5291168,32550,837915,14510,653372,13844,110588,5473,73955,4353,406748,11743,308754,10230,12588,1826,60737,4756,22873,2673,1796,676,39722,3174,203054,8167,72630,5298,406721,9962,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2417222,16499,2070093,16169,1827849,17445,242244,10488,189629,8776,30733,3245,21882,3350,70619,4737,61181,4144,1029,442,5844,1456,2565,865,0,273,27633,2690,71554,5454,22191,2861,155132,7501,1294118,10815,1098996,12298,967022,11732,131974,7285,99571,5503,18071,2723,14332,2960,37793,3604,32805,3324,504,296,3172,972,1312,512,0,273,20103,2335,41903,3989,15719,2282,79604,4986,1123104,12011,971097,11304,860827,11414,110270,6329,90058,5624,12662,1758,7550,1474,32826,2959,28376,2635,525,331,2672,959,1253,643,0,273,7530,1365,29651,3063,6472,1519,75528,4666,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1696736,11314,1504185,12540,1366668,13478,137517,6829,107307,6192,16913,2497,13297,2185,59778,5478,48608,5183,75,127,2002,1015,8874,1832,219,273,4232,1954,47394,3604,13932,2178,67215,4129,873049,8283,771926,9005,700542,9315,71384,4624,54653,3737,8388,1715,8343,1768,29124,3609,22531,3322,0,273,956,551,5496,1448,141,164,3095,1526,27755,2830,8315,1582,32834,2629,823687,8424,732259,8949,666126,8664,66133,3884,52654,3790,8525,1526,4954,1150,30654,3507,26077,3374,75,127,1046,715,3378,948,78,130,1137,549,19639,2088,5617,1281,34381,2900,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,412806,8922,373832,8722,337223,8567,36609,3271,29354,3009,4024,1139,3231,1103,10651,2004,9968,1888,0,273,0,273,683,601,0,273,445,228,8818,1773,4298,1136,14762,1986,204534,5529,183719,5814,165904,5897,17815,2085,14331,1965,2095,866,1389,597,4640,1277,4224,1202,0,273,0,273,416,346,0,273,306,203,4858,1157,2421,767,8590,1383,208272,6268,190113,6141,171319,5907,18794,2028,15023,1805,1929,739,1842,788,6011,1519,5744,1485,0,273,0,273,267,296,0,273,139,157,3960,1056,1877,963,6172,1076,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,784987,13175,432813,10068,348253,8747,84560,5382,59620,4473,15518,2385,9422,1664,282506,9040,86358,5634,1479,680,173020,6624,21649,2581,0,273,10764,2148,35858,3583,8176,1821,14870,2071,399243,8336,227643,6862,187991,7009,39652,3212,26018,2620,8038,1526,5596,1177,131867,6229,35415,3662,992,635,82711,4119,12749,1950,0,273,7959,1741,18275,2368,5464,1431,8035,1303,385744,9966,205170,7369,160262,6549,44908,3257,33602,2620,7480,1628,3826,1114,150639,6674,50943,3973,487,311,90309,5205,8900,1643,0,273,2805,829,17583,2310,2712,931,6835,1381,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7821529,28945,7014855,30968,6259890,33694,754965,18840,591124,16180,101221,7273,62620,5977,158874,10822,147084,10668,1349,641,5941,1392,4219,1078,281,461,50574,5563,127943,9924,106452,6407,362831,11267,4034355,22747,3577655,23677,3181959,21787,395696,13500,300877,11096,53260,4945,41559,5281,77164,8259,71338,8262,455,349,3490,1082,1881,637,0,273,35673,4631,75272,6804,72012,5169,196579,9429,3787174,22330,3437200,24374,3077931,25339,359269,10338,290247,9420,47961,4092,21061,2446,81710,6423,75746,6367,894,605,2451,864,2338,835,281,461,14901,2325,52671,5450,34440,3208,166252,7217,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
