GEO_ID,C17003_001E,C17003_001M,C17003_002E,C17003_002M,C17003_003E,C17003_003M,C17003_004E,C17003_004M,C17003_005E,C17003_005M,C17003_006E,C17003_006M,C17003_007E,C17003_007M,C17003_008E,C17003_008M,C17003_009E,C17003_009M,C17003_010E,C17003_010M,C17003_011E,C17003_011M,NAME,C17003_001MA,C17003_001EA,C17003_002EA,C17003_002MA,C17003_003MA,C17003_003EA,C17003_004EA,C17003_004MA,C17003_005EA,C17003_005MA,C17003_006MA,C17003_006EA,C17003_007EA,C17003_007MA,C17003_008MA,C17003_008EA,C17003_009MA,C17003_009EA,C17003_010EA,C17003_010MA,C17003_011MA,C17003_011EA,state
0400000US13,6108996,7945,831955,19411,279443,11606,287524,11845,186256,8029,78732,5709,5277041,22077,649286,15200,1490756,21803,1523153,17938,1613846,19969,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,912734,2480,76465,5053,16417,2220,24875,3052,24011,2476,11162,1821,836269,5424,73927,5120,234765,8536,266655,5692,260922,7025,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,973159,3028,116151,6187,28584,3596,37307,2985,37166,3124,13094,1903,857008,6641,83171,4232,239139,6989,307847,7190,226851,6525,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8323420,5054,870285,16222,257425,8914,276918,9335,232341,8091,103601,6074,7453135,16943,803043,16679,2006504,24639,2155385,22444,2488203,21054,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4146125,5306,457841,12166,131282,6291,180817,7754,113593,5462,32149,3260,3688284,13447,390768,9751,1307720,13681,1069221,13781,920575,13263,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1978060,4358,174229,7635,39691,3406,63957,4357,53052,3610,17529,2204,1803831,8344,140056,5182,599140,10531,582322,8253,482313,12056,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1804646,4918,177284,7856,46142,3827,60424,4260,50336,3647,20382,2279,1627362,9136,144150,6059,436157,10237,522972,10501,524083,10757,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2835210,5148,418417,12437,161428,7689,142377,6191,90323,5596,24289,2741,2416793,12662,339817,8950,828320,13656,679127,13169,569529,11334,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2871227,5980,401228,10216,140738,6450,145188,6917,88677,4559,26625,2498,2469999,10896,361165,9968,837750,13156,670497,13211,600587,12204,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,925408,1860,96049,4484,21751,2760,42669,3116,22559,2207,9070,1646,829359,4707,65827,3687,273419,7524,248842,6671,241271,6415,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3814863,3640,295042,10080,87078,5039,101410,5878,68031,4558,38523,3655,3519821,10228,355458,10008,878775,15534,931745,15875,1353843,18273,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4385643,4075,397441,11998,118632,6672,122885,6825,88002,4558,67922,4946,3988202,13069,348203,9642,1016361,13883,966661,15092,1656977,17203,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6474014,4519,813330,15685,199007,7635,299250,9389,243771,8643,71302,4821,5660684,16575,515500,10941,1690676,18585,1876082,18640,1578426,16423,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3478775,3545,295268,8258,70085,4673,101569,4901,87392,4689,36222,3114,3183507,8936,204057,6917,844153,10836,1053234,10371,1082063,13699,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1855682,4777,312834,11380,112232,6249,102760,6359,79185,4410,18657,2747,1542848,12071,229248,7984,464204,10754,499572,11062,349824,8865,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3898988,6329,452819,11767,134569,8202,159234,7248,115264,5390,43752,3802,3446169,11900,362078,9765,1075316,14364,1038442,13544,970333,14652,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,662872,2335,72166,5852,12725,2288,25667,2967,23069,2614,10705,1726,590706,5996,40525,2968,171724,5924,196418,6017,182039,6769,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1164291,2702,103265,6264,26920,3526,35121,2690,31125,2684,10099,1503,1061026,6703,82493,4192,292307,6890,359353,6181,326873,6878,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1769150,2953,201290,10748,59880,5472,65048,4712,56768,4636,19594,2992,1567860,11787,209099,8493,459237,12482,532209,11098,367315,10543,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,895690,1707,61605,4138,11383,1674,24398,2494,16935,2490,8889,1545,834085,4091,62941,4546,241379,6855,242529,6148,287236,7025,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5884942,3223,478524,13300,140684,7687,174774,8371,94638,5118,68428,4666,5406418,13473,544197,14424,1548243,21245,1276665,16980,2037313,19120,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1318371,3806,204522,9934,72529,5982,61110,5111,52987,4053,17896,2322,1113849,10474,141617,6590,287479,8785,368698,9317,316055,8919,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12885787,5628,1522227,27052,520762,13857,486881,13082,308457,9942,206127,8541,11363560,27700,1386553,20150,3062913,28816,2877697,28329,4036397,28056,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6220093,8168,827239,16970,286143,12594,257783,9123,216579,8493,66734,4368,5392854,18426,641039,13402,1458459,17752,1695180,20383,1598176,22432,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,434022,1396,39327,3000,8135,1240,12123,1394,14119,1981,4950,996,394695,3539,31084,2222,104986,3758,141787,3982,116838,4226,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7577446,5195,883472,16117,238199,8193,337011,11681,233454,7897,74808,4214,6693974,16564,631242,12773,2322746,22809,1923592,18610,1816394,19615,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2390767,4364,300028,7852,80957,4614,116662,5098,81463,4399,20946,1951,2090739,8883,238248,8562,645504,10861,671061,10547,535926,10382,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2582935,3983,315660,10234,76196,5226,90386,5501,105991,5402,43087,3776,2267275,11122,210382,7897,551862,13469,800119,12066,704912,11579,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8483355,5024,848515,15358,230954,7920,363040,10398,171763,6868,82758,4813,7634840,16186,718100,13144,2804209,22803,1864906,20819,2247625,24857,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,697372,1616,74269,4870,26273,3363,22466,2696,14535,2003,10995,2140,623103,4865,85619,5939,166605,5385,168935,6884,201944,5722,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3016654,5288,414202,11519,143704,7875,146450,6359,93015,5458,31033,2866,2602452,12876,321424,9812,772970,13874,788777,13509,719281,13016,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,519643,2123,56199,3973,13780,2031,21041,2143,15812,2054,5566,1518,463444,4349,37668,3059,142233,5343,150241,5165,133302,4955,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4170973,5392,566176,15692,193007,7906,215503,9553,117182,6171,40484,3768,3604797,16664,470312,13004,1180924,15602,1016629,15433,936932,15175,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15442580,10018,2019446,25186,853349,19185,575201,15612,430411,12868,160485,7269,13423134,26692,2080348,22228,3344600,25929,4085501,32237,3912685,34311,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1566718,3258,146863,7108,34372,3781,41018,3684,49778,3698,21695,2420,1419855,8327,110729,6344,340328,7881,527291,9595,441507,8458,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,425807,1316,41274,3033,9085,1700,15127,1868,10392,1610,6670,1331,384533,3383,28247,2403,118414,4588,100555,4136,137317,4364,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5265595,7983,445749,12757,153474,7971,137138,6948,104011,5698,51126,3810,4819846,15572,533670,12900,1194126,17302,1315128,18108,1776922,19061,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4451316,3310,443431,16037,115732,8375,125045,7622,143491,6872,59163,4306,4007885,15606,331234,9864,928262,16121,1412943,18242,1335446,16761,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1269635,3627,180840,6724,61686,4424,75282,4378,33465,3007,10407,1830,1088795,7038,147422,6069,452783,9489,272924,7048,215666,7097,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3736365,4322,346332,10536,83595,4491,132632,6941,95591,5282,34514,3675,3390033,11496,270111,7671,1107845,13828,1049554,12486,962523,11880,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,365745,2216,29190,3337,5322,1390,11011,1842,9639,2135,3218,1098,336555,3828,22066,2038,98586,4463,129965,5204,85938,4850,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2423632,2126,961755,11629,446041,10513,274833,8508,172591,5276,68290,3782,1461877,11426,290413,7799,343444,8059,354293,7776,473727,10081,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
