GEO_ID,C12002_001E,C12002_001M,C12002_002E,C12002_002M,C12002_003E,C12002_003M,C12002_004E,C12002_004M,C12002_005E,C12002_005M,C12002_006E,C12002_006M,C12002_007E,C12002_007M,C12002_008E,C12002_008M,C12002_009E,C12002_009M,C12002_010E,C12002_010M,C12002_011E,C12002_011M,C12002_012E,C12002_012M,C12002_013E,C12002_013M,C12002_014E,C12002_014M,C12002_015E,C12002_015M,C12002_016E,C12002_016M,C12002_017E,C12002_017M,C12002_018E,C12002_018M,C12002_019E,C12002_019M,C12002_020E,C12002_020M,C12002_021E,C12002_021M,C12002_022E,C12002_022M,C12002_023E,C12002_023M,C12002_024E,C12002_024M,C12002_025E,C12002_025M,C12002_026E,C12002_026M,C12002_027E,C12002_027M,C12002_028E,C12002_028M,C12002_029E,C12002_029M,C12002_030E,C12002_030M,C12002_031E,C12002_031M,C12002_032E,C12002_032M,C12002_033E,C12002_033M,C12002_034E,C12002_034M,C12002_035E,C12002_035M,C12002_036E,C12002_036M,C12002_037E,C12002_037M,C12002_038E,C12002_038M,C12002_039E,C12002_039M,C12002_040E,C12002_040M,C12002_041E,C12002_041M,C12002_042E,C12002_042M,C12002_043E,C12002_043M,C12002_044E,C12002_044M,C12002_045E,C12002_045M,C12002_046E,C12002_046M,C12002_047E,C12002_047M,C12002_048E,C12002_048M,C12002_049E,C12002_049M,C12002_050E,C12002_050M,C12002_051E,C12002_051M,C12002_052E,C12002_052M,C12002_053E,C12002_053M,C12002_054E,C12002_054M,C12002_055E,C12002_055M,C12002_056E,C12002_056M,C12002_057E,C12002_057M,C12002_058E,C12002_058M,C12002_059E,C12002_059M,C12002_060E,C12002_060M,C12002_061E,C12002_061M,C12002_062E,C12002_062M,C12002_063E,C12002_063M,C12002_064E,C12002_064M,C12002_065E,C12002_065M,C12002_066E,C12002_066M,C12002_067E,C12002_067M,C12002_068E,C12002_068M,C12002_069E,C12002_069M,C12002_070E,C12002_070M,C12002_071E,C12002_071M,C12002_072E,C12002_072M,C12002_073E,C12002_073M,NAME,C12002_001EA,C12002_001MA,C12002_002EA,C12002_002MA,C12002_003MA,C12002_003EA,C12002_004EA,C12002_004MA,C12002_005EA,C12002_005MA,C12002_006EA,C12002_006MA,C12002_007EA,C12002_007MA,C12002_008MA,C12002_008EA,C12002_009MA,C12002_009EA,C12002_010MA,C12002_010EA,C12002_011EA,C12002_011MA,C12002_012EA,C12002_012MA,C12002_013MA,C12002_013EA,C12002_014MA,C12002_014EA,C12002_015EA,C12002_015MA,C12002_016MA,C12002_016EA,C12002_017EA,C12002_017MA,C12002_018EA,C12002_018MA,C12002_019EA,C12002_019MA,C12002_020EA,C12002_020MA,C12002_021MA,C12002_021EA,C12002_022MA,C12002_022EA,C12002_023EA,C12002_023MA,C12002_024EA,C12002_024MA,C12002_025EA,C12002_025MA,C12002_026EA,C12002_026MA,C12002_027MA,C12002_027EA,C12002_028EA,C12002_028MA,C12002_029EA,C12002_029MA,C12002_030EA,C12002_030MA,C12002_031MA,C12002_031EA,C12002_032MA,C12002_032EA,C12002_033MA,C12002_033EA,C12002_034EA,C12002_034MA,C12002_035MA,C12002_035EA,C12002_036MA,C12002_036EA,C12002_037EA,C12002_037MA,C12002_038MA,C12002_038EA,C12002_039EA,C12002_039MA,C12002_040EA,C12002_040MA,C12002_041MA,C12002_041EA,C12002_042MA,C12002_042EA,C12002_043EA,C12002_043MA,C12002_044MA,C12002_044EA,C12002_045EA,C12002_045MA,C12002_046MA,C12002_046EA,C12002_047MA,C12002_047EA,C12002_048EA,C12002_048MA,C12002_049MA,C12002_049EA,C12002_050EA,C12002_050MA,C12002_051EA,C12002_051MA,C12002_052MA,C12002_052EA,C12002_053MA,C12002_053EA,C12002_054MA,C12002_054EA,C12002_055MA,C12002_055EA,C12002_056EA,C12002_056MA,C12002_057MA,C12002_057EA,C12002_058MA,C12002_058EA,C12002_059EA,C12002_059MA,C12002_060MA,C12002_060EA,C12002_061EA,C12002_061MA,C12002_062EA,C12002_062MA,C12002_063MA,C12002_063EA,C12002_064MA,C12002_064EA,C12002_065MA,C12002_065EA,C12002_066MA,C12002_066EA,C12002_067EA,C12002_067MA,C12002_068MA,C12002_068EA,C12002_069EA,C12002_069MA,C12002_070EA,C12002_070MA,C12002_071MA,C12002_071EA,C12002_072EA,C12002_072MA,C12002_073EA,C12002_073MA,state
0400000US01,3849111,3291,1844661,3620,598916,9648,178416,4007,279989,6435,63762,3718,46985,3793,21532,2214,8232,1337,933944,12949,1669,715,149611,6076,179368,5133,209291,4959,194272,4127,199733,3821,45860,3675,58,71,9294,1638,12706,1968,10266,1918,9755,1710,3781,1002,55075,3983,40,71,400,307,1438,575,5276,1069,8644,1678,39277,3064,210866,7642,0,273,22511,2681,48282,3599,64566,3212,47657,3555,27850,2456,2004450,3278,523685,9742,163870,3455,240892,7012,52247,3969,34653,3062,19035,2283,12988,1714,920393,13458,3485,896,182692,6018,183143,5458,213379,5423,188327,4567,149367,4316,62393,4389,276,246,17545,2211,17600,2308,15710,2278,8013,1588,3249,935,225474,6022,0,273,2771,1042,4277,1036,16549,2151,34312,2950,167565,4730,272505,8764,263,310,35461,2807,58271,3878,72352,4218,60226,3708,45932,3494,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,558161,1252,290598,1332,103256,4599,26375,1639,50894,2985,10407,1685,9273,1174,4999,1060,1308,414,144388,5153,165,224,29920,2583,31837,1976,35057,2400,30539,1981,16870,1242,4809,1100,0,246,608,261,1201,467,1265,566,938,466,797,512,5126,984,0,246,0,246,225,180,647,403,1523,584,2731,705,33019,3305,0,246,3849,1092,5492,1126,10910,1776,8944,1574,3824,850,267563,1192,73175,3321,24117,1509,33047,2253,5955,992,6673,1225,2785,895,598,342,134407,4258,953,513,34236,2044,30780,1661,32540,2181,25645,1584,10253,1192,7015,1374,0,246,1361,592,1733,676,2157,755,1675,674,89,105,16253,1716,0,246,446,389,463,342,1588,547,2992,883,10764,1090,36713,3583,0,246,5303,1239,5367,1013,12119,1870,7819,1202,6105,1128,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5051999,1686,2492590,2424,879512,10546,235361,3102,429630,6680,105848,6110,68052,4567,27083,3010,13538,2026,1249099,11776,1985,866,204757,6275,241165,6145,259753,5952,241796,5000,299643,4685,35415,3236,91,124,6804,1341,9687,1717,9802,1774,4291,1221,4740,1227,61795,4356,0,305,639,539,2174,832,3741,1090,8196,1328,47045,3461,266769,8541,292,466,26860,3508,58565,4799,74012,4897,68022,4591,39018,2807,2559409,2314,717857,11136,216983,2597,332326,7144,74786,4067,49656,3974,27992,2834,16114,3094,1227676,13792,4899,1365,250851,7693,248130,6221,260851,5080,231567,5451,231378,5353,55783,3779,92,151,13944,2526,16423,2544,14482,2126,6923,1380,3919,956,213379,5581,55,98,1288,744,3919,1199,13805,1933,27986,2645,166326,4684,344714,9477,428,404,37396,3174,63073,4247,89339,4240,89404,4642,65074,3640,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2329778,3252,1128804,3575,332606,7748,105022,3604,156636,5694,31457,2772,22470,2303,12193,1988,4828,881,601189,8659,1504,640,102292,4147,114310,3695,126489,3562,120998,3164,135596,2999,25391,2934,44,67,6312,1444,6774,1463,7287,1555,3262,999,1712,611,34556,2976,0,273,527,512,1444,888,2224,831,5577,1184,24784,2239,135062,4867,133,172,19355,2447,30652,2373,40607,3173,27774,2898,16541,1808,1200974,3412,281988,7140,99645,3710,125031,5362,23592,2262,18600,1946,9232,1621,5888,1209,586592,8883,3562,1012,121979,5082,114905,3694,128075,3441,113978,3281,104093,3242,34605,3171,269,236,10662,1894,9454,1706,7997,1465,4343,1060,1880,693,134080,4309,0,273,698,410,2911,1038,7911,1483,21082,2331,101478,2810,163709,6745,254,345,24478,3390,36344,3064,43384,2731,35974,2548,23275,2274,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,29705525,3415,14662335,4581,5830573,28157,1446596,5092,2876002,16869,710908,12619,472677,10627,215460,7587,108930,5157,7064864,31394,10350,1490,1129312,16466,1589313,16206,1692920,12362,1357194,9595,1285775,11233,284997,8929,2139,773,50831,4140,75006,5446,74562,5001,50311,3791,32148,3144,305410,9769,98,114,3165,979,8280,1488,19766,1963,43802,3559,230299,8122,1176491,18888,418,310,109715,6723,225750,7163,343276,8762,298054,7916,199278,7560,15043190,4579,4864486,24224,1340568,5488,2297460,13665,525488,12062,374989,9035,199948,5912,126033,5835,6876306,31390,22770,3020,1399771,16052,1638200,15265,1615574,13814,1238260,11021,961731,11998,400468,11202,1684,776,83542,5634,102852,5768,108422,5814,67635,4353,36333,2920,1214560,12334,632,462,8517,1663,23900,3117,77708,5346,166471,6007,937332,9307,1687370,17966,435,450,147773,6380,291368,9074,465643,10206,430515,8179,351636,9622,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4021728,2195,2004303,3064,690093,9543,175583,3613,344165,6344,75175,4736,57869,3915,27551,2559,9750,1539,1036607,11655,2188,848,182829,5925,225527,4813,240908,4978,208628,4505,176527,3555,31124,3411,79,84,7966,1592,7710,1622,9239,1772,4845,1148,1285,592,39196,2974,0,279,179,214,2378,916,3523,1032,4321,825,28795,2380,207283,6890,69,118,22199,2841,47200,3281,57447,3625,51593,3023,28775,2613,2017425,2781,543041,9931,161701,3224,263229,6385,53025,3916,37337,2924,18464,1900,9285,1355,1024028,12211,3792,1203,214677,6243,229143,4883,240813,4749,195124,3818,140479,4220,41022,3493,0,279,12962,1961,11034,1463,9842,1558,5330,1377,1854,595,140631,4479,41,70,1491,748,3508,1056,10351,1654,20409,1896,104831,3189,268703,7671,41,72,28791,2962,48806,3414,73722,3724,67286,2894,50057,2989,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2911821,1051,1399329,1340,507552,7494,127159,1484,235650,4281,58657,3541,48788,3315,23000,2370,14298,2020,708599,8547,542,381,80338,4174,148988,4067,181434,3897,149676,3432,147621,2913,15614,1981,74,119,2079,888,3278,1088,5175,1275,2951,928,2057,690,37874,2438,0,281,387,365,927,532,2227,662,5027,1123,29306,2047,129690,5046,51,85,8228,1590,24980,2559,42247,3221,34032,2906,20152,2012,1512492,1554,452491,7327,120538,1565,200381,4624,51974,3514,39932,3247,21034,2074,18632,2335,703414,9432,963,485,102600,4162,157035,4295,183469,4116,144592,3355,114755,3434,27132,2717,167,214,6184,1548,5171,1395,8107,1397,4486,958,3017,803,140429,4326,0,281,219,236,2297,855,5998,1082,13256,1662,118659,3580,189026,6157,0,281,13628,2066,30810,2871,57649,3342,47283,2719,39656,2639,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,730643,811,350025,1332,123659,4151,33628,1369,58519,2428,13476,1724,10737,1708,4201,1041,3098,772,176552,5231,222,182,23662,2403,35162,2235,40957,2216,37190,1746,39359,1645,6740,1257,40,75,2089,822,1012,565,1740,617,814,390,1045,472,10135,1436,0,265,0,265,462,419,473,336,1206,654,7994,1261,32939,3459,0,265,2406,765,5872,1308,10647,1873,8803,1391,5211,949,380618,1147,117400,3433,33421,1278,52375,2535,13064,1665,9960,1283,4700,1263,3880,853,172456,5579,169,228,29035,2382,37095,1999,40092,2126,37658,2323,28407,2025,7542,1577,103,181,1162,577,2255,810,1855,750,1538,677,629,480,37174,2174,0,265,42,71,594,372,2891,910,3770,937,29877,1717,46046,3820,137,212,3370,851,7244,1417,13602,1872,11723,1743,9970,1398,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,520355,383,243152,725,143315,3853,20462,1639,73419,2849,19804,1755,17753,1745,7268,1311,4609,875,68482,3456,76,127,12236,1859,16847,1627,12558,1732,12978,1292,13787,1234,5842,1256,58,93,369,375,918,424,1774,779,1688,657,1035,514,5020,982,0,292,0,292,61,102,196,189,1157,542,3606,741,20493,2196,0,292,984,557,2872,826,5401,1098,6605,1061,4631,1021,277203,726,154605,3577,22010,1308,82053,2721,19912,1445,14702,1262,10357,1398,5571,1156,63159,3368,82,137,14771,1815,16183,1386,11045,1219,10694,1335,10384,1227,8697,1478,0,292,1797,913,976,465,2134,756,2070,665,1720,655,20898,1332,0,292,126,153,94,111,1113,522,3428,857,16137,1158,29844,2425,0,292,1410,591,3737,961,8701,1245,8049,1142,7947,1256,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15555825,4678,7534535,6305,2554092,19232,628327,7228,1226385,13007,311620,9166,226588,7576,104460,5618,56712,4379,3710904,21985,4277,1266,454249,10993,680634,11927,806412,10531,726986,9463,1038346,8301,162990,7457,563,446,28404,3261,45755,4769,43220,4083,25741,2488,19307,2093,237924,6823,58,96,3863,1373,4628,1339,13745,2112,30875,3089,184755,6071,868625,16754,0,310,71272,5211,164457,6358,251346,8640,222905,8204,158645,6414,8021290,4588,2136659,18984,587509,5983,1010657,12275,222539,7861,158263,7550,90705,5275,66986,4646,3614995,26924,8937,1606,559900,12297,720558,10013,811173,10331,720963,10309,793464,10775,239306,8454,583,343,56736,3688,63032,4669,59727,4196,39798,3041,19430,2533,868496,12577,0,310,6006,1662,13006,2144,49979,3895,105853,5625,693652,10719,1161834,18044,663,471,101207,5732,211762,7928,319515,8677,286785,8347,241902,7631,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
