GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001MA,B19037A_001EA,B19037A_002EA,B19037A_002MA,B19037A_003MA,B19037A_003EA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006EA,B19037A_006MA,B19037A_007EA,B19037A_007MA,B19037A_008MA,B19037A_008EA,B19037A_009EA,B19037A_009MA,B19037A_010EA,B19037A_010MA,B19037A_011MA,B19037A_011EA,B19037A_012MA,B19037A_012EA,B19037A_013EA,B19037A_013MA,B19037A_014MA,B19037A_014EA,B19037A_015EA,B19037A_015MA,B19037A_016MA,B19037A_016EA,B19037A_017MA,B19037A_017EA,B19037A_018MA,B19037A_018EA,B19037A_019MA,B19037A_019EA,B19037A_020MA,B19037A_020EA,B19037A_021MA,B19037A_021EA,B19037A_022MA,B19037A_022EA,B19037A_023EA,B19037A_023MA,B19037A_024MA,B19037A_024EA,B19037A_025EA,B19037A_025MA,B19037A_026MA,B19037A_026EA,B19037A_027EA,B19037A_027MA,B19037A_028EA,B19037A_028MA,B19037A_029EA,B19037A_029MA,B19037A_030MA,B19037A_030EA,B19037A_031EA,B19037A_031MA,B19037A_032EA,B19037A_032MA,B19037A_033EA,B19037A_033MA,B19037A_034MA,B19037A_034EA,B19037A_035EA,B19037A_035MA,B19037A_036EA,B19037A_036MA,B19037A_037MA,B19037A_037EA,B19037A_038MA,B19037A_038EA,B19037A_039EA,B19037A_039MA,B19037A_040MA,B19037A_040EA,B19037A_041MA,B19037A_041EA,B19037A_042MA,B19037A_042EA,B19037A_043EA,B19037A_043MA,B19037A_044MA,B19037A_044EA,B19037A_045MA,B19037A_045EA,B19037A_046MA,B19037A_046EA,B19037A_047EA,B19037A_047MA,B19037A_048MA,B19037A_048EA,B19037A_049EA,B19037A_049MA,B19037A_050EA,B19037A_050MA,B19037A_051MA,B19037A_051EA,B19037A_052EA,B19037A_052MA,B19037A_053MA,B19037A_053EA,B19037A_054EA,B19037A_054MA,B19037A_055EA,B19037A_055MA,B19037A_056MA,B19037A_056EA,B19037A_057EA,B19037A_057MA,B19037A_058MA,B19037A_058EA,B19037A_059EA,B19037A_059MA,B19037A_060MA,B19037A_060EA,B19037A_061EA,B19037A_061MA,B19037A_062EA,B19037A_062MA,B19037A_063MA,B19037A_063EA,B19037A_064EA,B19037A_064MA,B19037A_065MA,B19037A_065EA,B19037A_066MA,B19037A_066EA,B19037A_067EA,B19037A_067MA,B19037A_068MA,B19037A_068EA,B19037A_069EA,B19037A_069MA,state
0400000US13,2234071,10715,86709,4458,19269,2235,6983,1409,7011,1563,7715,1579,7445,1496,7600,1829,4080,894,6305,1387,4027,1045,6720,1471,5084,1400,2624,839,1437,760,0,300,409,340,0,300,757541,9246,38990,3089,23041,2735,30266,3012,34243,3223,34486,3096,38880,3663,35954,3534,37976,3930,36742,2910,70638,4411,93864,4974,110470,5214,73906,4045,35418,3220,33541,2882,29126,2317,904404,7257,55287,4645,35486,2876,32873,2918,35195,3038,36413,3161,41436,3921,36585,2993,37076,2860,36672,3524,73757,4660,97829,5395,122492,6023,95083,4750,53347,3079,58032,3857,56841,2938,485417,5845,31413,2595,46986,2909,46673,3012,42893,2999,40232,3087,31806,2250,27763,2311,26737,2091,21213,2114,36078,2565,40718,2458,39905,2873,20134,2246,11455,1422,11826,1317,9585,1265,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,151792,4175,7662,1342,1123,688,511,381,672,465,645,469,472,271,664,484,315,331,699,430,335,237,810,559,736,542,216,229,133,162,239,308,0,275,92,157,48361,2584,2133,799,1345,636,1376,696,2158,764,2547,1015,1677,802,2244,783,2479,1004,2091,775,2935,950,5823,1292,9849,1616,4647,1043,2785,748,2296,812,1976,780,64256,2401,4426,967,1846,546,1403,611,2521,807,2096,676,1981,567,2663,781,2524,895,2465,795,5157,1160,6655,1202,9364,1354,6972,1349,4835,718,3911,919,5437,910,31513,1592,1811,655,2083,731,2013,787,2139,623,1591,593,1292,547,1172,465,1326,524,1030,384,2911,828,2569,696,3681,839,2603,679,2271,574,1178,448,1843,643,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,542518,5569,33189,2627,5650,1256,4532,1106,3791,1143,2956,812,4590,1114,2741,848,1574,718,1198,495,1343,664,1935,822,1457,704,1156,589,0,267,38,67,228,290,0,267,185455,4054,11023,1778,8144,1645,6210,1451,11034,1714,12886,1677,13097,1781,14609,1986,10002,1807,10100,2116,18684,2417,25070,2309,23637,2184,10343,1524,3944,988,3879,819,2793,915,206690,3522,16618,2247,10196,1381,8826,1479,10159,1516,10182,1595,9539,1273,9033,1422,10219,1633,8125,1300,21527,2178,24489,2541,29152,2458,15590,1547,9378,1200,7353,1353,6304,1094,117184,2325,7598,1269,13590,1619,10565,1525,11115,1242,8895,1393,9407,1409,7527,1340,7040,1159,5765,1061,9424,1121,9935,1369,8412,1116,3717,852,1809,574,1506,482,879,401,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3641258,12552,125045,5887,26347,2578,10304,1718,11704,2083,11273,1849,8883,1634,10500,1650,5868,1066,8156,1650,3894,936,8905,1487,8572,1542,6286,1262,2005,803,992,567,944,480,412,289,1200383,9013,52273,4249,32553,3062,38859,3127,46218,3557,50885,3752,61457,3921,53114,3306,56701,4248,54146,3267,106115,4620,145646,5102,190182,6296,123658,5356,68761,4032,61969,3266,57846,3051,1468273,7832,68232,3962,44233,3257,46074,3009,52169,3636,49706,3560,54323,3224,56891,3348,61142,3501,53365,3739,118416,5213,163002,5600,224443,6802,169511,5493,96161,3831,104253,4239,106352,4649,847557,7705,49277,3585,70276,3557,84661,3924,80349,3872,69876,2964,60534,2975,53117,3184,44780,3050,39938,2957,62950,3597,69426,3417,68854,3434,35623,2467,19911,1613,19380,1769,18605,1696,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2161152,9793,98929,4447,23935,2443,10164,1714,10920,1647,9064,1805,8697,1595,7344,1411,6289,1201,5761,1261,3769,1066,4341,979,5393,1014,2427,715,732,442,0,267,93,122,0,267,702355,6723,39297,3131,29145,3071,33380,3113,37985,3046,35249,2929,40898,3195,39479,3210,39937,3404,33762,2694,73499,3959,89405,4278,102928,4524,53027,3351,25789,2692,17402,1825,11173,1457,864235,5353,49458,3717,33794,2994,37350,2815,40195,2883,40537,2976,43790,3304,43901,2653,44339,3082,37069,2714,76927,3943,101419,4801,127556,4881,79168,3727,43586,2944,34004,2715,31142,2611,495633,5054,30402,1910,50268,2885,50148,2966,49340,3349,46480,2571,37242,2880,33494,2771,33535,2266,25962,2050,40880,3224,36769,2458,30402,2070,13992,1461,5785,873,5960,908,4974,812,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1150330,6168,65730,3687,11740,1765,6841,1386,6465,1367,6840,1292,6085,1370,4362,1001,4238,961,3655,1022,2973,986,4882,1271,3844,935,2635,961,856,532,259,205,0,228,55,115,355776,4004,14612,1620,13016,1651,14303,2012,16725,1780,17978,2150,19113,2311,18092,2084,19685,2009,19895,2094,37836,2469,48606,2893,58026,2850,28884,2233,13099,1548,10320,1615,5586,862,447628,3696,22355,1803,14735,1473,15749,1842,18884,1852,19805,1907,21180,1889,21160,1802,21802,2111,23261,2158,39957,2628,59779,2635,66864,2832,43348,2651,23966,2112,19455,1785,15328,1507,281196,2783,17463,1474,29706,2272,29085,2155,28503,2066,24334,1897,20534,1655,18561,1424,16350,1326,13911,1579,21457,1579,23095,1754,18847,1452,9292,1261,3518,687,3061,682,3479,761,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,973878,7528,59820,3687,11299,2056,6401,1383,5918,1277,6880,1665,5080,1138,5039,1157,3165,892,2900,822,2337,906,4687,1069,3343,954,1791,861,641,578,123,131,16,34,200,227,314206,4963,15232,2060,11032,1409,12242,1745,15538,1974,17244,2391,18375,1998,17565,1909,18963,2546,16582,1750,31148,2773,40883,2724,47319,2902,25030,2127,11662,1591,8629,1332,6762,1276,378136,4387,18052,2019,13301,1739,14182,1611,15550,1989,14991,1740,17486,1855,17275,1919,15920,1594,17504,1646,34382,2645,44870,3118,57096,3232,40442,2664,21329,2033,19776,1742,15980,1486,221716,3097,13559,1333,21989,1865,23190,1605,19703,1931,17596,1726,14680,1522,13309,1535,13248,1523,12139,1561,17894,1559,17716,1517,15724,1524,8342,1278,4414,839,3773,823,4440,802,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1514253,9643,66923,4106,16316,2329,8483,1635,6715,1342,6757,1428,5073,1294,4442,1154,4721,1195,4368,1224,1947,693,3911,987,2815,787,515,295,685,518,52,88,73,138,50,85,496435,6626,44881,3767,26392,3057,28150,3481,28214,2839,24056,2510,27426,2573,27444,2108,29090,3414,22486,2423,48228,3710,55349,3223,68001,3668,34569,2592,12667,1821,10928,1650,8554,1391,607928,5135,50643,3355,38249,2846,32357,3143,33160,2739,33072,2909,34056,2833,29319,2725,27767,2131,26970,2820,50218,3046,67650,4051,75873,3384,45639,2718,24243,2298,21007,2097,17705,1783,342967,4013,33625,3047,44815,3053,37967,2693,34737,2636,29850,2258,22163,2231,19503,1971,19589,1939,14896,1739,21126,1858,22584,1904,20278,1736,9593,1372,4323,846,3501,766,4417,885,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1123462,7510,52352,3523,8680,1578,4174,1346,3742,974,4714,1218,3486,1087,3830,995,3391,1030,2943,916,3116,1119,4962,1219,4872,1373,2856,1053,1089,567,202,149,154,219,141,180,354899,5087,19978,2267,12445,1796,12666,1978,15616,1876,14232,1880,16228,2116,18383,2512,17643,2125,18933,2549,29853,2426,43335,3041,57042,3748,35357,3002,18796,2317,13326,1851,11066,1879,449255,4705,26633,2931,20557,2000,19693,2022,19821,2056,17909,2078,20609,2155,18556,2186,18905,2462,20033,2046,36252,3334,49821,4207,62213,3754,43972,2997,27254,2493,25885,2449,21142,2027,266956,4168,21806,2049,31388,3002,26464,2383,24225,2432,19981,1873,17865,1890,15476,1909,12507,1379,12525,1514,17833,1612,19763,2217,20830,1942,9429,1222,5037,994,5313,989,6514,1001,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,528114,5426,17985,1786,2302,816,2502,739,1822,745,1390,628,1707,747,911,561,1660,647,844,440,840,419,1101,610,1551,740,1104,463,166,276,72,118,0,230,13,23,147990,3477,9097,1471,6658,1440,4925,1048,9195,1728,8169,1414,7774,1253,8250,1515,9931,1644,7238,1366,13690,1940,20527,2081,21642,2027,10613,1535,4753,905,3146,829,2382,754,232891,2874,14427,1530,10910,1572,11215,1686,11282,1765,11227,1669,10780,1729,11424,1583,11430,1418,9651,1420,19484,1781,30912,1824,32084,2150,19445,1832,11500,1443,10126,1574,6994,1049,129248,2291,10465,1095,16025,1684,13252,1650,12520,1192,10969,1167,9495,1244,7855,1120,6629,990,5622,707,9097,1337,10594,1245,8055,1182,3607,881,1790,511,1962,680,1311,438,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1333035,8220,38642,2866,5622,1433,2212,744,1824,570,1829,793,2898,971,2231,980,1945,698,2378,829,1960,670,4796,1388,4959,1128,3417,939,1164,533,932,467,266,315,209,282,410367,6145,12328,2077,6301,1275,8880,1715,9068,1757,10651,1863,12447,1930,11198,1539,15320,2127,14628,2262,31373,3014,49695,3764,68895,4720,57959,3925,38474,2644,36266,2701,26884,2360,566774,5194,17546,1991,10568,1740,10064,1729,13665,1637,13466,1810,14775,2396,14524,1714,17020,2146,14803,1601,38309,2997,52993,3586,79798,4422,71229,4094,51630,3182,66563,3555,79821,3834,317252,4325,19752,1955,20132,2010,21212,1907,24188,2262,21785,2403,17435,2082,15547,1531,13831,1683,13762,1584,22931,1940,30438,2476,34715,2389,19914,1839,11364,1486,13676,1597,16570,1903,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2130179,10332,66953,4357,18131,2460,5752,1246,3508,1139,4044,1101,2831,833,4478,1307,3462,1016,2975,1131,4151,1176,3903,1020,5362,1329,3759,905,2561,915,1221,600,715,389,100,122,647374,7303,28566,2769,18852,2746,15346,2045,18629,2822,18538,2494,23997,2476,23640,2571,23842,2715,22918,2832,48201,4037,73837,4606,101570,4840,82717,4133,53199,3339,49401,3451,44121,2791,899328,5928,42939,3215,29484,2741,25393,2615,24096,2441,24416,2667,27246,3056,25805,2556,30503,2858,29209,2513,63043,3647,90226,4881,132305,5767,107956,4474,73966,3177,82894,4122,89847,3890,516524,5618,38606,3304,53303,3258,48766,3021,43616,2987,33234,2457,30944,2274,27671,2389,23558,2239,21916,2011,38115,2439,40579,2517,44952,2465,25814,2266,14438,1416,14298,1909,16714,1828,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3124044,10401,112767,4481,26966,2865,13749,1971,11861,2079,11713,1655,9870,1480,8347,1482,4863,1050,6709,1578,3882,1019,6625,1165,3767,852,2787,880,848,449,579,396,25,24,176,216,930968,7655,56036,3623,39037,3109,45652,3534,46463,3135,44688,3172,51053,3548,45642,2644,48674,3457,49665,3374,94546,4522,114771,4699,134149,5391,74828,4143,35945,2495,31562,2725,18257,1658,1315232,6591,76849,3766,55251,3001,58555,3347,60006,3465,57433,3503,60855,3298,63383,3331,66412,3175,57615,2856,114333,4956,158762,5324,188343,5657,115531,4064,69070,3829,61430,2900,51404,3045,765077,5335,44845,2803,69849,3503,75009,3480,78581,3583,66993,3272,56395,2955,51167,2512,46936,2460,43401,3215,62484,3362,59233,2821,50276,2469,26098,2006,12521,1506,10941,1255,10348,1160,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1883418,8332,83189,3869,14003,2041,8629,1481,6894,1565,8290,1281,6222,1409,7609,1464,4900,1093,4857,1132,3065,907,6275,1018,6724,1372,3385,839,1698,529,508,367,130,132,0,211,616586,4615,21396,2227,16546,1793,18356,2042,20469,2197,24204,1990,29053,2311,29084,2359,32813,2242,26240,2234,57125,3226,81299,3878,110315,4457,65028,2838,35428,2604,29978,2187,19252,1874,763452,5171,29370,2523,22372,1923,23448,1985,27078,2133,25987,2252,30148,2283,29372,2242,34658,2165,30044,2132,64548,2742,92091,4119,122663,4280,86725,2996,49578,2740,49596,2440,45774,2747,420191,4312,28177,1732,44856,2339,41167,2625,34599,2245,32650,2117,29548,1730,25111,1762,23611,1782,20280,1657,33763,1854,36741,2115,34558,2224,15197,1360,6860,830,6718,843,6355,907,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,685806,5751,29378,2687,6316,1464,3777,1158,2155,764,2858,1064,2817,1163,1466,660,1681,707,1934,743,1782,932,2111,874,1286,712,565,433,259,348,371,312,0,287,0,287,206667,4981,10873,1734,10444,2090,8066,1619,10962,1932,8316,1540,13372,1840,11825,1709,11598,1995,10052,1951,18986,2146,27714,2839,33601,2686,14978,1813,6880,1195,5070,907,3930,860,271523,3917,21510,2617,13883,1817,13660,1700,12481,1918,10903,1541,13941,1846,13353,1874,14138,1916,10793,1379,22525,2402,30961,2650,37268,2749,25958,2313,10955,1458,10097,1846,9097,1409,178238,2715,12998,1386,19084,1545,20098,1943,18295,1898,14356,1667,12517,1508,11018,1437,10136,1469,8124,1328,12294,1457,13459,1704,12661,1921,4784,881,2894,782,2459,673,3061,827,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2002879,9625,91234,4491,19559,2209,9750,1532,9173,1768,10475,2107,9003,1712,5404,1076,6031,1305,4400,1173,3914,1023,4967,962,3788,1205,3437,1278,860,509,387,260,0,259,86,135,634616,6811,39619,3342,23602,3037,27404,2758,32045,2729,31161,2760,34403,2544,36451,2653,38624,2636,31930,3050,56271,3235,82822,4451,91655,3963,51791,3817,25323,2209,16496,1769,15019,1591,795488,5677,49851,3132,35690,2851,34539,2676,36851,2606,34111,2550,40123,2923,38360,2712,38153,2962,32804,2525,69255,3526,91985,3697,111594,4681,71987,4039,41766,3038,36544,2567,31875,2687,481541,5428,35685,2524,53191,3280,49970,2663,45885,2788,40586,2513,35681,2493,30010,2423,27978,2240,23521,1961,34682,2849,38297,2859,31392,2288,14153,1571,7236,985,6107,994,7167,1016,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,374350,4066,18640,1880,2679,773,2661,762,2061,708,1077,599,1579,670,2150,951,753,446,1463,647,791,464,1525,675,1178,780,620,406,64,111,21,40,18,29,0,237,108771,3048,4821,1194,5188,1211,6257,1233,8440,1656,6306,1199,7313,1225,5184,1108,6030,1189,5462,1054,9633,1453,13572,1913,16863,2131,7056,1133,3237,811,1932,660,1477,559,154131,2629,9741,1442,7528,1217,7875,1688,8627,1403,7715,1340,8257,1390,8202,1324,7978,1200,7253,1009,14343,1555,17215,1752,19963,1893,12876,1467,6129,1047,5833,1101,4596,810,92808,1566,6476,950,9520,1180,8757,1294,9294,1334,7373,1132,7936,1071,6831,964,4588,892,4556,934,7709,1224,6118,896,6667,1285,3414,809,1698,543,959,390,912,499,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
