GEO_ID,B05003_001E,B05003_001M,B05003_002E,B05003_002M,B05003_003E,B05003_003M,B05003_004E,B05003_004M,B05003_005E,B05003_005M,B05003_006E,B05003_006M,B05003_007E,B05003_007M,B05003_008E,B05003_008M,B05003_009E,B05003_009M,B05003_010E,B05003_010M,B05003_011E,B05003_011M,B05003_012E,B05003_012M,B05003_013E,B05003_013M,B05003_014E,B05003_014M,B05003_015E,B05003_015M,B05003_016E,B05003_016M,B05003_017E,B05003_017M,B05003_018E,B05003_018M,B05003_019E,B05003_019M,B05003_020E,B05003_020M,B05003_021E,B05003_021M,B05003_022E,B05003_022M,B05003_023E,B05003_023M,NAME,B05003_001EA,B05003_001MA,B05003_002MA,B05003_002EA,B05003_003EA,B05003_003MA,B05003_004EA,B05003_004MA,B05003_005MA,B05003_005EA,B05003_006EA,B05003_006MA,B05003_007EA,B05003_007MA,B05003_008EA,B05003_008MA,B05003_009EA,B05003_009MA,B05003_010EA,B05003_010MA,B05003_011MA,B05003_011EA,B05003_012EA,B05003_012MA,B05003_013EA,B05003_013MA,B05003_014EA,B05003_014MA,B05003_015MA,B05003_015EA,B05003_016EA,B05003_016MA,B05003_017MA,B05003_017EA,B05003_018EA,B05003_018MA,B05003_019EA,B05003_019MA,B05003_020EA,B05003_020MA,B05003_021MA,B05003_021EA,B05003_022MA,B05003_022EA,B05003_023EA,B05003_023MA,state
0400000US19,3049883,-555555555,1505879,3896,368868,3010,362584,2940,6284,1139,2104,707,4180,890,1137011,2706,1072297,3565,64714,3143,23413,2235,41301,2731,1544004,3896,355806,3197,345628,3562,10178,1856,3089,924,7089,1647,1188198,1958,1129897,3463,58301,3338,23103,2298,35198,2960,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2859169,-555555555,1417134,3693,372577,3240,363171,3549,9406,2025,1453,800,7953,1776,1044557,2299,957405,4745,87152,4522,26588,2432,60564,4021,1442035,3693,354249,3373,345918,3746,8331,1739,1976,724,6355,1679,1087786,2186,1005733,3648,82053,3449,30762,2560,51291,2929,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4346266,-555555555,2140493,4037,528367,3663,519949,3798,8418,1496,2379,772,6039,1197,1612126,3543,1546547,4086,65579,3804,19578,2449,46001,3072,2205773,4037,492969,3635,485431,3781,7538,1488,2757,1063,4781,1010,1712804,2592,1653756,3801,59048,3258,23355,2570,35693,2656,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4544228,-555555555,2227014,4151,573379,3857,567548,4015,5831,1330,1403,631,4428,1226,1653635,2286,1562902,4167,90733,4027,33100,3523,57633,4748,2317214,4151,544673,3983,539980,3965,4693,1246,1070,555,3623,1040,1772541,1844,1700932,3813,71609,3815,31381,2477,40228,3408,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1327567,-555555555,648889,1474,140866,1107,138767,1166,2099,692,1048,606,1051,520,508023,1380,490983,1759,17040,1785,9920,1310,7120,1331,678678,1474,132785,1190,130187,1278,2598,727,891,525,1707,578,545893,1111,521964,2010,23929,1753,13988,1251,9941,1404,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5785982,-555555555,2799597,3400,690521,2990,657968,4201,32553,3344,7952,1434,24601,3304,2109076,2245,1741676,8222,367400,7970,161747,6070,205653,6339,2986385,3400,661251,2903,632262,3533,28989,2771,6240,1372,22749,2484,2325134,1789,1950381,8176,374753,8299,184993,6939,189760,6670,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6557254,-555555555,3170167,2392,723480,1826,693883,3528,29597,3137,8104,1323,21493,2798,2446687,1539,2004986,9138,441701,9525,201127,7560,240574,8092,3387087,2392,693641,2009,662989,4128,30652,3450,10615,1784,20037,2780,2693446,1413,2211832,9760,481614,9337,253144,7847,228470,8618,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9877574,-555555555,4848760,3767,1196938,3175,1167074,3677,29864,2841,9644,1544,20220,2763,3651822,2832,3386509,7896,265313,7162,130965,5505,134348,5334,5028814,3767,1137969,2913,1109860,3994,28109,3096,10586,1815,17523,2544,3890845,2360,3626384,7147,264461,6818,137265,5165,127196,5497,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5310584,-555555555,2635397,3097,657462,2831,634855,3505,22607,2245,7562,1258,15045,1988,1977935,2224,1811052,5211,166883,5158,70651,3990,96232,5360,2675187,3097,626191,2941,603938,3720,22253,2594,8514,1375,13739,2079,2048996,2346,1882256,6065,166740,5711,82519,4434,84221,4304,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2970036,-555555555,1441525,4150,383844,3732,380269,3773,3575,936,364,262,3211,928,1057681,2042,1028397,3354,29284,2771,7494,1380,21790,2335,1528511,4150,369324,3651,366218,3734,3106,888,488,321,2618,816,1159187,1674,1133724,2345,25463,2071,10493,1617,14970,1565,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5996231,-555555555,2932383,4144,725446,3364,712067,3909,13379,2298,4358,1039,9021,2276,2206937,3394,2102894,5794,104043,5149,43843,3663,60200,4352,3063848,4144,692125,3496,680663,3608,11462,1862,5586,1264,5876,1414,2371723,3111,2268070,5043,103653,4508,46357,3337,57296,3767,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,990898,-555555555,499235,2028,116012,1628,115009,1714,1003,458,370,288,633,342,383223,1620,376947,2009,6276,1398,3147,969,3129,827,491663,2028,106588,1553,105282,1658,1306,634,871,560,435,308,385075,1306,373629,1845,11446,1767,7118,1372,4328,995,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1830429,-555555555,906540,2253,234992,2246,229544,2505,5448,1212,1109,554,4339,1220,671548,1608,622074,2907,49474,3017,18807,2303,30667,2872,923889,2253,225374,2049,217844,2841,7530,1672,2254,917,5276,1308,698515,1368,648789,3018,49726,2685,23343,2428,26383,2429,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2704642,-555555555,1365498,2352,340461,1994,322892,3154,17569,2440,2855,1051,14714,2341,1025037,1594,792155,6066,232882,5737,99724,5474,133158,6043,1339144,2352,324312,2110,308067,3224,16245,2520,2016,680,14229,2447,1014832,1332,773070,5776,241762,5817,107814,4997,133948,5828,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1316759,-555555555,647349,1875,145470,1421,142570,1365,2900,811,1357,618,1543,583,501879,1488,472840,2705,29039,2743,14966,1806,14073,2301,669410,1875,140294,1514,137380,1568,2914,869,1645,684,1269,599,529116,1262,494227,2674,34889,2686,19679,1680,15210,2020,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8801624,-555555555,4284049,2455,1054760,2185,996990,5061,57770,4866,13158,2102,44612,4387,3229289,1528,2386688,10714,842601,10443,415799,9651,426802,12208,4517575,2455,1008052,2125,948912,4336,59140,3868,14853,1844,44287,3496,3509523,1604,2624453,11853,885070,11871,476072,9884,408998,9729,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2065932,-555555555,1020996,2983,263975,2281,256384,2841,7591,1712,1150,625,6441,1625,757021,1992,667047,5770,89974,5103,28769,2851,61205,4185,1044936,2983,254671,2581,244037,3723,10634,2317,1238,687,9396,2311,790265,1820,693323,5725,96942,5072,38354,3309,58588,4417,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19392283,-555555555,9387534,4174,2206820,3013,2085561,7690,121259,6938,34062,3146,87197,6239,7180714,3688,5274275,20719,1906439,20198,958446,14317,947993,18602,10004749,4174,2105643,3091,1987345,6370,118298,5895,36665,3696,81633,5166,7899106,3024,5747490,17406,2151616,16302,1194403,14205,957213,17444,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9561558,-555555555,4657156,7691,1172693,6561,1135664,7048,37029,3689,7738,1612,29291,3271,3484463,4154,3147142,8573,337321,7466,98560,4690,238761,6649,4904402,7691,1111550,6763,1077221,7268,34329,3397,5970,1232,28359,3400,3792852,3952,3482394,7332,310458,7786,104915,4351,205543,6872,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,674499,-555555555,343445,1580,79236,1364,77740,1243,1496,685,250,195,1246,631,264209,1256,257039,1384,7170,1364,2368,725,4802,1078,331054,1580,71221,1248,70525,1232,696,359,161,197,535,305,259833,1007,252556,1196,7277,943,3411,704,3866,678,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11536182,-555555555,5630118,4606,1388737,3910,1367605,4736,21132,2793,5594,1338,15538,2461,4241381,3380,4031197,6741,210184,6361,98531,4493,111653,5855,5906064,4606,1332109,3739,1308424,4645,23685,3209,7192,1267,16493,2883,4573955,3631,4359208,6241,214747,5726,117732,4958,97015,4552,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3761702,-555555555,1856245,4017,473250,3051,461226,3562,12024,2232,1039,497,10985,2058,1382995,2613,1288333,4541,94662,4016,29198,2533,65464,3472,1905457,4017,457674,3438,447804,3566,9870,1814,1677,728,8193,1681,1447783,2279,1357957,4681,89826,3822,34024,2820,55802,3147,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3838957,-555555555,1902185,3522,446968,2718,430099,4104,16869,2907,1477,636,15392,2857,1455217,2153,1283329,6565,171888,6141,62856,4063,109032,6127,1936772,3522,419543,2572,404778,3385,14765,2533,3522,918,11243,2509,1517229,2006,1345008,5001,172221,5138,72636,3757,99585,4704,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12709630,-555555555,6192105,4822,1425944,3469,1394467,4589,31477,3185,8906,1779,22571,2719,4766161,4298,4438876,8836,327285,7959,155882,5660,171403,6802,6517525,4822,1359230,3214,1324647,4424,34583,3221,13524,1921,21059,2845,5158295,3509,4812572,8614,345723,8215,187807,5451,157916,6194,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1052886,-555555555,508198,1277,114965,1101,111191,1357,3774,1011,831,440,2943,950,393233,964,333350,3057,59883,3111,26626,2640,33257,2951,544688,1277,109058,1128,104475,1505,4583,1191,1157,587,3426,1146,435630,994,369535,3533,66095,3301,35269,2824,30826,3055,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4636312,-555555555,2253035,4319,547779,3820,537879,3932,9900,1672,1428,589,8472,1571,1705256,1871,1597853,4700,107403,4459,29873,2640,77530,4148,2383277,4319,533651,3935,524337,3826,9314,1850,2154,893,7160,1511,1849626,1869,1757749,4340,91877,4557,32621,3278,59256,4266,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816463,-555555555,411170,2367,105782,1858,103612,1927,2170,1120,669,445,1501,1068,305388,1680,294711,1452,10677,1773,4759,1214,5918,1623,405293,2367,96298,1867,94813,1976,1485,777,389,342,1096,754,308995,1083,301089,1395,7906,1065,3266,852,4640,945,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6356897,-555555555,3095030,5512,766068,4704,749647,4487,16421,2216,3485,1122,12936,2240,2328962,3741,2191316,5993,137646,5442,40266,3810,97380,5742,3261867,5512,731166,4572,716873,5199,14293,2155,4564,1450,9729,1749,2530701,2879,2410068,5359,120633,4894,48590,4268,72043,3772,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25257114,-555555555,12531720,7396,3526000,7061,3343941,10872,182059,8236,18979,2492,163080,8035,9005720,4509,7084056,22712,1921664,22177,608449,13012,1313215,21013,12725394,7396,3361547,6110,3199624,9996,161923,8169,23947,2769,137976,7255,9363847,4013,7487462,20426,1876385,19229,674126,11976,1202259,17645,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2776469,-555555555,1397849,2069,451837,1740,441675,2596,10162,1743,1482,686,8680,1629,946012,1383,843873,4095,102139,3863,32197,2447,69942,3974,1378620,2069,421839,1790,410049,2470,11790,2118,1886,781,9904,1931,956781,1562,858234,4501,98547,4383,39191,3210,59356,3492,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,625960,-555555555,308172,1012,66943,1105,65589,1022,1354,600,411,246,943,544,241229,971,230164,1713,11065,1552,6689,1339,4376,1037,317788,1012,62718,800,60574,902,2144,724,1405,587,739,392,255070,871,242073,1520,12997,1260,8089,1152,4908,955,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8024617,-555555555,3941957,5811,952493,5639,920609,6406,31884,3363,7290,1416,24594,3151,2989464,4367,2582095,9653,407369,9394,185232,7322,222137,8553,4082660,5811,901128,5240,867225,5414,33903,2853,9032,1561,24871,2736,3181532,3476,2743569,9113,437963,8662,213160,6944,224803,7463,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6744496,-555555555,3358423,3276,811443,2758,771651,4380,39792,3527,9251,1866,30541,3272,2546980,2855,2164532,8587,382448,8594,169928,6481,212520,7117,3386073,3276,772140,3010,730438,5080,41702,4426,12783,1785,28919,3690,2613933,2248,2191613,7672,422320,8026,211318,6718,211002,6899,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1853973,-555555555,913160,2808,198558,2358,197961,2329,597,333,167,152,430,328,714602,2432,703348,2858,11254,1570,4979,976,6275,1358,940813,2808,188125,2591,187405,2612,720,512,259,390,461,344,752688,1773,742748,2215,9940,1347,4876,972,5064,1237,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5691047,-555555555,2826199,3414,684353,2853,671365,3405,12988,1907,3975,1014,9013,1686,2141846,2876,2024863,5474,116983,4479,44622,2499,72361,3649,2864848,3414,651855,2797,637428,3139,14427,1966,6671,1213,7756,1485,2212993,2464,2102471,4126,110522,3907,47767,2827,62755,3093,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
